Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,
794,713.383,1376.18,5301.84,0.51838,12.0232,0,35.9977,20.4381,0.316275,753.332,36.1972,105.562,412.31,18.2605,0,185.985,139.592,1.5556,490.439,187.324,279.341,4725.39,8.30259,0,0.010223,0.0179729,9.49884e-05,656.094,0.0611745,45.9115,2.55521,
795,713.383,1294.73,3822.3,0.550988,11.4907,0,47.6218,27.1311,0.474564,744.965,48.0819,107.77,307.198,14.5918,0,238.736,151.029,2.05237,411.854,239.946,273.09,3190.8,8.30259,0,0.010223,0.0179729,9.49884e-05,656.095,0.0611745,45.9115,2.55521,
796,713.383,1123.38,2047.95,0.635031,12.5443,0,42.5994,24.9517,0.382574,779.044,43.3212,112.58,107.96,19.6344,0,206.685,166.662,1.74535,568.452,212.466,303.247,1255.29,8.30259,0,0.010223,0.0179729,9.49884e-05,656.095,0.0611745,45.9229,2.55521,
797,713.383,927.833,1285.4,0.76887,10.2765,0,20.7114,16.9917,0.277609,715.118,21.0319,78.0853,65.3405,12.5609,0,153.895,125.877,1.54303,367.658,158.682,197.203,710.245,8.30259,0,0.010223,0.0179729,9.49884e-05,656.095,0.0611745,45.9229,2.55093,
798,713.383,1012.2,1377.3,0.704786,12.1485,0,27.4591,28.042,0.379107,764.555,28.144,100.716,50.7546,18.4324,0,145.921,151.323,1.92222,518.672,149.064,260.112,378.122,8.30259,0,0.010223,0.0179729,9.49884e-05,656.095,0.0611745,45.9229,2.55521,
799,713.366,1721.11,11108.3,0.414481,10.8168,0,34.1652,24.0927,0.324254,731.806,34.1109,99.6602,786.133,14.2915,0,203.404,169.784,1.67173,437.877,207.127,275.657,10744.3,3.85648,0,0.0106602,0.0179729,9.49884e-05,656.095,0.0611745,45.8715,2.55521,
800,713.366,943.607,1441.24,0.756,10.0636,0,12.528,19.9046,0.218756,702.159,12.8252,95.1013,90.806,10.0056,0,78.4598,119.059,1.20285,274.234,79.55,244.101,1195.7,8.30259,0,0.0106602,0.0179729,9.49884e-05,656.095,0.0611745,45.9229,2.55521,
801,713.366,965.122,1094.25,0.739146,11.9064,0,27.8793,15.1268,0.323763,752.078,27.9663,95.7919,34.0504,17.9547,0,161.81,84.8445,1.35228,487.039,161.993,263.871,187.936,8.30259,0,0.0106602,0.0179729,9.49884e-05,650.631,0.0611745,29.9148,2.55521,
802,713.366,2972.67,27161.7,0.239975,11.5958,0,51.3413,20.3384,0.451337,743.119,51.543,106.103,1988.17,14.7516,0,236.236,147.626,1.99938,401.033,237.336,272.702,26923.9,8.30259,0,0.0106602,0.0179729,9.49884e-05,656.095,0.0611745,45.9229,2.55521,
803,713.366,1231.2,3802.21,0.579409,11.6676,0,26.5037,29.3391,0.348063,756.252,27.1244,112.12,267.841,17.5099,0,150.274,174.898,1.7224,509.924,156.491,298.138,3335.88,8.30259,0,0.0106602,0.0179729,9.49884e-05,656.095,0.0611745,45.9229,2.51757,
804,713.366,6490.18,78055.8,0.109915,10.0795,0,22.0122,20.0505,0.32641,720.542,23.3464,78.1369,5615.69,11.3553,0,140.684,161.704,1.88233,405.303,150.947,208.973,77571.5,6.27225,0,0.0106602,0.0179729,9.49884e-05,656.095,0.0611745,45.9229,2.51757,
805,713.366,1134.39,3405.3,0.628856,12.0531,0,22.3846,12.3921,0.25638,756.686,22.4822,86.899,221.234,18.5348,0,119.849,79.5785,1.20919,496.457,120.105,217.721,5694.94,8.30259,0,0.0106602,0.0179729,9.49884e-05,656.095,0.0611745,45.9229,2.51757,
806,713.366,985.151,1259.7,0.724119,11.7455,0,34.4964,20.9687,0.269447,748.65,34.7695,104.118,30.1336,16.3319,0,182.563,131.554,1.40463,439.537,181.995,277.643,278.371,8.30259,0,0.0104007,0.0179729,0.000104738,656.095,0.0611745,45.9229,2.51757,
807,713.366,980.625,1207.24,0.727461,11.0789,0,31.1415,22.4539,0.361801,731.836,31.3902,98.5467,53.8164,14.9089,0,159.326,118.972,1.64854,417.125,160.877,257.638,353.187,8.30259,0,0.0104007,0.0179729,0.000104738,656.095,0.0611745,45.9229,2.51757,
808,713.366,967.958,1088.03,0.736981,12.548,0,20.0231,17.2352,0.428924,775.903,21.8769,90.8005,29.1422,19.7738,0,125.497,108.882,2.36947,540.789,130.423,210.142,141.549,8.30259,0,0.0104007,0.0179729,0.000104738,656.095,0.0611745,45.7741,2.51757,
809,713.366,1224.03,2150.97,0.582801,12.9589,0,67.1749,48.3438,0.522544,789.093,68.426,110.665,126.846,19.1397,0,280.492,236.518,2.17551,566.921,277.225,254.228,1026.79,8.30259,0,0.0104007,0.0179729,0.000104738,656.095,0.0611745,45.9229,2.51757,
810,713.366,1163.91,3058.48,0.612903,10.6514,0,49.7862,25.912,0.417179,718.584,50.2694,99.8718,208.422,11.7636,0,235.798,145.713,1.97994,327.637,241.842,250.527,2257.93,8.30259,0,0.0104007,0.0179729,0.000104738,656.095,0.0611745,45.9229,2.50112,
811,713.366,1259.67,3444.29,0.566314,12.8974,0,31.8369,18.4865,0.334675,778.034,31.9573,112.106,274.012,20.9169,0,174.344,111.007,1.92374,548.45,176.388,311.257,2588.82,8.30259,0,0.0104007,0.0179729,0.000104738,656.095,0.0611745,45.9229,2.50112,
812,713.366,1148.6,1939.6,0.621073,11.6964,0,57.7576,38.9225,0.405393,751.54,58.5317,115.284,114.466,14.5152,0,260.184,210.562,1.79365,433.207,259.916,298.13,1063.62,8.30259,0,0.0104007,0.0179729,0.000104738,656.095,0.0611745,45.9558,2.50112,
813,713.366,1075.25,1608.58,0.663444,11.5732,0,40.9316,71.9094,0.35347,767.289,46.0234,94.5653,42.6025,15.3009,0,205.082,518.427,2.04719,543.839,223.465,208.079,196.702,8.30259,0,0.0104007,0.0179729,0.000104738,656.095,0.0611745,45.9558,2.50112,
814,713.366,1870.01,13070.7,0.381478,11.7964,0,39.8352,27.3213,0.384486,749.109,40.0918,84.9876,916.482,17.1309,0,197.042,176.976,1.94824,468.513,198.527,199.789,12588.6,8.30259,0,0.0104007,0.0179729,0.000104738,656.095,0.0611745,45.9558,2.50112,
815,713.366,1043.29,1639.75,0.683767,11.9389,0,32.5555,22.5159,0.353945,755.44,32.8446,97.3052,90.3346,17.6625,0,180.146,143.771,1.90039,481.535,182.488,254.938,1216.38,8.30259,0,0.0104007,0.0179729,0.000104738,656.095,0.0611745,45.9558,2.50112,
816,713.366,1073.59,2453.11,0.664471,11.3794,0,31.7885,9.13561,0.33219,733.095,31.8311,98.858,157.165,15.8807,0,155.71,60.7927,1.71393,415.552,155.785,268.179,1895.42,8.30259,0,0.0102478,0.0179729,0.000104738,656.095,0.0611745,45.9558,2.47416,
817,713.364,4481.36,36723.5,0.159185,10.6756,0,12.1833,10.1957,0.314496,722.453,12.3657,85.235,3627.93,14.6112,0,112.09,74.1384,1.94078,402.101,113.646,206.343,36219,8.30259,0,0.0102478,0.0179729,0.000104738,656.095,0.0611745,45.9983,2.50112,
818,713.364,1071.9,2273.21,0.665511,10.9855,0,12.6649,9.06838,0.288053,728.279,12.7253,102.619,195.274,15.1092,0,79.2336,59.7842,1.71738,411.657,79.2132,275.034,3879.84,8.30259,0,0.0102478,0.0179729,8.17126e-05,656.095,0.0611745,45.9983,2.44476,
819,713.364,948.329,1056.46,0.752232,11.0616,0,30.7949,23.1132,0.328745,734.101,31.0399,82.3669,35.5234,14.2772,0,154.57,105.686,1.76533,389.067,155.166,195.231,234.499,8.30259,0,0.0102478,0.0179729,0.000104738,656.095,0.0611745,45.9983,2.44476,
820,713.357,1069.19,1703.39,0.667195,11.044,0,49.8851,33.2084,0.329557,739.657,50.6351,96.5363,87.8936,14.2826,0,229.41,179.797,1.68611,451.097,234.194,256.34,859.149,8.30259,0,0.0102478,0.0179729,0.000104738,656.095,0.0611745,45.9983,2.44476,
821,713.357,1033.39,1566.79,0.690307,11.4903,0,50.7348,22.054,0.280595,736.313,50.9328,89.6435,71.9419,14.0018,0,238.423,114.776,1.53934,351.272,239.251,233.729,618.608,8.30259,0,0.0102478,0.0179729,0.000104738,656.095,0.0611745,20.8595,2.44476,
822,713.357,1036.34,1620.47,0.68834,11.6294,0,26.486,17.2442,0.373317,746.427,26.6626,101.144,106.378,15.4329,0,163.013,105.318,1.77288,418.541,165.228,255.907,1015.28,8.30259,0,0.0102478,0.0179729,0.000104738,656.095,0.0611745,45.9754,2.44476,
823,713.357,1024.61,1810.94,0.69622,10.3213,0,38.286,18.0306,0.38012,714.429,38.8464,87.0242,117.296,11.3988,0,203.384,134.525,2.06052,332.024,206.91,225.261,1090.54,8.30259,0,0.0102478,0.0179729,0.000104738,656.095,0.0611745,45.9754,2.44476,
824,713.357,986.792,1155.81,0.722905,11.1233,0,42.1797,22.2398,0.476265,730.507,42.4971,112.801,24.9678,13.9587,0,190.088,141.643,2.33134,371.347,191.32,295.892,154.382,7.40707,0,0.0102478,0.0179729,0.000104738,656.095,0.0611927,45.9754,2.44476,
825,713.357,1661.64,7440.4,0.429308,11.1064,0,36.1697,25.1473,0.380034,729.53,36.4405,113.759,709.11,13.3057,0,175.818,116.959,2.0568,354.096,177.324,302.978,7016.05,8.30259,0,0.0102478,0.0179729,0.000104738,656.095,0.0611927,45.9709,2.44476,
826,713.353,1026.04,1844.65,0.69525,11.5683,0,30.6198,12.4744,0.356298,742.271,30.8772,90.0922,107.78,15.3007,0,146.459,75.8619,2.00381,405.548,147.102,232.55,1356.47,8.30259,0,0.0102478,0.0179729,0.000104738,656.095,0.0611927,45.9754,2.44476,
827,713.351,1190.61,2762.04,0.59915,12.2815,0,50.2994,23.9173,0.273235,760.091,50.4095,102.181,191.151,17.2138,0,208.596,126.324,1.34732,451.017,207.69,253.636,2118.27,8.30259,0,0.0102361,0.0179729,9.13205e-05,656.095,0.0611927,45.9754,2.44476,
828,713.351,1036.96,1362.81,0.687927,12.1341,0,48.1088,36.625,0.608771,763.731,48.6075,89.9173,37.2247,18.1428,0,231.012,191.818,2.68273,498.02,233.768,203.414,222.498,0.620301,0,0.0102361,0.0179729,0.000104738,656.095,0.0611927,45.9754,2.44476,
829,713.351,1156,1862.53,0.617084,13.1502,0,43.0411,38.9863,0.349573,793.553,43.6391,110.587,112.696,20.4288,0,185.293,194.444,1.74594,573.048,187.536,271.056,1022.98,8.30259,0,0.0102361,0.0179729,0.000104738,656.095,0.0611927,45.9754,2.44476,
830,713.351,966.794,1077.05,0.737852,12.8923,0,24.1112,6.89572,0.391395,777.048,24.2192,77.9229,43.3138,20.2051,0,137.369,61.8269,1.94344,540.002,138.539,156.18,217.923,8.30259,0,0.0102361,0.0179729,0.000104738,656.095,0.0611927,45.9646,2.44476,
831,713.351,886.376,910.898,0.804795,10.2766,0,27.4287,14.8271,0.306028,708.02,27.6266,76.9108,20.9798,11.9375,0,150.956,88.1763,1.64849,329.116,151.521,168.025,124.355,8.30259,0,0.0102361,0.0179729,0.000104738,656.095,0.0611927,45.9754,2.44476,
832,713.351,883.498,807.947,0.807417,10.4262,0,17.707,17.7978,0.308836,713.474,18.0537,80.2187,25.5112,11.2956,0,95.2442,116.255,1.72194,302.14,97.261,188.296,120.295,8.30259,0,0.0102361,0.0179729,0.000104738,656.095,0.0611927,45.9754,2.44476,
833,713.351,1312.46,4696.87,0.543523,11.0295,0,33.9527,16.1716,0.444431,738.509,34.5924,107.693,370.065,13.0518,0,190.303,147.234,2.40218,414.97,195.323,271.391,4270.79,8.30259,0,0.0102361,0.0179729,0.000104738,656.095,0.0611927,45.9754,2.44476,
834,713.351,1004.39,1207.9,0.710233,13.0838,0,23.1515,15.703,0.389593,784.626,23.2642,105.1,39.0721,21.1325,0,150.359,95.6825,1.87703,570.228,151.895,267.961,320.665,8.30259,0,0.0102361,0.0179729,0.000104738,656.105,0.0611927,46.0075,2.44476,
835,713.351,1184.14,2379.01,0.602423,12.317,0,38.5344,19.0109,0.480412,755.881,38.6511,106.73,212.533,17.3566,0,180.338,94.4464,1.98138,452.57,177.554,276.842,1766.66,8.30259,0,0.0102361,0.0179729,0.000104738,656.105,0.0611927,46.0075,2.44476,
836,713.345,1059.81,1512.9,0.67309,11.9129,0,43.0224,32.6184,0.450588,753.805,43.4498,115.495,59.0511,16.09,0,198.249,142.514,2.03401,443.794,199.72,298.251,585.63,8.30259,0,0.0102361,0.0179434,4.13152e-05,656.105,0.0611927,46.0075,2.44476,
837,713.343,987.721,1277.49,0.722211,11.5965,0,39.5747,23.7467,0.44085,748.349,40.2814,98.0643,25.6674,15.5242,0,189.83,160.99,2.07075,467.043,195.816,252.549,146.032,8.31346,0,0.0102361,0.0179434,4.13152e-05,656.105,0.0611927,45.9932,2.44476,
838,713.343,923.541,1029.09,0.772399,10.4092,0,39.6077,17.6016,0.202201,714.303,40.1405,82.1304,19.1465,11.0653,0,201.597,121.752,1.06733,310.141,205.035,210.859,96.0706,8.31346,0,0.0102361,0.0179434,4.13152e-05,656.105,0.0611927,46.0047,2.44476,
839,713.343,1073.68,2762.56,0.664391,11.0971,0,34.9074,15.9244,0.45081,729.01,35.2087,74.706,172.374,14.5366,0,199.233,109.841,2.5843,388.543,201.108,160.21,2060.29,8.31346,0,0.0102361,0.0179434,4.13152e-05,656.105,0.0611927,46.0047,2.44476,
840,713.311,1223.9,2683.24,0.582816,11.796,0,67.7119,38.8378,0.426614,747.809,67.207,103.198,186.917,15.285,0,278.36,186.223,2.15236,395.495,277.573,262.978,1925.31,8.31346,0,0.0102361,0.0179434,4.13152e-05,656.104,0.0612226,46.0047,2.44476,
841,713.311,976.01,1186.34,0.730844,10.6308,0,37.8121,26.859,0.443989,726.041,38.8805,98.1497,37.1927,11.2055,0,184.5,168.781,2.23494,321.631,192.805,255.63,235.063,8.31346,0,0.0102361,0.0179434,9.17437e-06,656.104,0.0612226,46.0047,2.44476,
842,713.311,1014.74,1283.95,0.702949,11.8866,0,42.091,20.0995,0.324869,748.37,42.2102,109.235,40.5224,17.3627,0,202.769,110.479,1.54678,468.55,203.076,283.464,298.101,8.31346,0,0.0102361,0.0179288,9.17437e-06,656.104,0.0612226,46.0047,2.44476,
843,713.311,1164.5,3199.35,0.612544,11.0916,0,29.0397,16.7534,0.265258,729.105,29.2382,99.6059,249.406,13.9668,0,160.265,105.415,1.24622,367.322,162.463,253.979,2750.05,8.31346,0,0.0102361,0.0179288,9.17437e-06,656.104,0.0612226,46.0047,2.44476,
844,713.311,1247.98,6127.56,0.571574,9.20499,0,18.3307,14.1461,0.227119,682.692,18.9254,74.0836,430.366,6.56899,0,118.371,101.488,1.43984,178.811,120.658,176.283,5740.56,8.31346,0,0.0102361,0.0179288,9.17437e-06,656.104,0.0612226,46.0047,2.44476,
845,713.311,992.088,2178.72,0.719,10.1729,0,22.3424,12.395,0.175501,706.705,22.0036,79.5435,138.75,11.5607,0,128.973,84.7243,0.916261,309.349,126.2,189.995,1744.91,8.31346,0,0.0102361,0.0179288,9.17437e-06,656.104,0.0612226,46.0047,2.44476,
846,713.311,1034.46,1471.14,0.68955,11.7874,0,34.0461,25.1868,0.263824,754.661,34.2424,104.091,70.1796,16.6263,0,177.867,149.144,1.21548,466.55,177.147,266.403,701.66,8.31346,0,0.0102361,0.0179288,9.17437e-06,656.104,0.0612226,46.0047,2.41351,
847,713.311,1026.22,1325.57,0.695083,11.6955,0,35.3305,24.4322,0.466193,751.233,35.6417,109.888,57.5366,16.0989,0,171.678,138.474,2.22575,437.911,172.835,291.708,474.412,8.31346,0,0.0102361,0.0179288,9.17437e-06,656.101,0.0613899,46.0217,2.41351,
848,713.28,1096.45,1674.62,0.650538,12.1296,0,56.5238,33.9103,0.519934,757.51,56.9614,101.839,77.0526,16.7729,0,244.341,175.252,2.5307,442.24,241.284,249.062,826.026,8.31346,0,0.0102361,0.0179288,9.17437e-06,656.101,0.0613899,46.0217,2.41351,
849,713.28,977.587,1290.7,0.729633,10.5075,0,46.4248,39.6552,0.338781,721.275,46.8828,95.3003,17.2031,12.7464,0,236.966,206.34,1.70534,365.548,241.122,243.502,102.369,6.32752,0,0.0102361,0.0179288,9.17437e-06,656.101,0.0613899,46.0217,2.41351,
850,713.28,924.676,904.289,0.771384,11.0531,0,24.9225,14.4353,0.351251,728.742,25.1051,86.2602,33.8065,13.7745,0,136.133,88.4109,1.64206,367.449,138.901,200.505,154.314,8.31283,0,0.0102361,0.0179288,9.17437e-06,656.101,0.0613899,33.5973,2.41351,
851,713.243,1551.77,7591.12,0.459633,13.1692,0,41.4262,30.0033,0.481195,767.269,42.4694,103.986,552.962,24.926,0,217.507,182.959,2.19648,516.932,220.203,267.225,7188.37,8.31283,0,0.0102361,0.0179288,9.17437e-06,648.021,0.0613899,46.0217,2.41351,
852,713.243,901.363,956.793,0.791293,10.8354,0,16.5389,10.0977,0.202701,721.918,16.6256,91.4459,33.6996,13.3283,0,99.5084,71.8349,1.09607,346.564,102.988,239.429,553.334,8.31283,0,0.0102361,0.0179288,9.17437e-06,656.101,0.0613688,46.0217,2.41351,
853,713.243,1020.64,2286.79,0.698822,10.5675,0,30.9505,10.4122,0.190866,711.687,31.0082,87.5597,138.26,11.8395,0,174.219,77.7657,1.09547,292.681,172.262,228.724,1750.53,8.31283,0,0.0102361,0.0179288,9.17437e-06,656.101,0.0613688,46.0426,2.40175,
854,713.243,1172.95,2655.25,0.608074,10.9945,0,40.9873,29.231,0.319023,728.617,41.3419,98.8617,222.603,14.5917,0,201.172,154.459,1.59722,401.23,203.652,255.921,1890.97,8.31283,0,0.0102361,0.0179288,9.17437e-06,656.101,0.0613688,46.0299,2.40175,
855,713.243,1031.36,1374.54,0.691554,12.2304,0,44.1243,25.2084,0.444236,760.438,44.431,112.126,32.3604,18.4059,0,203.168,154.157,2.04061,495.965,204.033,308.64,257.58,8.31283,0,0.0102361,0.0179288,9.17437e-06,656.099,0.0613688,46.068,2.40175,
856,713.243,1023.48,2117.14,0.696881,10.024,0,17.4887,17.8799,0.298064,704.194,19.1828,87.3132,167.097,12.1492,0,126.603,118.042,1.87217,331.77,129.849,244.839,1387.63,8.31283,0,0.0102361,0.0179288,9.17437e-06,656.099,0.0613009,46.0211,2.40175,
857,713.243,1030.09,1659.59,0.692408,11.2138,0,27.8674,30.2304,0.296283,740.303,28.393,97.6204,94.1668,15.0262,0,145.833,164.543,1.88857,416.693,147.513,247.562,1038.27,8.31283,0,0.0102361,0.0179288,9.17437e-06,656.099,0.0613009,46.068,2.40175,
858,713.243,1243.97,3276.29,0.573361,11.7176,0,26.2642,16.7745,0.366518,745.085,26.3251,100.833,316.603,16.2526,0,146.002,93.8394,1.97971,421.92,146.211,250.453,2922.52,8.31283,0,0.0102556,0.0179288,9.17437e-06,656.099,0.0613009,46.068,2.40175,
859,713.243,1021.99,1650.5,0.697896,10.6628,0,38.5904,23.4762,0.467054,720.632,38.9199,88.9433,100.298,11.4154,0,196.117,120.063,2.20969,302.178,195.801,232.21,1130.22,6.0764,0,0.0102556,0.0179288,9.17437e-06,656.099,0.0613009,46.068,2.40175,
860,713.243,927.234,976.992,0.769215,11.1378,0,30.8527,8.70859,0.236877,727.881,30.9151,100.473,17.0294,14.1089,0,164.223,56.9396,1.26851,365.934,165.254,265.307,118.606,8.31283,0,0.0102556,0.0179288,9.17437e-06,656.099,0.0613009,46.068,2.40175,
861,713.231,950.966,1079.01,0.750007,11.5474,0,24.2946,20.4536,0.495614,748.043,25.9566,95.9513,24.2243,16.2407,0,127.466,146.642,2.24589,472.455,136.103,245.001,128.867,8.31283,0,0.0102556,0.0179288,9.17437e-06,656.099,0.0613009,46.068,2.40175,
862,713.231,1222.65,3204.29,0.583347,10.9414,0,43.2954,25.806,0.38219,746.236,44.8261,99.1408,252.026,13.5504,0,218.829,191.771,2.0589,528.115,228.35,277.843,2357.08,8.31283,0,0.0102556,0.0179288,9.17437e-06,656.099,0.0610009,31.8177,2.39248,
863,713.231,1058.78,2328.02,0.673636,10.7274,0,17.4845,5.81282,0.269331,719.41,17.5409,80.8393,206.694,14.5522,0,126.22,58.6385,1.85024,384.457,126.521,222.109,1628.81,8.31283,0,0.0102556,0.0179288,9.17437e-06,656.099,0.0610009,46.0735,2.39248,
864,713.231,1020.44,1279.51,0.698942,12.4771,0,39.0748,18.9371,0.421743,768.981,39.4961,105.767,35.288,18.1681,0,206.245,134.807,2.0533,487.701,205.837,257.695,243.467,8.31283,0,0.0102556,0.0179288,9.17437e-06,656.099,0.0610009,46.0735,2.39248,
865,713.231,1174.58,2455.37,0.607222,12.7368,0,33.3534,38.1618,0.47137,785.805,35.3799,100.056,168.616,23.0213,0,184.808,235.648,2.41193,624.241,198.235,257.24,1397.91,8.31283,0,0.0104026,0.0179288,9.17437e-06,656.099,0.0610009,46.0735,2.39248,
866,713.231,1270.37,4520.02,0.561436,12.8174,0,30.7387,15.3338,0.349849,776.012,30.944,96.0869,308.087,19.4222,0,139.38,90.5981,1.7707,517.904,139.562,236.237,3964.1,8.31283,0,0.0103205,0.0179288,9.17437e-06,656.099,0.0610009,46.0735,2.39248,
867,713.231,1038.07,1611.25,0.687076,11.201,0,40.6975,31.6723,0.378124,731.224,40.2366,98.859,83.7992,14.1876,0,195.588,164.07,1.85469,385.253,195.609,257.511,905.549,8.31283,0,0.0102604,0.0179288,9.17437e-06,656.099,0.0610009,46.0735,2.39248,
868,713.231,1106.87,2376,0.644367,11.0274,0,43.9321,41.328,0.33881,736.211,44.6133,103.018,126.402,14.382,0,228.977,217.838,1.84086,415.469,232.555,271.955,1427.62,8.31283,0,0.0102604,0.0179288,9.17437e-06,656.099,0.0610009,46.0735,2.39248,
869,713.231,1049.23,1513.2,0.679766,11.3523,0,52.3397,22.752,0.280022,733.249,52.6242,111.643,64.9899,14.1386,0,240.545,152.969,1.38919,375.347,241.415,287.737,607.383,8.31283,0,0.0102604,0.0178605,9.17437e-06,656.099,0.0610009,46.0735,2.39248,
870,713.231,2264.95,18737.3,0.314899,10.078,0,24.257,14.3466,0.284989,702.858,24.6278,85.6693,1402.83,10.6438,0,148.813,99.1492,1.68617,284.739,153.871,238.466,18193.2,8.31283,0,0.0102604,0.0178605,9.17437e-06,656.099,0.0610009,46.0735,2.39248,
871,713.231,1033.73,1232.13,0.689958,11.5529,0,51.2752,35.5462,0.348165,752.52,51.9156,101.838,28.7356,14.9339,0,216.625,172.946,1.65635,415.048,214.213,224.162,1016.88,5.74418,0,0.0102604,0.0178605,4.13152e-05,656.099,0.0610009,46.0649,2.39248,
872,713.231,940.692,1064.14,0.758198,10.8847,0,33.3229,21.1891,0.305463,725.119,33.4857,99.9031,16.4818,13.0644,0,186.346,121.767,1.44272,349.681,189.708,258.983,77.7426,8.31283,0,0.0102604,0.0178605,4.13152e-05,656.099,0.0610009,46.0649,2.39248,
873,713.231,4015.28,30893.6,0.177629,11.9432,0,31.5337,24.9652,0.378284,764.094,32.2729,120.74,3029.36,17.5451,0,192.025,183.042,1.87143,524.211,198.149,321.671,30633.9,6.9437,0,0.0102604,0.0178605,4.13152e-05,656.099,0.0610009,46.0649,2.36345,
874,713.231,1144.54,3548.68,0.623161,10.903,0,22.5073,24.4866,0.130583,732.76,22.8892,97.3033,233.557,14.7254,0,146.496,154.864,0.696986,411.148,148.622,265.948,4102.29,8.31283,0,0.0102604,0.0178605,4.13152e-05,656.099,0.0610009,46.0531,2.36345,
875,713.231,980.652,1224.73,0.727303,11.3392,0,42.2804,20.3903,0.357346,734.262,42.7197,85.8794,43.4234,13.5074,0,202.812,122.58,1.82782,346.357,201.84,186.776,326.978,8.31283,0,0.0102604,0.0178605,4.13152e-05,656.099,0.0610009,46.0531,2.36345,
876,713.231,1057.36,1367.94,0.674541,12.2814,0,41.5106,32.7937,0.565764,769.09,42.3422,108.998,49.7763,17.7901,0,225.054,175.771,2.61146,487.903,228.39,283.649,246.389,8.31283,0,0.0102604,0.0178605,4.13152e-05,656.099,0.0610009,45.9928,2.36345,
877,713.231,1118.39,2328.17,0.637729,10.8487,0,43.2417,30.7475,0.400287,742.271,45.8413,96.4053,148.636,12.767,0,219.135,196.646,2.02376,418.412,227.849,256.108,1638.06,8.31283,0,0.0102604,0.0178605,4.13152e-05,656.097,0.0610009,46.0531,2.36345,
878,713.231,1239.23,2428.08,0.575543,12.9347,0,36.3423,37.122,0.49058,801.098,37.8145,105.527,207.903,20.8071,0,188.636,219.178,2.18785,635.478,196.972,271.334,1521.16,8.31283,0,0.0102604,0.0178605,4.13152e-05,656.097,0.0610009,34.5214,2.36345,
879,713.228,1194.8,2547.73,0.596941,11.2149,0,47.7425,39.648,0.383706,731.234,48.1453,104.307,212.129,13.6214,0,231.521,184.252,1.71416,384.22,232.357,257.23,1852.61,8.31283,0,0.0102604,0.0178605,4.13152e-05,656.097,0.0610009,46.0531,2.36345,
880,713.228,1009.48,1218.92,0.70653,11.245,0,43.0834,27.237,0.356673,737.772,43.3783,110.067,36.34,13.3651,0,195.371,149.396,1.72113,363.79,197.006,286.717,246.463,8.31283,0,0.0102604,0.0178605,4.13152e-05,656.097,0.0610009,46.0531,2.36345,
881,713.228,924.935,982.426,0.771111,10.8898,0,34.7288,21.37,0.386973,727.125,35.2797,70.6029,24.5519,13.4867,0,174.298,132.662,2.08017,373.154,178.626,143.025,110.371,7.66258,0,0.0102604,0.0178605,4.13152e-05,656.097,0.0610009,46.0531,2.36345,
882,713.228,1228.87,2817.53,0.580395,12.4348,0,43.3583,44.7828,0.384318,773.477,43.1419,113.978,197.307,17.9318,0,181.611,334.826,1.79416,496.776,180.591,299.139,1885.18,8.31283,0,0.0102604,0.0178605,4.13152e-05,656.097,0.0610009,46.0531,2.36345,
883,713.228,1118.3,1666.49,0.637781,11.478,0,64.0516,37.6193,0.571143,764.505,65.0972,112.003,62.9701,13.9385,0,260.667,212.33,2.2971,638.904,263.712,273.6,390.011,8.31283,0,0.0102604,0.0178605,4.7591e-05,656.097,0.0610009,46.0531,2.36345,
884,713.228,1086.6,1954.29,0.656383,11.5809,0,35.6106,30.7987,0.490272,752.9,36.6724,99.2145,119.335,16.7176,0,192.103,176.158,2.26185,505.986,199.49,269.548,1046.94,8.31283,0,0.0102604,0.0178605,4.7591e-05,656.097,0.0610009,46.0531,2.36345,
885,713.228,1017.62,1279.86,0.70088,12.0182,0,32.8114,26.8394,0.374441,761.895,33.1163,108.507,42.0549,18.0083,0,160.239,144.151,1.71476,503.925,162.709,275.156,227.566,8.31283,0,0.0102604,0.0178605,4.7591e-05,656.097,0.0610009,46.0531,2.36345,
