Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.toe_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.toe_angle_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
0,1511.72,4495.29,982.637,0.336291,307.75,0,212.298,2871.43,426.579,7.11078,310.216,300.95,58.9544,383.011,3.05474e-05,265.428,1113.69,507.256,6.20537,293.342,377.433,69.7161,15.4317,0,10.4515,1210.8,21.8119,0.501,15.5238,15.3887,3.18211,
1,1511.72,4034.53,808.065,0.374697,306.771,0,164.719,2500.34,419.183,7.03075,281.053,304.088,51.3409,195.954,0,128.336,958.653,257.087,2.84623,168.055,192.289,30.7591,3.93816,0,5.86102,1210.8,44.2224,0.501,25.1772,3.3892,3.18211,
2,1511.72,3921.58,1302.75,0.385489,318.516,0,181.224,2320.26,459.105,6.8325,275.329,315.015,45.2922,223.192,0,141.846,921.622,321.128,2.91022,179.198,215.256,28.7789,3.93816,0,10.4515,1210.8,25.1725,0.411092,25.1772,3.3892,3.18211,
3,1511.72,3500.5,746.952,0.43186,314.379,0,172.431,1940.76,444.65,6.81485,275.09,311.793,34.5751,182.113,0,124.798,688.958,233.699,2.8014,182.685,180.294,24.9354,3.93816,0,0.437877,1209.32,25.1725,0.411092,25.1772,3.3892,3.18211,
4,1511.72,3259.75,728.037,0.463755,296.488,0,187.385,1773.32,422.925,6.80117,248.22,294.444,30.1643,170.76,0,131.759,442.123,236.044,2.71765,160.138,168.824,17.5841,2.90291,0,0.437877,1209.32,12.5856,0.411092,27.2079,2.00081,3.18211,
5,1511.72,3319.78,1617.45,0.455369,274.645,0,215.032,1765.93,365.602,6.33525,388.84,272.399,30.9864,184.71,0,163.162,486.128,245.638,2.73359,866.513,181.348,18.1226,2.90291,0,0.437877,1209.32,11.6768,0.411092,27.2079,2.00081,2.70674,
6,1511.72,2939.76,794.176,0.514234,248.014,0,203.122,1616.67,315.946,6.36857,275.751,246.708,27.1839,241.383,0,144.16,315.877,235.572,2.51424,251.59,239.764,14.5711,2.90291,0,0.437877,1209.32,12.5856,0.501,24.1883,2.00081,2.70674,
7,1511.72,3142.52,2877.38,0.481055,226.079,0,210.108,1626.36,292.729,6.34544,530.713,223.478,26.707,212.717,0,156.631,522.144,258.399,2.59599,2155.66,206.663,16.8602,2.90291,0,0.437877,1209.32,5.77976,0.501,24.1883,2.00081,2.70674,
8,1511.72,2591.74,776.026,0.583284,184.845,0,192.462,1521.08,231.903,6.23733,246.953,183.808,24.4555,171.17,0,150.912,450.78,227.481,2.54379,352.095,170.44,14.8243,2.90291,0,0.130124,1209.32,5.77976,0.501,22.3824,2.00081,2.70674,
9,1511.72,3220.53,4676.05,0.469402,232.74,0,211.668,1585.62,251.426,6.37854,677.654,230.009,25.0333,302.214,0,184.429,750.072,312.821,2.56862,3665.39,296.341,21.1777,2.90291,0,0.130124,1201.9,5.77976,0.501,24.1883,2.00081,2.70674,
10,1511.72,2427.55,980.456,0.622736,170.463,0,171.941,1479.79,168.25,5.66141,238.041,170.008,23.3994,214.639,0,145.614,391.54,170.582,2.48673,430.07,213.705,14.5842,2.90291,0,0.130124,1201.9,5.77976,0.501,21.7052,2.00081,2.70674,
11,1511.72,2832.94,2996.94,0.533623,208.722,0,162.066,1632.29,193.268,5.72116,405.39,201.155,24.3309,331.776,0,147.977,1314.93,301.799,2.51342,1535.45,308.463,15.2545,2.90291,0,0.130124,1127.95,2.86847,0.804917,21.7052,2.00081,2.81921,
12,1511.72,2467.41,3014.6,0.612677,139.429,0,136.318,1445.74,143.681,5.57808,435.252,139.02,22.3876,200.346,0,135.642,482.585,187.227,2.18571,2440.29,197.265,13.435,2.90291,0,0.130124,1201.9,2.86847,1.23527,21.7052,2.00081,2.81921,
13,1511.72,2261.2,1073.28,0.668551,140.37,0,159.44,1447.46,146.275,5.07901,201.127,139.046,22.3957,225.472,0,146.287,484.403,194.007,2.28258,247.516,223.961,14.4641,2.90291,0,0.130124,1201.9,2.86847,0.606673,21.7052,2.00081,2.81921,
14,1511.72,2366.87,1400.87,0.638703,127.273,0,151.008,1559.74,140.742,5.34929,231.974,126.227,24.5502,207.258,0,137.312,732.709,243.711,2.7338,238.574,205.692,22.0263,2.90291,0,0.130124,1201.9,2.86847,0.0902834,21.7052,2.00081,2.81921,
15,1360.22,2393.98,1996.41,0.568183,140.268,0,154.744,1460.51,172.914,5.23831,301.06,138.199,21.0459,231.446,0,165.142,593.017,312.343,2.48917,839.682,225.391,15.6142,2.90291,0,0.130124,1201.9,2.86847,1.23527,21.7052,2.00081,2.81921,
16,1360.22,2347.85,2359.78,0.579347,131.282,0,136.835,1434.98,145.614,5.00827,343.844,129.599,20.6861,229.553,0,139.392,469.409,218.829,2.31612,1570.18,224.902,13.4286,2.90291,0,0.130124,1201.9,2.30107,0.242773,21.7052,2.00081,2.81921,
17,1360.22,2115.06,1913.89,0.643114,83.9842,0,131.503,1351.35,114.036,5.15381,327.678,83.3748,17.979,103.602,0,121.634,356.859,151.249,2.24192,1474.88,101.09,11.5853,3.93603,0,0.130124,1201.9,2.30107,1.23527,21.7052,3.8397,2.81921,
18,1360.22,2139.63,1271.7,0.635729,129.128,0,135.897,1379.66,142.957,5.18057,201.13,127.439,18.2307,255.209,0,125.675,450.737,195.712,2.36968,191.264,248.799,13.106,3.93603,0,0.130124,1201.9,2.30107,1.21689,21.7052,2.63584,2.81921,
19,1360.22,2089.08,1299.87,0.651109,105.292,0,133.682,1364.28,129.881,4.85986,227.874,104.824,18.3941,235.479,0,137.205,491.83,224.586,2.20565,315.241,234.537,14.3875,3.93603,0,0.130124,1198.12,2.30107,0.220468,17.9937,2.63584,2.56095,
20,1360.22,2160.24,1585.08,0.629661,110.462,0,108.754,1476.23,121.287,5.08333,207.534,109.57,21.3225,242.488,0,100.183,799.622,257.221,2.6199,194.178,238.485,21.5446,0.777919,0,0.130124,1209.16,2.30107,0.441057,17.9937,0.322934,2.81921,
21,1360.22,2239.04,1987.25,0.607501,121.87,0,114.553,1428.66,133.58,4.78204,294.38,121.258,19.9653,241.594,0,122.625,609.96,251.028,2.3531,1044.43,240.639,17.4256,0.777919,0,0.130124,1205.89,2.30107,0.229273,7.61742,0.322934,2.7426,
22,1360.22,2185.29,1556.34,0.622444,121.628,0,115.487,1475.51,145.94,4.84474,182.391,119.424,20.0673,252.754,0,119.638,798.118,304.227,2.4342,179.791,244.873,20.0581,0.777919,0,0.130124,1188.7,2.30107,0.1411,7.61742,0.322934,2.68442,
23,1360.22,2234.69,2794.09,0.608684,110.107,0,111.846,1432.11,138.32,4.7236,309.378,109.031,19.1726,281.292,0,105.905,747.18,319.499,2.39019,1441.5,276.152,19.4239,0.777919,0,0.130124,1205.89,2.86847,1.05582,7.61742,0.322934,2.68442,
24,1360.22,2107.97,1449.92,0.645276,123.51,0,120.133,1430.48,123.684,4.73215,162.882,122.889,19.6647,256.342,0,134.822,672.474,231.959,2.19446,182.091,255.254,18.7685,0.777919,0,0.130124,1205.89,2.86847,0.295259,7.61742,0.322934,2.68442,
25,1360.22,2677.86,3629.42,0.507952,159.745,0,130.109,1510.46,175.885,4.87092,517.573,158.864,20.3531,322.345,0,147.567,788.395,356.716,2.45642,2848.6,316.586,19.6253,0.777919,0,0.130124,1205.89,2.86847,1.23527,7.61742,0.322934,2.68442,
26,1360.22,2280.75,2141.85,0.596391,124.914,0,121.265,1518.97,155.462,5.05222,212.625,121.708,20.7564,289.162,0,136.751,861.57,372.721,2.4876,686.269,278.697,22.6432,0.777919,0,0.130124,1205.89,1.92941,1.23527,7.61742,0.322934,2.68442,
27,1359.96,2196.44,1692.6,0.619164,117.298,0,124.026,1518.62,135.28,5.09266,158.998,115.894,21.2311,264.252,0,145.087,833.142,288.577,2.67662,210.579,260.321,23.3163,0.777919,0,0.130124,1205.89,2.86847,0.825813,7.61742,0.322934,2.7426,
28,1359.96,2792.62,6295.93,0.486982,103.447,0,115.673,1405.45,111.542,4.54384,931.189,102.274,18.5013,246.448,0,148.336,658.644,224.208,1.9623,5196.91,240.954,17.7682,0.777919,0,0.130124,1205.89,2.86847,0.399833,6.71716,0.322934,2.7426,
29,1359.96,2955.26,11439.9,0.460181,86.8394,0,110.143,1332.29,82.0047,4.70799,1236.12,86.3796,16.7774,202.43,0,122.331,449.219,114.443,1.92882,11063.3,202.252,14.2278,0.777919,0,0.130124,1205.89,2.86847,0.553422,6.71716,0.322934,2.7426,
30,1359.96,2275.6,2713.17,0.597626,111.609,0,115.27,1452.15,97.4422,4.5096,364.633,110.525,19.455,241.263,0,128.269,690.483,185.002,1.81326,2121.45,238.738,20.8587,0.777919,0,0.0427025,1205.89,2.86847,0.230538,6.71716,0.322934,2.7426,
31,1359.96,2292.7,2916.39,0.593168,102.193,0,120.34,1379.24,121.552,4.70228,446.957,101.223,16.4879,246.843,0,160.898,528.435,270.752,1.93924,1925.53,244.755,13.0519,0.777919,0,0.0427025,1205.89,2.86847,0.0758756,6.71716,0.322934,2.7426,
32,1328.88,2161.76,2346.64,0.61472,101.64,0,99.2347,1465.05,118.497,4.67123,256.527,96.6549,19.4884,214.508,0,115.216,836.78,285.493,1.90482,1374.8,200.976,20.3183,0.777919,0,0.0427025,1207.32,2.86847,0.6237,6.63282,0.322934,2.7426,
33,1328.88,1875.76,1116.56,0.708447,114.253,0,98.271,1318.61,95.434,4.85472,114.806,113.415,16.1159,271.851,0,111.716,350.384,186.643,2.1586,227.822,270.262,9.71576,0.777919,0,0.0427025,1207.32,2.86847,0.40247,6.63282,0.322934,2.7426,
34,1328.88,2128.81,2339.65,0.624235,112.61,0,99.505,1419.72,117.066,4.51457,245.496,111.341,18.5547,289.518,0,127.853,730.651,275.243,1.94049,1429.38,285.351,19.2437,0.777919,0,0.0427025,1207.32,2.86847,0.637911,6.63282,0.322934,2.7426,
35,1328.88,2098.28,1857.36,0.633316,105.523,0,96.1576,1467.12,89.8424,4.97885,209.553,104.862,20.2512,241.697,0,122.098,747.948,208.119,2.21287,1022.52,240.46,22.7147,0.777919,0,0.0427025,1207.32,2.86847,0.0593062,6.63282,0.322934,2.7426,
36,1328.88,1943.48,1252.11,0.683761,113.974,0,94.1162,1375.34,118.059,4.66417,106.945,113.273,17.111,240.679,0,120.582,495.707,226.917,2.21708,192.637,239.948,14.3035,0.777919,0,0.0427025,1207.98,2.86847,0.224384,6.63282,0.322934,2.7426,
37,1328.88,2551.89,7605.25,0.520742,84.7839,0,92.2508,1351.68,122.271,4.78207,797.193,83.2092,15.7125,195.402,0,133.534,581.79,280.251,2.11891,6538.54,193.875,14.0148,0.777919,0,0.0427025,1207.98,2.86847,0.401162,6.63282,0.322934,2.7426,
38,1328.88,2261.02,2471.62,0.587732,119.415,0,109.912,1412.43,127.388,4.78023,351.776,117.8,17.5267,268.223,0,171.137,578.891,241.747,2.11713,1399.83,264.739,16.0792,0.777919,0,0.243895,1209.12,3.58475,1.24195,6.63282,0.322934,2.7426,
39,1328.88,1984.67,1488.04,0.669572,102.725,0,96.1984,1455.07,116.231,4.5859,89.0093,101.455,19.3948,243.448,0,136.594,785.599,239.367,2.09105,277.859,242.426,22.4073,1.49594,0,0.243895,1209.12,2.63956,0.908562,6.63282,1.01025,2.7426,
40,1328.88,1955.6,1432.66,0.679524,94.5118,0,93.0489,1410.43,104.523,4.4879,136.481,93.6715,18.4388,212.816,0,131.955,673.757,206.636,1.83417,416.518,211.108,19.027,1.87618,0,0.243895,1209.12,2.63956,0.14052,6.63282,1.3202,2.7426,
41,1328.88,51150.4,489984,0.0259798,92.7445,0,93.8086,1430.79,75.4884,4.28167,49341.6,92.2264,19.459,231.114,0,135.055,758.543,143.194,1.62999,489559,230.728,21.9811,1.87618,0,0.243895,1209.12,2.42024,0.355038,6.63282,1.3202,2.7426,
42,1328.88,2084.27,2239.93,0.637573,110.755,0,80.328,1410.08,114.028,4.73796,236.305,109.581,18.4598,287.298,0,103.882,674.012,237.562,2.15176,35898.1,284.962,19.0299,1.87618,0,0.243895,1209.12,2.63956,0.618241,6.63282,1.3202,2.7426,
43,1317.71,2269.11,2295.27,0.580718,155.289,0,104.431,1462.76,140.162,4.69386,229.518,152.814,19.4414,370.12,0,159.911,664.212,317.731,2.37452,1322.17,364.511,18.3713,1.87618,0,0.243895,1209.12,2.63956,0.349409,5.87201,1.3202,2.7426,
44,1317.71,1995.97,1702.96,0.660184,92.6093,0,95.6314,1416.92,108.666,4.77711,167.434,91.75,18.1891,242.156,0,147.193,682.409,236.517,2.26021,700.877,240.373,18.9958,1.87618,0,0.243895,1209.12,2.63956,1.32946,5.87201,1.08787,2.7426,
45,1317.71,2030.55,1940.77,0.648942,115.48,0,81.5344,1427.74,143.447,4.68249,126.005,113.64,18.0232,304.488,0,122.591,745.263,359.017,2.32761,302.676,299.096,19.0774,1.87618,0,0.243895,1207.95,2.63956,0.948952,5.87201,1.08787,2.7426,
46,1317.71,1964.43,1492.56,0.670787,107.87,0,103.154,1392.76,113.821,4.57934,118.311,106.837,17.0965,244.78,0,165.516,581.394,231.734,1.97142,323.358,243.266,15.6653,1.87618,0,0.243895,1209.12,2.63956,0.848272,5.87201,1.08787,2.37816,
47,1317.71,2117.52,3360.74,0.622288,97.4258,0,75.7834,1404.38,99.2067,4.3032,322.523,95.738,18.1671,252.446,0,122.142,670.216,244.525,1.93871,2430.26,248.506,18.5552,1.87618,0,0.243895,1209.12,2.63956,1.33784,5.87201,1.08787,2.7426,
48,1317.71,2112.06,2011.73,0.623898,135.502,0,82.4071,1424.65,148.265,4.61911,166.941,132.353,17.3214,328.922,0,137.256,621.122,330.403,2.28488,745.715,321.87,13.8141,1.87618,0,0.243895,1209.12,2.63956,0.737268,5.87201,1.08787,2.7426,
49,1317.71,1868,1460.8,0.705411,91.1524,0,65.3408,1410.4,87.5063,4.45306,100.965,90.1231,18.0656,259.736,0,102.683,684.754,244.753,2.02516,195.34,256.371,19.0334,1.87618,0,0.243895,1209.12,1.05281,0.959639,6.63282,1.08787,2.7426,
50,1297.02,2056.62,2161.43,0.630658,101.581,0,91.7723,1423.56,143.185,4.72454,174.462,99.5154,17.8269,282.684,0,162.13,661.327,355.317,2.48482,826.836,277.802,16.9694,1.34872,0,0.243895,1209.12,1.05281,0.859562,6.63282,0.793693,2.7426,
51,1297.02,2299.86,2034.43,0.563959,133.369,0,99.2388,1674.15,116.68,4.71042,113.977,131.488,26.2478,301.994,0,155.506,1088.83,250.237,2.69358,219.155,298.965,32.511,1.28921,0,0.243895,1209.12,1.05281,0.0412913,6.63282,0.793693,8.59469,
52,1297.02,2238.09,2512.33,0.579523,123.75,0,79.4579,1514.47,149.441,5.05862,223.48,121.615,20.8154,346.751,0,140.85,918.651,385.107,2.82547,1102.76,341.894,24.567,1.34872,0,0.243895,1209.12,1.05281,1.11976,6.63282,0.793693,8.15538,
53,1297.02,2337.24,3196.84,0.55494,104.897,0,73.6319,1478.57,105.541,4.30617,445.625,104.158,20.508,291.832,0,124.996,816.322,280.992,2.24357,2285.59,287.483,23.7028,1.34872,0,0.243895,1209.12,1.05281,0.250878,6.63282,0.793693,8.59469,
54,1297.02,1963.62,2080.62,0.660528,79.0492,0,73.0643,1443.85,72.33,4.32336,193.29,78.208,19.5055,232.232,0,131.418,812.393,186.327,1.98112,1084.49,231.312,23.3098,1.34872,0,0.243895,1209.12,1.05281,1.61101,6.63282,0.793693,6.71542,
55,1297.02,2065.56,2133.29,0.62793,94.8565,0,83.4013,1445.65,82.6441,4.28609,236.863,97.9718,19.8793,246.606,0,149.877,710.12,244.672,2.11494,1120.71,256.011,21.2953,1.34872,0,0.243895,1209.12,1.05281,1.61101,4.20519,0.793693,6.71542,
56,1297.02,1817.88,1495.93,0.713482,79.8113,0,60.3287,1372.59,110.878,4.24681,95.0538,78.6108,16.3664,246.957,0,103.52,610.063,298.497,2.05709,208.997,242.743,16.2436,1.34872,0,0.243895,1209.12,1.05281,0.994886,6.63282,0.793693,6.71542,
57,1297.02,2149.14,2234.96,0.603507,118.285,0,79.6194,1443.21,131.919,3.95617,237.118,116.391,18.6429,283.411,0,149.336,711.596,290.164,1.85823,1282.53,290.274,20.062,1.34872,0,0.243895,1209.12,1.05281,0.427962,6.63282,0.793693,6.71542,
58,1297.02,1970.63,1607.66,0.658178,91.9261,0,85.9329,1433.46,103.333,4.15298,142.882,90.6594,18.2883,215.899,0,153.151,617.415,249.997,2.08825,397.286,213.84,17.2811,1.34872,0,0.243895,1209.12,1.05281,0.0660438,6.63282,0.793693,6.71542,
59,1297.02,1899.85,1598.71,0.6827,84.0502,0,65.4302,1452.44,86.1583,4.3233,106.047,82.441,18.9586,224.283,0,112.857,788.561,234.99,2.07262,229.501,221.379,21.9957,1.34872,0,0.243895,1209.12,1.05281,1.49959,6.63282,0.793693,6.71542,
60,1297.02,2845.64,11226.9,0.455794,57.4752,0,60.9976,1428.48,74.8496,4.19235,1144.78,56.7415,18.1242,156.606,0,101.343,763.63,224.63,1.82673,10659.5,155.798,21.116,1.34872,0,0.243895,1209.12,1.05281,0.126262,6.63282,0.793693,6.71542,
61,1297.02,1858.87,1530.36,0.697749,79.8552,0,66.7419,1404.92,107.758,4.03431,100.961,77.2894,17.306,245.473,0,113.382,673.218,261.325,2.03877,288.393,239.939,18.6884,1.34872,0,0.243895,1209.12,1.05281,0.216387,6.63282,0.793693,2.59771,
62,1297.02,2134.92,2472.79,0.60753,97.5521,0,83.6714,1446.18,85.9625,4.07407,302.066,96.387,19.0238,239.819,0,155.412,673.978,220.627,2.05383,1697.39,238.365,19.7145,1.34872,0,0.243895,1208.36,1.05281,0.383146,3.53042,0.793693,6.42805,
63,1297.02,2186.23,3588.21,0.593269,95.1881,0,62.069,1449.54,102.078,4.15161,365.235,90.0368,17.9305,253.232,0,112.017,852.754,281.283,2.25032,2763.23,236.971,20.7435,1.34872,0,0.243895,1208.36,1.05281,1.17391,3.53042,0.793693,6.71542,
64,1297.02,1968.64,1583.11,0.658842,92.9982,0,72.2264,1509.55,96.5698,3.99166,81.6511,91.3246,20.3335,228.854,0,116.397,782.868,291.124,2.19081,309.668,226.804,22.5884,1.34872,0,0.243895,1208.36,1.05281,0.478868,3.53042,0.793693,6.71542,
65,1297.02,2407.25,3895.6,0.538799,153.851,0,75.1029,1465.71,130.83,4.30317,405.94,151.996,19.524,381.083,0,121.093,787.807,355.725,2.49229,3067.43,376.41,21.144,1.34872,0,0.243895,1208.36,1.05281,0.930859,3.53042,0.793693,6.71542,
66,1297.02,1955.25,3057.17,0.663355,68.2457,0,64.0939,1342.66,94.7515,3.98299,298.477,67.2305,15.8126,212.484,0,112.719,503.633,224.886,1.73002,2224.83,210.76,14.5997,1.34872,0,0.243895,1208.36,1.05281,0.240135,3.53042,0.793693,6.71542,
67,1297.02,1814.86,1464.61,0.714669,75.6384,0,81.722,1382.76,97.5899,4.17935,80.1353,76.4149,16.4246,225.806,0,156.779,625.514,267.753,2.14894,297.87,227.774,16.9158,1.34872,0,0.243895,1208.36,1.05281,1.06514,3.53042,0.793693,6.71542,
68,1297.02,1768.44,1220.17,0.733431,65.8082,0,76.1926,1362.34,84.3344,4.00763,95.3714,64.3745,16.0077,170.721,0,138.535,523.969,220.048,2.1465,249.202,170.143,14.7938,1.34872,0,0.243895,1208.36,1.05281,0.651319,3.3806,0.793693,6.71542,
69,1297.02,2033.06,1865.01,0.637966,106.934,0,87.4544,1435.03,96.1606,4.06789,182.852,103.346,17.2234,267.518,0,149.337,678.786,242.93,2.27031,673.223,254.484,17.1969,1.34872,0,0.243895,1208.36,1.05281,0.567751,3.3806,0.793693,6.71542,
70,1293.21,1845.35,1739.3,0.700794,82.516,0,66.7118,1419.39,81.8214,3.97787,92.2817,81.3451,17.3003,274.071,0,133.245,766.549,268.034,1.95977,302.836,270.64,21.014,0.541979,0,0.243895,1208.36,1.05281,0.92066,3.3806,0.552573,6.6259,
71,1293.21,2074.77,2084.58,0.623303,133.154,0,85.3519,1451.23,121.396,3.9014,129.647,131.717,18.3695,362.486,0,153.089,629.096,332.493,1.90546,420.554,358.036,18.1692,0.541979,0,0.243895,1208.36,1.05281,0.388611,3.3806,0.552573,6.71542,
72,1281.04,2094.93,3357.56,0.611495,62.1081,0,70.3906,1381.98,74.7921,3.79729,424.37,61.3557,16.1287,195.347,0,151.067,639.661,213.451,1.82381,2629.62,194.058,17.9855,0.541979,0,0.243895,1208.36,1.05281,0.156032,3.3806,0.552573,6.71542,
73,1281.04,1986.64,2081.34,0.644827,87.8395,0,67.1376,1456.02,99.9887,3.96983,168.636,85.143,17.9047,232.831,0,137.024,774.057,304.182,1.9885,775.336,225.375,20.9362,0.541979,0,0.243895,1206.72,1.05281,0.543229,3.3806,0.552573,5.26304,
74,1281.04,1854.92,1670.34,0.690616,98.6836,0,62.3991,1405.19,100.325,4.00624,70.5127,97.4687,16.3388,283.929,0,109.888,666.648,307.036,1.91987,159.708,281.271,17.3873,0.541979,0,0.243895,1207.44,1.05281,1.13964,3.3806,0.552573,3.96256,
75,1281.04,1901.18,1743.49,0.673812,111.533,0,56.3766,1438.99,92.7628,3.90738,69.938,109.781,17.894,328.631,0,105.553,760.952,249.951,1.90591,154.475,323.111,21.0367,0.541979,0,0.243895,1207.99,1.05281,0.28687,3.3806,0.552573,6.71542,
76,1281.04,2156.61,2519.8,0.594006,81.0647,0,80.7989,1486.39,79.0889,4.00876,328.075,77.8538,19.3207,211.486,0,173.223,890.678,234.063,2.05484,1468.91,208.555,25.2161,0.541979,0,0.243895,1207.99,1.05281,0.626276,1.83662,0.552573,6.71542,
77,1277.21,1883.95,1854.74,0.677943,65.8579,0,61.4932,1453.7,64.9766,4.04965,153.113,62.9404,17.827,197.552,0,130.942,863.2,243.461,1.99136,894.877,182.054,21.6119,0.541979,0,0.181587,1207.99,1.05281,0.33852,1.83662,0.552573,6.71542,
78,1277.21,2024.05,2081.83,0.631018,92.7209,0,67.4423,1474.9,122.376,4.07632,153.032,91.1729,18.336,292.838,0,127.799,852.136,369.076,2.05671,906.813,288.802,22.6083,0.541979,0,0.181587,1207.99,0.52983,0.715445,1.83662,0.552573,6.64132,
79,1277.21,1850.51,1782.37,0.690196,85.0871,0,63.204,1367.48,71.4939,3.89955,158.424,84.4814,16.4396,252.987,0,134.017,508.827,186.033,1.56953,906.036,252.537,15.9399,0.541979,0,0.181587,1207.99,0.52983,0.644414,1.83662,0.552573,6.71542,
80,1266.21,1802.5,1407.38,0.702471,86.024,0,51.2318,1392.35,83.2003,3.91758,84.8861,84.4645,16.4259,260.037,0,95.9612,606.778,241.207,1.83692,208.688,256.67,17.1169,0.541979,0,0.181587,1207.99,0.52983,0.30927,1.83662,0.552573,6.13613,
81,1266.21,2321.49,6015.44,0.545429,92.5461,0,53.121,1866.14,97.9605,4.1224,104.643,86.8697,16.0905,287.257,0,111.218,5131.36,324.959,1.86477,330.301,264.365,17.4666,0.541979,0,0.181587,1207.99,0.52983,0.791452,1.83662,0.552573,6.13613,
82,1266.21,3718.81,16727.5,0.340488,129.933,0,77.8651,1472.6,147.355,4.4897,1739.89,128.096,18.5849,348.877,0,161.93,964.316,378.21,2.22071,16407.7,345.878,22.2544,0.541979,0,0.181587,1208.36,0.52983,1.63679,1.83662,0.460318,6.13613,
83,1266.21,3588.19,18536.5,0.352881,84.4955,0,68.0935,1353.44,71.0881,4.19722,1907.24,83.8216,15.8162,278.455,0,142.981,575.693,214.189,1.86624,17842.6,276.947,17.0669,0.541979,0,0.181587,1208.36,0.52983,0.941798,1.83662,0.460318,6.08001,
84,1266.21,3683.43,17605.6,0.343758,94.1649,0,68.7648,1469.47,106.093,4.20976,1828.3,93.8277,18.5878,246.577,0,138.646,854.534,279.996,2.0221,17251.1,246.529,24.0891,0.541979,0,0.181587,1208.36,1.12631,0.693508,1.83662,0.460318,6.13613,
85,1266.21,1995.09,1890.15,0.634662,97.5449,0,59.5391,1471.36,137.71,4.32891,112.805,94.3315,17.4736,313.141,0,106.312,797.256,364.637,2.34029,1619.21,301.56,19.2437,0.541979,0,0.181587,1207.61,1.12631,0.573723,1.83662,0.460318,6.13613,
86,1266.21,1805.86,2106.2,0.701166,76.0786,0,54.5829,1336.94,63.0861,4.07529,180.302,75.6007,15.1934,213.79,0,116.714,542.241,173.863,1.48171,1107.83,213.203,15.7343,0.541979,0,0.181587,1208.19,1.12631,1.62359,1.83662,0.460318,6.13613,
87,1266.21,1942.56,1915.96,0.651823,51.1614,0,68.3733,1560.9,78.2912,4.3249,110.732,48.5912,20.1851,165.916,0,141.295,1097.88,283.571,1.96741,557.415,155.936,28.6914,0.541979,0,0.181587,1208.19,1.12631,0.187914,1.83662,0.460318,6.13613,
88,1266.21,1942.45,1906.81,0.651861,96.1932,0,69.2897,1420.46,84.037,4.01528,155.398,95.1224,17.9322,251.119,0,136.67,631,231.074,1.88039,872.674,253.216,19.9835,0.541979,0,0.181587,1208.19,1.12631,0.298002,1.83662,0.460318,6.13613,
89,1266.21,1755.71,1512.7,0.721192,70.6136,0,57.3877,1337.53,108.226,4.02938,93.4032,69.8707,14.6509,235.513,0,125.269,419.878,294.022,1.68509,448.695,234.819,12.2413,0.541979,0,0.181587,1208.19,1.12631,1.28772,1.83662,0.460318,6.13613,
90,1266.21,1889.24,1505.9,0.670221,99.5222,0,67.0766,1378.36,85.9998,4.21591,139.203,98.6818,16.1827,270.351,0,136.352,568.144,218.398,1.95841,373.34,269.324,16.6983,0.541979,0,0.181587,1208.19,1.12631,0.35725,1.83662,0.360174,6.13613,
91,1266.21,2203.43,2824.13,0.574653,100.719,0,81.6291,1477.94,98.9823,4.05605,321.65,99.5317,18.9201,305.945,0,174.814,835.593,317.625,1.94927,1479.07,302.179,22.8758,0.541979,0,0.181587,1208.19,1.12631,0.318893,1.83662,0.460318,6.13613,
92,1266.21,2012.04,2251.33,0.629315,114.041,0,83.3511,1398.67,87.7204,4.0906,193.769,113.487,16.9136,326.952,0,163.43,575.176,204.718,1.72222,1225.55,326.376,17.4076,0.541979,0,0.181587,1208.19,1.12631,0.50801,1.83662,0.460318,6.13613,
93,1266.21,2010.69,1998.97,0.629736,107.672,0,67.3983,1482.41,110.983,4.08571,113.46,105.723,18.9578,321.249,0,138.572,846.042,312.221,1.7537,311.12,315.151,23.5233,0.541979,0,0.181587,1208.19,1.12631,1.005,1.83662,0.460318,6.13613,
94,1266.21,1870.57,2340.64,0.67691,77.0093,0,60.0307,1328.55,82.8395,4.21975,227.549,75.8959,14.4771,222.904,0,137.508,430.091,249.6,1.80377,1752.88,221.215,12.0351,0.541979,0,0.181587,1208.19,1.12631,1.10806,1.83662,0.460318,6.13613,
