Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,2in Heave.rear.p_rod_length_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.p_rod_length_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.p_rod_length_l.best,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.side_view_swing_arm_angle_l.best,
370,930.258,1793.5,3268.1,0.518684,0,15.8329,260.033,96.2654,60.8455,0.758093,1117.47,142.798,99.4899,0,33.5877,2016.44,325.324,255.742,2.47944,905.77,309.584,338.458,0,1.67602,0.856467,0.0106415,0.0190437,0.00016284,874.531,46.739,0.062037,
371,930.258,1870.69,3708.3,0.497281,0,14.9074,320.847,99.856,47.6226,0.629078,1112.03,174.463,100.336,0,22.105,2734.97,297.336,193.769,2.0746,775.662,374.749,297.686,0,7.89361,0.856467,0.0106415,0.0190437,0.00016284,874.531,46.7225,0.062037,
372,930.258,1590.85,1673.07,0.584754,0,14.1817,82.6499,96.432,49.6398,0.640402,1085.56,164.762,96.9877,0,17.2447,248.979,291.614,166.364,1.64379,588.082,340.86,292.271,0,7.89361,0.856467,0.0106415,0.0190437,0.00016284,874.531,46.739,0.062037,
373,930.258,1985.97,4003.21,0.468415,0,15.1602,314.599,110.774,81.3594,0.822058,1191.07,158.021,114.158,0,23.2424,2630.5,372.694,348.696,2.73305,1151.36,355.792,386.752,0,7.89361,0.856467,0.0106415,0.0190437,0.00016284,874.531,46.739,0.0623099,
374,930.258,1762.68,3060.59,0.527753,0,13.7862,240.515,95.0825,61.1123,0.607412,1101.06,152.931,97.5889,0,20.7959,1982.03,287.958,200.932,2.66459,757.643,347.761,299.359,0,6.52186,0.856467,0.0105623,0.0186229,0.00016284,874.531,46.7243,0.0623099,
375,930.258,1508.18,1737.68,0.616809,0,15.2937,48.7397,58.1134,28.8359,0.445296,1123.98,174.588,58.1828,0,24.2641,188.621,226.259,129.364,1.60952,843.348,407.189,222.536,0,7.89503,0.856467,0.0105623,0.0190437,0.00016284,874.531,46.7348,0.0623099,
376,930.258,1558.37,2106.26,0.596944,0,13.8718,145.73,69.7678,31.0048,0.474982,1081.44,146.129,69.947,0,20.9298,1034.99,262.185,118.12,1.90458,735.068,342.799,262.628,0,7.89489,0.856467,0.0105623,0.0190437,0.00016284,874.531,14.2422,0.0618008,
377,930.258,1988.48,4769.04,0.467825,0,13.8685,560.009,59.3018,49.1965,0.524181,1109.86,135.265,60.4554,0,21.7253,3297.58,256.979,251.492,2.15801,865.665,322.399,266.091,0,7.89503,0.856467,0.0105623,0.0190437,0.00016284,874.531,46.6922,0.0620854,
378,930.258,1994.36,3496.68,0.466444,0,15.9913,446.878,82.4835,50.3756,1.00159,1167.2,146.607,83.8242,0,24.7304,2389.48,264.572,215.445,3.29114,897.578,312.232,265.803,0,7.89494,0.856467,0.0105623,0.0190437,0.00016284,874.531,46.7191,0.0620854,
379,930.258,1922.19,4667.73,0.483958,0,15.014,547.731,50.4267,12.4833,0.71817,1118.33,126.846,50.6432,0,24.8643,3585.92,213.987,92.3783,3.07474,875.449,308.96,220.045,0,7.89503,0.856467,0.0105623,0.0190437,3.10553e-05,874.531,46.739,0.0620854,
380,930.256,1820,3635.09,0.511131,0,14.5154,229.633,89.0557,96.1448,0.740725,1183.08,115.028,91.7978,0,25.2798,1858.93,339.532,391.158,2.90445,1178.74,243.347,348.495,0,7.89503,0.857437,0.0103186,0.018534,3.10553e-05,874.531,46.739,0.0620854,
381,930.253,1438.43,1648.76,0.646713,0,14.2983,37.8432,67.0968,30.5655,0.666031,1093.59,127.064,67.3103,0,23.3405,187.494,263.689,154.606,2.4926,826.287,293.538,264.296,0,7.89503,0.85939,0.0103186,0.0182389,3.10553e-05,874.531,46.7287,0.0622673,
382,930.253,1742.35,2729.41,0.533908,0,15.7055,191.255,84.0493,59.0225,1.14153,1172.14,132.75,86.285,0,24.7324,1453.92,266.884,256.673,3.63178,948.875,280.699,274.77,0,7.89427,0.85939,0.0103186,0.0182389,3.10553e-05,874.531,46.7435,0.0623099,
383,930.253,1791.59,2800.83,0.519233,0,15.5383,227.729,97.6081,33.5515,0.668288,1128.07,190.541,97.8879,0,22.4831,1694.74,272.99,135.12,2.54438,765.257,418.004,273.104,0,7.89427,0.85939,0.0103186,0.0182389,3.10553e-05,874.531,46.7435,0.0623099,
384,930.253,1526.81,1700.7,0.609278,0,15.0901,57.3248,59.0739,49.2444,0.870594,1137.5,147.665,60.0428,0,23.6199,218.669,227.011,190.22,2.74927,853.417,340.013,234.441,0,7.89427,0.85939,0.0103186,0.0182389,3.10553e-05,874.531,40.9134,0.0624473,
385,930.241,1569.43,1977.47,0.592725,0,15.2572,68.634,66.7531,38.815,0.944702,1182.2,127.531,69.2926,0,24.3385,250.73,224.072,235.762,3.0816,1018.15,275.998,236.085,0,7.89427,0.85939,0.0103186,0.0182389,3.10553e-05,874.531,46.7448,0.0624473,
386,930.236,1370.12,1770.74,0.678943,0,13.9419,24.9821,38.9861,33.4902,0.503989,1115.12,102.612,40.4914,0,23.9641,111.676,186.115,184.993,2.58162,979.682,238.715,196.758,0,7.89427,0.85939,0.0103186,0.0182389,3.10553e-05,874.528,46.7448,0.0627514,
387,930.236,1501.46,1830.2,0.619556,0,14.8935,47.0784,64.818,39.296,0.615377,1121.36,148.283,65.1154,0,24.5728,175.384,234.968,165.985,2.39076,872.501,368.56,235.187,0,7.89427,0.860312,0.0103186,0.0182389,0.00016284,874.528,46.7448,0.0628608,
388,930.236,1389.9,1441.28,0.669281,0,14.3053,33.3354,42.9785,26.5584,1.26179,1106.23,121.848,43.3906,0,23.0842,122.389,193.535,123.283,4.17194,826.907,271.341,197.141,0,7.89427,0.860312,0.0103186,0.0182389,0.00016284,874.528,46.73,0.0627162,
389,930.236,1397.91,1522.02,0.665449,0,12.5173,41.3385,72.0447,51.1595,0.762128,1026.21,121.56,72.3161,0,17.1663,169.747,256.387,189.83,2.78819,591.757,259.582,249.865,0,7.89427,0.858858,0.0103186,0.0182389,0.00016284,874.528,46.73,0.0642779,
390,930.236,1794.35,4199.14,0.518425,0,13.9815,407.102,53.8167,37.2883,0.604324,1095.15,132.022,54.3832,0,22.0214,3534.88,215.022,185.35,2.20597,809.997,307.553,217.179,0,7.89427,0.858858,0.0103186,0.0182389,0.00016284,874.528,46.719,0.0640233,
391,930.236,1382.99,1851.58,0.672627,0,11.7815,26.5657,79.9157,63.7289,0.606484,1046.29,72.2566,81.8429,0,16.9507,283.8,322.799,301.282,2.5056,791.947,117.822,328.705,0,7.89427,0.858383,0.0103186,0.0181968,0.00016284,874.527,46.7119,0.0642779,
392,930.236,2094.01,5549.28,0.444237,0,12.0442,660.904,63.9433,73.5121,0.739647,1065.96,151.225,65.6759,0,18.4639,4212.92,269.221,316.174,2.75204,786.194,377.265,278.955,0,7.89427,0.858383,0.0103186,0.0181968,0.00016284,874.527,46.7119,0.0619706,
393,930.236,1614.87,2546.75,0.576042,0,13.6009,168.236,57.1618,54.9156,0.74944,1096.31,167.513,56.392,0,19.531,1407.07,215.039,338.095,2.7488,917.417,382.834,210.534,0,7.89427,0.858383,0.0103616,0.0181968,0.00016284,874.527,46.7101,0.0619143,
394,930.236,1606.01,1877.4,0.579223,0,12.2913,47.3173,125.02,88.5752,0.847459,1059.27,146.408,126.272,0,13.7458,171.319,373.535,282.988,2.88223,561.181,305.178,360.782,0,7.89427,0.858383,0.0102948,0.0181968,0.00016284,874.527,46.7119,0.063026,
395,930.236,1262.1,1513.66,0.737053,0,11.0737,35.5023,54.2787,30.1864,0.358845,997.445,78.2115,55.045,0,14.766,177.785,260.643,190.732,1.73309,593.713,148.605,266.091,0,7.89427,0.858383,0.0102948,0.0181968,0.000214838,874.527,46.7024,0.0637226,
396,930.225,1845.31,2479.44,0.504101,0,16.7738,160.466,100.736,67.2167,1.05865,1234.02,159.18,105.867,0,26.1975,784.654,277.975,244.621,3.5846,1061.97,336.452,288.806,0,7.89427,0.858383,0.0102948,0.0181968,0.000214838,874.527,46.7034,0.0635504,
397,930.225,1559.05,1735.25,0.596662,0,14.8023,33.9721,66.9995,46.1788,0.908695,1149.73,178.515,67.9387,0,21.4221,117.991,226.641,228.71,2.77834,829.031,406.776,237.632,0,7.89427,0.856349,0.0102948,0.0182389,0.000214838,874.527,46.7034,0.0618402,
398,930.225,1837.36,4169.35,0.506283,0,12.5045,475.96,56.3922,40.1384,0.503783,1032.77,162.076,57.0216,0,18.7371,3368.35,239.714,158.507,2.18814,668.992,406.282,239.89,0,7.89427,0.858383,0.0102475,0.0182389,0.000214838,874.527,46.7229,0.0632112,
399,930.225,2035.52,3803.88,0.456997,0,15.3385,514.991,61.9491,55.9639,0.467908,1142.4,181.277,63.1292,0,25.1713,2800.35,202.724,184.72,1.55244,920.768,409.704,204.525,0,7.89427,0.858383,0.0102475,0.0182389,0.000100264,874.527,46.6869,0.0627546,
400,930.225,1601.39,1684.47,0.580887,0,14.627,49.2837,88.7627,62.8534,1.1829,1115.03,181.864,87.7834,0,20.0656,220.054,253.227,187.109,3.30282,699.73,382.891,250.982,0,7.89427,0.858383,0.0102475,0.0182389,0.000100264,874.527,46.7076,0.0627546,
401,930.225,1389.52,1487.07,0.66946,0,13.0598,52.2326,74.0277,24.3951,0.40579,1041.25,109.981,74.1673,0,18.7437,205.365,273.241,122.057,2.07902,630.877,252.831,273.42,0,7.89427,0.858383,0.0102475,0.0182389,0.000100264,874.527,46.7076,0.0627546,
402,930.225,1677.28,2718.08,0.554605,0,12.2374,188.345,80.4445,64.302,0.508661,1117.52,129.63,84.2921,0,14.3926,1441.66,274.98,275.072,1.93702,1035.08,272.227,288.742,0,5.61828,0.858383,0.0102475,0.0182389,0.000100264,874.527,46.7076,0.0635504,
403,930.225,1850.13,3247.24,0.502789,0,13.4615,390.629,89.0549,36.0616,0.753196,1055.18,175.696,89.2895,0,18.3803,2192.04,299.085,153.493,2.90368,601.67,409.421,299.238,0,7.88848,0.858383,0.0102475,0.0181539,0.000100264,874.527,46.7076,0.0626852,
404,930.225,2159.34,6662.52,0.430791,0,13.9627,649.349,88.3206,66.3477,0.814691,1113.16,138.254,89.1301,0,21.1194,5918,297.105,264.418,2.80825,777.398,323.043,299.667,0,6.81081,0.858383,0.0102475,0.0181539,0.000100264,874.527,46.7063,0.061838,
405,930.219,1839.7,3251.28,0.505636,0,15.8427,284.397,90.3802,51.5654,0.832663,1159.69,145.028,91.9633,0,25.2047,2237.69,315.854,211.545,2.67539,912.837,339.956,319.833,0,7.89626,0.858383,0.0102475,0.0181539,0.000100264,874.527,46.7076,0.0649929,
406,930.219,2631.98,9844.85,0.353429,0,18.3341,994.963,65.6026,39.4711,1.08009,1246.73,199.643,66.1615,0,29.4394,9167.82,203.665,152.184,3.68901,1046.67,409.197,204.566,0,4.83677,0.858706,0.0102475,0.0181539,0.000100264,874.527,46.7076,0.0649929,
407,930.219,1630.82,1735.1,0.570399,0,15.0786,65.3074,71.3199,64.9271,1.10549,1142.73,196.982,73.3733,0,21.18,176.712,226.375,234.213,3.71678,783.296,411.866,232.382,0,5.99874,0.858706,0.0102475,0.0181539,0.000100264,874.527,46.7076,0.0649929,
408,930.219,1796.96,2793.08,0.517662,0,15.7462,153.449,86.5117,57.8006,0.669233,1215.65,178.483,88.6477,0,23.8745,982.627,314.362,291.992,2.40611,1249.6,383.424,328.054,0,7.89626,0.858706,0.0102475,0.0181539,0.000100264,874.527,46.7195,0.0649929,
409,930.219,1421.58,1651.48,0.654357,0,14.0558,52.2521,48.6475,33.3253,0.618077,1101.63,122.008,49.0372,0,22.2188,243.599,200.37,137.094,2.39699,807.81,290.937,204.419,0,7.89626,0.858706,0.0102475,0.0181539,0.000100264,874.527,46.7195,0.0627147,
410,930.217,1329.67,1268.64,0.699587,0,12.1474,46.5816,55.1948,30.1713,0.855366,1024.11,105.012,55.5931,0,16.5631,178.199,204.533,120.792,3.09515,585.7,207.125,205.666,0,2.0017,0.858706,0.0102475,0.0181524,0.000100264,874.527,46.7109,0.0631036,
411,930.217,1720.38,2107.09,0.540705,0,15.9051,73.0006,106.79,59.0148,0.866606,1156.31,201.309,107.184,0,24.5914,223.693,305.565,198.677,2.83771,823.143,421.277,302.784,0,7.89626,0.858706,0.0102475,0.0181524,0.000100264,874.527,46.7195,0.0626164,
412,930.217,1570.2,2121.6,0.59242,0,14.3417,140.043,76.3014,36.1418,0.47872,1089.07,137.435,76.3856,0,21.7671,971.219,255.46,128.538,1.98757,754.449,312.328,255.472,0,7.89626,0.858706,0.0102475,0.0181524,0.000100264,874.527,46.7195,0.0649558,
413,930.217,1428.84,1912.28,0.651031,0,12.6543,152.451,38.4689,17.9494,0.442587,1030.83,137.452,38.591,0,20.52,1035.98,175.941,87.2394,2.06989,730.884,353.902,179.144,0,7.89626,0.858706,0.0102948,0.0181524,0.000100264,874.527,46.7195,0.0649558,
414,930.212,1388.87,1467.46,0.669761,0,12.6612,45.3606,52.4534,36.852,0.397303,1046.79,141.555,52.8022,0,18.2937,199.872,185.876,147.502,1.53647,660.98,317.229,186.565,0,7.89626,0.858706,0.0102948,0.0181524,0.000100264,874.527,46.7229,0.0626542,
415,930.212,2354.53,10358.5,0.395074,0,12.0871,1040.19,61.1161,39.4955,0.707042,1019.48,119.857,61.5905,0,16.3818,9886.01,213.051,152.958,2.5668,578.699,278.605,212.405,0,5.68611,0.858657,0.0102948,0.0181524,0.000100264,874.527,46.7166,0.0649558,
416,930.212,1670.15,2027.6,0.556963,0,14.63,73.1673,100.557,79.1146,1.09579,1124.79,175.092,101.699,0,22.2113,438.907,308.006,262.885,3.0384,853.19,376.591,304.086,0,6.50129,0.858657,0.0102948,0.0181524,0.000100264,874.527,46.7229,0.0649558,
417,930.208,1446.43,1691.39,0.643106,0,12.8659,38.082,72.4591,47.3215,0.841639,1073.27,127.331,74.2573,0,18.5772,155.437,273.736,238.837,3.037,680.983,320.768,282.051,0,7.89609,0.858657,0.0102948,0.0181524,0.000100264,874.526,46.7201,0.0649558,
418,930.208,1809.02,2683.63,0.514206,0,14.7068,226.563,100.253,72.3011,1.0651,1124.4,168.608,101.122,0,21.8652,1565.69,317.885,261.341,3.54679,794.898,347.958,318.656,0,5.12252,0.858657,0.0102948,0.0181524,0.000100264,874.526,46.7229,0.0649558,
419,930.208,1550.7,1965.35,0.599862,0,14.9069,67.4115,73.4997,57.2671,0.946956,1124.97,137.028,74.6759,0,22.8822,240.721,254.406,241.472,3.3928,848.434,310.201,255.119,0,7.89576,0.858657,0.0102948,0.0181524,0.000100264,874.526,46.7229,0.0656686,
420,930.208,1469.3,1760.12,0.633094,0,13.0835,39.5513,60.8045,49.5135,0.516269,1096.72,146.482,62.6369,0,17.785,165.52,224.381,246.592,2.4345,798.869,345.119,235.263,0,7.89576,0.858657,0.0102948,0.0181524,0.000100264,874.526,46.7111,0.0627382,
421,930.208,1519.5,1748.55,0.612179,0,13.7759,65.5093,84.213,42.6217,0.786684,1082.16,144.528,85.9144,0,19.195,233.726,268.578,158.789,2.8858,693.961,318.315,269.126,0,7.89576,0.858657,0.0102948,0.0181524,0.000100264,874.526,46.7111,0.0642873,
422,930.208,1578.17,2369.42,0.589422,0,12.7868,165.277,85.0415,57.469,0.502001,1052.49,119.14,85.4603,0,18.7649,1241.1,277.954,227.093,1.91471,713.671,270.179,279.481,0,7.89576,0.858657,0.0102948,0.0181524,0.000235738,874.526,46.7308,0.0656686,
423,930.208,1446.99,1735.75,0.642856,0,16.0449,46.8053,31.2874,29.0742,0.625565,1176.59,115.045,31.5248,0,28.6829,160.638,155.539,136.436,2.53498,1046.72,252.286,158.935,0,2.03689,0.858657,0.0102948,0.0181524,0.000235738,874.526,46.7308,0.0675468,
424,930.197,1575.21,1927.11,0.590522,0,14.9508,44.0099,89.9508,61.023,0.760814,1130.56,142.628,91.3309,0,22.5156,141.471,299.92,244.625,2.64848,807.554,312.94,312.969,0,7.8952,0.858657,0.0102948,0.0181796,0.000235738,874.526,46.7308,0.0675468,
425,930.197,1414.33,1917.08,0.657694,0,10.9727,113.669,75.8357,33.8436,0.316251,971.195,132.318,76.1803,0,12.4084,780.834,284.466,151.637,1.30565,420.106,341.141,285.543,0,7.8952,0.853142,0.0103191,0.0181796,0.000235738,874.526,46.7321,0.0675468,
426,930.197,1391.96,1426.39,0.668265,0,12.4261,70.905,68.9758,31.8586,0.803575,1010.77,127.129,69.0942,0,17.1336,248.772,225.883,116.015,2.92253,574.486,293.736,226.696,0,7.8952,0.853142,0.0103191,0.0181796,0.000235738,874.526,46.7177,0.0675468,
427,930.197,2130.06,6932.3,0.436699,0,15.4202,684.971,51.384,22.5926,0.834772,1159.51,142.979,52.3744,0,25.5966,6179.2,224.929,165.822,3.08065,948.948,338.596,231.663,0,7.8952,0.850621,0.0103191,0.0181796,0.000235738,874.523,46.7177,0.0675468,
428,930.197,1692.65,2912.68,0.54955,0,14.7332,207.306,76.834,44.1033,0.695797,1112.96,158.897,77.1228,0,22.7864,1938.05,278.642,181.385,2.40476,803.439,359.082,273.717,0,7.8952,0.859297,0.0103191,0.0181584,0.000235738,874.523,46.7177,0.0675468,
429,930.197,1974.22,6345.49,0.471172,0,13.09,625.875,48.6405,27.0589,0.718666,1073.83,134.577,50.4347,0,18.4751,5925.15,192.995,162.434,2.50715,686.047,321.204,204.812,0,7.8952,0.851059,0.0103191,0.0181584,0.000235738,874.522,46.7177,0.0661307,
430,930.197,1764.89,3298.49,0.527056,0,13.4683,305.047,70.3114,59.5842,1.03397,1096.19,146.644,72.6133,0,20.3232,2267.91,236.193,220.457,3.35619,770.486,339.571,243.684,0,3.48801,0.851059,0.0103617,0.0181584,0.000103849,874.522,46.7177,0.0634788,
431,930.197,1532.48,2516.12,0.606987,0,13.2762,192.552,59.6226,24.9844,0.726664,1054.97,126.016,60.3379,0,19.1791,1678.18,220.249,118.319,2.80859,671.326,292.408,225.793,0,7.89519,0.851059,0.0103617,0.0181584,0.000297056,874.521,40.8946,0.0634788,
432,930.197,1905.99,4088.14,0.488039,0,13.3117,320.204,87.427,82.71,0.797328,1171.31,139.397,90.8312,0,19.5838,2823.3,314.907,341.261,2.85656,1055.39,313.085,332.639,0,7.89519,0.851059,0.0103338,0.0181584,0.000198504,874.521,46.7177,0.0634788,
433,930.196,1845.78,5110.64,0.503957,0,12.6574,488.764,77.2746,28.1958,0.505623,1026.13,134.52,77.7321,0,17.1302,4392.02,268.342,145.478,2.06699,577.686,321.691,272.196,0,7.89519,0.850509,0.0103143,0.0181584,0.000198504,874.521,46.7177,0.0634788,
434,930.196,1588.02,3363.32,0.58576,0,11.5929,326.808,52.7677,35.4008,0.69856,1001.82,105.497,53.435,0,15.9944,2255.18,195.352,156.789,2.77514,599.019,245.195,202.904,0,2.33518,0.850509,0.0103143,0.0181584,0.000198504,874.521,46.7177,0.0634788,
435,930.196,1438.57,1705.83,0.64661,0,11.7155,31.7011,86.4393,55.9568,0.639774,1037.49,126.339,88.2934,0,14.9148,218.005,285.858,237.8,2.38246,614.639,306.553,290.417,0,4.30587,0.850509,0.0103143,0.0181584,0.000198504,874.521,46.7177,0.0673815,
436,930.196,2680.66,11206.6,0.347003,0,15.7167,1111.44,55.9807,30.337,1.06765,1257.6,148.246,60.2686,0,25.1435,10432.8,205.809,183.639,3.54225,1568.49,339.849,231.111,0,7.89519,0.851059,0.0103143,0.0181584,0.000385483,874.521,46.7177,0.0671793,
437,930.195,2136.8,4426.54,0.435321,0,15.8662,379.659,129.045,83.5984,0.87976,1242.44,152.794,132.515,0,24.6431,2812.23,426.708,371.415,3.08806,1362.35,356.357,441.183,0,7.89519,0.851059,0.0103143,0.0181584,0.000385483,874.521,46.7224,0.066095,
438,930.189,1562.47,2619.36,0.595332,0,13.5849,214.428,46.4274,33.8371,0.577544,1072.43,134.192,47.0007,0,21.2885,1696.47,186.009,136.218,1.969,760.998,299.683,206.409,0,2.08051,0.851059,0.0103143,0.0181584,0.000316726,874.521,46.7085,0.065575,
439,930.189,2404.31,7608.26,0.386884,0,14.4026,992.644,52.0513,30.5526,0.506216,1103.96,157.994,52.202,0,22.0786,6908.4,202.79,122.361,1.79647,772.519,382.465,202.3,0,7.89519,0.847184,0.0103143,0.0181584,0.000269477,874.521,46.7224,0.065575,
440,930.184,1878.28,3455.97,0.495232,0,14.1945,460.26,65.4127,24.4116,0.488982,1094.65,153.298,65.5604,0,21.7284,2473.64,230.227,126.877,1.98132,763.692,365.557,228.497,0,7.89519,0.853931,0.0103143,0.0181584,0.000217832,874.521,46.7224,0.065575,
441,930.184,1537.55,2042.62,0.604978,0,13.1533,141.588,78.6548,37.5363,0.673164,1038.67,148.5,78.7723,0,17.4234,974.273,245.971,117.289,2.36715,592.536,332.577,245.97,0,7.89507,0.853931,0.0103143,0.0181584,0.000217832,874.521,46.7224,0.0630389,
442,930.181,1650.04,2600.14,0.563732,0,15.0157,203.01,66.1672,29.0837,0.802205,1114.55,155.101,66.3142,0,22.63,1358.51,221.264,114.465,2.78074,776.583,360.574,222.28,0,7.89507,0.853931,0.0103143,0.0181584,0.000217832,874.521,40.652,0.065575,
443,930.181,5744.89,41084.8,0.161915,0,15.0942,4187.17,76.0107,68.5369,0.736347,1164.77,154.119,78.451,0,24.4007,39899.6,282.361,262.764,2.63685,1005.85,337.444,292.164,0,7.89507,0.853931,0.0103143,0.0181584,0.000217832,874.523,46.7224,0.065575,
444,930.181,2396.29,9426.71,0.388175,0,15.5887,947.358,59.6886,14.4928,0.87903,1142.07,156.441,59.7735,0,23.9068,9156.72,212.966,80.2958,2.85788,821.553,355.524,216.861,0,2.57097,0.853931,0.0103143,0.0181584,0.000166224,874.523,46.7206,0.065575,
445,930.181,1273.62,1110.33,0.730344,0,11.8222,33.1322,35.1396,23.6451,0.687197,1012.68,121.257,35.2526,0,14.6315,113.06,136.67,95.4347,2.6053,499.7,286.402,136.595,0,4.95825,0.853931,0.0103143,0.0181584,3.68164e-05,874.523,46.7224,0.065575,
446,930.181,1444.88,1519.62,0.643778,0,14.4939,46.035,58.2353,30.5984,0.546032,1102.36,134.245,58.3639,0,22.1089,167.236,201.805,107.831,2.00114,774.971,296.399,201.894,0,7.89507,0.853931,0.0103143,0.0181584,3.68164e-05,874.522,46.7224,0.0671793,
447,930.181,1582.6,2363.64,0.587754,0,13.9296,159.333,68.6048,44.2216,0.713874,1086.83,139.964,69.0017,0,22.4442,1091.13,282.837,186.013,2.66458,801.482,345.445,282.975,0,7.89507,0.857486,0.0105785,0.0181853,3.68164e-05,874.522,46.7224,0.0666079,
448,930.181,4079.01,17711.1,0.228041,0,16.2367,2387.08,117.561,53.8773,1.03717,1167.29,217.116,118.819,0,24.5091,16746.6,342.724,212.477,3.45608,856.455,472.764,347.005,0,7.89519,0.864928,0.0105785,0.0181853,3.32749e-05,874.522,46.7224,0.0673419,
449,930.179,1465.09,1721.98,0.634897,0,14.2588,56.3935,52.5507,49.1393,0.672343,1108.55,129.447,54.074,0,23.1279,194.797,206.903,199.67,2.59455,836.03,325.798,213.737,0,7.89519,0.851999,0.0105785,0.0181854,3.32749e-05,874.522,46.7224,0.0673419,
450,930.179,1480.72,1562.47,0.628195,0,13.0704,57.5064,65.5854,47.8277,0.938741,1065.88,163.58,66.3247,0,16.9779,187.427,215.698,165.593,3.23786,622.92,364.003,216.06,0,7.89556,0.863043,0.0105785,0.0181854,3.32749e-05,874.522,46.7224,0.0673419,
451,930.179,1435.56,1919.85,0.647957,0,11.3155,132.917,56.0643,33.5628,0.442916,995.897,148.883,56.4744,0,14.8089,1052.6,224.376,158.22,1.63609,540.474,371.169,226.215,0,7.89556,0.858742,0.0105742,0.0181854,3.04518e-05,874.522,46.7246,0.0684112,
452,930.179,1687.1,3048.36,0.551348,0,14.1885,241.32,55.2343,35.5427,0.678097,1101.44,183.152,55.5448,0,22.2013,2006.36,239.201,187.968,2.63655,790.625,425.02,240.308,0,7.89556,0.86205,0.0105785,0.0181854,2.95373e-05,874.522,46.7336,0.0687596,
453,930.179,1924.3,4880.96,0.483385,0,14.077,591.736,24.0972,23.7319,0.571842,1096.77,149.113,24.211,0,23.2953,4149.57,114.15,109.302,2.29594,838.423,373.859,117.439,0,7.89556,0.859698,0.0103822,0.0181739,2.95373e-05,874.522,46.7336,0.0667481,
454,930.179,1462.94,1431.39,0.635829,0,13.5039,43.5979,83.023,28.7503,0.803844,1066.12,141.322,85.8233,0,18.0032,162.359,260.347,110.802,2.54041,624.753,294.417,256.333,0,7.89673,0.859698,0.0103822,0.0181739,1.34297e-05,874.522,46.7335,0.0690566,
455,930.179,3968.66,17344.6,0.234381,0,14.1566,2423.25,92.1984,70.2211,0.690049,1106.35,170.439,91.3483,0,21.5609,16587.5,303.28,243.661,2.40559,814.867,385.051,304.77,0,7.89673,0.851531,0.0103822,0.0181693,1.34297e-05,874.522,46.7335,0.0703531,
456,930.179,1470.01,1533.01,0.632768,0,14.5066,44.9537,74.1131,31.3679,0.697272,1095.71,134.427,74.2412,0,21.4749,850.647,266.62,120.358,2.37913,745.526,271.844,264.432,0,7.89673,0.859698,0.0103822,0.0181693,1.34297e-05,874.522,46.7335,0.0703531,
457,930.177,1726.63,3267.03,0.538723,0,14.5355,235.201,64.6926,59.9162,0.486487,1121.2,165.592,65.0039,0,21.5278,1931.28,223.29,207.324,1.71691,793.44,375.131,223.607,0,7.89673,0.86095,0.0103822,0.0181693,1.34297e-05,874.522,46.7296,0.0690932,
458,930.177,1904.6,3092.26,0.488383,0,13.5261,404.462,88.3167,54.6254,0.782354,1071.3,182.728,88.8609,0,18.8909,1841.85,270.14,196.372,2.75752,686.752,396.473,277.388,0,7.89673,0.85984,0.0103822,0.0181693,1.34297e-05,874.522,46.7335,0.0694615,
459,930.177,1776.8,2915.07,0.523511,0,13.8001,275.726,75.7768,59.083,0.816287,1092.9,181.585,77.1143,0,19.0572,2111.75,256.18,194.206,2.59885,705.682,370.567,262.941,0,3.32302,0.850415,0.0103822,0.0181776,1.34297e-05,874.522,46.7335,0.0678362,
460,930.177,1686.56,2632.48,0.551525,0,14.7832,105.749,97.8287,65.2255,0.801653,1132.03,171.067,99.0658,0,22.7874,618.474,334.227,269.127,2.72455,919.377,400.164,340.612,0,7.89673,0.86095,0.0103822,0.0181776,1.34297e-05,874.522,46.7335,0.0692339,
461,930.177,1753.32,2644.45,0.530523,0,15.5916,167.053,73.5929,68.2419,0.778548,1180.3,171.907,75.856,0,25.0754,1297.25,234.566,243.592,2.83258,971.391,379.141,246.266,0,7.89673,0.86095,0.0103822,0.0181776,1.34297e-05,874.522,46.7267,0.0684345,
