Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.roll_center.z.avg,Heave.front.king_pin_inclination_l.avg,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Roll.front.camber_angle_l.avg,Heave.front.scrub_radius_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_front_view_l.avg,Steering.front.camber_angle_l.avg,Heave.front.roll_center.z.std_dev,Heave.front.king_pin_inclination_l.std_dev,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Roll.front.camber_angle_l.std_dev,Heave.front.scrub_radius_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Steering.front.camber_angle_l.std_dev,Heave.front.roll_center.z.best,Heave.front.king_pin_inclination_l.best,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Roll.front.camber_angle_l.best,Heave.front.scrub_radius_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_front_view_l.best,Steering.front.camber_angle_l.best,
176,58.8211,132.695,316.688,0.443281,27.0069,4.16632,4.49,0.30899,0.417086,0.451403,0.358978,7.3797,0.561714,22.6693,62.9187,0.503703,1.46204,76.4521,7.21473,17.4515,0.742724,0.578867,1.16393,0.0743212,30.6896,0.154015,74.3179,149.133,0.260741,0.684392,8.59393,2.55006,0.230547,0.138981,0.288105,0.0374064,0.326992,0.902655,0.315006,3.44328,36.0748,0.440085,1.31719,
177,58.8176,167.207,275.14,0.351766,64.9015,4.78449,8.01761,0.722915,0.693371,0.777398,0.359761,12.4508,0.817071,30.2868,41.0071,0.722773,1.66519,146.647,7.09914,23.123,1.55817,1.04178,1.78776,0.155259,33.1678,0.809236,76.4602,22.1836,0.77356,1.20693,8.59393,2.55006,0.230493,0.138981,0.288066,0.0344183,0.072511,0.902172,0.140339,2.01015,36.0709,0.440085,0.798156,
178,58.8176,103.483,158.415,0.568377,25.0696,3.70798,3.96904,0.341518,0.429419,0.622408,0.351204,7.64522,0.595832,17.1727,41.6642,0.521347,1.39298,78.8478,5.96142,13.3197,0.768317,0.548707,2.10025,0.0508918,28.2039,0.483709,49.5745,12.4053,0.369904,0.567915,8.24043,1.54517,0.230395,0.137926,0.288066,0.0342567,0.241559,0.902172,0.0391606,3.44283,28.9466,0.439536,0.654899,
179,58.813,113.64,216.734,0.517539,28.7541,3.54223,5.92436,0.348844,0.391615,0.427767,0.348472,5.61263,0.686434,22.0508,43.4937,0.528158,1.53064,83.6803,4.62273,25.4378,0.83345,0.447993,1.17173,0.0789893,20.1907,0.712914,72.4745,29.7751,0.351414,1.03069,8.59393,2.54992,0.230395,0.137926,0.287922,0.0363009,0.0753717,0.901127,0.474362,3.44283,12.4024,0.439536,1.31816,
180,58.8121,81.2059,99.9315,0.724234,22.6391,3.23105,1.68499,0.336441,0.410671,0.648628,0.349966,4.32355,0.622028,5.85897,39.2202,0.540618,1.33969,74.0411,3.23173,5.72744,0.775675,0.496287,1.93543,0.0385062,14.3304,0.410163,16.2253,5.14392,0.411762,0.14268,8.58686,2.54992,0.230244,0.137824,0.28788,0.0316843,0.326874,0.90047,0.173654,0.751657,22.0365,0.439536,1.31747,
181,58.8086,143.499,243.322,0.409819,53.9168,4.25235,7.695,0.570387,0.548612,1.2335,0.381619,11.0146,0.706916,19.5874,41.4485,0.618357,1.52524,141.816,5.63649,23.0601,1.22447,0.835917,3.24677,0.142493,28.7474,0.631328,61.4895,10.5807,0.506277,0.918986,8.58149,2.54977,0.230243,0.137824,0.28788,0.201193,0.343202,0.901127,0.0489908,3.44283,22.1262,0.439622,0.534891,
182,58.8086,117.053,264.892,0.502409,35.3222,4.08045,3.5888,0.4077,0.401649,0.305282,0.329644,7.81688,0.640648,18.5729,43.6809,0.532713,1.37345,137.386,6.32469,14.101,1.10915,0.478045,0.941692,0.0771465,29.5433,0.560895,63.1173,30.3275,0.410646,0.363713,8.58149,2.54977,0.230243,0.137824,0.287849,0.0349717,0.0451763,0.900451,0.107286,3.44293,27.6102,0.439622,1.31798,
183,58.8086,109.594,204.845,0.536604,36.0182,3.6931,3.46656,0.401181,0.39465,0.776219,0.354485,6.66784,0.568639,14.9511,40.3528,0.535576,1.41382,116.243,4.65088,15.0149,1.07007,0.468697,2.31983,0.0804258,23.1988,0.157672,48.1466,4.40176,0.371962,0.707972,8.58149,2.54977,0.230244,0.13486,0.287849,0.201193,0.29426,0.900451,0.247049,3.44294,39.7817,0.439622,0.527782,
184,58.8085,123.439,219.184,0.476419,48.9027,2.75267,4.09401,0.41776,0.494307,0.508502,0.385004,4.68396,0.672631,19.058,39.4854,0.530999,1.45269,139.013,0.997763,15.785,1.04507,0.762969,1.27418,0.160448,13.0886,0.643369,56.6349,4.14991,0.374738,0.653025,8.58149,2.54977,0.230341,0.13486,0.287849,0.0364299,0.326985,0.900451,0.0677383,3.44294,15.7133,0.387242,1.16858,
185,58.8075,97.6708,193.529,0.602099,29.1647,3.53154,2.39567,0.297314,1.45241,0.597533,0.368093,6.07927,0.592643,11.5503,39.7508,0.510899,1.37962,107.373,6.08361,13.0173,0.773299,7.50521,2.01962,0.130412,32.5523,0.394966,47.7669,2.55061,0.402153,0.342127,8.5809,2.54991,0.230579,0.13486,0.287802,0.201193,0.343253,0.902283,0.0361923,3.44305,26.0477,0.440686,1.31856,
186,58.805,115.74,187.008,0.508077,38.9918,3.69864,7.03923,0.480978,0.540196,0.992079,0.359586,6.07497,0.737656,14.8184,39.6942,0.593668,1.71876,104.973,4.2632,24.8985,1.09149,1.19821,3.23084,0.0727831,18.8506,0.700674,49.9945,5.33814,0.493112,1.36583,8.5809,2.54991,0.230579,0.13486,0.287849,0.199549,0.303193,0.902854,0.546991,3.02471,20.53,0.440655,1.31856,
187,58.8038,105.927,188.025,0.555134,30.1714,3.12193,4.82532,0.319904,0.366155,0.47418,0.347123,4.78501,0.571337,19.0765,39.9386,0.524796,1.40509,88.3989,3.4756,19.2628,0.745116,0.392252,1.39662,0.0780007,16.6603,0.241468,61.8314,2.91296,0.356992,0.654956,8.5809,2.54991,0.230579,0.133832,0.287885,0.199549,0.0334754,0.902854,0.037057,3.4434,26.7212,0.440941,1.08703,
188,58.8038,121.06,202.543,0.485742,31.3011,4.137,5.47168,0.462697,0.446274,0.827551,0.35839,8.93081,0.681405,13.4918,52.8624,0.57119,1.51746,86.1275,6.57988,17.2067,1.06512,0.495108,2.43699,0.109033,32.8559,0.651214,43.5552,84.4961,0.391204,1.07224,8.58101,2.54991,0.230579,0.129755,0.287971,0.199149,0.233315,0.903232,0.0449132,3.44323,24.7063,0.440941,0.304872,
189,58.8018,93.3379,147.422,0.629988,24.1951,3.18176,2.29445,0.414677,0.447812,0.252884,0.339101,5.22653,0.647189,13.4472,40.9251,0.550966,1.41517,65.488,3.30134,10.3595,1.12074,0.735748,0.612555,0.0504103,18.3983,0.613012,47.4268,14.3541,0.466753,0.420414,8.58101,2.54995,0.230642,0.129755,0.288147,0.199149,0.0575419,0.903232,0.501882,3.44321,35.6022,0.440659,1.31887,
190,58.8018,97.0884,165.637,0.605652,32.2105,3.1256,2.1656,0.42086,0.46136,0.356294,0.356441,5.80411,0.596008,9.27824,40.4129,0.496263,1.40422,108.185,3.87893,9.2637,1.12173,0.727308,0.635206,0.12884,21.1784,0.25864,36.5564,3.40105,0.230877,0.677809,8.58101,2.54995,0.230313,0.127541,0.288175,0.199149,0.223531,0.901862,0.380832,3.44321,37.8538,0.440839,0.645848,
191,58.8008,111.784,220.404,0.526023,34.8316,3.38468,4.30018,0.366974,0.510934,0.77555,0.35599,6.30119,0.696286,17.4693,40.7799,0.607376,1.40379,130.839,4.01147,14.6099,0.792221,1.01174,2.30473,0.123403,18.888,0.773217,54.6715,10.4524,0.565736,0.521605,8.49937,2.55025,0.2306,0.126253,0.288175,0.199149,0.185662,0.901862,0.363097,3.44321,25.3115,0.440721,0.205462,
192,58.8008,86.5901,131.077,0.67907,21.805,3.14318,3.20365,0.384714,0.394993,0.255437,0.34072,5.58752,0.587435,9.87478,39.1074,0.559251,1.3461,64.8235,3.39807,14.3146,1.00972,0.494712,0.592533,0.058727,19.7033,0.293625,33.3946,3.3482,0.469322,0.310231,8.577,2.55022,0.230575,0.126208,0.287983,0.180234,0.0350301,0.901862,0.424816,3.44333,23.3449,0.439473,0.622287,
193,58.8008,103.859,158.821,0.566158,28.7793,3.41372,4.17494,0.497326,0.436588,0.521213,0.342544,6.25419,0.573934,14.8814,42.1265,0.57929,1.27836,79.7436,4.08955,13.279,1.29603,0.544478,1.34493,0.0159275,19.1845,0.145469,43.6491,16.0578,0.492386,0.207687,8.577,2.55022,0.230575,0.126208,0.287836,0.199341,0.242434,0.901862,0.269781,3.44317,37.0415,0.439767,0.362039,
194,58.7993,92.6843,166.408,0.634404,24.298,3.69118,2.75833,0.26603,0.407256,0.399592,0.3481,5.09722,0.587526,13.5276,39.5157,0.48117,1.30655,77.7352,5.5719,12.5506,0.675165,0.582422,1.15438,0.0308985,20.6619,0.24321,49.5034,6.5083,0.214158,0.112937,8.577,2.55022,0.230575,0.126208,0.287836,0.199216,0.343284,0.901862,0.543596,3.4432,3.76841,0.439767,0.547037,
195,58.7993,106.443,171.237,0.5524,24.1432,3.52844,3.61208,0.383651,0.415548,0.560116,0.356354,8.10979,0.761467,13.546,48.9468,0.560752,1.51919,61.8028,4.87088,11.4738,0.861514,0.484346,1.52831,0.0937433,26.9629,0.789421,45.4064,70.1932,0.425931,0.891139,8.57954,1.54008,0.230651,0.127235,0.287836,0.198772,0.0635564,0.904664,0.543596,3.4432,6.56719,0.439909,1.01156,
196,58.7993,92.9003,167.182,0.632929,22.1111,3.71984,2.03517,0.290675,0.386246,0.917351,0.346784,6.45108,0.549903,13.7734,40.535,0.461258,1.32261,66.3803,5.79054,9.22847,0.751292,0.480648,3.52341,0.0195943,27.3219,0.203746,50.5862,9.24891,0.135281,0.159337,8.57954,2.5503,0.23073,0.129049,0.287836,0.198772,0.343291,0.904664,0.447709,3.4432,39.7863,0.440336,0.865149,
197,58.7979,78.056,102.025,0.753278,14.8137,3.39797,2.34999,0.322809,0.36626,0.336288,0.346479,4.77315,0.557158,8.5994,40.4245,0.485307,1.28296,39.2954,4.19078,10.3823,0.91342,0.391631,0.9915,0.0154544,19.1495,0.037914,35.2006,7.74096,0.209472,0.180676,8.57891,2.55044,0.230622,0.128429,0.287899,0.198772,0.343291,0.904664,0.546549,3.4432,20.0916,0.440336,0.380142,
198,58.797,97.9635,203.975,0.600193,39.8075,2.69773,2.30743,0.33415,0.340294,0.630183,0.383686,3.07856,0.704494,4.49438,41.2065,0.499517,1.47912,165.547,0.889267,10.5918,0.961614,0.323824,2.21139,0.220788,10.7538,0.786303,7.49374,8.36258,0.312883,0.982996,8.57691,2.55043,0.230284,0.125085,0.287992,0.197919,0.343301,0.905253,0.546549,3.4432,39.7866,0.438133,1.31823,
199,58.7961,110.149,204.262,0.533785,25.8921,3.2264,6.30229,0.418202,0.435747,0.277447,0.353614,4.72741,0.693103,18.7403,46.9269,0.554788,1.60126,75.2765,4.06547,24.5383,1.13177,0.599979,0.431791,0.0753232,17.4923,0.661099,62.1109,51.1403,0.446429,1.1546,8.57691,2.55042,0.230284,0.128446,0.288049,0.197919,0.191148,0.905253,0.545285,3.44316,31.4168,0.438133,1.31769,
200,58.7961,92.7706,126.887,0.63378,18.2001,3.94118,4.63411,0.38446,0.401289,0.446892,0.326833,8.21892,0.546838,14.2662,39.475,0.557764,1.37097,41.3565,5.61905,16.7896,0.86565,0.429585,0.93801,0.067928,25.5491,0.159866,44.9418,8.71229,0.473305,0.406074,8.57954,1.4324,0.230754,0.125041,0.288049,0.197919,0.0408542,0.905253,0.112171,3.44313,8.57128,0.396668,0.574832,
