Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.toe_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.toe_angle_l.best,
764,721.729,965.621,1150.85,0.747425,10.4087,0,31.3564,35.0895,6.24144,733.381,36.5958,79.9148,32.6334,12.9739,0,174.924,188.455,3.05416,420.045,192.593,167.677,198.463,7.66029,0,0.369969,0.898862,5.27138,655.892,2.14812,46.4207,1.53533,
765,721.729,1119.77,2249.03,0.644532,11.9628,0,130.124,38.0724,6.42298,767.148,39.4466,103.288,23.3083,18.9048,0,1335.55,200.321,3.40566,510.161,200.644,258.914,148.257,7.68321,0,0.369969,0.898862,5.63767,655.892,1.85814,46.4207,1.53533,
766,721.729,1113.44,1620.98,0.6482,12.2739,0,29.9739,43.1066,6.62677,803.449,44.6457,127.334,46.0265,19.3289,0,160.596,220.83,4.0309,687.111,221.502,326.876,284.879,7.67035,0,0.369969,0.898862,5.36016,655.892,2.12767,46.4207,1.17864,
767,721.729,1186.63,1979.88,0.608219,12.8452,0,88.271,58.8857,6.29843,800.944,60.4224,109.576,49.3845,21.109,0,654.537,257.522,3.35981,618.509,258.743,275.437,227.966,7.68321,0,0.369969,0.898862,5.47075,655.892,2.12767,46.4207,1.53533,
768,721.729,1101.83,1473.14,0.655028,12.5355,0,75.9429,42.8908,6.34587,783.933,44.2437,102.782,33.1558,19.8162,0,403.039,212.838,3.38546,530.439,213.82,232.476,173.15,7.6838,0,0.369969,0.898862,4.94327,655.892,2.12767,46.4207,1.53533,
769,721.729,1043,1319.59,0.691973,11.5654,0,27.9547,47.6705,6.07088,760.056,49.0645,106.121,34.4999,17.1682,0,142.053,214.513,2.29356,469.335,214.345,257.974,172.806,7.6838,0,0.369969,0.898862,5.44982,655.892,2.12767,46.4207,1.53533,
770,721.729,1218.15,4449.56,0.592478,9.43747,0,315.177,31.4938,6.024,710.59,32.8931,83.8673,28.6706,10.7755,0,4122,182.107,1.7556,314.42,182.52,222.742,168.799,7.6838,0,0.369969,0.898862,5.5919,655.892,2.12767,46.4207,1.53533,
771,721.729,1126.31,2300.58,0.640792,10.2454,0,48.347,51.8277,6.30549,800.791,53.8064,104.844,50.1417,13.4995,0,454.422,264.525,3.02731,1223.01,270.655,266.735,325.927,7.64928,0,0.369969,0.898862,5.63767,655.892,2.12767,46.4226,1.53533,
772,721.729,1257.04,3807.37,0.574149,10.7051,0,257.878,45.6473,6.44321,750.867,47.3659,99.3749,38.7609,13.6448,0,3344.63,223.173,3.49071,482.28,224.061,257.086,243.14,7.64928,0,0.369969,0.898862,5.58531,655.892,2.12767,46.4226,1.53533,
773,721.729,1107.25,1920.95,0.651821,11.5095,0,20.5437,57.5557,6.27032,796.62,59.6747,95.066,60.0101,17.4553,0,263.262,276.514,3.33372,815.417,280.848,244.298,322.255,7.64928,0,0.369969,0.898862,5.63767,655.892,2.12767,46.4047,1.53533,
774,721.729,1327.3,2959.47,0.543757,12.0024,0,234.687,43.1252,6.46079,806.673,44.7859,126.495,53.0721,19.7242,0,1968.94,236.561,3.67549,743.758,238.367,341.69,288.384,7.64928,0,0.369969,0.898862,5.62555,655.892,2.12767,46.4226,1.53533,
775,721.729,1278.76,3514.79,0.564398,9.92731,0,273.824,34.6167,6.16893,720.676,37.7536,97.2399,98.5531,11.8604,0,2524.45,173.949,2.94187,406.859,179.27,247.868,1068.84,7.64928,0,0.369969,0.898862,5.36087,655.892,2.12767,46.4226,1.53533,
776,721.623,1250.53,2309.96,0.577052,11.4548,0,39.967,76.2266,6.62873,839.571,79.1838,115.087,82.4149,15.3516,0,300.433,326.352,3.95329,927.984,326.97,285.518,423.965,2.91768,0,0.369969,0.898862,5.13223,655.892,2.12767,46.4226,1.53533,
777,721.623,1250.67,2267.74,0.576989,12.071,0,157.014,45.0608,6.45813,799.752,47.2527,118.658,64.4024,18.1148,0,1313.19,215.485,3.55202,616.328,224.777,278.026,305.444,7.64928,0,0.369969,0.898862,5.63767,655.892,2.12767,46.4698,1.53533,
778,721.623,1015.24,1472.74,0.710791,10.7736,0,66.0331,32.4708,6.24888,742.326,34.6697,88.94,33.7777,16.189,0,682.481,154.19,3.03401,468.201,158.902,201.395,169.233,4.17794,0,0.369969,0.898862,5.63767,655.892,2.12767,46.4698,1.53533,
779,721.623,1005.02,1323.19,0.718015,10.7454,0,32.2371,30.8809,6.41098,756.404,32.2344,107.838,28.2737,15.1123,0,164.388,189.798,3.73126,535.079,190.737,277.977,209.012,7.63219,0,0.369969,0.909435,5.09416,655.892,2.12767,46.4698,1.53533,
780,721.596,1709.9,9087.94,0.422012,11.1789,0,641.939,49.8308,6.63669,775.935,51.4571,117.676,55.2421,14.2019,0,8437.37,222.173,4.27483,489.899,223.698,288.805,251.973,7.64928,0,0.369969,0.909435,5.56726,655.892,2.12767,46.4698,1.53533,
781,721.596,4588.6,51945.8,0.157259,9.75289,0,3678.83,29.5891,6.26325,707.444,31.0693,91.4947,34.1545,9.52794,0,51418.1,142.114,3.29015,271.364,145.547,224.092,168.281,7.64928,0,0.369969,0.909435,5.39625,655.892,2.12767,46.4698,1.50889,
782,721.596,1108.41,1782.43,0.651019,10.682,0,30.5022,63.1804,6.32343,776.204,64.9063,98.2012,58.4096,13.4355,0,2345.37,299.682,3.23942,613.493,297.333,246.818,313.31,7.64928,0,0.377847,0.909435,5.18502,655.892,2.12767,46.4698,1.53533,
783,721.587,1322.64,3129.23,0.545564,12.0297,0,234.251,59.1227,6.2626,788.957,60.5501,105.227,56.2441,19.3603,0,2207.82,258.324,2.99769,581.951,259.684,259.704,261.131,7.64928,0,0.377847,0.909435,5.63767,655.892,2.12767,46.4698,1.53533,
784,721.587,4631.05,50636.7,0.155815,12.3808,0,3583.3,45.8398,6.37551,784.231,47.447,115.776,35.6958,19.8705,0,50028.8,216.898,3.67593,552.243,220.085,300.457,200.038,7.64928,0,0.377847,0.909435,5.03411,655.892,2.12767,46.4501,1.53533,
785,721.587,1016.53,1580.69,0.709854,10.4213,0,19.7372,53.5967,5.98993,747.904,55.0446,73.9575,49.8772,14.3286,0,3104.47,289.613,1.96479,566.433,289.602,165.063,276.068,7.64928,0,0.377847,0.909435,5.25617,655.892,2.12767,46.4501,1.53533,
786,721.587,1391.81,5558.77,0.51845,10.338,0,399.175,45.7204,6.24472,748.839,47.6718,92.2077,41.6175,13.0647,0,4385.88,218.519,3.12912,573.943,223.094,220.409,260.987,7.64928,0,0.377847,0.909435,5.63767,655.892,2.12767,46.4501,1.53533,
787,721.587,1012.66,1345.93,0.712565,10.8831,0,26.0413,43.8101,6.43218,750.586,45.2941,85.6888,43.925,15.1691,0,399.412,210.486,3.74503,468.348,211.445,209.784,228.819,7.64928,0,0.377847,0.909435,5.63767,655.892,2.12767,46.4501,1.53533,
788,721.587,1037.42,1931.28,0.695558,11.452,0,11.0764,37.5712,6.06781,808.678,39.1857,89.8908,33.5002,18.3933,0,50.9452,231.346,2.36046,1104.92,235.214,205.366,296.189,5.54201,0,0.377847,0.909435,5.06406,655.892,2.12767,46.4501,1.53533,
789,721.587,1243.08,2317.96,0.580484,12.8346,0,126.944,70.7736,6.61009,796.293,72.312,107.01,50.2997,20.5426,0,1092.28,288.972,4.04865,591.158,285.861,246.406,259.606,5.79757,0,0.377847,0.765873,5.08804,623.103,1.04011,37.5973,1.53533,
790,721.587,1131.57,1932.26,0.637686,11.7154,0,48.1087,52.4861,6.47,795.127,54.2593,104.208,59.1961,18.9516,0,374.244,246.954,3.89073,737.735,252.895,251.656,302.565,7.64928,0,0.377847,0.909435,5.6404,655.892,2.12767,46.3704,1.53533,
791,721.587,1184.19,1831.38,0.609351,12.4059,0,93.7003,61.643,6.48694,790.549,63.0924,110.976,45.336,19.7534,0,817.349,249.927,3.67763,566.053,248.577,276.309,223.911,4.23903,0,0.377847,0.909435,5.25211,641.34,2.12767,46.4501,1.53533,
792,721.587,1531.56,5635.25,0.471146,11.0202,0,414.086,65.3975,6.66931,781.949,67.2054,113.873,71.3577,14.9636,0,5051.65,302.123,4.29795,601.825,303.974,289.983,326.695,7.64928,0,0.377847,0.909435,5.6404,655.892,2.12767,46.4501,1.53533,
793,721.587,1366.21,2781.43,0.528167,11.6035,0,207.121,64.5643,6.8614,807.331,66.5304,130.421,71.7777,17.2246,0,1547.1,283.608,4.79618,663.478,286.669,331.142,345.223,3.5774,0,0.377847,0.909435,5.59307,655.892,2.12767,46.4501,1.53533,
794,721.587,1397.09,4200.42,0.516494,11.0214,0,254.576,62.087,6.74111,818.813,64.4612,100.971,78.4158,15.9927,0,3180.52,275.373,4.60369,1262.92,278.345,242.878,439.951,7.64928,0,0.377847,0.909435,5.29784,578.595,2.12767,46.4698,1.53533,
795,721.587,1464.33,3449.51,0.492775,12.0157,0,173.887,82.1523,6.35173,849.774,81.5115,116.977,141.662,18.377,0,1457.31,351.03,3.2213,963.547,342.444,283.366,939.423,7.64928,0,0.377847,0.909435,5.6404,655.892,2.12767,46.4698,1.53533,
796,721.587,1192.17,2489.83,0.605271,12.9283,0,117.555,47.2169,6.38614,814.531,48.8216,101.878,42.854,22.2159,0,1354.5,275.383,3.49978,712.347,275.853,256.414,300.769,7.64928,0,0.377847,0.909435,5.12162,655.892,1.89001,46.4698,0.971265,
797,721.587,1254.06,2294.3,0.575398,11.7118,0,26.7572,80.9596,6.30496,834.864,83.249,120.415,89.8033,16.3381,0,142.061,342.526,3.13753,952.226,347.275,304.556,416.418,7.64928,0,0.377847,0.909435,5.31141,655.892,2.12767,46.4698,1.53533,
798,721.587,1098.23,2129.34,0.657048,10.5043,0,105.552,32.358,6.51414,759.335,33.9901,109.909,40.063,14.3511,0,1212.43,205.647,3.94738,751.761,208.37,294.286,276.287,7.64928,0,0.377847,0.909435,5.2535,655.892,2.12767,46.4698,1.53533,
799,721.587,1210.51,2771.19,0.596102,10.827,0,198.334,41.0587,6.30725,762.65,43.0846,99.8479,48.3985,14.7334,0,1713.87,217.692,3.06871,542.828,221.487,249.798,278.472,7.64928,0,0.377847,0.909435,5.64092,655.892,2.05931,46.4698,1.53533,
800,721.587,1527.26,6117.1,0.47247,11.1479,0,200.54,48.4379,6.34477,1063.01,50.4362,103.541,43.8084,15.7352,0,2051.02,255.511,3.43183,4673.76,262.564,277.266,342.956,7.64928,0,0.377847,0.909435,5.64092,655.892,2.12767,46.4698,1.53533,
801,721.587,1026.83,1296.4,0.702731,10.4149,0,35.9154,53.1437,6.14348,724.739,54.438,110.46,31.5775,13.4144,0,270.583,235.826,2.94725,473.396,235.599,289.237,148.665,7.64928,0,0.377847,0.909435,5.61829,655.892,2.12767,46.4698,1.54696,
802,721.587,1233.35,2600.12,0.585064,10.9153,0,168.505,55.9176,6.42446,769.019,57.7899,114.228,50.5476,14.4281,0,1422.43,265.203,3.41688,568.799,267.505,297.545,302.404,7.64928,0,0.377847,0.909435,5.06325,655.892,1.77662,46.4698,1.54696,
803,721.587,1529.4,4677.12,0.471811,11.1447,0,460.267,51.555,6.66479,768.593,53.4484,137.031,40.6938,13.7153,0,4105.73,210.071,4.17472,498.731,214.004,337.408,229.488,7.64928,0,0.377847,0.909435,5.05738,655.892,2.12767,46.4914,1.54696,
804,721.587,1285.55,2537.52,0.561305,12.4303,0,138.433,61.7641,6.57367,822.091,63.3052,117.419,63.5358,20.1405,0,1510.32,272.042,4.04174,742.802,271.113,304.466,334.886,7.64928,0,0.377847,0.909435,5.64092,655.892,1.83782,46.4914,1.54696,
805,721.587,1433.64,6555.23,0.503325,11.1452,0,461.925,31.86,6.47813,750.206,33.2906,108.552,30.1843,15.9149,0,6113.36,160.804,3.98085,444.683,161.014,275.225,160.886,7.64928,0,0.377847,0.928296,5.64092,655.892,2.12767,46.3997,1.3236,
806,721.587,1127.89,2477.01,0.639769,10.618,0,124.25,45.5529,6.38188,752.894,46.9726,104.691,36.5251,14.7138,0,1402.68,222.555,3.57054,513.997,223.448,261.201,229.071,3.62859,0,0.377847,0.928296,5.64092,655.892,2.12767,46.4914,1.54204,
807,721.587,1068.98,1651.36,0.675027,10.286,0,22.5887,49.8039,6.68336,764.815,52.1947,108.442,54.1608,12.2003,0,157.847,227.529,4.40753,681.056,232.796,265.395,300.785,5.78647,0,0.377847,0.928296,5.19255,655.892,2.12767,46.4914,1.54204,
808,721.587,1340.99,3154.52,0.5381,12.2164,0,199.122,58.6637,6.66012,804.812,60.2459,133.062,66.2085,19.0969,0,2284.01,274.019,4.21921,664.897,275.262,319.483,303.408,5.49138,0,0.377847,0.928296,5.4344,655.892,2.12767,46.4914,1.54204,
809,721.587,1264.67,3305.24,0.570574,10.9469,0,236.729,48.2427,6.51066,750.632,51.1811,108.239,52.1868,15.7371,0,2411.03,228.77,3.94565,487.957,233.346,300.697,266.087,7.64928,0,0.377847,0.928296,5.64092,655.892,2.12767,46.4914,1.54204,
810,721.587,1157.8,2967.98,0.623242,10.3659,0,146.986,58.2817,6.38385,743.444,60.2221,96.8173,35.2945,12.6337,0,1733.4,255.114,3.79426,561.557,257.685,247.313,240.759,7.64928,0,0.377847,0.92464,4.99126,631.66,2.12767,14.957,1.54204,
811,721.587,1421.01,3491.37,0.5078,12.4581,0,217.143,68.8155,6.41058,840.598,70.6042,134.48,70.4964,18.2732,0,2329.69,289.338,3.6123,993.422,291.367,336.036,355.309,7.64928,0,0.377847,0.92464,5.0834,655.892,2.13905,46.4914,1.54204,
812,721.587,1311.85,3048.78,0.550054,13.1246,0,185.673,47.0734,6.51485,854.501,49.0861,98.9503,56.9224,21.6637,0,1735.36,253.147,3.9216,1038.95,258.264,232.259,324.172,7.64928,0,0.408608,0.913689,5.64092,655.892,1.19572,46.4914,1.54204,
813,721.587,1268.51,3251.7,0.568844,10.7,0,266.865,48.3963,5.94296,752.747,49.841,99.3936,34.6276,14.4209,0,2597.05,238.507,1.82954,531.007,239.645,256.189,223.201,7.64928,0,0.408608,0.903631,5.12694,655.892,2.13905,46.4914,1.54204,
814,721.587,983.128,1199.6,0.73397,10.8052,0,18.7261,34.8069,6.31537,742.648,36.4299,94.2468,39.1497,15.9411,0,266.529,164.315,3.5452,452.029,167.991,236.56,190.745,7.64928,0,0.408608,0.903631,4.99134,655.892,2.21663,46.4914,1.54204,
815,721.587,1175,2170.86,0.614116,10.7034,0,80.6473,54.6226,6.1777,784.117,56.4029,112.793,69.5368,14.5147,0,756.797,278.839,2.71921,764.071,281.377,290.803,357.87,7.64928,0,0.408608,0.903631,5.64092,655.892,2.21663,46.4436,1.54204,
816,721.587,1047.73,1334.24,0.688712,10.7346,0,54.22,39.468,6.31371,733.541,41.5483,123.892,38.0156,14.5485,0,402.746,175.878,3.50616,396.486,178.661,321.411,186.881,7.64928,0,0.408608,0.903631,5.64092,655.892,1.95678,46.4892,1.33201,
817,721.587,1083.93,1972.77,0.665715,10.1952,0,34.6036,52.2312,6.10345,782.063,54.2237,85.9215,58.5856,11.8601,0,299.889,259.146,2.36153,879.958,263.22,207.605,340.349,7.68885,0,0.408608,0.903631,5.0714,655.892,2.21663,46.4892,1.54204,
818,721.587,1071.47,1779.67,0.673454,10.5654,0,59.27,39.4907,6.49047,758.802,40.8894,119.273,36.691,14.1145,0,397.998,204.926,3.93728,633.088,205.955,322.712,253.615,7.68885,0,0.408608,0.903631,5.64253,655.893,2.21663,46.4892,1.54204,
819,721.587,1250.01,2422.93,0.577264,12.2027,0,125.749,65.6985,6.3054,805.291,67.7873,110.935,56.0414,19.0379,0,1251.53,303.301,3.22073,731.579,306.122,273.956,322.521,7.68885,0,0.408608,0.903631,5.25544,655.893,2.21663,46.4892,1.54204,
820,721.587,1557.94,9588.49,0.463166,9.26827,0,660.97,34.1785,5.93444,700.08,35.6795,83.9905,27.8432,9.52892,0,9183.27,181.558,1.91128,295.233,181.304,232.745,183.759,7.68885,0,0.408608,0.903631,5.06807,655.892,2.21663,22.5955,1.54204,
821,721.587,1203.82,3443.99,0.599416,10.5829,0,229.796,38.4787,6.24732,736.766,39.9401,102.777,39.2298,12.6544,0,2799.88,180.806,3.09804,343.072,180.48,260.676,193.797,7.68885,0,0.408608,0.903631,5.64253,655.892,2.21663,46.4892,1.54204,
822,721.587,971.633,1145.73,0.742654,10.6347,0,26.8184,34.7729,6.13798,731.572,36.1885,99.6836,25.8243,13.8205,0,183.838,162.186,3.01084,366.074,162.9,259.028,142.801,7.68885,0,0.408608,0.903631,5.28533,655.892,2.21663,46.4747,1.54204,
823,721.587,1318.42,3739.56,0.547311,10.3531,0,302.209,46.0955,6.17869,760.986,47.9777,88.0942,56.5283,13.0994,0,2861.23,243.019,2.76078,524.941,245.414,215.061,304.836,7.68885,0,0.408608,0.903631,5.61657,655.892,2.21663,30.8411,1.54204,
824,721.537,1748.97,5999.35,0.412549,12.8469,0,649.433,53.5846,6.52721,820.287,55.5815,107.751,42.9619,20.9704,0,5240.58,228.326,3.94953,784.822,231.953,268.827,265.011,7.68885,0,0.408608,0.903631,5.64387,655.892,2.21663,46.4892,1.54204,
825,721.537,1350.13,3035.23,0.534419,11.0407,0,261.829,58.0845,6.66132,796.762,60.0519,99.751,55.9521,15.7251,0,1851.76,274.468,4.19312,967.752,279.086,239.113,344.611,7.68885,0,0.408608,0.903631,5.64387,655.892,2.21663,46.4892,1.54204,
826,721.537,1388.67,5936.53,0.519587,10.6251,0,410.725,42.5912,6.73546,735.025,44.0172,109.387,29.5676,13.1381,0,5488.87,187.751,4.43431,365.726,188.305,271.371,153.812,7.68885,0,0.408608,0.903631,5.64387,655.892,2.21663,46.4892,1.54204,
827,721.537,1178.45,2191.42,0.612277,11.4185,0,105.556,55.9098,6.17454,786.237,57.5279,102.556,53.0678,18.2237,0,1071.26,282.925,2.76574,592.295,282.694,270.869,280.798,7.68885,0,0.408608,0.903631,5.64387,655.892,2.21663,46.4892,1.54204,
828,721.537,1158,2225.93,0.623086,11.0511,0,110.673,50.514,6.3502,767.447,52.7191,105.522,53.7281,16.4466,0,916.052,235.536,3.59835,589.716,240.657,277.853,283.914,7.67992,0,0.408608,0.903631,5.16045,655.892,2.21663,46.4892,1.54204,
829,721.537,1147.69,1918,0.628685,11.9758,0,51.4669,49.8253,6.6928,810.707,51.6079,106.39,59.0259,17.0024,0,290.209,247.438,4.43078,791.86,250.229,260.335,333.686,7.67992,0,0.408608,0.903631,5.64387,655.892,2.21663,46.4892,1.54204,
830,721.537,1094.48,1418.8,0.659252,12.5351,0,27.0501,55.7322,6.49379,788.339,57.1686,107.761,39.3971,19.8641,0,130.28,258.65,4.00032,555.471,259.129,254.292,201.129,7.67992,0,0.408608,0.903631,5.03338,655.892,2.21663,46.4892,1.54204,
831,721.537,1221.8,2425.31,0.590554,12.147,0,116.655,55.8874,6.46297,800.534,58.0706,118.367,53.6725,19.8774,0,1406.52,265.54,3.74576,687.827,269.927,300.937,315.237,4.1613,0,0.408608,0.903631,5.31184,655.892,2.21663,46.4892,1.54204,
832,721.537,1193.58,2802.83,0.604514,10.8448,0,174.225,44.2857,6.35201,772.968,45.9397,86.4743,52.4918,15.4398,0,2052.69,260.456,3.67481,640.364,263.821,198.969,306.05,7.67992,0,0.408608,0.903631,5.64387,655.892,2.20132,46.5243,1.54728,
833,721.454,1153.86,2846.27,0.625252,10.675,0,157.659,46.0096,6.20411,741.503,47.5538,105.88,38.3758,16.0024,0,1868.14,220.295,3.12169,460.859,221.513,271.052,200.331,3.71954,0,0.408608,0.903631,5.32331,655.892,2.21663,46.5243,1.44494,
834,721.454,1259.93,2515.12,0.572614,11.5572,0,86.3646,68.2123,6.24934,840.859,69.8897,103.027,73.7717,18.1124,0,842.303,325.8,2.92498,1139.14,324.923,249.19,390.696,2.29396,0,0.408608,0.903631,5.21905,655.892,2.21663,46.5243,1.22554,
835,721.454,2224.45,9876.96,0.324329,11.7137,0,1117.05,60.7055,6.32233,787.849,63.6664,121.89,55.2576,17.9669,0,9264.31,287.931,3.17357,685.051,291.764,322.429,307.733,7.67992,0,0.408608,0.903631,5.64387,655.892,2.21663,46.5243,1.54728,
836,721.454,1204.7,2385.19,0.598866,11.2841,0,149.993,56.5668,6.54044,764.904,58.066,102.215,55.1302,15.7694,0,1925.73,221.562,3.95065,477.944,222.316,245.324,249.278,7.67992,0,0.408608,0.903631,5.38495,655.892,2.21663,33.9819,1.54728,
837,721.454,940.676,1125.74,0.766953,9.97712,0,45.9437,36.2346,6.05988,713.847,37.5898,72.5418,18.4824,12.7195,0,364.654,192.708,2.67582,344.108,195.93,176.389,126.521,7.67992,0,0.408608,0.903631,5.50036,655.892,2.21663,46.5243,1.54728,
838,721.454,1123.05,2112.76,0.642408,10.9491,0,52.6527,52.7035,6.27889,763.955,54.4806,86.6736,95.3529,15.8393,0,494.274,253.069,3.16924,557.527,253.845,185.073,741.007,7.67992,0,0.408608,0.903631,5.05225,655.892,2.21663,46.5243,1.5476,
839,721.454,1131.2,2441.06,0.637775,10.2342,0,133.293,40.5708,6.21215,769.272,42.162,89.1174,40.3435,14.6545,0,1460.38,233.345,2.82916,937.534,236.361,223.059,303.877,3.9667,0,0.408608,0.903631,5.64434,655.892,2.21663,46.5325,1.54405,
840,721.454,1325.71,2864.23,0.544203,12.0965,0,224.264,65.2042,6.39283,788.092,66.9723,107.893,54.7947,18.5128,0,1767.61,264.761,3.57713,561.297,262.809,269.512,271.587,7.67992,0,0.408608,0.903631,5.37901,655.892,2.21663,46.5325,1.5476,
841,721.454,1175.91,2311.99,0.613531,12.1922,0,95.1714,62.3835,6.41521,787.281,63.9723,91.7912,56.6984,18.9143,0,1032.18,290.015,3.72366,575.17,290.811,192.102,263.754,7.67992,0,0.408608,0.903631,5.56696,655.892,1.71638,46.5325,1.5476,
842,721.454,1042.06,1271.69,0.692337,10.7363,0,31.7262,58.7913,6.19475,743.271,60.1496,92.6329,38.5545,13.4036,0,186.255,235.104,2.65145,368.955,235.222,217.718,174.164,7.67992,0,0.408608,0.92464,5.09372,655.892,2.23281,27.9758,1.5476,
843,721.454,1192.51,2277.4,0.604987,11.7257,0,126.016,64.643,6.30004,765.613,66.0202,113.551,38.6434,17.3441,0,1411.59,289.15,3.08745,473.78,289.344,289.981,214.061,7.67992,0,0.408608,0.92464,5.64434,655.892,2.23281,46.5656,1.5476,
844,721.454,1005.28,1728.61,0.717663,9.62214,0,99.5745,29.338,6.03398,715.257,30.7124,93.6885,21.0564,11.6953,0,981.526,182.084,2.43922,351.302,182.355,263.737,159.801,7.67992,0,0.408608,0.92464,5.64434,655.892,2.23281,46.5656,1.5476,
845,721.454,970.023,1460.05,0.74375,10.5053,0,67.651,21.1307,6.01437,733.189,22.4609,87.7686,21.3027,15.7999,0,743.157,138.29,2.42934,432.621,138.739,244.781,130.889,7.67992,0,0.408608,0.92464,5.64434,655.892,2.23281,46.5656,1.55163,
846,721.454,986.451,1187.27,0.731363,10.0707,0,22.0755,51.5899,6.20387,713.783,52.9977,98.3019,31.428,12.0651,0,138.939,232.101,3.19602,324.043,232.352,233.018,157.878,7.67992,0,0.408608,0.92464,5.55579,655.891,2.23281,46.4556,1.55163,
847,721.454,1073.28,1349.94,0.672198,11.6551,0,36.5536,59.6607,6.67062,761.765,61.0973,94.363,41.5109,16.6311,0,178.329,235.091,4.6661,453.38,235.477,212.259,174.842,7.67992,0,0.408608,0.92464,5.64434,655.892,2.23281,46.5618,1.55163,
848,721.454,1256.9,2398.24,0.573993,11.821,0,46.7141,79.5962,6.44216,841.592,81.1462,112.884,76.7078,17.0873,0,201.311,323.877,3.79472,1190.48,322.653,272.544,397.54,5.31747,0,0.408608,0.92464,5.64434,654.709,2.23281,39.3123,1.55163,
849,721.454,1019.44,1241.92,0.707696,12.0101,0,53.5762,28.6739,6.43094,773.566,29.9558,93.7503,21.4771,19.6429,0,296.896,173.592,3.84938,537.754,173.515,248.607,144.363,7.67992,0,0.408608,0.92464,5.64434,655.892,2.26586,46.5483,1.32649,
850,721.454,1178.6,1857.54,0.61213,11.2871,0,84.3625,62.6536,6.62677,768.297,64.2017,131.626,49.5413,16.0875,0,593.922,282.746,3.93973,525.553,281.956,343.075,250.235,7.67992,0,0.408608,0.92464,5.64434,655.892,2.26586,46.5451,1.55163,
851,721.454,1027.25,1200.81,0.702319,10.379,0,27.2641,51.6688,6.35916,732.15,53.0792,107.436,38.9093,11.5576,0,135.153,216.462,3.58011,330.474,216.861,252.688,181.509,5.69513,0,0.408608,0.92464,5.64053,655.892,2.26586,46.5618,1.55163,
852,721.454,2471.21,20967,0.291943,11.0283,0,1477.88,39.8008,6.18765,757.654,41.4023,94.1848,43.0776,16.7655,0,20480.2,212.178,3.19032,476.04,213.212,239.106,214.712,7.67992,0,0.408608,0.92464,5.11305,655.892,2.26586,46.5618,1.55163,
853,721.454,1026.84,1369.4,0.702597,10.5104,0,45.8425,42.0028,6.53532,734.519,43.8256,96.2021,47.4019,13.0344,0,1320.14,196.155,4.25973,376.179,197.404,243.651,227.297,7.67992,0,0.408608,0.92464,5.64434,655.892,2.26586,46.5656,1.55094,
854,721.454,1085.21,1512.8,0.664807,10.3358,0,29.6952,55.402,6.53027,752.324,56.9692,114.768,59.1828,13.5056,0,144.563,249.849,4.29631,453.912,248.212,300.214,275.265,7.68536,0,0.408608,0.92464,5.64584,655.892,2.26586,46.5656,1.4277,
855,721.45,1001.41,1122.47,0.720436,10.6856,0,22.8499,40.2326,6.30027,739.359,41.5929,107.362,33.0256,13.8406,0,113.791,183.027,3.40387,374.305,183.425,281.719,167.212,6.65728,0,0.408608,0.92464,5.64584,655.892,2.26586,46.5655,1.55094,
856,721.45,1112.99,1900.11,0.648207,12.0287,0,23.1143,55.2639,6.31623,817.354,57.0663,89.4853,52.3639,19.7277,0,123.321,263.9,3.30486,891.516,265.588,211.08,305.051,7.68536,0,0.408608,0.92464,5.64584,651.796,2.26586,20.1913,1.55094,
857,721.45,1112.08,2456.63,0.648742,10.8213,0,136.804,38.0367,6.24066,758.357,39.7247,87.912,34.1788,17.3843,0,1753.53,228.445,3.16523,632.503,232.478,219.079,243.727,7.68885,0,0.408608,0.92464,5.64584,655.892,2.26586,46.5656,1.55094,
858,721.45,1176.52,2307.65,0.613206,10.8816,0,152.396,48.1034,6.30882,757.251,50.1862,105.624,45.7713,15.2589,0,1316.84,219.135,3.42242,503.472,219.551,267.267,237.266,7.68885,0,0.408608,0.92464,5.64584,655.892,2.26586,46.5656,1.5503,
