Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.roll_center.z.avg,Heave.front.king_pin_inclination_l.avg,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Roll.front.camber_angle_l.avg,Heave.front.scrub_radius_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_front_view_l.avg,Steering.front.camber_angle_l.avg,Heave.front.roll_center.z.std_dev,Heave.front.king_pin_inclination_l.std_dev,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Roll.front.camber_angle_l.std_dev,Heave.front.scrub_radius_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Steering.front.camber_angle_l.std_dev,Heave.front.roll_center.z.best,Heave.front.king_pin_inclination_l.best,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Roll.front.camber_angle_l.best,Heave.front.scrub_radius_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_front_view_l.best,Steering.front.camber_angle_l.best,
174,45.9412,117.182,226.057,0.392051,45.163,1.93663,3.77641,0.4781,0.21507,1.05885,0.432417,7.57562,0.209124,26.8075,27.6297,0.62512,1.27421,102.071,5.1855,12.4958,1.47787,0.79047,3.63689,0.0868291,24.2545,0.677216,82.0795,4.50446,0.425798,0.620935,13.8693,0.694337,0.0459849,0.00100395,0.0367903,0.120485,0.057838,0.0983751,0.0144628,0.109731,7.28671,0.491291,0.444247,
175,45.9411,87.585,165.145,0.524531,32.4176,1.90459,1.26491,0.187529,0.14444,0.611393,0.446225,5.76345,0.0336407,12.9598,30.0992,0.591216,1.16095,86.1058,5.68843,5.33644,0.791494,0.488254,2.31773,0.0279671,24.0001,0.188282,56.5781,13.5445,0.397974,0.18511,13.8693,0.694511,0.0459849,0.000992031,0.0368153,0.120346,0.442062,0.0990236,0.0146127,0.110172,10.2684,0.491355,0.882578,
176,45.9407,108.243,214.931,0.424423,42.8862,2.3636,3.51595,0.384171,0.162025,0.989747,0.444464,8.08494,0.21695,19.2582,28.0496,0.626753,1.26012,115.708,6.47785,12.3563,1.33368,0.473122,3.45288,0.117314,29.197,0.716527,70.6662,4.55687,0.479124,0.69151,13.8682,0.694497,0.0464287,0.000992031,0.0368153,0.119784,0.216778,0.0990384,0.0146296,0.110207,8.93363,0.491847,0.839189,
177,45.9399,75.673,145.89,0.607085,30.7305,1.70103,1.75964,0.165033,0.19237,0.367045,0.447152,3.94962,0.129218,6.31022,28.1388,0.579686,1.2027,92.7639,4.98777,9.50966,0.866307,0.76171,1.38967,0.093513,19.603,0.664842,41.5524,3.62974,0.439791,0.417482,13.8682,0.694497,0.0464287,0.000990274,0.0368153,0.119784,0.117668,0.0988058,0.014597,0.110221,8.07103,0.491847,1.13357,
178,45.9399,99.4396,185.975,0.461988,35.9783,1.93049,3.01151,0.387877,0.241144,0.700353,0.430118,7.35505,0.101656,20.0302,27.5335,0.593213,1.14618,79.3177,5.53347,10.2202,1.35923,0.692054,1.98319,0.0616003,26.7775,0.428093,67.1915,4.88602,0.360405,0.231995,13.8684,0.694433,0.0468616,0.000990274,0.0367995,0.12058,0.0312244,0.0988058,0.0146539,0.110266,1.54158,0.491966,0.516987,
179,45.9397,78.4212,129.182,0.585807,26.4676,0.966685,2.36678,0.287416,0.18342,0.366462,0.431473,3.23241,0.146983,13.9884,28.181,0.567884,1.2347,51.9907,1.34676,9.47064,1.19942,0.580161,1.10355,0.0534673,12.4453,0.676209,56.741,3.02426,0.31197,0.689235,13.8684,0.694433,0.0466642,0.000990274,0.0367995,0.12058,0.165705,0.0988058,0.0146539,0.110299,14.0237,0.492227,0.768858,
180,45.9397,63.597,97.4972,0.722357,18.2587,1.49506,0.76107,0.127366,0.117866,0.337783,0.440155,3.7971,0.103144,6.03198,30.4603,0.520335,1.14606,23.5344,4.57659,4.71609,0.7079,0.405189,1.07786,0.0255341,19.5315,0.438133,39.3089,14.2268,0.200043,0.119939,13.8664,0.694427,0.0466642,0.000992776,0.0368404,0.120194,0.28289,0.0988058,0.0146181,0.110299,10.077,0.459168,1.13367,
181,45.9395,62.2197,113.955,0.738342,26.5371,0.79211,0.31879,0.105938,0.124288,0.380976,0.452523,0.959898,0.0227036,2.16742,28.6718,0.54626,1.13989,88.6468,0.884129,1.8992,0.734742,0.611226,1.81049,0.073944,6.53905,0.0963166,14.9231,2.26657,0.371282,0.0428324,13.8684,0.694365,0.0466642,0.000992776,0.0368404,0.120398,0.442078,0.0985783,0.0147187,0.110299,18.8017,0.492152,1.13366,
182,45.9394,94.4759,176.428,0.486256,42.3525,1.44183,1.98081,0.282207,0.216011,0.655164,0.437383,4.90614,0.28767,12.6876,27.449,0.564577,1.21502,109.958,3.75591,7.70423,0.973183,0.683289,2.01808,0.105815,17.2456,1.10312,45.4071,5.07396,0.323062,0.323309,13.8684,0.694365,0.0463487,0.00100281,0.0368404,0.119848,0.00569712,0.0985783,0.014695,0.110303,7.62039,0.492152,1.13366,
183,45.9389,92.1626,183.469,0.498456,46.0705,0.98868,1.8494,0.227166,0.137893,0.526086,0.470413,3.16658,0.137534,8.93179,27.8861,0.598275,1.17215,128.864,1.24341,8.71689,0.925131,0.575458,1.81893,0.111778,12.1783,0.626276,43.6643,3.9786,0.455431,0.254947,13.8664,0.694365,0.0463487,0.00100074,0.0368365,0.119253,0.442058,0.0985783,0.0146638,0.110303,9.64279,0.491224,0.820299,
184,45.9389,58.9453,91.04,0.779347,19.9092,0.792057,0.244833,0.0929142,0.0568845,0.209169,0.435045,1.32469,0.0234602,5.52354,28.6276,0.526553,1.17935,42.2614,0.682795,2.11805,0.656468,0.145734,0.684151,0.0606392,8.5894,0.127498,37.9403,1.86326,0.243726,0.318255,13.8664,0.694421,0.0463487,0.00100074,0.0368365,0.119253,0.0891836,0.0986556,0.0146638,0.110584,16.6623,0.491224,1.13374,
185,45.9389,87.5316,164.734,0.524826,41.0311,1.43347,1.59073,0.237909,0.155206,0.566085,0.453948,4.67216,0.164183,7.71188,27.7254,0.58914,1.20044,110.078,4.04577,7.46463,1.00466,0.495293,1.80902,0.0518482,19.5883,0.736455,37.5864,4.65054,0.393331,0.288507,13.8671,0.694421,0.0464112,0.00100564,0.0368365,0.119848,0.442077,0.0983532,0.0146638,0.110549,8.00647,0.491934,1.13371,
186,45.9386,76.4311,153.013,0.601047,29.1274,0.863915,2.17343,0.219365,0.0524252,0.60453,0.463745,1.75271,0.0778753,8.19956,31.1242,0.568064,1.20384,97.8035,0.93084,10.541,1.07188,0.107003,2.5135,0.124305,8.45928,0.356451,42.9338,16.7182,0.371848,0.376168,13.8671,0.694403,0.0462499,0.00100786,0.0367904,0.119848,0.442071,0.0983532,0.0146022,0.110436,24.7429,0.491487,1.13367,
187,45.9385,121.316,228.056,0.378667,64.8995,1.43916,3.22898,0.398478,0.235747,1.6762,0.469414,4.75225,0.374866,14.6843,27.3076,0.625799,1.22386,158.096,3.16299,10.8069,1.26215,0.724845,5.05563,0.0903463,13.8643,1.32935,61.9381,6.17666,0.428183,0.37457,13.8684,0.69424,0.0461831,0.00100786,0.0368174,0.120234,0.44207,0.0978006,0.0146638,0.110436,7.82435,0.491383,1.02787,
188,45.9382,96.9614,189.289,0.473779,44.5182,1.96251,1.29025,0.215347,0.300002,0.718316,0.460519,7.2972,0.169546,10.2786,28.0259,0.559496,1.16545,129.778,5.56005,4.46797,0.794241,0.958479,2.88525,0.0874887,26.4665,0.606422,40.3328,4.31263,0.271967,0.168824,13.8684,0.69424,0.0462604,0.00100388,0.0368174,0.120234,0.407904,0.0978006,0.0146638,0.110436,9.56234,0.491487,1.08105,
189,45.9376,91.4987,186.651,0.502057,42.7291,1.42913,2.22253,0.238691,0.199452,0.806864,0.448995,4.52599,0.210639,8.6609,28.1839,0.609674,1.23278,123.574,3.66115,8.70971,1.01616,0.697703,2.93476,0.0733245,18.3808,0.846693,37.4164,3.10586,0.480133,0.400651,13.8684,0.69424,0.0462604,0.00100624,0.0367802,0.120234,0.188038,0.0978006,0.0146164,0.110436,12.6578,0.491487,1.13367,
190,45.9375,61.5586,109.341,0.74624,21.2614,1.16672,0.189452,0.101739,0.0907135,0.405103,0.444693,2.001,0.119691,5.46298,28.6543,0.513889,1.1469,54.0802,3.32064,2.243,0.718174,0.381992,2.02917,0.0186148,13.3177,0.73936,37.8659,1.58842,0.17333,0.124812,13.8687,0.69424,0.0462604,0.00100624,0.0367802,0.121004,0.442058,0.0978006,0.014544,0.110512,18.0145,0.491038,1.13366,
191,45.9375,115.269,222.18,0.398525,61.4051,1.35153,3.14021,0.369536,0.359959,1.48953,0.477323,5.80271,0.273474,11.5291,27.2163,0.560093,1.29384,164.768,2.51721,10.3669,1.14664,1.42635,4.46723,0.211971,17.3365,0.97935,44.5544,5.59517,0.262712,0.56466,13.8687,0.694223,0.0463356,0.00100943,0.0366058,0.121004,0.0502787,0.0978006,0.014616,0.110512,2.91122,0.49207,1.06144,
192,45.9375,107.974,189.488,0.425451,37.505,3.27964,4.23282,0.451313,0.208856,0.946798,0.439114,9.81396,0.138485,21.072,27.8145,0.72898,1.34221,90.4779,8.01644,12.9792,1.39476,0.575275,2.81642,0.0953132,31.6285,0.562213,69.1139,4.1957,0.770547,0.856941,13.8687,0.694223,0.0463356,0.00100948,0.0366058,0.121325,0.0773249,0.0978069,0.014616,0.110512,7.94069,0.49207,1.13368,
193,45.9373,80.484,173.923,0.570764,34.1985,0.847572,2.04942,0.234422,1.80427,0.728565,0.450768,2.22187,0.101833,8.02629,28.0825,0.537373,1.20064,99.5933,0.773578,11.4438,1.16523,12.1284,2.97065,0.0682833,12.308,0.44936,47.8433,3.95814,0.290135,0.491651,13.868,0.694173,0.0463356,0.00101635,0.0366058,0.121325,0.397324,0.0978069,0.014617,0.110552,5.17748,0.492493,1.10715,
194,45.9371,130,254.995,0.353362,62.0699,2.04116,3.02132,0.434286,0.525169,1.24312,0.472608,7.14246,0.260999,23.1337,27.8993,0.581926,1.17413,147.109,4.91366,11.0749,1.35248,1.95082,4.13823,0.126907,23.4053,0.948844,79.9514,3.54556,0.2751,0.315893,13.8672,0.694173,0.0460133,0.00101746,0.0366058,0.121611,0.228063,0.0978986,0.014617,0.11069,9.40388,0.493166,0.716456,
195,45.9365,96.0275,199.634,0.478368,43.3369,1.72986,2.84658,0.158728,0.209656,0.568068,0.451696,4.51126,0.134304,12.1862,28.1446,0.597261,1.15239,122.5,4.75017,11.6555,0.698248,0.782918,2.37915,0.109529,19.0408,0.56836,51.5881,3.07369,0.42116,0.141456,13.8672,0.694107,0.0457234,0.0010228,0.0366058,0.121611,0.0212659,0.0976763,0.014617,0.11069,12.0549,0.493133,0.771282,
196,45.9365,88.8254,173.74,0.517155,33.211,1.89933,3.03782,0.315826,0.203668,0.510654,0.438789,6.7965,0.105893,12.7556,27.7077,0.640371,1.2022,86.62,5.54027,11.12,1.12395,0.65068,1.56287,0.0885316,24.8018,0.397576,53.2334,4.5604,0.568139,0.291144,13.8664,0.694107,0.0456978,0.00102307,0.0366058,0.121868,0.0385805,0.0976763,0.014617,0.110707,7.48915,0.493166,1.13363,
197,45.9365,94.6161,177.776,0.485504,30.3892,2.32874,2.97887,0.356847,0.201398,0.810478,0.443377,8.58949,0.146541,17.5548,28.9339,0.623384,1.25906,66.5957,6.46349,10.0582,1.23289,0.591233,2.64612,0.0496496,30.3641,0.59589,66.4933,11.5825,0.49219,0.588487,13.8652,0.694107,0.0456978,0.00101998,0.0365731,0.121904,0.161391,0.0976763,0.014617,0.110766,4.37307,0.493229,0.782582,
198,45.936,67.6303,107.343,0.679223,21.2829,1.40728,1.71991,0.144365,0.187574,0.297932,0.425739,3.805,0.0700989,8.43361,28.1655,0.542565,1.14776,36.4728,4.74188,9.28401,0.73996,0.804555,1.0075,0.0822712,20.8386,0.296892,49.4443,3.55366,0.298924,0.130816,13.8652,0.694101,0.0456978,0.00101918,0.0364724,0.121904,0.0184248,0.0976763,0.0145342,0.110641,11.0349,0.493187,1.13355,
199,45.9359,82.1867,148.795,0.558922,29.0402,1.85198,1.54606,0.194758,0.173614,0.429858,0.433885,5.49914,0.126434,13.311,27.8081,0.573395,1.19829,66.4866,5.3583,7.48121,0.797493,0.558703,1.39252,0.0715309,22.5082,0.604466,56.8816,4.64641,0.341548,0.294296,13.8652,0.694087,0.0460133,0.00101938,0.0363922,0.121977,0.0403949,0.0976646,0.0145342,0.110566,0.91175,0.493158,1.13365,
200,45.9359,82.7503,145.839,0.555114,35.3595,0.923549,2.26582,0.218321,0.135504,0.494878,0.435728,2.85512,0.202318,10.1025,27.9629,0.566508,1.2277,87.202,0.947043,8.87737,0.863607,0.446389,1.52909,0.0549183,11.2788,0.9111,46.4659,3.72929,0.290105,0.515692,13.8652,0.69408,0.0465926,0.00101355,0.0363238,0.121977,0.0562901,0.0976646,0.0145342,0.110566,10.0369,0.493187,0.706819,
