Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Roll.front.roll_center.y.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,Roll.front.side_view_swing_arm_angle_l.avg,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,Roll.front.side_view_swing_arm_angle_l.std_dev,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.tie_rod_angle_top_view_l.best,Roll.front.roll_center.y.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,Roll.front.side_view_swing_arm_angle_l.best,
167,48.7659,206.813,640.479,0.235797,5.67167,7.47046,0.35068,28.6852,2.00103,72.5677,2.86431,15.4983,71.7035,16.0923,23.8896,1.56733,90.7265,10.8982,298.374,0.60366,11.1529,291.462,1.68838,1.58454,0.000482706,10.637,0.107054,0.0064653,1.75058,12.9439,0.000613184,
168,48.7659,301.655,849.211,0.161661,7.93946,5.16241,0.642107,29.2484,3.3149,118.915,3.23671,16.3669,116.829,19.081,11.8903,2.08555,5.79622,10.357,411.011,1.47206,12.2384,400.774,1.68841,1.58452,0.000482706,9.78093,0.107139,0.00632998,2.81002,12.9439,0.000613184,
169,48.7658,131.919,408.942,0.369664,3.89842,4.44803,0.249625,28.8161,0.894727,37.6676,2.84836,15.5645,37.5322,11.6567,17.6098,1.54486,3.75704,4.97292,201.467,0.449847,12.9599,203.742,1.6884,1.58452,0.000482706,10.3587,0.107137,0.00703683,1.56986,12.9439,0.000613184,
170,48.7658,102.367,331.039,0.476384,4.57312,4.2875,0.351851,31.3139,2.054,20.8911,3.06269,14.9899,20.8425,14.0673,14.0302,1.71929,15.4721,9.5718,145.005,1.42654,11.4487,146.789,1.68827,1.58452,0.00048266,9.57933,0.107139,0.00702604,2.853,12.9439,0.000613184,
171,48.7657,159.644,387.297,0.305465,8.80844,12.1984,0.780411,40.6351,3.69732,36.6007,3.40584,16.9956,36.5223,22.0944,39.9542,2.55978,48.0234,13.638,156.616,1.83928,14.6582,154.696,1.68826,1.58452,0.00048266,9.96916,0.107092,0.00702604,2.85311,12.944,0.00059687,
172,48.7657,78.7891,161.709,0.61894,4.73721,4.36336,0.387901,29.8894,1.21151,9.86535,3.10771,15.3557,9.87087,15.8057,19.192,2.00188,11.6751,7.33388,67.3519,1.30376,13.3414,68.2773,1.68819,1.58467,0.00048266,11.9485,0.107092,0.00713234,2.85309,12.944,0.00061388,
173,48.7656,116.448,473.776,0.418775,2.83095,1.89602,0.0950633,29.4616,0.479505,33.1006,2.90894,13.3218,32.3538,8.06699,3.28963,0.711295,0.920273,2.70228,233.326,0.437438,3.31842,225.46,1.68819,1.58488,0.00048266,23.7583,0.107092,0.00707389,2.85309,12.944,0.000593578,
174,48.7656,211.164,623.731,0.230937,6.5907,9.08234,0.715121,28.2282,2.84032,72.5025,3.14766,16.3691,71.6884,16.7951,30.5239,2.5163,4.78181,11.3068,296.237,1.6311,16.1724,291.064,1.68819,1.58492,0.00048266,10.4368,0.107092,0.00705758,0.57303,3.94669,0.000593578,
175,48.7655,110.246,323.035,0.442332,5.98594,7.12537,0.5803,29.3831,2.81261,22.1848,2.99436,17.0438,22.136,17.1686,25.8586,2.32712,5.15482,10.7944,150.834,0.741806,17.2555,150.331,1.68816,1.58492,0.000482777,9.59595,0.107092,0.00717371,2.85309,12.944,0.000593578,
176,48.7655,110.181,340.985,0.442595,5.49469,5.50031,0.60888,29.7753,2.08793,24.0728,2.92173,15.7809,23.9383,15.0879,23.4513,2.4321,8.47023,9.252,160.668,0.600806,13.8475,159.911,1.68816,1.58495,0.000482955,2.73316,0.106967,0.00725022,1.13828,12.944,0.000593578,
177,48.7655,167.541,560.939,0.291065,6.068,4.47091,0.530299,29.4054,0.592889,54.2356,3.29665,15.5145,53.4273,17.5378,17.3954,2.25152,3.68784,2.84488,271.507,1.7576,11.4548,266.976,1.68816,1.58484,0.000482955,9.38813,0.106967,0.00732495,2.85309,12.944,0.000593578,
178,48.7652,130.901,404.586,0.372533,4.53253,3.82393,0.234001,28.7976,0.976398,37.0358,2.875,15.6965,36.9296,13.9337,14.8688,1.29984,3.87274,5.03556,184.657,0.622637,13.6072,181.576,1.68798,1.58493,0.000482894,9.72842,0.106967,0.00749618,1.14658,12.944,0.000593578,
179,48.7652,195.428,672.092,0.24953,4.74432,7.85679,0.447614,28.8822,1.98264,67.0987,3.14496,15.5768,65.6941,12.6858,30.3232,1.86888,2.9945,8.10652,325.369,1.30669,13.2712,315.396,1.68798,1.58493,0.000482991,14.0263,0.106967,0.00747925,2.85302,12.944,0.000599626,
180,48.7652,163.537,512.362,0.298191,5.05595,5.63697,0.557618,28.5019,2.06978,50.6666,3.27612,17.8429,49.9287,12.7017,19.528,2.05925,3.93605,8.44844,245.338,1.75508,19.3126,241.632,1.68793,1.58491,0.000482998,12.421,0.106967,0.00726279,2.85311,12.944,0.000599626,
181,48.7652,168.507,480.61,0.289396,6.03952,3.49347,0.355887,28.4581,1.76129,54.6638,2.90674,16.2605,54.5674,17.1022,10.4006,1.4575,4.48765,7.14317,219.756,0.528242,14.2898,219.529,1.68793,1.58485,0.000482982,8.74993,0.106901,0.00716694,1.62177,12.9439,0.000610964,
182,48.7652,166.868,486.173,0.292238,8.30039,9.67028,0.658075,27.9514,3.58444,47.2703,3.15854,19.3575,46.9172,19.6671,28.967,2.18696,5.54831,11.997,221.521,1.03928,23.6201,219.409,1.68793,1.58485,0.000482978,0.417851,0.106901,0.00726279,2.85311,12.944,0.00058417,
183,48.7651,131.396,486.273,0.371132,4.15522,2.84048,0.353171,29.8164,2.2406,38.2548,2.83216,13.2547,37.648,12.969,9.12876,1.75316,4.88612,10.5564,233.422,0.283081,6.68951,229.375,1.68782,1.58486,0.000482978,13.6979,0.106847,0.00726279,1.62867,8.44648,0.000594549,
184,48.7651,153.459,530.493,0.317773,5.52568,6.97949,0.466827,28.834,2.11687,45.5536,2.99508,16.2025,44.7851,15.2066,24.629,1.885,3.24855,8.66031,247.283,1.41965,16.3453,242.368,1.68793,1.58486,0.000482774,12.2637,0.106847,0.00726279,0.566701,12.944,0.000594549,
185,48.7649,126.226,395.607,0.38633,5.73767,9.30981,0.767191,29.4225,2.02297,29.5535,2.85883,17.2713,29.2822,14.688,31.7853,2.76965,6.76778,9.20038,188.079,0.18599,18.5715,185.751,1.68769,1.58478,0.000482774,12.7429,0.106847,0.0077095,2.43231,12.944,0.000591505,
186,48.7648,93.0071,203.379,0.524313,5.95346,3.41957,0.535906,29.2217,1.54654,16.2609,3.11728,16.689,16.2628,16.9095,9.71834,2.26492,4.24654,7.54805,82.6165,1.36851,19.0776,82.7981,1.68769,1.58474,0.000482808,11.8661,0.106847,0.0077095,2.85305,7.03333,0.000594549,
187,48.7648,123.043,356.584,0.396323,6.2232,7.72189,0.463382,36.2925,2.76327,26.0779,2.99534,14.583,25.9225,17.9632,33.2368,1.94521,37.6464,11.2786,141.558,0.842038,7.80443,141.707,1.68766,1.58474,0.000482635,11.8761,0.106888,0.00748106,2.85309,12.9441,0.000594549,
188,48.7648,123.236,473.96,0.395704,4.38352,4.3263,0.272732,29.6101,0.690755,33.7427,3.1196,14.1105,32.9794,13.3664,17.2827,1.46852,6.78708,3.56928,230.948,1.32057,6.08004,226.208,1.68764,1.58474,0.00048298,24.5001,0.106888,0.00730114,2.85309,12.9441,0.000590692,
189,48.7645,164.443,559.519,0.296544,5.40431,6.835,0.439252,28.6876,2.43538,50.8221,3.14786,16.4701,50.2011,14.5931,26.8545,1.91269,3.56624,12.4179,259.766,1.25149,16.7587,255.992,1.68755,1.58474,0.000482646,12.3464,0.106856,0.0073243,2.85309,12.9441,0.000598139,
190,48.7645,155.833,466.116,0.312927,5.69989,5.60582,0.341363,34.1577,1.43877,44.9928,3.24906,15.5611,44.7869,15.9865,23.5146,1.40837,39.201,5.4112,215.969,1.75353,12.0598,214.504,1.68746,1.58476,0.00048282,4.85948,0.106856,0.00720451,2.85322,12.9441,0.000601907,
191,48.7645,232.233,741.613,0.209981,4.80446,5.84662,0.322301,28.8231,1.9269,86.9181,3.10468,14.9796,85.5068,12.5256,17.8294,1.30993,5.83334,8.68404,354.606,1.46005,10.6017,341.119,1.68746,1.58481,0.00048282,9.19812,0.106856,0.0073243,0.953404,12.9441,0.000601907,
192,48.7643,171.497,571.357,0.284345,5.5185,7.56633,0.470051,32.2672,2.11036,53.3308,3.09343,14.7358,52.4046,16.0617,30.4006,1.91922,22.1097,8.38972,269.776,1.45204,7.93056,266.87,1.68746,1.58479,0.000482714,13.0082,0.106704,0.00741793,1.94705,12.9441,0.0006142,
193,48.7643,118.069,449.116,0.413016,4.17091,3.2927,0.100771,28.9597,0.771342,31.4462,2.9878,15.477,30.8623,12.2517,10.793,0.654526,3.30002,3.50932,218.798,0.871714,14.7056,215.511,1.68742,1.58475,0.000482592,12.7386,0.106704,0.00741793,2.85327,12.9441,0.0006142,
194,48.7643,123.613,377.263,0.394493,4.67741,8.94541,0.379149,28.9363,2.20835,30.1518,2.9949,15.3555,29.9637,14.6675,36.6392,1.85417,3.154,10.4548,154.834,0.736755,11.8953,153.809,1.68744,1.58475,0.00048256,12.2171,0.106704,0.00755514,2.85326,12.9441,0.000591331,
195,48.7643,108.199,330.909,0.45069,4.99768,11.0799,0.467439,29.8477,1.76692,20.7934,3.23761,15.416,20.5925,14.7475,40.7593,1.86436,4.1215,7.16246,136.813,1.56091,9.8234,135.541,1.68743,1.5848,0.000482807,13.1581,0.106573,0.00727971,2.85325,12.9441,0.000617291,
196,48.7642,99.2123,323.776,0.491513,4.5124,5.08165,0.317615,28.871,1.39964,20.0757,2.82087,16.1828,19.9506,13.8635,20.8777,1.60929,3.59956,7.54343,139.485,0.503485,16.6746,138.655,1.68744,1.5848,0.000482807,11.4473,0.106467,0.00774659,0.842352,12.9441,0.000617291,
197,48.7642,186.984,625.189,0.260794,4.85155,4.13677,0.523426,29.878,2.2383,64.6336,2.99209,14.1866,63.5431,12.6453,13.4457,2.29002,6.39148,12.5041,304.42,0.702791,5.72804,295.034,1.68744,1.58488,0.000482862,10.7434,0.106467,0.00750823,2.85321,12.9441,0.000612216,
198,48.764,113.724,290.839,0.428792,7.37988,4.66159,0.433691,30.3735,1.93129,24.3694,3.24933,16.9593,24.3664,19.1843,12.4638,1.49391,12.8036,7.05595,130.294,1.8163,17.0478,133.781,1.68743,1.58477,0.000483229,10.0605,0.106267,0.00742184,2.85323,12.9441,0.000596101,
199,48.764,124.753,339.355,0.390885,6.70609,7.76371,0.376088,31.4975,2.8563,27.1189,3.04087,18.3756,27.018,17.1901,23.9548,1.31936,21.4251,10.7999,144.998,1.01857,20.6403,144.653,1.68743,1.58477,0.000483176,10.6599,0.106267,0.00755648,1.01325,12.944,0.000596101,
200,48.764,242.089,736.813,0.20143,6.13528,11.1924,0.738958,28.5984,3.30562,87.0313,2.98268,16.5952,85.5092,15.1434,37.7644,2.5638,4.55383,13.017,344.984,0.96767,15.1393,347.288,1.68743,1.58477,0.000483176,11.9981,0.106267,0.00762596,1.57888,12.9441,0.000596101,
