Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.toe_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.toe_angle_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
275,1227.11,4200.65,22363.3,0.292125,52.8611,0,50.6607,1482.71,64.2999,5.87158,2473.85,52.0458,18.3495,206.035,0,166.563,915.206,253.817,1.3001,21728.2,204.034,26.0652,0.178561,0,0.00314449,1207.95,0.0675072,0.462753,1.71027,0.0185728,10.7405,
276,1227.11,2086.21,4225.08,0.588204,61.3886,0,63.1661,1383.2,82.3789,5.97046,415.968,58.7976,15.3322,193.545,0,177.882,554.784,262.141,1.45346,4245.96,190.768,14.6136,0.178561,0,0.00314449,1207.95,0.0675072,0.689683,1.79609,0.0185728,10.7405,
277,1227.11,1929.23,2152.18,0.636063,94.113,0,39.4743,1467.53,76.3464,5.97088,135.622,92.4969,17.6815,295.099,0,128.431,830.387,294.375,1.4701,836.159,289.385,23.4698,0.178561,0,0.00314449,1207.95,0.0675072,0.28335,1.78816,0.0185728,10.7294,
278,1227.11,1630.42,1324.82,0.752638,49.5976,0,27.644,1390.76,40.7482,5.86171,51.5622,48.2323,16.0116,190.963,0,102.517,672.69,168.161,1.51712,195.659,188.117,19.7308,0.178561,0,0.00314449,1207.95,0.0675072,0.384331,1.79609,0.0365837,10.7294,
279,1227.11,1885.13,1779.38,0.650945,74.7206,0,59.1525,1479.35,115.377,5.84584,58.645,74.1028,17.939,225.041,0,163.92,847.808,387.099,1.17279,191.714,223.269,23.3149,0.178561,0,0.00314449,1179.76,0.0675072,0.50216,1.79609,0.0365837,10.7294,
280,1227.11,1963.88,2114.6,0.624843,86.2129,0,56.0952,1512.02,123.446,5.92855,79.6233,82.9336,17.6131,292.527,0,164.362,979.218,419.324,1.58413,328.84,283.284,22.8992,0.178561,0,0.00314449,1207.95,0.0675072,0.392815,1.79609,0.0365837,10.7294,
281,1227.11,1799.19,1814.8,0.682036,74.8806,0,47.6754,1372.38,48.2956,5.89342,159.78,74.2058,16.0842,240.672,0,156.959,547.213,198.303,1.53325,793.479,239.503,17.1158,0.178561,0,0.00314449,1207.95,0.0666808,1.02786,1.79609,0.0365837,10.7405,
282,1227.11,2178.92,4795.8,0.563175,54.8102,0,33.9419,1357.68,80.3613,6.0252,579.244,52.1468,14.7122,198.362,0,126.292,647.403,284.705,1.28176,3954.32,189.011,17.0307,0.178561,0,0.00314449,1207.95,0.0666808,2.20555,1.78513,0.0365837,10.7405,
283,1227.11,2325.2,3632.55,0.527746,115.02,0,74.7754,1564.07,114.644,5.77561,316.443,113.945,20.5231,307.362,0,191.559,923.195,300.494,1.80841,2436.32,306.256,26.9969,0.178561,0,0.00314449,1207.95,0.0666808,0.426917,1.79609,0.0365837,8.41394,
284,1227.11,3860.72,21101.7,0.317846,79.5678,0,46.346,1436.34,99.7939,5.80711,2097.43,78.5298,16.905,262.736,0,151.014,787.541,333.758,1.40588,20154.5,260.081,21.13,0.178561,0,0.00314449,1207.74,0.0666808,1.29279,1.79609,0.0365837,10.7405,
285,1227.11,1863.33,2115.17,0.658559,75.5497,0,42.689,1459.94,74.9838,5.98405,112.583,74.583,17.0178,297.573,0,144.662,953.258,325.639,1.63664,1600.58,293.224,21.6206,0.178561,0,0.00314449,1207.95,0.0675072,0.275453,1.79609,0.0365837,10.7405,
286,1227.11,2045.73,2226.75,0.599841,121.329,0,45.3196,1473.01,75.2742,5.83171,185.673,120.266,19.027,336.759,0,136.297,757.092,250.533,1.82523,1099.48,334.512,22.8779,0.178561,0,0.00314449,1207.95,0.0648401,0.35124,1.79609,0.0365837,10.7405,
287,1227.11,1813.5,2510.67,0.676657,61.2531,0,34.021,1377.18,94.2475,6.0622,166.574,59.4382,14.7226,243.023,0,121.437,612.749,321.121,1.42249,1370.42,238.299,16.5905,0.178561,0,0.00314449,1207.95,0.0675072,1.42297,1.79609,0.0365837,9.83304,
288,1227.11,1981.12,1965.02,0.619403,117.639,0,42.5602,1487.91,133.184,6.0713,61.3154,114.069,18.3711,375.57,0,125.984,796.194,377.537,1.61668,218.902,368.313,22.6572,0.178561,0,0.00314449,1207.94,0.0675072,0.364538,1.79609,0.0365837,10.7405,
289,1227.11,2254.82,3936.57,0.544219,65.0221,0,60.0591,1437.62,51.9,5.92843,553.357,63.7708,17.1646,273.425,0,180.302,787.559,231.241,1.5776,3055.76,267.702,22.4195,0.178561,0,0.00314449,1207.95,0.0675072,0.197398,1.79609,0.0365837,7.85312,
290,1227.01,1734.03,1436.93,0.707606,52.0997,0,39.1726,1458.18,62.6023,5.99935,47.565,50.7319,17.6812,183.24,0,133.503,807.148,224.431,1.69756,495.557,179.934,23.3587,0.178561,0,0.00314449,1207.95,0.0675072,0.108523,1.79609,0.0234622,10.7405,
291,1227.01,1981.82,2135.31,0.619132,92.8028,0,51.4805,1505.96,98.601,5.86487,118.07,90.5513,18.4866,285.719,0,145.568,878.019,297.05,1.784,721.075,276.877,23.2461,0.178561,0,0.00314449,1207.95,0.0675072,0.317417,1.79609,0.0234622,10.7405,
292,1227.01,1835.96,1872.65,0.668319,97.115,0,32.2542,1443.01,85.6042,5.95569,58.7784,95.81,17.4381,318.522,0,112.82,804.776,328.162,1.70508,206.472,313.76,21.4755,0.178561,0,0.00314449,1207.9,0.0675072,0.391618,1.79609,0.0234622,10.7405,
293,1227.01,1812.42,1679.55,0.677,77.3096,0,55.2943,1436.64,60.722,5.84792,82.6133,76.6829,17.3156,256.02,0,166.496,731.712,210.96,1.7687,337.692,254.362,21.1666,0.178561,0,0.00314449,1207.9,0.0675072,0.315287,1.74099,0.0210501,10.7405,
294,1227.01,1962.17,2467.64,0.625331,82.3684,0,44.0073,1468.79,81.9755,5.74558,181.132,80.3829,17.7685,271.22,0,139.596,828.088,310.77,1.17846,1229.91,266.277,22.524,0.178561,0,0.00314449,1207.9,0.0675072,0.672396,1.79609,0.0210501,10.7311,
295,1227.01,2258.81,6550.64,0.543211,53.2486,0,41.0528,1368.43,69.4263,5.98563,653.612,52.0861,14.9689,248.4,0,143.87,657.695,300.068,1.03974,6177.89,244.533,16.893,0.178561,0,0.00314449,1207.9,0.0675072,3.00244,1.77611,0.0210501,10.7405,
296,1227.01,2084.22,3346.72,0.588713,68.4557,0,58.3103,1500.96,67.5366,6.11083,295.971,67.9095,18.967,243.067,0,170.89,915.919,263.469,1.71322,2099.22,241.909,26.5802,0.172966,0,0.00314449,1207.9,0.0675072,0.7697,1.77611,0.0210501,10.7476,
297,1226.9,2080.93,4397.03,0.589592,49.5491,0,40.1624,1365.75,69.7904,5.8329,489.079,46.785,13.9887,189.318,0,155.221,660.738,300.141,0.64434,3810.75,180.723,15.1894,0.172966,0,0.00314449,1207.83,0.0675072,2.20299,1.77611,0.0210501,10.7492,
298,1226.9,1942.87,3622.29,0.631489,51.7477,0,40.2716,1335.07,53.6377,5.74502,390.646,51.4867,14.2617,191.353,0,141.384,528.401,205.61,1.06574,3147.51,191.167,15.4472,0.172966,0,0.00314449,1207.83,0.0675072,1.09946,1.77611,0.0210501,0.774895,
299,1226.9,2213.02,5750.2,0.554401,45.328,0,51.8346,1401.59,71.1272,5.80835,577.002,44.5883,15.747,152.259,0,163.525,657.702,255.54,1.62009,5345.15,150.946,18.3527,0.172966,0,0.00314449,1207.83,0.0675072,0.676524,1.77611,0.0234622,10.7414,
300,1226.9,1803.61,1698.3,0.680246,66.0588,0,55.7745,1398.05,94.5556,5.82015,103.873,63.8933,15.5876,238.102,0,167.882,633.4,316.369,1.79947,783.508,230.257,16.9755,0.172966,0,0.00617001,1207.83,0.0675072,0.124011,1.75296,0.0234622,10.7414,
301,1226.9,2003.22,3178.05,0.612463,85.1508,0,55.0648,1464.75,59.8645,5.67673,231.33,83.2042,18.1795,254.813,0,162.766,816.277,261.467,1.40034,1862.49,248.274,22.8604,0.1678,0,0.00617001,1207.83,0.0675072,1.03313,1.75296,0.0234622,10.7414,
302,1226.58,5621.63,38251.2,0.21819,109.704,0,42.3394,1384.01,66.3943,5.58176,3888.02,109.178,16.4113,337.048,0,134.833,621.428,197.389,1.39357,37648.2,336.149,18.5971,0.1678,0,0.00617001,1207.83,0.0675072,0.366164,1.75296,0.0234622,10.7472,
303,1226.58,1787.59,1727.82,0.686166,85.5765,0,40.7741,1430.27,87.4073,5.48929,38.0007,83.5354,16.5354,279.543,0,124.591,732.407,292.496,1.27819,3322.86,273.808,20.4955,0.1678,0,0.00617001,1207.83,0.0675072,0.300745,1.75296,0.0234622,4.01324,
304,1226.58,1960.38,1974.18,0.625686,90.8181,0,44.3391,1548.47,104.832,5.78445,59.3045,87.4623,19.3726,297.204,0,125.139,981.324,331.643,1.27725,180.955,284.792,25.8519,0.162143,0,0.00617001,1207.83,0.0675072,0.355121,1.75296,0.0234622,10.7472,
305,1226.58,1794.77,1760.59,0.683421,83.6634,0,47.1759,1390.04,66.6996,5.74626,103.488,82.4789,15.4718,281.26,0,147.457,633.961,268.482,1.23515,511.013,277.424,16.7318,0.162143,0,0.00617001,1207.83,0.0675072,1.2954,1.75296,0.0234622,10.7472,
306,1226.58,1912.56,2615.92,0.641331,88.1507,0,43.8166,1421.51,73.4422,5.84196,175.933,87.2588,16.6005,308.873,0,147.906,757.763,302.431,1.30228,1367.07,305.247,20.6933,0.162143,0,0.00442181,1207.82,0.0675072,1.8019,1.75296,0.0234622,10.7472,
307,1226.58,4659.17,28055.4,0.263262,63.2761,0,48.9336,1408.02,66.2726,5.685,2988.52,62.5797,15.8852,221.039,0,156.7,681.124,234.065,1.63837,27641.3,219.07,19.1578,0.162143,0,0.00442181,1207.82,0.0675072,0.323693,1.75206,0.0234622,9.03466,
308,1226.58,1854.13,3470.25,0.661539,45.6127,0,32.0993,1336.43,55.3961,5.79386,320.609,44.0547,14.1391,197.993,0,126.497,692.851,228.505,1.60001,3535.77,191.123,17.559,0.162143,0,0.00442181,1207.82,0.0675072,0.935094,1.75296,0.0234622,4.31147,
309,1226.58,1755.78,1605.58,0.698598,66.5067,0,40.8146,1435.61,57.652,5.83141,67.737,64.5071,17.1202,278.496,0,133.841,782.02,238.978,1.54701,334.247,268.505,22.2413,0.162143,0,0.00442181,1207.82,0.0675072,1.56165,1.71126,0.0195242,10.7472,
310,1226.58,2039.38,2219.52,0.601447,136.891,0,48.3375,1435.26,126.395,5.88906,138.017,132.525,16.069,386.826,0,142.659,618.206,339.7,1.66717,759.246,373.968,16.1417,0.162143,0,0.00442181,1207.82,0.0675072,0.8944,1.71126,0.0195242,10.7472,
311,1226.58,1762.12,1563.39,0.696082,82.4651,0,52.1739,1397.73,69.4442,5.46849,56.6208,81.8482,16.3686,277.81,0,159.529,663.075,252.259,1.50614,200.97,273.81,19.4145,0.162143,0,0.00442181,1207.82,0.0698153,0.093559,1.71126,0.0195242,10.7472,
312,1226.58,2101.48,4737.75,0.583675,49.2711,0,39.1346,1419.08,100.582,5.86539,425.061,46.8956,15.5934,267.967,0,144.767,867.812,399.918,1.55714,3312.24,259.118,21.221,0.162143,0,0.00442181,1207.82,0.0648624,0.365183,1.71126,0.0195242,6.97977,
313,1226.58,1563.73,1193.82,0.784393,55.2787,0,29.2785,1316.16,44.6289,5.63821,44.3315,54.607,13.8118,218.581,0,112.989,454.675,194.966,1.10898,417.522,217.096,14.1673,0.159906,0,0.00442181,1207.82,0.0648624,0.764642,1.71126,0.0195242,10.7518,
314,1226.58,1964.75,2095.74,0.624294,87.8824,0,42.5186,1511.22,93.7782,5.5868,118.159,86.6006,19.0089,276.05,0,138.795,955.944,310.217,1.14017,522.999,272.761,26.4172,0.159906,0,0.00211187,1207.82,0.0648624,0.926394,1.71126,0.0195242,10.7518,
315,1226.58,3118.32,10791.7,0.393347,67.6451,0,46.9761,1377.42,53.2716,5.50582,1485.05,66.7415,15.7038,238.706,0,159.126,568.639,201.578,1.4365,10143.2,235.927,17.588,0.158319,0,0.00211187,1207.82,0.0648624,0.435681,1.71126,0.0195242,10.7518,
316,1226.56,2046.32,2956.88,0.599398,102.19,0,55.5066,1400.31,107.954,5.69203,260.733,98.2521,15.677,301.961,0,157.988,599.734,310.18,1.58244,2346.63,294.706,16.0881,0.159906,0,0.00211187,1157.26,0.0648624,0.839742,1.71126,0.0195242,3.47386,
317,1226.56,1739.04,1534.72,0.705308,66.5535,0,46.227,1387.93,106.587,5.63343,45.4114,65.2664,15.4324,229.028,0,145.79,596.041,363.899,1.63118,237.082,227.387,16.9749,0.159906,0,0.00211187,1207.82,0.0648624,0.216527,1.71126,0.0195242,10.7518,
318,1226.56,1961.38,2706.01,0.625354,77.6021,0,36.5388,1380.69,77.6706,5.63296,291.552,76.3552,15.3367,294.927,0,131.878,635.773,293.851,1.22168,1713.65,291.705,17.461,0.159906,0,0.00211187,1207.82,0.0648624,1.64463,1.71126,0.0195242,2.34239,
319,1226.56,2109.25,3086.02,0.581513,92.5692,0,45.3757,1399.61,103.767,5.54242,355.811,90.8002,15.7792,324.429,0,143.479,683.074,334.673,1.63145,2051.65,319.976,18.1439,0.159906,0,0.00211187,1207.82,0.0648624,0.154316,1.71126,0.0195242,10.754,
320,1226.56,1869.93,2830.27,0.655937,64.4227,0,45.5514,1342.15,47.5043,5.48514,285.847,63.9959,14.9741,242.699,0,159.682,513.412,188.714,1.35674,2265.29,241.868,15.8436,0.159735,0,0.00211187,1207.82,0.0648624,0.397713,1.71126,0.0195242,10.7565,
321,1226.56,1700.55,1564.19,0.721272,105.048,0,43.7834,1303.71,97.1024,5.63499,26.1019,105.58,13.5838,348.321,0,144.815,450.528,344.407,1.37187,273.171,348.724,11.2099,0.159906,0,0.00211187,1207.82,0.0648624,1.51216,1.69495,0.0195242,10.7565,
322,1226.5,1858.94,2238.08,0.659784,68.4598,0,37.5754,1404.67,80.739,5.92778,185.102,61.4651,14.9994,246.57,0,125.828,705.547,308.847,1.53368,1484.96,231.452,15.6976,0.159906,0,0.00442181,1207.83,0.0648624,0.937154,1.69239,0.0195242,10.7565,
323,1226.38,1933.79,2359.34,0.634182,95.1252,0,43.9166,1415.99,107.615,5.8348,157.372,91.8915,16.0436,289.969,0,136.577,581.376,344.788,1.65284,1285.68,282.727,16.0036,0.159906,0,0.00442181,1207.83,0.0648624,1.19968,1.69239,0.0195242,10.7565,
324,1226.38,1931.64,2421.06,0.634889,97.3869,0,53.8619,1387.03,76.5654,5.42787,198.896,96.5123,15.9553,297.191,0,165.715,623.369,233.412,1.51362,1530.67,295.429,17.3424,0.159906,0,0.00442181,1207.77,0.0648624,0.543777,1.69239,0.0195242,10.7565,
325,1226.38,1802.93,2265.08,0.680214,61.5561,0,33.4207,1436.33,64.3237,5.79834,123.713,60.5725,17.2101,276.617,0,130.392,890.859,318.645,1.48511,858.082,272.331,24.4338,0.159906,0,0.00442181,1207.83,0.0648624,0.792983,1.69239,0.0165727,10.7557,
326,1226.38,1756.59,1829.54,0.698157,81.1348,0,45.1259,1422.89,82.9023,5.71276,23.9269,78.9068,15.9968,274.141,0,149.599,869.035,319.75,1.32854,127.923,266.312,20.886,0.159906,0,0.00325278,1207.83,0.0648624,1.46463,1.69239,0.0165727,5.77529,
327,1226.38,1906.54,2486.64,0.643248,57.7632,0,57.9483,1464.78,42.9751,5.43617,201.725,57.3919,18.5175,206.214,0,174.543,849.035,183.914,1.65827,1653.82,205.381,25.1394,0.159906,0,0.00325278,1207.83,0.0648624,0.00780334,1.69239,0.0165727,10.7565,
328,1226.38,1896.3,2058.04,0.646721,82.5263,0,50.0579,1398.61,68.0723,5.46459,193.474,81.7463,16.3478,278.615,0,161.281,654.632,242.975,1.4269,1015.07,277.573,19.311,0.159906,0,0.00325278,1207.75,0.0648624,0.436312,1.69239,0.0165727,8.10697,
329,1226.38,2126.7,2691.55,0.576657,106.202,0,50.0388,1508.44,107.438,5.70138,229.672,101.128,18.0848,309.341,0,153.574,877.166,363.13,1.48512,1216.74,302.556,22.7412,0.159906,0,0.00325278,1207.75,0.0648624,1.40476,1.69239,0.0139732,10.7573,
330,1226.38,1965.12,2276.84,0.624071,74.2321,0,34.383,1557.68,93.6012,5.75011,106.963,72.3498,20.1693,264.359,0,111.861,1097.57,362.608,1.65635,593.888,257.594,29.6844,0.159906,0,0.00325278,1197.79,0.0648624,0.278956,1.69239,0.0139732,10.7573,
331,1226.38,1881.89,2394.5,0.651673,66.5709,0,40.5725,1429.09,51.8944,5.60297,205.268,65.4826,17.4087,224.974,0,139.802,737.794,226.212,1.44617,1705.88,223.949,22.1065,0.159906,0,0.00325278,1207.75,0.0648624,0.681115,1.69239,0.0139732,6.49239,
332,1226.36,1988.88,2557.78,0.616605,50.064,0,60.1306,1444.05,84.4086,5.4337,280.304,47.9427,16.5452,171.997,0,179.251,796.79,387.107,1.45177,1585.96,168.332,20.7133,0.159906,0,0.00325278,1207.75,0.0648624,0.313938,1.69239,0.0139732,6.11159,
333,1226.36,2362.38,4928.7,0.519117,106.07,0,49.2439,1446.33,100.971,5.75094,533.634,103.64,16.7386,318.722,0,158.489,832.026,357.309,1.63263,3963.24,310.886,20.5475,0.159906,0,0.00325278,1207.75,0.0648624,0.82372,1.69239,0.0139732,10.7512,
334,1226.36,1996.95,2328.87,0.614115,87.7033,0,55.5149,1475.17,95.5576,5.59736,172.593,86.7174,18.0907,265.29,0,158.699,821.642,323.501,1.66723,1048.59,263.187,23.2964,0.159906,0,0.00325278,1207.75,0.0648624,0.894417,1.69855,0.0188375,5.42124,
335,1226.36,1785.8,1801.37,0.686726,75.8763,0,49.9226,1419.48,98.3106,5.81667,46.1834,74.0281,16.1842,293.53,0,150.899,776.148,350.57,1.38708,202.156,284.897,20.2312,0.159906,0,0.00325278,1207.75,0.0648624,0.483004,1.69855,0.0188375,5.61396,
336,1226.36,1733.66,1628.86,0.707378,68.497,0,31.3008,1413.43,64.6071,5.49939,65.7774,67.6853,16.8638,239.927,0,114.924,742.137,259.876,1.50109,208.697,238.834,21.687,0.159906,0,0.0027897,1207.75,0.0679799,0.245393,1.69855,0.0188375,10.7591,
337,1226.36,1985.12,2340.5,0.617775,64.5345,0,51.0919,1494.73,77.047,5.59591,209.568,63.9354,18.6076,229.577,0,152.01,881.928,264.236,1.47718,1557.03,228.188,25.4615,0.159906,0,0.00325278,1207.75,0.0661438,0.0104063,1.69855,0.0188375,9.08332,
338,1226.36,2030,2032.24,0.604115,129.041,0,57.5106,1482.95,135.246,5.64951,73.8014,127.625,18.1829,357.41,0,154.005,780.004,337.296,1.5308,216.864,354.681,21.7251,0.159906,0,0.00325278,1207.75,0.0661438,1.11382,1.69855,0.0188375,10.7591,
339,1226.36,1726.14,1363.01,0.710463,61.3198,0,50.1407,1396.6,87.7618,5.98058,50.7114,57.8428,15.7786,215.511,0,147.575,610.607,305.499,2.09312,184.964,212.198,17.3073,0.159906,0,0.00325278,1207.75,0.0661438,0.338949,1.69855,0.0188375,10.7591,
340,1226.25,2579.89,8511.46,0.47531,75.217,0,55.4503,1394.65,77.4538,5.50118,881.867,74.1712,15.5778,248.211,0,149.728,588.344,244.019,1.62234,8297.9,245.846,16.6142,0.159906,0,0.00325278,1207.75,0.0661438,0.779348,1.69855,0.0188375,3.85532,
341,1226.25,1739.35,1863.32,0.705005,62.7609,0,40.2634,1337.49,51.9092,5.44695,164.796,61.8055,14.873,240.131,0,140.534,538.184,206.839,1.43737,1005.76,239.335,15.9109,0.159906,0,0.00325278,1207.75,0.0621812,0.378241,1.69855,0.0188375,10.7576,
342,1226.25,1993.3,2554.13,0.615184,83.4722,0,47.4621,1426.37,92.7295,5.35409,238.511,82.6403,16.7641,286.686,0,147.159,708.241,289.035,0.905805,1382.15,284.944,20.0042,0.168864,0,0.00325278,1207.75,0.0621812,0.833423,1.64644,0.0188375,8.07136,
343,1226.25,1738.27,1791.52,0.705442,44.6229,0,31.4495,1375.7,68.7306,5.58446,153.363,43.6839,15.1301,167.711,0,117.39,605.676,251.908,1.52304,890.209,166.569,17.1335,0.168864,0,0.00325278,1207.75,0.0621812,0.402495,1.64644,0.0188375,10.7466,
344,1226.25,2142.65,3469,0.572305,99.9448,0,47.694,1411.8,97.1258,5.37491,366.038,98.4626,16.2119,333.765,0,153.723,699.934,298.629,1.05637,2789.53,329.152,19.6745,0.168864,0,0.00325278,1207.75,0.0621812,0.586769,1.64644,0.0188375,6.5295,
345,1226.25,2636.82,6490.08,0.465048,84.317,0,45.8503,1473.74,95.6067,5.43309,833.797,81.3098,16.7692,277.783,0,148.892,803.207,345.162,1.37761,5398.27,266.03,18.4626,0.168864,0,0.00325278,1207.75,0.0621812,0.871972,1.64644,0.0188375,10.7466,
346,1226.25,2305.11,4589.47,0.53197,72.0197,0,54.0933,1335.48,56.6779,5.0822,695.633,71.3771,14.7474,249.212,0,173.216,536.185,204.001,1.21534,3831.39,248.458,15.7376,0.168864,0,0.00325278,1207.75,0.0621812,0.433384,1.64644,0.0188375,10.7466,
347,1226.25,2015.8,2881.73,0.608317,90.6217,0,52.592,1492.14,72.9451,5.43948,193.19,90.0477,18.8275,266.066,0,156.186,822.058,253.644,1.48464,1766.93,264.995,24.9339,0.156972,0,0.0032724,1207.75,0.0621812,0.50174,1.70015,0.0188375,10.7466,
348,1226.25,2383.42,5440.14,0.514491,83.4445,0,56.8458,1439.97,62.2948,5.28165,635.342,82.8033,17.4401,291.674,0,170.415,767.655,209.33,1.16638,4678.46,290.053,22.2428,0.168864,0,0.0012513,1207.75,0.0621812,0.291157,1.70015,0.0188375,10.7466,
349,1226.25,1859.89,1845.23,0.659313,78.9983,0,40.8873,1476.39,60.2158,5.28844,100.798,78.4107,18.8996,245.113,0,134.4,826.443,221.39,1.40821,659.898,244.092,24.5323,0.168864,0,0.000985059,1207.75,0.0621812,0.538211,1.70015,0.0188375,10.7466,
350,1226.25,1679.15,1414.57,0.730281,54.1666,0,38.2775,1418.3,50.298,5.51214,43.1056,53.0458,16.4389,205.647,0,127.417,768.801,198.962,1.38613,158.555,203.055,21.9851,0.168864,0,0.000985059,1207.75,0.0621812,0.20157,1.70015,0.0188375,10.7425,
351,1226.25,2301.11,3690.96,0.532895,89.5231,0,58.5447,1510.05,84.1848,5.43967,447.915,86.5788,18.8722,289.424,0,166.844,916.442,309.529,1.30799,2766.33,282.583,25.3224,0.168864,0,0.000985059,1207.75,0.0621812,0.384129,1.70015,0.0188375,10.7425,
352,1226.22,2349.23,5158.7,0.521964,84.6709,0,54.9162,1380.06,67.8095,5.32528,658.501,82.1412,15.8056,283.501,0,172.59,692.373,310.051,1.42837,4564.17,278.537,18.5746,0.168864,0,0.000985059,1207.75,0.0621812,0.375657,1.70015,0.0188375,10.7425,
353,1226.22,1746.79,1937.98,0.701981,76.5849,0,39.8091,1327.16,84.0348,5.39013,124.625,75.4573,13.7294,261.519,0,141.972,428.986,293.98,0.998093,1105.33,259.899,11.5332,0.168864,0,0.000985059,1207.75,0.0621812,0.564776,1.68785,0.0188375,10.7425,
354,1226.12,1779.56,2165.81,0.689005,83.4846,0,31.3671,1334.39,70.7475,5.35512,159.565,80.7545,13.8949,293.542,0,121.385,576.987,283.06,1.03167,1306.57,287.996,15.0792,0.168864,0,0.000985059,1207.75,0.0621812,0.68509,1.63214,0.0188375,9.46012,
355,1226.12,1816.07,1718.82,0.675151,57.9126,0,47.3397,1446.4,71.0201,5.24727,115.15,56.1018,16.9006,191.055,0,144.233,800.438,252.646,1.39984,665.955,184.131,20.3409,0.165803,0,0.000985059,1207.75,0.0621812,0.686126,1.63214,0.0188375,10.7466,
356,1226.12,1882.86,2438.56,0.651201,49.7532,0,36.498,1419.28,58.0645,5.25436,248.606,48.6834,16.7274,203.526,0,142.027,824.402,235.458,0.968133,1472.88,200.296,23.1783,0.165803,0,0.000985059,1207.75,0.0621812,0.767344,1.63214,0.0248986,10.7466,
357,1226.12,4433.75,23181.2,0.276543,82.5153,0,65.1361,1525.6,84.788,5.10713,2571.18,80.3131,19.1083,267.234,0,190.201,952.052,306.708,1.12128,22544.8,263.115,25.9296,0.165803,0,0.000985059,1207.75,0.0621812,0.785722,1.63214,0.0248986,10.7466,
358,1226.12,1859.26,2039.71,0.659468,81.2989,0,42.1917,1415.45,72.2056,5.33568,145.381,80.6878,16.7109,266.028,0,151.209,727.424,259.995,1.23572,1952.58,264.72,20.9716,0.165803,0,0.000985059,1207.75,0.0621812,0.697558,1.63214,0.0248986,10.7466,
359,1226.12,1833.62,1852.88,0.66869,81.5649,0,46.7049,1421.04,98.0464,5.40631,83.8633,80.29,16.703,275.295,0,143.52,725.325,307.875,1.52275,344.768,272.218,20.6433,0.163482,0,0.000985059,1207.75,0.0621812,0.824691,1.63214,0.0248986,3.80371,
360,1226.12,1972.69,2537.96,0.621548,79.7115,0,41.4349,1466.8,106.8,5.68387,177.356,77.9706,16.9362,289.548,0,145.695,905.757,381.643,1.61625,1218.9,282.538,23.5652,0.163482,0,0.000985059,1207.75,0.064054,1.69992,1.63214,0.0248986,1.32598,
361,1226.12,1830.07,2794.51,0.669987,42.1511,0,46.9986,1333.79,59.3414,5.52898,287.756,40.2902,14.2152,174.082,0,163.846,490.034,251.004,1.42881,1830.74,170.289,14.2096,0.161151,0,0.000985059,1207.73,0.064054,1.61182,1.63214,0.0177825,10.7466,
362,1226.12,1940.46,2168.94,0.631873,103.114,0,49.1918,1432.97,84.1759,5.58067,146.872,101.787,16.7631,327.755,0,155.206,781.082,308.04,1.49422,936.683,323.501,20.6719,0.161151,0,0.0012513,1207.73,0.064054,0.34974,1.63214,0.0177825,10.7466,
363,1226.01,1870.4,1593.31,0.655481,78.1131,0,59.9395,1456.21,78.2706,5.3507,97.1143,77.5122,17.8836,250.702,0,160.671,699.587,256.298,1.48713,354.81,248.948,21.1251,0.161151,0,0.0012513,1207.73,0.064054,0.721435,1.61224,0.0177825,7.41235,
364,1226.01,1997.78,2386,0.613687,98.9602,0,53.4883,1425.13,97.6505,5.46881,203.735,96.9864,16.3558,291.069,0,167.047,708.699,279.673,1.49542,1161.79,288.634,19.0955,0.161151,0,0.0012513,1207.76,0.064054,1.35294,1.61224,0.0248986,1.96403,
365,1226.01,1739.18,1370.82,0.704937,70.8296,0,51.8388,1410.71,52.5343,5.05542,61.4078,70.2053,16.5947,238.665,0,156.864,653.067,189.684,1.45942,193.732,236.899,19.0119,0.161151,0,0.0012513,1207.76,0.064054,0.11543,1.61224,0.0248986,10.7466,
366,1226.01,1790.1,1583.19,0.684882,90.1143,0,52.5828,1392.13,62.4625,5.3977,81.7076,89.587,16.1206,276.192,0,161.154,623.873,193.414,1.646,349.568,275.732,18.7514,0.158453,0,0.0012513,1207.76,0.064054,0.42811,1.61224,0.0248986,2.00813,
