Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.toe_angle_l.best,
851,721.069,1213.3,3573.89,0.594304,341.746,24.2697,2.25753,0,4.60708,706.585,25.637,95.9642,12.2351,3153.52,154.805,3.19957,0,3.10453,314.438,156.453,265.467,95.4181,0.395142,0.924114,1.742,0,4.13989,663.037,2.30123,46.5808,1.55202,
852,721.069,1101.58,1543.15,0.65458,34.0488,65.0277,2.70591,0,4.93624,783.154,66.6228,92.9052,52.1752,335.707,274.675,4.11679,0,3.87216,552.768,275.647,217.594,292.381,0.395142,0.924114,1.742,0,4.13989,663.037,2.30123,46.582,1.12644,
853,721.069,1223,2347.8,0.589591,211.972,42.5642,3.06708,0,4.91195,794.697,43.9265,101.958,19.9014,1515.93,216.271,5.43673,0,3.77064,546.105,216.498,240.562,163.785,0.395142,0.924114,1.742,0,3.89487,663.037,2.30123,46.582,1.55202,
854,721.069,1114.46,1829.94,0.647014,89.2246,50.8017,2.50866,0,4.79323,754.256,52.5484,115.507,44.8181,992.209,236.833,3.70421,0,3.63543,435.373,237.282,295.833,239.917,0.395142,0.924114,1.742,0,4.13989,663.037,2.30123,46.582,1.55202,
855,721.067,1147.29,1841.94,0.628493,103.524,55.6728,2.5603,0,4.99317,749.183,57.2605,131.448,42.6534,1127.43,242.423,3.43456,0,4.28283,350.59,242.473,345.889,198.344,0.395142,0.924114,1.04662,0,3.65124,663.037,2.30123,46.582,1.5514,
856,721.067,2080.21,15947.8,0.346631,1125.97,41.6691,2.42194,0,4.85266,733.533,43.4553,90.6396,37.6724,15445.8,191.424,3.75281,0,4.0929,403.797,193.471,222.781,195.414,0.395142,0.924114,1.742,0,4.13989,663.037,2.30123,46.4016,1.55202,
857,721.067,1104.57,2282.81,0.652802,122.143,39.7242,2.69551,0,4.85777,766.439,41.3168,85.0344,42.3613,1714.75,192.956,4.91146,0,4.08419,520.814,194.702,196.786,222.872,0.395142,0.924114,1.742,0,4.13989,663.037,2.30123,46.5953,1.55202,
858,721.054,1722.19,8460.7,0.418685,732.03,36.2009,2.86974,0,5.43384,771.001,37.8999,104.219,32.5308,7990.87,168.379,4.9762,0,5.48254,488.785,170.437,274.538,182.806,0.395142,0.924114,1.742,0,4.13989,663.037,1.80239,46.5978,1.55202,
859,721.045,1488.02,8893.87,0.484566,604.07,21.0549,2.4661,0,4.69138,735.97,22.4858,80.465,16.8169,8312.61,133.75,3.86133,0,3.39985,390.095,135.202,200.628,127.746,0.395142,0.924114,1.742,0,3.76818,663.037,2.30123,46.5505,1.55192,
860,721.045,2128.79,16684.1,0.338712,1181.34,37.1525,2.61084,0,4.84683,743.165,38.5078,101.054,20.111,16180.4,183.031,4.02986,0,4.06127,386.558,183.217,259.502,108.996,0.395142,0.924114,1.742,0,3.73114,663.037,2.30123,46.4733,1.47355,
861,721.045,1045.66,1267.24,0.68956,35.7162,48.5954,2.79922,0,4.48111,759.252,50.0101,115.582,29.223,1154.48,224.766,4.66961,0,2.38146,446.724,222.83,299.701,143.817,0.395142,0.924773,1.742,0,3.58291,663.037,2.30123,46.5472,1.55202,
862,721.045,1423.15,4534.85,0.506654,314.455,78.6069,2.70844,0,4.78039,773.337,80.0809,111.653,57.5279,3779.24,303.832,4.04589,0,3.57108,459.965,297.678,270.068,249.725,0.395142,0.926846,1.742,0,3.77608,663.037,2.30123,46.5978,1.55202,
863,721.045,1043.16,1338.61,0.69121,30.6962,41.9141,2.89966,0,4.62595,795.232,43.2725,77.3412,47.1804,273.143,210.044,5.40062,0,2.82234,583.272,215.469,143.677,250.067,0.395142,0.926846,1.742,0,3.79138,663.037,2.30123,46.5868,1.55202,
864,721.027,1276.24,2709.51,0.564963,232.418,48.2283,2.85453,0,5.14638,779.516,49.9197,106.612,51.5421,1792.11,214.056,4.79253,0,4.67117,505.279,215.805,273.17,233.091,0.395142,0.926846,1.742,0,3.70676,663.037,2.30123,46.5978,1.55202,
865,721.027,1298.8,2303.54,0.555147,96.7576,79.2799,3.27115,0,4.98229,837.932,81.2378,133.528,61.8152,943.501,320.844,5.938,0,3.95944,698.207,318.35,330.201,298.437,0.395142,0.926846,1.742,0,3.66743,663.038,2.30123,46.6087,1.55202,
866,721.027,1536.87,4193.88,0.469152,450.641,45.1452,3.23718,0,5.15543,818.023,46.8999,121.916,45.8561,3363.85,214.94,5.95628,0,4.69424,693.068,218.724,309.274,261.128,0.395142,0.926846,1.742,0,4.13989,663.038,2.30123,46.6087,1.55202,
867,721.027,1167.39,2147.77,0.617639,117.659,42.7952,2.82754,0,5.05578,790.887,44.3549,115.354,48.458,1020.08,233.985,4.79416,0,4.59347,564.113,234.801,298.701,257.492,0.395142,0.926846,1.742,0,3.77483,663.038,2.30123,46.6087,1.55202,
868,721.027,1364.81,3754.79,0.528299,282.878,45.69,2.32844,0,4.75026,768.694,42.907,100.187,117.374,2679.09,232.336,3.13567,0,3.20809,624.217,221.52,257.68,1032.8,0.395142,0.926846,1.19726,0,4.13989,663.038,2.31497,46.6087,1.55402,
869,721.027,1549.71,5453.12,0.465265,428.115,55.4111,3.00812,0,5.45516,800.849,57.4951,130.997,68.3824,4884.69,224.946,5.14536,0,5.14878,562.162,224.953,331.413,295.253,0.395142,0.926846,1.742,0,4.13989,663.038,2.31497,46.52,1.55402,
870,721.027,1078.97,1942.73,0.668255,114.387,37.302,2.47386,0,4.93937,733.749,38.7255,115.125,32.267,1295.78,187.775,3.81628,0,4.22102,391.665,188.378,310.309,175.798,0.395142,0.926846,1.742,0,4.0414,663.038,2.31497,46.5948,1.24886,
871,721.027,978.512,1101.37,0.736861,39.4623,30.4238,2.6089,0,5.05963,747.853,31.9536,86.7851,34.3657,219.712,158.3,4.12029,0,4.53871,404.742,159.784,206.821,163.193,0.395142,0.926846,1.74973,0,4.13989,663.038,2.31497,46.6087,1.55164,
872,721.006,1208.84,2659.21,0.596443,250.413,33.379,2.65454,0,4.87592,751.18,34.7526,109.386,22.2029,2020.9,180.028,4.56793,0,4.23557,451.673,179.985,293.779,121.427,0.395142,0.926846,1.74973,0,4.13989,663.038,2.31497,46.6087,1.55164,
873,721.006,1066.15,1555.64,0.676268,64.6626,35.0228,3.02516,0,4.80085,795.045,36.4991,102.808,24.2903,609.617,195.438,5.49943,0,3.58714,565.511,195.918,272.86,163.629,0.395142,0.926846,1.74973,0,3.73552,663.038,2.31497,46.6087,1.55164,
874,721.006,1595.51,5682.03,0.451897,485.868,53.8264,3.09634,0,4.73031,819.067,55.2741,127.628,46.0196,5119.89,243.138,5.70987,0,3.18072,670.65,242.537,323.451,256.321,0.395142,0.926846,1.74973,0,3.93921,663.038,1.89079,46.6069,1.55164,
875,721.006,1125.87,2241.58,0.640396,183.616,33.4943,2.45745,0,5.00644,731.641,34.905,110.208,24.5472,1706.11,147.418,3.38721,0,4.46374,339.061,150.773,279.639,122.602,0.395142,0.926589,0.817106,0,4.13888,663.038,2.31497,46.6125,1.54955,
876,721.006,1157.75,1962.69,0.622764,46.4958,62.5909,2.73443,0,4.94872,807.232,64.3254,96.3688,73.0546,370.654,269.698,4.51939,0,3.99886,683.318,271.797,218.848,339.869,0.395142,0.926589,1.74973,0,4.13888,663.038,2.31397,46.5442,1.55164,
877,721.006,1365.74,3376.43,0.527922,239.499,54.3782,3.02882,0,4.69051,817.422,55.9428,127.517,63.2658,2207.46,244.45,5.57122,0,2.79576,645.581,245.016,326.505,310.27,0.395142,0.926589,1.74973,0,4.13888,663.038,2.31397,46.54,1.55164,
878,720.996,1092.6,2058.77,0.65989,14.0289,53.2358,2.59699,0,4.8249,817.839,54.9967,84.5826,60.4938,216.928,282.093,4.19209,0,3.6509,974.462,285.264,175.293,361.357,0.395142,0.926589,1.1502,0,3.86553,663.038,2.31397,46.5013,1.55164,
879,720.996,1569.35,5570.47,0.459422,434.389,71.8161,2.83746,0,4.7753,805.527,74.6143,113.16,62.2358,4362.33,306.043,4.73598,0,3.42967,635.906,310.412,287.693,361.543,0.395142,0.926589,1.32691,0,3.6197,663.038,2.31397,46.6125,1.55402,
880,720.996,1274.72,3208.07,0.565609,212.268,55.6271,3.01428,0,4.78903,800.827,57.1099,102.457,38.6318,2530.19,253.233,5.35901,0,3.63477,573.156,257.107,251.51,226.944,0.395142,0.926589,1.74973,0,4.08469,663.038,1.26451,46.6125,1.55402,
881,720.996,1341.05,2868.76,0.537634,156.539,81.0559,2.67061,0,5.28172,806.896,82.8195,122.03,83.7592,1399.92,338.457,3.80194,0,4.92157,736.967,335.647,303.246,455.965,0.395142,0.926589,1.74973,0,4.13888,663.038,2.31397,46.5574,1.55402,
882,720.996,1182.8,3140.6,0.609569,198.885,39.3215,2.54944,0,4.96309,752.746,40.6997,106.467,37.1648,2439.76,197.866,4.05387,0,4.11308,434.768,203.951,285.261,206.963,0.395142,0.926589,0.694661,0,4.13888,663.038,2.31397,46.5254,1.55402,
883,720.996,1714.51,5277.27,0.420526,512.794,73.2045,3.14134,0,5.83524,841.684,75.1364,130.901,71.814,4295.55,312.075,5.83885,0,6.40907,733.601,310.692,311.884,321.564,0.395142,0.926589,0.685637,0,3.94548,663.038,2.31397,46.6125,1.55402,
884,720.996,1928.65,7415.48,0.373835,772.314,59.6979,2.91425,0,4.90157,840.322,62.6424,118.06,67.796,6123.67,277.438,5.16195,0,4.02112,906.755,288.998,306.355,369.272,0.395142,0.926589,1.2045,0,3.71069,663.038,2.31397,46.5485,1.55402,
885,720.996,996.636,1182.14,0.723429,31.433,40.217,2.54243,0,5.35234,747.994,41.7407,99.1839,28.1724,755.828,193.69,3.76475,0,5.07535,462.498,194.574,247.74,191.271,0.395142,0.926589,1.74973,0,3.80103,663.038,2.31397,46.5476,1.48302,
886,720.996,1240.21,2330.59,0.581347,50.1584,74.1285,2.72419,0,5.068,844.23,76.2541,108.515,79.1366,290.168,327.09,4.51366,0,4.33764,989.617,325.056,270.91,412.945,0.395142,0.926589,1.74973,0,3.65667,663.038,2.31397,46.601,1.55402,
887,720.996,2141.75,10529,0.336639,993.797,70.017,3.08888,0,5.26257,828.962,71.8812,114.301,54.437,9819.17,305.068,5.51545,0,4.83078,777.861,308.478,305.078,329.942,0.395142,0.926589,1.74973,0,4.13888,663.038,2.31397,8.16984,1.55402,
888,720.996,1093.42,1658.66,0.659396,63.6326,41.584,2.97052,0,4.75438,787.306,43.0322,108.888,41.2512,895.509,195.749,5.46196,0,3.34426,569.981,199.733,274.183,197.285,0.395142,0.926589,1.74973,0,4.13888,663.038,2.31397,46.6016,1.55402,
889,720.996,1113.23,2011.05,0.647658,71.5522,41.5325,2.58631,0,4.91137,780.842,43.3341,122.27,46.2057,513.52,238.051,4.20715,0,3.76954,793.881,240.877,324.548,295.562,0.395142,0.926589,1.74973,0,4.13888,663.038,2.31397,46.617,1.55402,
890,720.996,1268.08,2037.6,0.568574,60.4596,82.5278,3.13292,0,5.11109,834.668,84.7061,120.712,76.7595,294.308,315.109,5.63171,0,4.40404,707.077,309.063,295.848,336.16,0.37771,0.926589,0.427761,0,4.13888,663.038,2.31397,46.617,1.55402,
891,720.996,2600.43,20682.4,0.27726,1480.18,69.807,2.94658,0,5.20662,810.003,71.6568,109.067,51.5658,20395,294.322,4.97064,0,4.38772,749.828,299.533,254.489,315.292,0.37771,0.926589,1.74973,0,4.13888,663.038,2.31397,46.6232,1.55402,
892,720.996,1127.04,2352.13,0.639728,127.518,40.8095,2.93015,0,4.83403,777.475,42.1827,101.592,29.6937,1980.89,196.081,5.28989,0,3.77092,532.087,196.135,259.659,155.294,0.37771,0.926589,1.74973,0,4.13811,663.038,2.31397,30.6602,1.55366,
893,720.996,1141.22,2356.4,0.631778,131.072,39.9108,2.5289,0,5.15715,766.742,41.7979,105.001,49.0066,1575.9,217.453,3.85581,0,4.61469,494.958,219.915,269.415,265.782,0.37771,0.926589,0.723015,0,3.68259,623.154,2.31397,46.6232,1.55402,
894,720.996,1170.25,2022.52,0.616101,149.751,57.9686,2.66036,0,4.36583,747.645,59.3096,117.447,31.1069,1113.23,246.757,4.1001,0,1.9308,403.051,242.851,305.539,154.009,0.37771,0.926589,1.7526,0,3.93744,663.038,2.31397,46.6232,1.55402,
895,720.996,1157.67,2496.66,0.622799,179.928,39.5179,2.63201,0,5.35869,759.918,41.1167,97.4212,31.7759,1893.67,209.105,4.40379,0,5.33318,500.97,213.415,257.118,202.014,0.37771,0.926589,1.7526,0,4.13888,663.038,2.31397,46.6288,1.55402,
896,720.996,1992.74,12324.1,0.361811,894,63.9492,2.78325,0,5.01247,798.107,65.6095,101.967,61.3105,11926.6,289.544,4.68279,0,4.2568,646.727,286.54,248.258,303.984,0.37771,0.924851,1.7526,0,4.13888,663.038,2.31397,46.633,1.55402,
897,720.996,2303.86,19159.6,0.312951,1335.49,45.9328,2.26362,0,4.60127,738.092,47.3905,83.4763,46.6171,18368.6,232.473,2.95232,0,3.01814,436.001,231.963,198.215,265.101,0.37771,0.924851,0.0932282,0,4.1383,663.038,2.31397,46.633,1.55255,
898,720.996,2235.24,16658.8,0.322559,1167.2,54.5533,2.59181,0,4.83868,771.595,50.2442,94.2612,89.9516,16215.5,242.015,3.88329,0,4.01184,649.635,205.791,232.016,997.689,0.37771,0.924851,1.7526,0,3.99336,663.038,2.31397,46.4808,1.5538,
899,720.996,1575.37,5322.7,0.457669,436.875,65.8625,2.74536,0,4.94747,816.548,67.9608,115.129,65.2982,4194.48,325.274,4.47378,0,3.91265,785.549,326.325,296.623,354.252,0.37771,0.924851,1.7526,0,3.60031,663.038,2.31397,46.5618,1.55402,
900,720.996,1141.47,1778.13,0.63164,32.3386,49.9215,2.88802,0,5.59194,804.199,52.0213,134.301,60.2049,427.279,239.611,4.91238,0,5.71512,709.671,245.416,342.387,318.669,0.37771,0.924851,1.131,0,4.13892,663.038,1.4001,46.6318,1.55402,
901,720.996,1568.41,3725.74,0.459698,297.104,92.1659,2.6331,0,5.16306,840.556,93.9368,147.957,88.895,2155.18,369.892,3.72172,0,4.45716,1041.21,372.696,375.977,421.403,0.37771,0.924851,1.0072,0,4.04313,663.038,2.31397,46.6376,1.55402,
902,720.996,1171.4,1978.86,0.615502,97.2758,66.2155,2.5531,0,5.23634,753.616,67.9884,123.496,55.0138,1128.86,274.695,3.98,0,5.06391,474.395,279.683,322.815,263.401,0.37771,0.924851,1.7526,0,3.56244,608.392,2.31397,46.6053,1.55402,
903,720.996,1301.96,2719.68,0.553778,206.123,59.282,2.79688,0,4.75021,798.056,60.8783,120.843,49.2284,1816.11,263.089,4.32195,0,3.29494,632.189,264.895,293.247,254.521,0.37771,0.924851,1.7526,0,3.66699,663.038,2.31397,46.6376,1.55402,
904,720.996,927.128,951.396,0.777666,26.5081,33.7558,2.37637,0,4.62706,722.618,35.1034,84.239,17.9006,217.52,167.354,3.73932,0,3.00887,382.101,171.398,202.164,111.2,0.37771,0.924851,0.721058,0,4.01538,630.694,2.31397,15.4487,1.55402,
905,720.996,1214.94,2645.49,0.593442,95.3022,58.0551,2.66036,0,5.00671,849.831,60.5567,79.5344,63.9924,1022.88,310.162,4.23719,0,4.08082,1239.61,317.155,164.008,417.387,0.37771,0.924851,1.7526,0,4.13892,663.038,2.31397,46.6376,1.54935,
906,720.996,1833.11,10878.4,0.393318,756.493,64.0079,2.66205,0,4.6396,785.187,66.0092,93.7312,60.3801,10368.6,306.478,4.60235,0,2.96202,658.649,310.273,235.756,312.751,0.37771,0.924851,0.630837,0,3.57514,663.038,2.31397,46.6376,1.55396,
907,720.996,1107.26,1729.05,0.651153,64.7203,48.4389,2.81444,0,5.22465,782.261,50.193,111.107,42.501,832.493,217.866,4.86377,0,4.73193,573.953,221.628,288.574,261.977,0.37771,0.924851,1.7526,0,4.13892,663.038,2.31397,46.6067,1.55396,
908,720.996,1240.96,2279.67,0.581,35.4612,76.7127,2.62305,0,4.7887,833.004,78.7297,130.961,78.6761,171.741,345.231,3.44568,0,3.34713,961.951,343.712,320.45,394.363,0.37771,0.924851,1.21416,0,4.13892,663.038,2.31397,46.6376,1.55396,
909,720.996,1444.09,5870.52,0.499274,424.263,57.5594,2.6792,0,5.2006,749.334,58.9563,119.624,26.472,5485.09,252.614,4.26422,0,4.87134,455.953,253.036,302.601,169.309,0.37771,0.924851,1.7526,0,4.13831,629.889,2.31397,46.6376,1.55396,
910,720.996,1105.16,1835.95,0.652393,113.652,49.5293,2.41594,0,4.62274,737.272,50.8823,110.289,36.4933,1126.07,231.08,3.06349,0,3.08464,355.32,231.578,281.795,208.56,0.37771,0.924851,1.7526,0,3.70681,663.038,2.31397,46.5957,1.55396,
911,720.996,1004.08,1319.2,0.718068,21.1097,46.8613,2.50721,0,5.02491,739.535,48.2879,107.69,33.0609,137.215,248.313,3.72566,0,4.50271,379.266,248.764,289.758,166.695,0.37771,0.924851,1.65033,0,4.1384,663.038,2.31397,46.533,1.55396,
912,720.996,2215.14,17153.4,0.325485,1244.24,35.5443,2.63858,0,5.07683,750.62,37.1321,104.964,34.9222,16839.2,176.605,4.53997,0,4.57272,468.253,178.822,262.258,183.913,0.37771,0.924851,1.19648,0,4.1384,663.038,2.31573,46.6376,1.55396,
913,720.995,1904.61,9235.34,0.378552,892.938,48.7819,2.80728,0,4.86554,765.756,50.2665,111.489,27.7071,8753.8,223.61,4.4456,0,4.07021,427.617,221.339,285.731,145.461,0.37771,0.924851,1.7526,0,4.1384,663.038,2.31573,46.5648,1.55351,
914,720.995,1160.35,2056.59,0.621358,107.65,57.7125,2.88689,0,4.77985,777.477,59.1572,109.874,40.8157,1342.55,254.166,5.3709,0,3.58659,558.824,253.227,278.726,197.285,0.37771,0.924851,1.55229,0,3.81487,663.038,2.31573,34.2022,1.54497,
915,720.995,1179.06,2067,0.611501,46.8142,61.8562,2.65876,0,5.11599,822.655,63.9625,105.119,70.8758,228.615,280.303,3.97949,0,4.46747,926.277,285.294,242.866,361.216,0.37771,0.924851,0.777309,0,4.1384,663.038,2.31573,46.6376,1.55396,
916,720.995,1160.49,1987.4,0.621287,35.2714,69.4219,2.69612,0,4.70609,811.43,71.1469,104.675,61.1388,171.425,307.685,4.44405,0,3.31367,775.907,310.146,253.602,338.087,0.37771,0.924851,0.522657,0,3.64458,663.038,2.31573,46.6376,1.55396,
917,720.995,1976.81,13694.2,0.364726,1037.34,30.7861,2.70738,0,4.82057,752.888,32.1226,95.2804,20.866,13341.8,153.451,4.65571,0,4.11197,451.202,158.994,237.157,130.334,0.37771,0.924851,1.7526,0,3.77833,663.038,2.31573,46.6376,1.55396,
918,720.995,1390.54,3347.02,0.518501,217.283,69.1292,2.87175,0,5.06414,838.099,71.0548,117.468,69.5666,2234.05,319.416,4.58688,0,4.36706,1039.36,315.398,300.824,363.175,0.37771,0.924851,1.04303,0,3.87592,642.896,2.31573,46.6376,1.55396,
919,720.995,965.591,1282.6,0.746688,19.9256,41.9596,2.43486,0,4.76243,735.81,43.592,80.9801,36.1262,192.965,220.171,3.72185,0,3.71857,465.423,221.483,192.484,231.35,0.37771,0.924851,1.7526,0,4.1384,663.045,2.31573,46.6275,1.54622,
920,720.995,994.057,1127.32,0.725306,31.1278,43.0343,2.66265,0,4.75851,751.011,44.3865,89.9993,27.077,162.663,187.211,4.13726,0,3.80825,401.117,186.97,203.542,129.955,0.37771,0.924851,1.7526,0,3.72814,663.045,2.31573,46.6442,1.55396,
921,720.995,1166.34,2166.51,0.618167,97.9026,58.9301,2.62933,0,5.1233,793.695,60.8202,90.8882,56.3553,947.804,265.48,4.11444,0,4.76275,751.699,265.362,209.992,311.692,0.37771,0.924851,1.7526,0,4.1384,663.045,2.31573,46.6442,1.55374,
922,720.995,1721.82,9400.22,0.41874,659.689,35.936,2.6061,0,4.62667,811.193,37.6444,101.987,68.1381,8747.21,210.375,4.37921,0,3.17202,1035.52,215.926,260.498,641.509,0.37771,0.924851,1.7526,0,3.60017,663.045,2.31573,46.6442,1.55322,
923,720.995,2158.81,17484.1,0.333978,1231.93,35.4177,2.59589,0,4.98996,736.623,36.7851,97.0938,13.3687,17098.5,181.275,3.9332,0,4.36747,366.462,180.993,258.585,101.432,0.37771,0.924851,1.7526,0,4.1384,663.045,2.31573,46.5962,1.53609,
924,720.995,1188.16,2919.88,0.606817,273.758,24.9223,2.38434,0,4.80202,719.419,26.3172,113.466,23.0899,2394.33,137.694,3.23856,0,3.72039,313.407,137.728,301.55,114.274,0.37771,0.924851,1.7526,0,4.1384,663.045,2.15047,46.6431,1.55396,
925,720.994,1094.78,1499.12,0.658577,43.0664,58.2118,2.74657,0,5.04607,773.433,58.5731,100.955,52.7444,302.118,265.599,4.47105,0,4.26038,521.303,260.379,234.568,259.54,0.37771,0.924851,1.7526,0,4.1384,663.045,2.31573,46.6442,1.55396,
926,720.994,1531.04,6031.85,0.470917,565.754,45.9505,2.35653,0,4.66732,732.636,47.4201,99.9051,32.3532,5477.79,231.27,3.23518,0,3.2106,371.852,232.383,262.825,194.393,0.37771,0.924851,0.268268,0,4.1384,663.045,2.31573,46.6119,1.55396,
927,720.975,1216.41,2754.51,0.592708,208.603,38.8307,2.80972,0,4.89993,788.113,40.389,102.744,30.0178,1982.13,207.697,4.85196,0,3.83037,627.626,208.902,271.086,241.592,0.37771,0.924851,1.7526,0,4.1384,663.045,2.31573,46.6442,1.55396,
928,720.975,1173.56,2245.78,0.614349,111.037,46.3677,2.76203,0,5.0915,793.244,48.5375,119.811,46.7085,1128.45,240.871,4.80061,0,4.1833,634.823,247.403,308.567,291.696,0.365101,0.924851,0.990606,0,4.1384,663.045,2.31573,46.6346,1.55396,
929,720.975,1276.72,2516.03,0.564707,54.3221,68.19,2.84955,0,4.96194,872.533,71.1518,120.837,81.8776,393.008,316.532,4.86795,0,3.93631,1193.78,324.998,319.35,412.734,0.374944,0.924851,1.7569,0,3.5767,663.045,2.31573,46.6442,1.55396,
930,720.975,1662.79,5391.1,0.433592,280.86,87.6677,2.72422,0,4.97468,979.684,89.8114,111.469,105.604,3534.61,376.007,4.5612,0,4.24123,2553.05,376.625,274.768,549.289,0.37771,0.924851,1.7569,0,4.13774,663.045,2.31573,46.6442,1.55361,
931,720.975,199086,2.79426e+06,0.00362142,198110,41.1607,2.43954,0,4.63907,745.386,42.639,108.088,31.9331,2.78793e+06,218.283,3.80966,0,3.14595,520.702,219.215,294.49,224.515,0.37771,0.924851,1.7569,0,3.72848,663.045,2.31573,46.6442,1.55396,
932,720.975,1177.5,2383.09,0.612295,157.349,40.2024,2.81596,0,5.06578,782.088,41.5549,110.745,37.6743,154103,201.284,4.97174,0,4.44909,536.606,201.297,274.206,218.867,0.37771,0.924851,1.7569,0,3.97321,663.045,1.38499,46.6079,1.55396,
933,720.975,1743.37,6829.31,0.413551,648.842,64.6101,2.48805,0,4.7453,792.642,66.3815,110.716,52.9487,5182.91,297.649,3.45709,0,3.43278,792.661,297.309,287.9,309.931,0.37771,0.924851,0.216818,0,4.01696,663.045,2.31573,46.6442,1.55396,
934,720.975,1114.82,1734.01,0.646718,27.8602,68.9543,2.43349,0,4.96543,777.25,70.7505,95.7499,66.8564,553.48,308.101,3.14243,0,4.08475,616.686,309.256,221.734,312.014,0.37771,0.924851,1.7569,0,4.13774,663.045,2.31573,46.6403,1.55348,
935,720.975,1273.98,2668.91,0.565921,65.9768,71.5641,2.77267,0,4.66341,870.281,73.2788,113.61,71.837,413.566,326.654,4.57566,0,2.891,1259.3,328.649,292.211,423.766,0.37771,0.924851,1.7569,0,4.13774,663.045,2.31573,46.6442,1.55348,
936,720.975,1105.44,1878.98,0.652207,146.45,25.527,2.7692,0,5.28973,764.084,27.0412,108.346,25.9313,1246.17,170.289,4.90374,0,4.99165,504.922,171.383,283.462,167.318,0.37771,0.924851,1.7569,0,4.13774,661.757,2.31573,46.6442,1.55348,
937,720.975,10452.1,135089,0.0689792,9577.84,32.53,1.98623,0,4.80318,692.343,33.9829,88.2889,20.2838,134505,186.994,1.41068,0,3.85884,276.124,187.531,239.158,163.487,0.37771,0.924851,1.7569,0,4.13774,663.045,2.31573,46.6396,1.55348,
938,720.975,1129.43,1463.1,0.638352,27.025,63.9719,3.18819,0,4.85187,804.067,65.364,117.234,43.729,7419.79,255.791,5.72287,0,3.80398,560.122,250.957,267.958,182.595,0.37771,0.924851,1.7569,0,3.86119,663.045,2.31573,46.6654,1.55348,
939,720.975,1066.21,1357.73,0.676204,59.068,40.3857,2.85445,0,5.35501,784.597,42.0535,97.896,33.9989,310.818,192.083,4.59881,0,4.92777,495.351,193.964,234.371,211.467,0.37771,0.924851,1.7569,0,4.13774,663.045,2.31469,46.6654,1.55348,
940,720.975,1195.44,2604.47,0.603102,116.959,55.919,2.78545,0,4.89701,821.906,57.5532,80.026,55.3988,1364.98,297.346,4.83821,0,3.96991,888.137,297.124,157.183,340.054,0.37771,0.924851,1.7569,0,4.08969,663.045,2.31469,46.6654,1.55348,
941,720.975,1413.32,3285.82,0.51013,243.637,59.3269,3.32538,0,5.16658,877.409,61.3226,103.119,60.0088,2152.66,300.488,6.2034,0,4.7244,922.56,305.235,229.973,339.607,0.37771,0.924851,1.7569,0,4.13774,663.045,2.31469,46.6654,1.55348,
942,720.975,1044.8,1398.97,0.690057,46.2945,42.6557,2.46196,0,4.75049,745.742,44.4213,120.644,37.8339,367.815,188.022,3.83922,0,3.39695,460.779,190.678,316.291,215.268,0.37771,0.924851,0.788461,0,4.10211,663.045,2.31573,46.6654,1.55348,
943,720.975,1154.75,1714.09,0.624355,32.509,65.1901,2.73948,0,4.96715,801.131,66.5736,112.259,69.3816,164.697,253.348,4.67127,0,4.03658,592.649,248.771,278.387,319.136,0.37771,0.924851,0.0828644,0,4.13652,663.045,2.31573,46.6434,1.55348,
944,720.975,1989.19,11718.8,0.362446,924.947,61.8056,2.77064,0,4.74718,786.017,63.7662,93.8628,51.2745,11240,269.438,4.30702,0,3.14811,590.759,273.734,222.953,286.674,0.37771,0.924851,1.75717,0,3.70143,663.045,2.31573,44.2665,1.55348,
945,720.975,1178.68,2593.73,0.61168,171.025,43.0268,2.41842,0,5.03292,749.159,44.6792,118.554,44.7833,1914.69,231.231,3.70588,0,4.4977,464.63,232.737,320.024,242.061,0.37771,0.822932,0.228023,0,4.13652,663.045,1.95521,46.6696,1.31166,
946,720.975,1139.81,1965.37,0.632541,72.3319,50.2841,3.06753,0,5.0346,814.797,52.0648,93.1831,49.0436,603.475,258.093,5.89349,0,4.41923,707.438,260.188,218.869,286.853,0.37771,0.924851,1.75536,0,3.68685,663.045,2.31573,46.6082,1.55348,
