Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.toe_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.toe_angle_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
372,1246.87,1815.8,1661.09,0.686679,50.0295,0,95.3975,1468.24,67.9286,0.920842,68.3007,49.0393,15.9437,214.159,0,269.498,822.591,273.501,2.8142,1002.27,211.499,23.9686,0.151025,0,20.4496,1207.85,0.0760992,0.00048157,3.42127,0.0507388,8.733,
373,1246.87,1875.01,1740.82,0.664995,61.7691,0,118.769,1440.7,93.1876,0.81367,84.3855,59.9275,15.4566,201.849,0,343.436,736.055,329.821,2.65681,245.078,196.016,20.9713,0.151025,0,20.4496,1207.85,0.0760992,0.00048157,3.42127,0.0507388,8.733,
374,1246.87,2101.79,2237.94,0.593243,97.7441,0,147.836,1526.32,106.98,0.97096,108.462,95.7411,17.7334,307.673,0,388.305,934.214,347.474,2.62612,371.848,302.801,25.8308,0.151025,0,20.4496,1207.85,0.0760992,0.00048157,3.42127,0.0507388,8.733,
375,1246.87,2290.26,3457.79,0.544424,95.9682,0,150.291,1436.03,109.163,0.586031,388.81,94.2728,15.1379,286.3,0,387.714,748.668,315.393,2.03334,2085.79,284.369,21.7134,0.151025,0,20.4496,1102.59,0.0760992,0.00048157,3.32574,0.0507388,7.52448,
376,1246.87,2851.27,4310.25,0.437304,114.528,0,226.315,1671.58,121.521,1.04957,582.216,112.09,21.9768,276.709,0,486.202,1101.85,351.611,2.64504,2783.77,273.77,32.2363,0.151025,0,20.4496,1207.85,0.0760992,0.00048157,3.42127,0.0507388,8.733,
377,1246.87,1820.27,2014.64,0.684992,72.2442,0,109.693,1357.31,42.8659,0.620564,152.307,71.5943,13.6419,256.896,0,334.967,601.056,200.743,2.14778,1035.24,255.797,18.5656,0.151025,0,20.4496,1207.85,0.0760992,0.00048157,3.42127,0.0507388,8.733,
378,1246.87,2847.81,7365.12,0.437836,111.574,0,143.4,1510.32,126.528,0.652769,827.773,110.404,17.1565,341.883,0,370.47,993.375,397.144,2.09188,6303.8,338.543,27.3694,0.151025,0,20.4496,1207.85,0.0760992,0.00048157,3.42127,0.0507388,7.60563,
379,1246.87,1868.6,1683.23,0.667278,84.7349,0,156.749,1383.98,66.1234,0.685233,78.1455,84.1256,14.0488,239.76,0,410.732,599.997,226.441,2.00069,699.344,238.655,17.9789,0.151025,0,20.4496,1207.85,0.0760992,0.00048157,3.42127,0.0507388,7.33968,
380,1246.87,2323.82,5304.1,0.536563,51.0164,0,159.538,1441.76,100.267,0.470928,502.721,53.0436,15.0019,185.888,0,455.166,769.121,441.544,1.81474,4375.8,188.882,21.5378,0.151025,0,20.4496,1207.85,0.0760992,0.00048157,3.42127,0.0507388,8.733,
381,1246.87,1706.53,1514.58,0.730649,58.0621,0,113.199,1398.08,39.8198,0.298398,24.676,57.5703,14.8201,256.219,0,331.883,710.176,202.098,1.05152,471.567,254.619,21.6401,0.162776,0,20.4496,1207.85,0.0583514,0.000456989,3.42127,0.078819,8.733,
382,1246.87,1822.46,1683.39,0.684171,76.5314,0,143.599,1417.77,41.7695,0.77474,50.5877,75.8771,15.5444,266.135,0,417.068,718.921,167.846,2.3372,140.499,265.221,22.5117,0.162776,0,20.4496,1207.85,0.0583514,0.000456989,3.42127,0.078819,2.78764,
383,1246.87,1777.5,1679.72,0.701477,73.3343,0,116.594,1389.65,61.7601,0.529743,48.3534,72.5356,14.7449,262.953,0,350.205,602.467,262.655,1.8619,147.679,261.088,19.0975,0.162776,0,20.4496,1207.85,0.0583514,0.000456989,3.42127,0.0775182,8.733,
384,1246.87,1943.92,2490.5,0.641421,79.1669,0,148.403,1396.45,56.4403,0.546724,168.971,78.8523,15.0979,258.479,0,405.776,708.509,188.528,1.77941,1330.4,258.475,21.7141,0.162776,0,20.4496,1207.85,0.0583514,0.000456989,3.6716,0.0775182,8.733,
385,1246.87,2060.66,2315.95,0.605086,81.1654,0,125.688,1527.29,91.0731,1.0863,136.534,80.0549,17.766,258.77,0,339.352,912.997,296.778,2.94931,619.913,255.984,26.4426,0.162776,0,20.4496,1207.85,0.0583514,0.000456989,3.6716,0.0775182,8.733,
386,1246.87,2299.07,4248.72,0.542339,129.208,0,139.956,1407.87,97.7832,0.585008,379.994,128.652,15.0202,404.813,0,395.737,685.235,340.193,2.17064,2574.81,403.788,19.5162,0.162776,0,20.4496,1207.85,0.0583514,0.000456989,3.6716,0.0721975,8.733,
387,1246.87,2143.06,2784.04,0.58182,81.6059,0,180.206,1450.63,83.2511,0.667623,251.06,79.8874,15.7526,270.274,0,466.953,846.071,274.334,2.2189,1253.6,256.877,24.1063,0.162776,0,20.4496,1207.85,0.0583514,0.000456989,3.6716,0.0775182,6.89499,
388,1246.84,1938.16,2025.69,0.643309,71.7267,0,142.846,1470.21,82.0393,0.649818,83.6409,70.7024,16.3495,226.987,0,378.65,816.924,319.183,2.01957,316.111,224.701,23.6558,0.162776,0,20.4496,1207.85,0.0583514,0.000456989,3.6716,0.0775182,1.98065,
389,1246.84,2562.3,4658.29,0.486609,129.778,0,190.111,1584.34,91.1531,1.17838,418.597,127.097,20.04,384.842,0,477.805,1008.84,327.901,3.09853,3453.12,377.686,29.2157,0.162776,0,20.4496,1207.85,0.0583514,0.000456989,3.6716,0.0775182,8.733,
390,1246.84,2062.82,2485.71,0.604432,78.1436,0,158.147,1457.82,77.2444,0.596609,198.697,76.0577,16.1167,274.231,0,407.382,830.728,260.525,1.95191,1104.63,271.096,24.5467,0.162776,0,20.4496,1207.85,0.0583514,0.000456989,3.33036,0.0775182,4.04245,
391,1246.84,1836.43,1880.01,0.678947,80.6784,0,102.48,1410.26,54.3267,0.742124,94.6044,78.735,14.6031,267.298,0,285.226,728.065,248.069,2.35767,502.088,260.411,20.9721,0.162776,0,20.4496,1207.85,0.0583514,0.000456989,3.33152,0.0775182,8.733,
392,1246.84,2271.6,3628.72,0.548879,82.682,0,149.162,1452.33,102.813,0.853071,388.755,80.2386,14.7693,256.146,0,391.098,808.057,364.665,2.50655,2660.56,251.138,21.2774,0.162776,0,20.4496,1207.85,0.0562688,0.000456989,3.6716,0.0775182,3.95089,
393,1246.84,1616.27,1314.35,0.771426,54.3593,0,87.519,1307.97,37.3514,0.332562,62.8705,53.9482,11.9183,233.11,0,243.886,460.143,174.981,1.30819,282.63,232.135,13.9956,0.162776,0,20.4496,1207.85,0.0562688,0.000456989,3.6716,0.0775182,8.733,
394,1246.84,2009.62,2897.91,0.620434,50.6665,0,149.145,1449.62,75.5378,0.656447,219.63,49.1128,15.2533,188.606,0,428.697,877.609,284.381,2.01897,1718.06,183.194,23.8419,0.162776,0,20.4496,1207.85,0.0562688,0.000456989,3.6716,0.0775182,8.733,
395,1246.79,2004.5,2412.77,0.621992,69.4075,0,153.753,1441.57,76.041,0.426823,179.763,68.102,15.4416,246.862,0,401.323,746.049,249.03,1.27084,1255.71,241.553,20.9347,0.162776,0,20.4496,1207.85,0.0583514,0.000456989,3.6716,0.0631561,8.733,
396,1246.79,4506.6,24695.2,0.276658,103.776,0,148.412,1540.64,126.722,0.720122,2466.53,102.015,17.782,343.822,0,374.66,1000.47,423.552,2.31478,23818.1,338.349,26.9586,0.162776,0,20.4496,1207.85,0.0583514,0.000456989,3.6716,0.0631561,8.733,
397,1246.79,2120.58,2147.65,0.587945,106.75,0,137.189,1595.32,89.8869,0.805466,64.2925,105.809,20.5333,299.684,0,321.126,985.841,296.159,2.4145,188.853,298.366,29.8603,0.162776,0,20.4496,1207.85,0.0583514,0.000456989,3.6716,0.0572435,8.733,
398,1246.79,1757.82,1623.99,0.709279,28.8578,0,108.302,1434.18,57.6498,0.640351,85.1558,27.9075,15.1327,144.29,0,348.566,828.41,244.092,2.34421,266.398,141.469,23.1078,0.162776,0,21.4471,1207.85,0.0583514,0.000456989,3.6716,0.0572435,8.733,
399,1246.79,2488.57,7404.77,0.501004,56.6914,0,128.39,1454.78,62.1763,0.922689,715.532,54.5647,15.5209,251.743,0,367.48,869.551,243.054,2.72585,6704.08,242.066,23.9833,0.162776,0,21.3653,1207.85,0.0583514,0.000456989,3.6716,0.0572435,8.733,
400,1246.79,2002.82,1980.8,0.622515,66.1934,0,150.298,1466.17,103.841,0.590789,135.97,64.3268,15.4352,224.813,0,389.423,802.464,317.925,2.37428,837.241,222.573,22.1962,0.162776,0,21.4471,1207.85,0.0583514,0.000456989,3.75629,0.0572435,8.733,
401,1246.79,1610.54,1312.01,0.774142,44.2393,0,99.7222,1333.06,45.1352,0.385521,33.1092,42.8933,12,178.336,0,316.919,501.523,191.506,1.67691,168.453,172.163,14.4876,0.162776,0,21.4471,1207.92,0.0583514,0.000456989,3.75629,0.0572435,8.733,
402,1246.79,2331.25,8356.46,0.534814,38.098,0,77.7869,1326.8,19.524,0.228435,818.374,37.8195,12.6221,194.573,0,227.427,585.43,108.719,1.10866,7744.54,194.469,17.7224,0.133165,0,21.3959,1207.92,0.0583514,0.000456989,3.75629,0.0572435,8.733,
403,1246.79,2752.13,4070.27,0.453026,150.313,0,209.468,1586.11,144.595,1.13675,491.691,148.954,19.86,403.027,0,460.254,952.204,418.55,2.87063,2218.6,397.141,28.8302,0.133165,0,21.4471,1207.92,0.0583514,0.000456989,3.75629,0.0572435,8.733,
404,1246.79,1802.07,1857.24,0.691864,64.5485,0,101.708,1428.71,86.2437,0.702053,41.771,63.5289,14.8545,257.724,0,311.723,844.991,313.661,2.47917,269.277,253.607,23.1453,0.133165,0,21.4471,1207.92,0.0583514,0.000456989,4.17115,0.0572435,8.733,
405,1246.79,3236.83,10443.5,0.385188,78.988,0,147.263,1430.09,67.9414,0.664699,1419.05,77.7187,15.1161,281.458,0,390.337,734.645,260.873,2.33025,9704.97,278.31,21.0886,0.133165,0,21.4471,1204.52,0.0583514,0.000456989,4.17115,0.0572435,8.733,
406,1246.68,1993.4,2428.59,0.625407,67.5134,0,123.164,1455.54,90.7903,0.608586,174.064,66.3579,15.3609,226.736,0,382.359,861.936,332.276,2.31057,1400.04,223.754,24.272,0.133165,0,21.4471,1207.92,0.0583514,0.000456989,3.73083,0.0572435,3.49148,
407,1246.68,1912.22,1795.04,0.651957,67.0511,0,135.661,1459.4,71.6417,0.737354,95.1644,66.3087,16.2493,237.66,0,345.95,780.831,233.664,2.19633,337.831,236.608,23.1514,0.133165,0,21.428,1207.92,0.0583514,0.000456989,4.17115,0.0572435,8.733,
408,1246.65,2159.95,2870.42,0.577168,114.038,0,136.185,1437.66,105.274,0.690825,238.507,112.233,15.3714,344.05,0,343.151,846.049,349.601,2.3886,1539.63,338.543,22.5622,0.133165,0,21.4471,1207.92,0.114242,0.000456989,4.00012,0.0572435,8.733,
409,1246.65,1882.39,2163.98,0.662271,56.7624,0,112.971,1434.12,72.6959,0.708858,134.568,55.4474,15.1223,234.104,0,306.337,822.504,305.317,2.52358,681.427,228.885,22.4978,0.133165,0,21.4471,1207.92,0.114242,0.000456989,4.00012,0.0572435,8.733,
410,1246.65,2176.27,2958.11,0.572841,125.586,0,135.269,1474.28,121.705,0.905897,177.883,124.142,16.496,375.309,0,387.297,801.775,364.269,2.66578,1256.11,371.393,22.9326,0.133165,0,21.4471,1207.92,0.114242,0.000456989,4.00012,0.0572435,8.733,
411,1246.65,1845.27,1973.63,0.675594,70.7732,0,119.411,1348.69,65.0745,0.700119,160.455,67.2407,12.9291,244.829,0,344.197,527.608,254.834,2.50896,746.709,240.852,15.2906,0.133165,0,21.7566,1207.92,0.114242,0.000456989,4.00012,0.0499466,8.733,
412,1246.65,2197.17,3973.25,0.567391,48.9153,0,176.094,1392.05,38.4258,0.552834,478.268,48.4731,14.3902,188.743,0,453.392,702.469,154.801,1.91833,3041.95,187.661,20.7972,0.133165,0,21.7566,1207.92,0.114242,0.000456989,4.00012,0.0631561,8.733,
413,1246.65,2413.2,3618.72,0.516597,80.3503,0,158.19,1498.66,100.973,0.892968,479.875,77.9614,16.299,286.609,0,391.563,909.778,325.213,2.66262,2389.96,279.266,24.4923,0.133165,0,21.7566,1207.92,0.114242,0.000456989,3.74245,0.0631561,8.733,
414,1246.65,2156.67,3141.57,0.578046,107.732,0,126.936,1552.81,72.3847,0.60416,178.15,102.737,15.3131,327.925,0,351.617,1724.82,291.297,2.29646,1003.19,310.261,20.996,0.133165,0,21.7566,1207.92,0.114242,0.000456989,4.00012,0.0631561,5.18541,
415,1246.64,1860.5,2632.16,0.670054,35.5645,0,105.589,1297.88,38.2125,0.410239,336.422,34.9836,11.4488,163.685,0,319.382,445.037,151.828,1.81436,2026.69,153.443,11.0255,0.133165,0,21.7566,1207.92,0.110587,0.000456989,4.00012,0.0631561,8.733,
416,1246.64,2035.78,2571.68,0.612364,69.021,0,117.738,1501.12,69.1674,0.599183,193.13,67.9704,17.0362,242.946,0,330.881,955.447,293.096,2.08521,1006.38,238.827,27.4477,0.0824207,0,21.7566,1207.92,0.110587,0.00048157,4.00012,0.0522912,8.733,
417,1246.64,3557.24,16628.2,0.350451,78.1105,0,148.822,1476.95,120.305,0.820158,1640.47,75.9796,15.7838,237.18,0,389.618,869.936,376.448,2.53362,15627.7,230.467,23.2071,0.0824207,0,21.7566,1207.92,0.100861,0.00048157,4.00012,0.0522912,8.733,
418,1246.64,3740.66,19399.4,0.333267,73.9282,0,112.801,1395.45,64.4812,0.585473,2006.46,72.6959,14.2542,270.856,0,310.078,804.651,291.273,2.09719,18602.5,266.466,22.2015,0.0824207,0,21.8031,1207.92,0.100861,0.00048157,4.00012,0.0522912,8.733,
419,1246.64,1982.54,2147.38,0.628808,83.2302,0,140.24,1493.34,81.042,0.640176,88.0915,80.0274,15.9268,272.784,0,374.21,872.316,291.948,2.31883,1726.8,261.409,23.4716,0.0824207,0,21.8031,1207.92,0.100861,0.000487531,3.92102,0.0522912,8.733,
420,1246.64,2006.63,2111.53,0.621259,78.9742,0,172.974,1509.75,61.2713,0.659423,88.3223,76.9788,17.7022,264.321,0,454.792,910.246,274.402,2.04717,378.331,261.275,26.7935,0.0824207,0,21.8031,1207.89,0.100861,0.000531032,4.00012,0.0522912,8.733,
421,1246.64,1977.01,2265.07,0.630568,88.1206,0,143.183,1356.98,69.5856,0.671702,218.602,87.0554,12.8082,276.981,0,367.233,452.108,226.9,2.1552,1211.83,274.846,13.7282,0.0824207,0,21.8031,1207.89,0.100861,0.000531032,4.00012,0.0522912,8.64357,
422,1246.64,1988.86,3785.62,0.626809,58.9204,0,113.808,1342.29,46.3017,0.428853,356.583,57.2054,13.3293,220.737,0,335.237,543.074,198.481,1.63063,3063.14,218.69,17.4259,0.0824207,0,21.8031,1207.89,0.100861,0.000531032,4.00012,0.0522912,8.733,
423,1246.64,2017.58,1986.22,0.617889,90.3563,0,160.767,1494.36,61.0358,0.560606,103.568,89.5557,17.3724,273.721,0,390.121,862.081,214.2,1.87034,565.026,271.599,25.7698,0.0824207,0,21.8031,1207.89,0.100861,0.000531032,4.00012,0.0522912,8.733,
424,1246.64,2176.05,3048.69,0.572891,101.132,0,185.196,1434.04,77.2014,0.716199,263.273,98.8137,15.6736,305.857,0,467.58,688.201,247.423,2.4085,1736.05,300.912,21.2013,0.0824207,0,21.8031,1207.89,0.100861,0.000459,4.00012,0.0522912,8.733,
425,1246.51,1772.54,1859.06,0.703233,52.1451,0,102.767,1381.48,43.2044,0.859467,127.382,50.8025,13.9007,191.5,0,313.274,625.022,178.787,2.827,603.701,186.951,18.848,0.0824207,0,21.8031,1207.81,0.100861,0.000459,4.00012,0.0522912,8.733,
426,1246.51,2630.39,7053.77,0.473886,91.5445,0,151.664,1450.68,127.35,0.838911,705.804,87.7282,14.7827,278.093,0,390.469,877.476,387.487,2.71849,6454.36,268.987,21.0606,0.0824207,0,21.8031,1207.81,0.100861,0.000459,4.00012,0.0522912,8.733,
427,1246.51,1947.98,2302.44,0.639898,66.6751,0,83.3555,1386.65,102.105,0.659084,227.182,67.5835,13.7646,254.793,0,238.743,637.551,378.812,2.13529,1461.82,254.935,18.4001,0.0824207,0,21.8031,1207.81,0.0618513,0.000387697,4.00012,0.0522912,8.733,
428,1246.51,2271.64,3213.74,0.548726,133.289,0,165.833,1489.33,136.274,0.940977,200.702,129.685,15.5886,391.867,0,433.162,883.658,413.911,2.78527,1302.45,381.495,21.2876,0.0824207,0,21.8031,1207.81,0.100861,0.000459,4.00012,0.0522912,8.733,
429,1246.51,2290.74,3007.04,0.54415,104.369,0,144.247,1551.51,91.4515,0.892913,277.936,101.86,18.4766,336.521,0,364.373,921.566,311.298,2.76361,1553.19,329.678,25.929,0.0824207,0,21.8031,1207.81,0.100861,0.000459,4.00012,0.0522912,8.733,
430,1246.51,1986.81,2291.56,0.627392,100.076,0,137.071,1423.86,95.136,0.702967,116.16,98.8578,14.9415,313.628,0,348.062,816.203,322.562,2.31398,829.142,310.148,21.2751,0.0824207,0,21.8031,1207.81,0.110587,0.000459,4.00012,0.0522912,8.733,
431,1246.51,1854.22,1994.84,0.672252,39.326,0,126.506,1441.27,58.8029,0.347248,134.802,37.9743,15.1983,167.267,0,364.515,830.847,222.836,1.35767,721.837,165.233,24.0611,0.0824207,0,21.8031,1207.81,0.110587,0.000459,4.00012,0.0522912,2.44451,
432,1246.51,2112.71,2915.78,0.590003,76.4252,0,144.96,1405.39,76.364,0.729744,316.575,77.7477,14.5176,260.849,0,377.519,696.877,344.197,2.56693,1855.32,262.102,21.2657,0.0824207,0,21.8031,1207.81,0.110587,0.000459,4.00012,0.0522912,2.36835,
433,1246.51,2077.37,3657.31,0.60004,65.8793,0,106.597,1352.52,54.3953,0.759137,419.497,64.6636,13.0657,238.65,0,311.704,564.46,220.128,2.70986,2679.74,233.668,16.3382,0.0824207,0,22.3021,1207.81,0.110587,0.000459,4.00012,0.0522912,8.733,
434,1246.51,2126.54,3883.61,0.586166,47.1325,0,138.672,1494.35,31.9356,0.459134,349.799,46.678,17.5129,186.7,0,407.987,923.994,142.173,1.67492,2995.69,185.719,26.6998,0.0824207,0,22.5745,1207.81,0.110587,0.000459,4.10417,0.0522912,8.733,
435,1246.51,1925.13,2002.33,0.647492,78.9717,0,126.354,1453.98,83.4801,0.767681,87.3313,78.0909,16.151,313.656,0,358.659,827.494,286.322,2.45203,388.113,311.973,23.9243,0.0824207,0,22.5745,1207.81,0.110587,0.000459,4.10417,0.0522912,8.78573,
436,1246.51,2234.43,2621.53,0.557864,129.232,0,161.513,1487.4,105.437,1.04797,205.375,127.652,16.7699,358.582,0,373.803,753.653,349.893,3.00914,1038.42,363.285,21.6691,0.0824207,0,22.5745,1207.81,0.0626153,0.000459,4.10417,0.0522912,0.963022,
437,1246.51,1914.81,2099.43,0.650981,97.4433,0,118.618,1457.43,85.1374,0.569522,45.165,95.165,15.2877,331.983,0,336.995,886.855,325.15,2.12408,241.259,324.051,23.3535,0.0824207,0,22.5745,1207.81,0.0626153,0.0035449,4.10417,0.0522912,8.78573,
438,1246.51,2015.96,2627.71,0.618319,63.7391,0,135.569,1424.61,84.1171,0.826137,229.484,63.0335,14.5803,209.806,0,373.452,734.212,266.368,2.5552,1642.69,203.604,20.6059,0.0824207,0,22.5745,1207.81,0.0626153,0.0035449,4.10417,0.0522912,8.78573,
439,1246.48,2343.75,3415.4,0.53183,98.5854,0,128.233,1517.66,106.592,0.62648,379.314,95.7758,16.9645,316.537,0,336.539,938.235,337.765,2.01193,1808.89,307.045,25.0239,0.0824207,0,22.5745,1207.81,0.0626153,0.00796394,4.10417,0.0328331,8.78573,
440,1246.48,5340.57,34159,0.233398,95.6212,0,175.424,1425.55,78.8445,0.616833,3454.08,94.7186,15.7176,308.458,0,458.632,719.752,235.982,2.14291,33793.5,307.021,21.5342,0.0824207,0,22.5745,1207.81,0.0626153,0.00391498,4.10417,0.0328331,8.78573,
441,1246.48,1571.67,1354.34,0.79309,41.0742,0,78.2126,1330.7,40.075,0.259175,28.9271,40.1189,12.3078,203.134,0,268.43,572.706,231.566,1.41407,3323.75,200.181,16.2441,0.0824207,0,22.5745,1207.75,0.0626153,0.00391498,4.10417,0.0328331,8.78573,
442,1246.43,5810.81,33040.8,0.214501,65.8434,0,142.42,1410.12,87.1639,0.425014,4026.27,64.1843,14.3855,219.175,0,389.069,684.133,281.876,1.50002,32535,215.072,19.3442,0.0824207,0,22.5745,1207.75,0.0626153,0.00391498,4.10417,0.0328331,8.80119,
443,1246.43,2265.9,5226.96,0.55008,70.0622,0,133.133,1458,49.189,0.9194,469.827,68.8316,15.9345,227.725,0,340.046,806.422,232.861,2.81646,5418,225.268,24.047,0.109529,0,22.7089,1207.75,0.0626153,0.00391498,4.48022,0.0328331,1.38001,
444,1246.43,2173.38,3845.13,0.573498,63.8658,0,118.208,1416.18,38.056,0.515267,458.393,62.8113,15.3452,228.759,0,352.299,717.315,156.204,1.97694,2803.08,226.63,22.354,0.109529,0,22.6231,1207.75,0.0626153,0.00715917,4.48022,0.0328331,8.80119,
445,1246.43,1884.85,1909.01,0.661287,107.383,0,145.406,1375.4,80.1875,0.975407,55.7624,105.721,14.0135,342.814,0,406.459,566.265,264.925,2.94498,409.958,335.984,17.292,0.109529,0,22.6231,1178.03,0.0626153,0.00715917,4.48022,0.0328331,8.80119,
446,1246.43,2304.99,3116.68,0.540753,141.422,0,195.542,1496.69,111.293,0.654884,202.597,139.408,17.3759,401.26,0,475.008,843.363,358.3,2.33886,1401.84,397.528,24.8972,0.109529,0,22.6231,1207.75,0.110587,0.00763682,4.48022,0.0328331,0.944004,
447,1246.43,1803.93,1747.75,0.690953,66.8277,0,117.826,1343.17,69.4336,0.4322,127.068,66.062,13.1041,249.085,0,312.308,429.8,216.554,1.31791,854.716,248.502,14.892,0.109529,0,22.6231,1207.75,0.110587,0.00763682,4.48022,0.0328331,8.80119,
448,1246.43,2309.21,7934.73,0.539764,42.8856,0,86.7336,1331.81,36.8919,0.582414,752.551,45.0762,12.6781,191.72,0,282.23,550.108,225.906,2.35921,7189.35,199.866,16.9636,0.109529,0,23.0148,1207.75,0.110587,0.00763682,4.55607,0.0328331,8.80119,
449,1246.39,2204.06,3248.66,0.5655,80.525,0,151.644,1414.49,52.8018,0.561311,409.047,79.8472,15.1387,253.773,0,385.103,607.011,211.684,1.97445,2273.01,252.52,19.9064,0.109529,0,23.0148,1207.75,0.110587,0.00763682,4.55607,0.0213166,8.80119,
450,1246.39,2943.77,11575.8,0.423401,81.6799,0,123.277,1437.49,55.5182,0.545531,1148.79,80.4414,16.0242,279.245,0,349.338,786.79,228.252,2.04828,10817.4,277.502,23.6551,0.109529,0,23.0148,1207.75,0.110587,0.000626196,4.55607,0.0328331,8.80119,
451,1246.39,1716.34,1576.91,0.72619,73.9136,0,89.8102,1352.79,68.5984,0.496242,44.3704,73.3151,13.0484,278.025,0,254.017,630.839,256.393,1.69939,1080.86,276.641,18.5024,0.109529,0,23.0148,1207.73,0.110587,0.000626196,4.55607,0.0328331,8.63811,
452,1246.39,1840.79,2159.56,0.677096,52.7513,0,120.432,1353.78,50.5647,0.644115,197.897,51.6102,13.1053,195.735,0,342.896,546.108,205.229,2.19953,1246.95,193.671,16.2189,0.109529,0,22.9378,1207.73,0.110587,0.000626196,4.55607,0.0328331,8.8164,
453,1246.39,2041.42,2384.11,0.61055,80.3434,0,117.86,1422.73,96.0963,0.509229,229.967,78.9091,15.0041,282.235,0,308.373,735.109,320.737,1.87865,1115.4,279.777,21.094,0.109529,0,22.9378,1207.73,0.145527,0.000626196,4.55607,0.0328331,8.8164,
454,1246.39,2075.41,2859.37,0.600551,76.7485,0,129.28,1460.28,104.102,0.619557,213.384,75.4006,15.5963,251.675,0,358.116,827.453,324.471,2.09718,1453.15,248.575,22.8951,0.109529,0,22.9378,1207.73,0.145527,0.000626196,4.55607,0.0297633,8.8164,
455,1246.33,2263.18,3759.96,0.550697,87.7751,0,177.44,1437.75,87.165,0.928196,371.266,85.6365,15.2242,275.058,0,455.783,680.436,284.555,2.97758,2835.94,269.109,19.8336,0.135261,0,22.9378,1207.73,0.145527,0.000626196,4.63193,0.0297633,8.8164,
456,1246.33,1877.61,1897.62,0.663784,51.695,0,105.635,1506.83,80.5661,0.770781,66.5744,48.8198,16.7219,183.397,0,333.921,947.593,283.94,2.6999,358.779,173.364,26.484,0.135261,0,22.9378,1207.73,0.145527,0.000626196,4.63193,0.0297633,8.8164,
457,1246.33,2099.69,2184.2,0.593577,105.906,0,155.153,1558.5,77.5216,0.835822,77.562,104.912,19.302,294.137,0,427.897,979.821,254.048,2.45295,203.994,293.248,28.9934,0.135261,0,22.6282,1207.69,0.145527,0.000626196,4.63193,0.0297633,3.83054,
458,1246.33,25853,242203,0.0482083,20.4011,0,119.684,1307.11,41.6287,0.22675,24332.5,19.9207,11.4806,130.253,0,398.839,548.214,196.311,1.2078,241898,132.247,15.1903,0.135261,0,22.6282,1207.69,0.145527,0.000626196,4.63193,0.0297633,8.8164,
459,1246.33,1951.44,2616.19,0.638671,79.6241,0,126.273,1368.39,74.9568,0.714484,209.702,78.3301,13.4498,264.66,0,343.776,561.829,228.872,2.42333,1703.09,262.572,16.3699,0.135261,0,22.6282,1207.69,0.145527,0.000626196,4.63193,0.0297633,8.8164,
460,1246.3,2104.91,5105.58,0.592091,26.1661,0,80.552,1439.07,26.7051,0.717988,490.04,25.8449,15.8109,150.333,0,254.124,896.039,180.286,2.48267,4395.64,149.282,26.3074,0.135261,0,22.6282,1207.64,0.145733,0.000626196,4.63193,0.0297633,8.8164,
461,1246.3,1984.89,2007.33,0.627893,90.3223,0,110.258,1452.05,80.3857,0.738504,145.122,89.7332,16.2748,298.212,0,264.39,781.266,268.267,2.27037,728.954,297.865,23.4735,0.135261,0,22.6282,1207.64,0.145733,0.000626196,4.63193,0.0297633,8.8164,
462,1246.22,2279.07,4303.84,0.546809,61.0716,0,95.8924,1496.12,103.561,0.830348,442.356,62.7485,16.4832,291.872,0,259.321,988.503,464.662,2.68959,2785.01,289.727,26.3445,0.135261,0,22.6282,1207.64,0.134384,0.000626196,4.63193,0.0297633,8.82474,
463,1246.22,2223.39,2991.72,0.560502,81.3997,0,147.182,1519.63,142.55,0.961362,237.207,77.877,16.589,288.558,0,377.416,960.142,438.171,2.95655,1252.82,282.929,24.875,0.135261,0,23.0013,1207.64,0.134384,0.000626196,4.63193,0.0297633,8.82474,
464,1246.22,1733.69,1499.94,0.718821,61.7159,0,127.173,1350.96,50.3688,0.388224,68.5563,61.1344,13.3971,211.227,0,385.178,550.664,207.575,1.55787,288.077,210.385,17.6236,0.135261,0,22.8959,1207.64,0.134384,0.000626196,4.63193,0.0297633,8.82474,
