Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
275,1224.3,1824.08,2462.31,0.671186,30.9086,0,45.285,0.31828,43.9906,1421.74,236.687,30.5736,14.5739,163.482,0,164.549,1.37639,171.995,829.323,1485.36,163.07,24.7357,0.190707,0,0.0192603,0.00588095,2.36152,1204.41,1.95616,0.0422723,7.91348,
276,1224.3,1957.66,2618.27,0.625386,81.9509,0,50.5342,0.819023,76.7363,1454.14,196.957,81.1212,15.401,266.418,0,151.707,2.41504,264.679,825.675,1159.62,263.658,23.5048,0.190707,0,0.0192603,0.00588095,6.38571,1204.5,1.95616,0.0422723,7.91348,
277,1224.3,1844.83,1807.51,0.663636,79.4786,0,46.9792,0.718767,38.8246,1456.27,127.704,78.9051,15.9447,254.19,0,147.274,2.14634,151.509,791.058,533.107,252.803,24.1887,0.190707,0,0.0192603,0.00588095,3.26947,1204.65,1.95616,0.0422723,7.91348,
278,1224.3,1616.13,1408.35,0.757549,72.7556,0,27.2258,0.593378,61.9664,1344.3,25.2135,71.9173,12.1545,287.927,0,98.3178,2.12277,227.002,519.061,114.679,284.865,15.618,0.190707,0,0.0192603,0.00588095,6.38571,1204.65,1.95616,0.0422723,7.91348,
279,1224.3,1782.92,2127.93,0.686681,76.0021,0,37.7536,0.460979,54.8386,1361.53,163.904,75.3505,13.0749,268.441,0,130.331,1.52967,169.326,564.309,1295.69,266.383,17.9917,0.190707,0,0.0192603,0.00588095,6.38571,1204.71,1.95616,0.0422723,7.91348,
280,1223.83,1951.76,2985.32,0.627037,84.7882,0,43.7547,0.951698,92.0944,1367.49,268.731,81.6323,12.3208,308.885,0,154.119,2.99402,297.281,674.366,1703.23,300.742,17.6108,0.190707,0,0.0192603,0.00588095,6.38571,1204.71,1.95616,0.0422723,7.91348,
281,1223.41,1821.01,1890.65,0.67183,79.784,0,46.6179,0.760708,86.7495,1426.34,86.1952,80.2072,14.3513,280.148,0,155.275,2.36749,266.562,744.518,461.738,277.671,21.659,0.190707,0,0.0192603,0.00502227,6.38571,1204.71,2.01301,0.0422723,7.91348,
282,1223.41,1703,1866.16,0.718385,50.3411,0,28.4719,0.424703,47.8849,1359.55,153.776,49.7789,12.7676,190.439,0,102.507,1.67165,158.339,633.379,1035.96,189.748,18.6532,0.190707,0,0.0192603,0.00502227,4.44055,1204.71,2.01301,0.0422723,7.91348,
283,1223.41,2030.11,2109.8,0.60263,106.02,0,63.3009,1.22925,140.159,1531.02,68.8211,103.266,16.2933,319.581,0,160.071,3.10905,371.101,921.141,204.567,312.168,25.7484,0.190707,0,0.0192603,0.00502227,5.25886,1204.71,2.01301,0.0422723,7.91348,
284,1223.41,1751.71,1628.63,0.698409,83.754,0,40.8531,0.865483,71.4365,1422.45,37.4884,80.8429,14.0132,278.488,0,137.964,2.94565,253.232,722.035,141.473,273.478,20.1729,0.190707,0,0.0192603,0.00502227,6.38571,1204.71,2.01301,0.0422723,7.91348,
285,1223.41,1885.77,1643.86,0.648759,81.3628,0,54.9697,1.16868,69.0599,1485.05,97.0748,80.5775,16.5045,261.571,0,148.939,3.12563,210.584,789.969,296.288,260.223,24.0001,0.190707,0,0.0192603,0.00502227,6.38571,1204.71,2.01301,0.0422723,7.91348,
286,1223.41,2296.91,4539.68,0.532632,114.742,0,61.6821,0.91615,82.57,1470.13,437.994,113.021,15.8527,332.947,0,166.099,2.47664,231.634,747.642,3682.05,326.986,21.9921,0.190707,0,0.0192603,0.00502227,5.63675,1204.71,1.93884,0.0422723,7.86232,
287,1223.41,1718.05,1646.73,0.712091,77.9372,0,39.9684,0.515363,57.7224,1379.82,71.7065,77.1161,13.2632,277.865,0,138.671,1.63747,196.629,681.24,480.503,276.45,20.5375,0.190707,0,0.0192603,0.00502227,6.38571,1204.71,2.01301,0.0422723,5.96557,
288,1223.41,1946.46,2728.22,0.628531,54.3802,0,48.2733,0.835593,42.7834,1430.06,301.325,53.8622,14.9355,222.928,0,151.953,2.6898,183.297,723.257,1769.43,222.254,22.6002,0.190707,0,0.0361498,0.00502227,4.09441,1204.71,2.01301,0.0824215,7.86232,
289,1223.41,2025.95,3324.06,0.60387,59.209,0,35.4585,0.623477,61.8524,1342.12,457.392,57.6209,11.6736,249.528,0,147.312,2.02348,213.945,601.607,2454.57,244.409,16.4654,0.190707,0,0.0361498,0.00502227,6.38571,1204.71,2.01301,0.100259,0.848098,
290,1223.41,1824.41,2481.76,0.670576,67.6939,0,28.5176,0.538962,86.5631,1355.9,204.524,69.052,11.6209,235.506,0,107.211,1.77285,293.857,479.097,1546.85,232.828,12.6759,0.190707,0,0.0200396,0.00502227,6.37298,1204.71,2.01301,0.100259,7.86232,
291,1223.41,1864.45,2001.99,0.656177,80.9955,0,41.2099,0.773529,76.5381,1422.21,148.232,80.2016,14.2917,263.165,0,133.698,2.26871,235.462,741.539,1029.43,261.107,21.715,0.190707,0,0.0361498,0.00502227,6.38571,1204.71,2.01301,0.100259,7.86232,
292,1223.41,2390.09,5076.15,0.511868,68.3731,0,46.0396,0.571263,109.484,1416.49,666.035,69.7177,13.3729,222.555,0,155.625,1.82263,456.711,730.713,4210.17,220.331,20.0258,0.190707,0,0.0361498,0.00502227,5.54348,1204.71,2.01301,0.100259,6.15993,
293,1223.41,2136.86,3531.37,0.572525,96.6444,0,44.3654,0.858891,62.6581,1439.87,381.484,95.7997,15.1857,283.858,0,138.461,2.48697,197.784,696.462,2774.21,282.081,21.2581,0.190707,0,0.0361498,0.00502227,5.72452,1204.71,2.00847,0.116759,7.86232,
294,1223.41,2136.46,2558.6,0.572634,79.0845,0,59.9742,1.18386,190.62,1572.82,142.108,72.8358,17.827,244.402,0,162.867,4.00239,1091.31,974.46,765.624,229.009,28.2584,0.190707,0,0.0361498,0.00502227,2.73658,1204.71,2.01301,0.0911789,7.86232,
295,1223.41,2020.01,2320.68,0.605644,65.9,0,58.7323,0.878309,69.9531,1416.7,328.863,64.8208,14.1657,243.537,0,175.972,2.67918,247.89,749.991,1453.26,241.326,21.2604,0.190707,0,0.0361498,0.00484138,4.30238,1204.71,2.01301,0.0911789,7.86232,
296,1223.41,1774.39,1796.2,0.689479,63.0128,0,41.1188,0.518127,32.6217,1436.77,122.23,62.641,15.4822,236.514,0,133.481,1.88459,115.633,800.313,761.149,235.708,24.7931,0.190707,0,0.0361498,0.00502227,3.2679,1204.71,2.01785,0.0911789,7.86232,
297,1223.41,2315.01,4428.04,0.528468,122.021,0,65.2907,1.16173,102.054,1511.89,375.013,120.399,17.1782,341.053,0,182.643,3.21505,331.52,836.654,2963.5,336.244,23.9798,0.190707,0,0.0361498,0.00502227,5.90757,1204.71,2.01801,0.0911789,7.86232,
298,1223.41,2188.59,6728.68,0.558993,50.8036,0,47.5571,0.545289,51.4096,1314.23,662.545,50.0383,11.4612,218.131,0,159.201,1.82756,183.776,449.768,6299.9,216.908,13.7096,0.190707,0,0.0352185,0.00502227,5.90757,1204.71,2.01801,0.0911789,7.86232,
299,1223.41,1991.98,2048.9,0.614166,119.268,0,44.5305,0.953723,108.499,1505.69,81.3583,115.667,16.0216,341.964,0,137.925,2.57032,312.955,901.435,575.959,332.766,24.4034,0.190707,0,0.00394356,0.00502227,5.90757,1204.71,2.01609,0.0911789,7.86232,
300,1223.41,1786.73,1873.49,0.684719,79.0674,0,51.1019,0.666763,66.2228,1388.74,112.779,75.5072,12.6502,275.511,0,156.304,2.19624,242.674,722.574,622.96,263.283,16.0862,0.190707,0,0.03118,0.00502227,5.90757,1204.71,1.99963,0.0911789,7.86232,
301,1223.41,2129.9,3187.56,0.574398,94.0859,0,50.4108,0.758418,72.3846,1417.16,387.218,93.5946,14.2893,307.706,0,159.991,2.41083,245.221,734.375,2111.4,306.843,21.8213,0.194584,0,0.03118,0.00502227,5.90757,1204.69,1.99963,0.0911789,5.06662,
302,1223.41,2129.75,2920.46,0.574438,109.457,0,54.9708,0.799416,95.6822,1474.67,269.9,108.304,15.9602,322.756,0,158.323,2.34514,251.863,828.37,2018.5,320.835,24.1589,0.194584,0,0.0278288,0.00502227,5.90757,1204.71,1.99963,0.0911789,7.86232,
303,1223.41,1842.44,1753.98,0.664014,90.0112,0,41.7937,0.66848,85.8356,1427.74,94.8059,87.2897,14.3016,292.145,0,139.294,1.97903,284.053,793.273,415.343,286.372,21.0789,0.194584,0,0.0278288,0.00502227,2.19504,1204.56,1.99963,0.0911789,7.8398,
304,1222.16,1852.35,1948,0.659787,65.5191,0,48.8669,0.879668,82.8575,1420.18,156.372,63.807,13.8704,228.978,0,155.446,2.74799,265.392,764.092,823.361,227.067,21.5906,0.194584,0,0.0278288,0.00502227,5.51585,1204.69,1.99963,0.0911789,3.9172,
305,1222.16,1868.09,1857.56,0.654229,93.2351,0,54.9216,0.788494,99.5482,1455.32,56.3313,92.5474,15.3976,310.375,0,160.767,2.39147,274.387,845.772,214.969,309.356,24.448,0.194584,0,0.0278288,0.00502227,3.55922,1204.69,1.99963,0.0911789,7.8398,
306,1222.16,1613.01,1196.36,0.757686,50.236,0,45.1219,0.77389,63.1451,1344.48,47.8113,49.3627,12.0806,169.078,0,143.605,2.54936,177.197,500.912,175.607,167.974,14.5521,0.194584,0,0.0181958,0.00502227,5.82166,1204.69,1.99963,0.0911789,7.8398,
307,1222.16,2265.62,5658.2,0.539435,52.0655,0,41.3949,0.507146,54.7396,1428.46,624.158,49.7603,14.541,206.405,0,145.901,1.74949,197.74,809.406,5114.07,202.219,23.6498,0.194584,0,0.0278288,0.00502227,5.56383,1204.69,1.99019,0.0911789,7.8398,
308,1222.16,2073.11,4379.18,0.589527,67.0509,0,42.1912,0.679059,74.3899,1412.07,396.191,66.37,14.1675,227.485,0,137.633,2.09449,249.228,709.13,3388.75,226.547,20.8673,0.194584,0,0.0278288,0.00502227,5.56383,1204.69,1.99963,0.0911789,7.8398,
309,1222.16,2039.24,2401.96,0.599318,95.3455,0,62.2241,0.849435,89.5216,1510.66,170.882,93.3125,16.4507,306.893,0,175.853,2.57066,292.603,919.502,959.49,298.691,25.5047,0.185992,0,0.0278288,0.00502227,5.56383,1204.68,1.9948,0.0911789,7.8398,
310,1222.16,1994.25,2902.51,0.612839,65.1465,0,51.4553,1.02661,58.09,1417.49,322.147,64.2511,14.6398,240.932,0,159.644,2.91286,205.662,733.251,1910.54,238.784,22.134,0.153528,0,0.0278288,0.00502227,4.12057,1204.43,1.99963,0.0911789,7.8398,
311,1222.16,2496.49,5244.97,0.489549,99.0349,0,53.2472,1.11204,86.072,1416.34,728.889,97.4945,14.2964,327.802,0,166.942,3.0479,278.862,742.3,4481.79,315.049,20.6808,0.153528,0,0.0278288,0.00502227,5.7711,1204.43,1.99963,0.0911789,7.8398,
312,1222.16,1644.04,1513.53,0.743384,58.2562,0,44.346,0.554529,50.5684,1398.15,20.8492,57.7109,13.6078,241.942,0,161.45,2.06717,220.128,789.192,484.165,240.423,23.0477,0.153528,0,0.0278288,0.00502227,5.7711,1204.54,2.00475,0.0383281,2.12541,
313,1222.16,2135.55,2672.17,0.572289,87.6059,0,65.7666,0.885649,68.1982,1518.1,290.842,86.7343,17.4216,296.496,0,178.902,2.46302,219.129,870.227,1735.98,294.707,26.4644,0.153528,0,0.0278288,0.00502227,2.25972,1204.54,1.98014,0.0911789,7.8398,
314,1222.16,1949.72,3414.21,0.626836,30.8821,0,43.4132,0.636656,53.4766,1394.56,383.758,29.7479,13.2455,137.816,0,151.135,2.24992,183.372,767.762,2743.57,134.492,21.1189,0.153528,0,0.0278288,0.00502227,5.82166,1204.52,2.00475,0.0911789,7.8398,
315,1222.16,1762.92,1619.58,0.693258,67.2933,0,38.4104,0.74258,83.6048,1426.41,66.3801,66.1288,13.9421,226.9,0,117.116,2.41428,278.276,725.873,390.519,224.492,19.9603,0.153528,0,0.0278288,0.00502227,4.79272,1204.51,2.00475,0.0911789,7.8398,
316,1222.16,1723.9,1391.46,0.708946,67.4757,0,60.6705,0.753518,77.7411,1368.25,71.4944,65.2161,12.3015,225.925,0,174.988,2.18807,231.083,564.276,376.145,220.605,15.701,0.153528,0,0.0278288,0.00502227,4.79272,1204.52,2.00475,0.0911789,6.8764,
317,1222.16,1781.73,1906.28,0.685936,92.4932,0,44.0778,0.610367,73.4585,1376.67,90.0938,91.3044,13.0304,312.403,0,152.777,2.01453,229.003,575.011,540.608,308.215,17.0123,0.153528,0,0.0278288,0.00502227,4.79272,1204.52,2.00475,0.0911789,7.8398,
318,1222.16,1668.79,1380.29,0.732359,59.1898,0,39.4671,0.625867,81.6392,1342.99,75.2376,57.8254,11.8229,202.983,0,127.705,1.95668,226.753,509.151,330.703,201.479,14.1652,0.153528,0,0.0278288,0.00502227,4.79272,1204.52,2.00475,0.105502,7.8398,
319,1222.16,1778.34,1792.55,0.687243,75.7533,0,51.1337,0.569878,81.5561,1365.04,117.001,74.9769,12.314,241.77,0,159.744,1.7695,245.597,562.851,878.329,240.325,15.4361,0.153528,0,0.0278288,0.00502227,4.46047,1204.41,2.00475,0.105502,7.86232,
320,1222.16,1598.59,1348.37,0.764523,63.7975,0,18.8186,0.398141,33.7481,1363.45,42.7062,62.7192,12.9438,239.505,0,86.7059,1.53318,149.223,612.276,192.85,234.567,18.2819,0.153528,0,0.0278288,0.00502227,2.11645,1204.41,2.00475,0.105502,7.86232,
321,1222.16,2009.67,2340.27,0.608137,75.0178,0,62.2259,0.794062,78.1906,1459.33,245.095,73.5565,15.4661,238.977,0,179.746,2.45934,231.878,811.661,1272.45,238.461,23.8272,0.153528,0,0.0278288,0.00502227,4.46047,1204.41,2.00475,0.105502,6.53803,
322,1222.16,1715.27,2083.12,0.712516,42.3484,0,27.5448,0.313097,55.2271,1372.91,162.386,41.7657,12.7771,169.59,0,110.786,1.25404,195.03,614.337,1338.31,168.625,18.1754,0.153528,0,0.0278288,0.00502227,4.46047,1204.41,2.00475,0.105502,7.86232,
323,1222.16,1957.32,2230.42,0.624404,100.581,0,48.558,0.671167,77.5486,1512.66,101.505,98.9177,16.878,308.416,0,150.097,2.14872,236.553,892.371,751.75,314.191,26.6215,0.153528,0,0.0278288,0.00496342,4.46047,1204.41,2.00475,0.105502,7.86232,
324,1222.16,1895.46,2233.84,0.64478,60.3081,0,44.9915,0.746411,68.82,1474.46,170.556,59.5601,16.0185,247.197,0,148.86,2.49824,249.563,935.622,947.248,245.188,27.1129,0.153528,0,0.0278288,0.00502227,4.46047,1204.41,2.00475,0.105502,7.86232,
325,1222.16,1933.14,2100.91,0.632213,90.459,0,54.6082,0.719343,61.5176,1474.75,146.367,88.9298,15.7835,297.46,0,159.343,2.10637,215.889,796.96,834.758,292.937,23.8351,0.153528,0,0.0278288,0.00502227,4.46047,1204.41,2.00475,0.105502,7.86232,
326,1222.16,2027.33,2507.67,0.602838,82.6731,0,51.5646,0.496567,84.813,1517.48,192.575,81.0262,16.7077,243.498,0,150.379,1.68424,260.567,960.724,1182.26,240.113,27.1166,0.153528,0,0.0278288,0.00502227,1.26299,1204.41,2.00475,0.105502,5.92733,
327,1222.16,1959.27,2613.81,0.62378,69.0087,0,51.5995,0.687927,61.8071,1423.59,269.981,68.3009,14.2932,223.093,0,164.498,2.13022,200.412,763.906,1493.77,221.803,21.7492,0.153528,0,0.0278288,0.00502227,4.46047,1204.41,2.00475,0.105502,7.91101,
328,1222.16,2945.87,11900,0.41487,86.4213,0,53.2687,0.595689,60.4377,1353.87,1293.15,85.5564,12.5804,281.704,0,165.171,1.84535,181.956,561.704,11242.8,279.012,17.3392,0.153528,0,0.0278288,0.00502227,4.46047,1204.41,2.00475,0.105502,7.91101,
329,1222.14,1773.64,1811.24,0.689054,77.5462,0,31.2585,0.698065,69.5745,1391.19,115.088,75.2664,13.0267,264.656,0,112.369,2.25848,250.061,609.839,1411.08,259.637,17.6368,0.153528,0,0.0278288,0.00502227,4.46047,1204.41,2.00475,0.105502,7.91101,
330,1222.14,2729.77,10166.3,0.447707,77.2044,0,51.4542,0.586423,84.2736,1364.51,1062.58,76.3109,12.8547,275.943,0,165.589,1.97537,245.025,575.554,9453.61,275.349,16.8657,0.153528,0,0.0278288,0.00502227,4.46047,1204.41,2.00475,0.105502,7.91101,
331,1222.14,1926.99,2300.74,0.63422,88.4087,0,51.3215,0.807101,80.8316,1459.16,147.098,84.9163,14.4473,295.387,0,156.843,2.49843,271.053,822.189,1404.68,282.597,21.0398,0.153528,0,0.0278288,0.00502227,3.92539,1204.41,2.00475,0.105502,7.91101,
332,1222.14,1986.97,2344.55,0.615075,86.7479,0,48.2137,0.594129,82.1516,1459.58,209.226,85.4472,15.0119,293.847,0,157.736,2.17479,294.923,857.275,1056.55,289.118,23.8555,0.153528,0,0.0278288,0.00502227,4.61352,1204.41,2.00475,0.105502,7.91101,
333,1222.14,1962.91,2143.83,0.622615,96.4782,0,50.4115,0.749509,93.1848,1533.03,77.9433,94.1514,16.9562,303.935,0,147.869,2.06894,275.439,990.219,461.211,295.253,27.263,0.153528,0,0.0278288,0.00502227,4.7139,1204.41,2.00475,0.105502,7.91101,
334,1222.14,1667.33,1508.6,0.732988,67.7458,0,31.8999,0.57864,34.3763,1404.11,46.8701,67.397,14.35,234.707,0,124.767,1.97747,159.088,751.442,176.359,233.713,23.0245,0.185992,0,0.0234736,0.00502227,4.77397,1204.41,2.00475,0.105502,3.19663,
335,1222.14,1687.18,1519.82,0.724366,51.1317,0,31.6707,0.714758,42.1827,1463.05,32.7855,50.1409,15.5067,217.565,0,111.386,2.37466,170.921,871.207,139.091,214.075,25.6402,0.185992,0,0.0177487,0.00502227,4.77397,1204.46,2.00475,0.105502,7.91101,
336,1222.14,2648.13,8855.1,0.461509,61.4154,0,56.0347,0.61103,63.2978,1494.54,895.814,59.8533,16.5657,238.528,0,165.405,1.9591,240.699,916.57,8429.33,236.625,27.0846,0.185992,0,0.0177487,0.00502227,4.77397,1204.46,2.00061,0.105502,7.93432,
337,1222.14,1800.59,2133.88,0.678743,76.2077,0,49.1498,0.737826,53.5918,1355.68,176.714,75.6614,12.8416,238.513,0,156.221,2.58322,214.107,552.879,1435.08,240.711,16.5266,0.16628,0,0.0119733,0.00502227,4.77397,1204.45,2.00061,0.105502,7.93432,
338,1221.59,1886.87,1883.67,0.647413,123.15,0,56.5993,0.661577,84.627,1372.39,114.437,121.998,13.013,351.8,0,157.095,2.08743,254.076,626.433,542.27,348.657,17.7304,0.141519,0,0.0119733,0.00502227,4.77397,1204.46,2.00061,0.105502,7.04527,
339,1221.59,1809.88,1602.68,0.674956,73.1436,0,55.1229,0.689143,74.7189,1433.34,86.1716,72.1847,14.5088,265.596,0,157.25,2.27656,237.318,699.637,410.225,263.661,20.6772,0.141519,0,0.0119733,0.00502227,4.66229,1204.46,2.00061,0.105502,7.93432,
340,1221.59,1753.55,2005.47,0.696637,53.5845,0,38.3322,0.653847,55.3885,1368.23,172.217,52.5454,12.598,184.675,0,134.888,2.43734,194.8,547.355,1178.46,183.154,16.1213,0.141519,0,0.0119733,0.00502227,4.77397,1204.46,2.00061,0.105502,7.93432,
341,1221.59,1946.71,1963.77,0.627513,117.744,0,51.5691,0.935761,73.3737,1493.89,74.9673,117.114,17.1169,364.734,0,143.191,2.48029,225.831,836.841,486.65,358.012,26.2901,0.141519,0,0.0119733,0.00480084,4.21733,1204.46,2.00474,0.105502,7.93432,
342,1221.59,2536.58,7993.05,0.481588,70.3904,0,48.4389,0.599864,79.3377,1516.41,736.233,68.5451,16.6217,254.412,0,152.441,2.16089,270.472,925.074,6892.53,251.57,26.2531,0.141519,0,0.0119733,0.00502227,4.22974,1204.4,2.00474,0.105502,7.93432,
343,1221.59,1797.39,2131.83,0.679645,79.6029,0,45.6879,0.798871,102.138,1327.88,147.441,81.9926,11.8447,258.149,0,147.566,2.60889,370.124,557.444,1245.27,263.972,15.4737,0.141519,0,0.0119733,0.00502227,4.54474,1204.46,2.00474,0.0917251,7.93432,
344,1221.59,2136.76,3123.94,0.5717,143.544,0,53.2801,0.874698,89.0184,1582.18,114.686,138.526,14.6546,398.798,0,157.409,2.53169,294.737,1965.31,434.852,382.022,19.6567,0.141519,0,0.0119733,0.00502227,1.62462,1204.46,2.00474,0.0701859,7.90484,
345,1221.59,1946.67,2313.24,0.627527,81.4828,0,56.4668,0.855183,95.3727,1455.25,164.151,78.1307,14.9612,263.604,0,164.764,2.53184,289.787,808.62,1282.68,258.525,21.9611,0.141519,0,0.0119733,0.00502227,4.54474,1204.46,2.00474,0.0917251,7.93554,
346,1221.59,1702.57,1423.36,0.717496,80.3558,0,44.3314,0.684908,62.6673,1379.17,45.0068,77.5359,12.8227,266.961,0,144.055,2.29413,237.611,605.606,190.562,257.841,17.2111,0.141519,0,0.0119733,0.00502227,4.54474,1204.46,2.00474,0.0917251,7.93554,
347,1221.59,2097.89,4424.83,0.582294,76.1337,0,36.0603,0.540365,74.0402,1394.36,428.552,74.9218,13.2804,293.489,0,120.629,2.17575,259.636,600.929,4002.91,288.719,16.5847,0.141519,0,0.0119733,0.00430449,4.54474,1204.46,2.00474,0.0917251,7.93554,
348,1221.59,2003.36,2747.66,0.609768,104.624,0,56.2472,0.824714,78.3793,1449.86,195.229,103.118,15.0814,318.108,0,169.219,2.55988,272.36,740.539,1428.85,314.019,21.4012,0.141519,0,0.0119733,0.00502227,4.54474,1204.46,2.00474,0.0917251,7.93554,
349,1221.59,1818.74,2215.44,0.671665,70.5126,0,36.3985,0.501933,65.8224,1386.45,178.227,67.8359,12.9914,257.483,0,137.768,1.72498,227.56,698.907,1128.89,248.166,19.1435,0.141519,0,0.0119733,0.00502227,4.54474,1204.46,2.00475,0.0917251,7.93554,
350,1221.59,1866.11,1943.96,0.654617,99.2449,0,54.4556,0.766862,62.713,1434.2,100.829,98.6186,15.2822,329.817,0,162.218,2.46907,212.986,720.502,610.119,328.383,22.9159,0.141519,0,0.0119733,0.00516151,4.54474,1204.43,2.00475,0.0917251,7.93554,
351,1221.59,2006.81,2102.4,0.60872,96.4247,0,67.9505,0.502791,64.9146,1532.96,129.48,96.1959,18.3845,268.26,0,180.484,1.29421,196.405,904.113,773.913,267.978,28.7355,0.141519,0,0.0119733,0.00393513,4.12149,1204.43,2.00475,0.0917251,3.53956,
352,1221.59,1971.9,3452.13,0.619496,67.1726,0,41.5341,0.574944,60.7235,1400.91,320.89,66.5249,13.5743,267.076,0,140.233,1.97981,218.841,739.74,2663.99,265.502,20.7492,0.141519,0,0.0119733,0.00393513,2.72587,1204.43,2.00475,0.0917251,7.93755,
353,1221.59,1732.33,1819.55,0.705168,64.0269,0,50.5885,0.667228,62.1808,1345.74,133.171,63.4229,12.534,216.955,0,160.304,2.38877,193.699,524.938,1022.12,216.078,15.8009,0.141519,0,0.0119733,0.00393513,4.54474,1204.43,1.98739,0.0917251,7.93755,
354,1221.59,1876.27,2581.89,0.651072,67.0901,0,36.6443,0.422958,57.1778,1374.62,261.023,66.3849,12.9076,249.403,0,135.974,1.62664,194.655,652.275,1615.87,248.027,18.823,0.141519,0,0.0119733,0.00358347,4.77397,1204.43,2.00475,0.0917251,7.93755,
355,1221.59,1664.86,1384.05,0.733749,56.6701,0,40.5218,0.770934,59.7014,1384.81,53.0518,55.8174,13.5102,214.945,0,132.4,2.52489,228.371,616.094,208.337,213.51,18.8902,0.141519,0,0.0119733,0.00393513,2.68239,1204.43,2.00475,0.0917251,7.93755,
356,1221.59,1988.86,1904.7,0.614215,84.87,0,65.6231,0.944109,65.9976,1542.32,126.663,83.7777,18.6632,242.455,0,176.305,2.82493,217.699,949.746,589.784,241.854,28.8904,0.141519,0,0.0119733,0.00393513,4.77397,1204.43,2.00475,0.121372,7.93755,
357,1221.59,2292.07,3814.11,0.532961,90.7653,0,64.3402,0.509909,78.1191,1440.2,513.317,89.5891,15.2301,267.688,0,185.016,1.86888,228.841,783.595,2813.41,266.339,23.4035,0.141519,0,0.0119733,0.00393513,2.0456,1204.43,2.00475,0.121372,7.93755,
358,1221.59,2175.92,3429.67,0.56141,74.2382,0,46.9156,0.643296,79.9693,1489.63,395.888,72.7668,15.8717,219.748,0,147.46,2.17364,260.288,848.286,2636.87,218.275,24.1436,0.141519,0,0.0119733,0.00393513,4.77397,1204.43,2.00475,0.121372,7.93755,
359,1221.59,1792.23,1860.92,0.681601,74.6819,0,37.4873,0.735139,70.6877,1448.24,72.7543,72.6583,14.9857,269.044,0,129.388,2.47821,253.548,828.925,466.191,263.1,22.2749,0.141519,0,0.0119733,0.00393513,4.77397,1204.43,2.00475,0.121372,7.93755,
360,1221.59,1946.18,2682.11,0.627684,80.1901,0,57.9647,0.755526,55.2575,1357.3,302.161,79.4441,13.1053,260.925,0,170.73,2.46865,181.216,575.421,1926.26,260.314,17.0278,0.141519,0,0.0119733,0.00393513,5.36036,1204.4,2.00475,0.115361,7.89526,
361,1221.59,2000.95,2132.99,0.610504,97.4722,0,52.2345,0.936967,90.1767,1475.12,174.65,95.0473,15.3108,303.097,0,151.112,2.56451,276.852,774.584,805.05,298.078,22.6075,0.141519,0,0.0119733,0.00393513,5.12831,1204.4,2.00475,0.115361,7.93755,
362,1221.59,1840.5,1785.01,0.663726,74.9113,0,59.6923,0.675289,56.5518,1447.18,111.537,74.4182,15.5316,249.084,0,167.54,2.33385,173.516,800.4,661.477,248.054,24.2535,0.141519,0,0.0119733,0.00393513,2.75971,1204.4,2.00475,0.115361,7.93755,
363,1221.59,1817.72,1797.74,0.672042,83.7476,0,56.9861,0.771759,53.9758,1433.77,90.2461,83.1705,15.0506,263.47,0,170.872,2.53013,179.662,727.957,590.121,262.57,22.0475,0.141519,0,0.0119733,0.00393513,4.04809,1204.4,2.00475,0.115361,7.93755,
364,1221.59,1594.94,1430.44,0.765916,59.3533,0,16.1658,0.483277,38.0293,1373.04,35.5802,58.8999,13.3851,242.355,0,83.264,2.0766,169.614,751.08,174.271,241.223,22.0598,0.141519,0,0.0142024,0.00393513,3.29133,1204.4,2.003,0.115361,7.93755,
365,1221.59,1859.88,2465.46,0.656808,81.7575,0,42.3454,0.708434,74.2236,1374.02,194.337,79.5688,12.9263,292.189,0,136.695,2.53515,245.749,644.296,1517.43,285.547,17.3981,0.141519,0,0.00803874,0.00393513,4.04809,1174.22,2.003,0.115361,7.93755,
366,1221.59,1673.99,1415.73,0.729745,68.1938,0,36.0449,0.353423,40.8437,1395.25,51.1314,67.7567,14.4199,237.298,0,119.606,1.71119,141.263,687.263,218.351,237.105,21.9551,0.141519,0,0.00803874,0.00393513,4.04809,1204.4,2.003,0.115361,5.58108,
