Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,
465,714.654,1074.99,1355.26,0.664802,11.7723,0,48.3182,40.8092,0.613953,778.875,49.2957,106.524,38.7787,19.013,0,215.707,192.664,1.91039,523.625,219.713,242.061,177.674,7.13668,0,0.0187358,0.0376197,0.000607503,655.957,0.0814512,46.2145,1.39184,
466,714.654,1017.56,1421.77,0.702319,10.8023,0,20.6365,24.4477,0.465508,746.406,20.8318,109.288,84.6849,17.5118,0,107.437,123.32,1.46012,475.203,109.345,295.418,751.602,7.13668,0,0.0187358,0.0376197,0.000607503,634.939,0.0814512,46.2145,1.39184,
467,714.654,1095.52,2076.85,0.652341,10.4766,0,54.0472,33.1038,0.615436,730.496,53.7895,87.8242,125.168,15.2758,0,257.403,179.354,2.17848,392.712,251.692,194.952,1309.23,7.13668,0,0.0187358,0.0376197,0.000607503,655.957,0.0814512,46.2145,1.39184,
468,714.654,1192.03,2310.69,0.599526,11.4395,0,53.0033,26.8494,0.782767,757.563,53.5823,102.196,186.615,17.0443,0,231.896,166.87,2.69736,457.041,234.849,255.179,1461.9,7.13668,0,0.0187358,0.0376197,0.000607503,655.957,0.0814512,46.2145,1.39184,
469,714.654,1261.73,2816.86,0.566407,12.5924,0,26.9987,13.226,0.475421,792.639,27.5547,119.92,268.327,21.4095,0,146.544,89.7217,1.60737,566.77,147.91,309.524,2109.94,7.13668,0,0.0187358,0.0376197,0.000607503,655.957,0.0814512,46.2145,1.39184,
470,714.654,900.481,967.918,0.793636,9.43566,0,28.2126,23.4895,0.458963,708.743,28.647,79.9195,21.574,12.0888,0,175.684,152.053,1.62266,324.441,177.228,197.161,265.587,7.13668,0,0.0187358,0.0376197,0.000607503,655.957,0.0814512,45.7723,1.39184,
471,714.654,1063.51,1826.39,0.671977,10.9699,0,45.2965,15.7189,0.501186,743.555,45.5018,102.574,99.3913,16.7776,0,218.067,125.136,1.70436,431.589,216.9,271.119,1094.58,7.13668,0,0.0187358,0.0376197,0.000607503,655.957,0.0814512,16.5257,1.39184,
472,714.654,1080.05,1806.88,0.661686,10.719,0,36.4074,22.1339,0.606994,741.649,36.6462,116.683,115.204,15.0345,0,171.585,100.859,1.91407,399.137,172.566,289.122,1253.46,7.13668,0,0.0187358,0.0376197,0.000607503,655.957,0.0814512,46.0783,1.39184,
473,714.654,1178.39,3312.56,0.606464,9.84405,0,27.6976,27.2658,0.409604,731.459,28.7495,81.2053,271.764,13.9297,0,164.349,171.934,1.54197,456.397,171.941,194.666,2865.55,7.13668,0,0.0187358,0.0376197,0.000607503,655.957,0.0814512,45.9837,1.39184,
474,714.654,1066.64,1352.39,0.670001,11.6432,0,47.1165,24.8586,0.605657,765.028,47.3312,116.672,53.3893,18.1875,0,210.659,148.055,2.02283,473.19,210.721,285.657,327.086,7.13668,0,0.0187358,0.0376197,0.000607503,655.957,0.0814512,45.9837,1.39184,
475,714.654,9339.71,115743,0.0765178,10.2739,0,33.464,16.2966,0.344518,728.958,33.6644,92.8731,8423.83,15.3779,0,190.261,127.634,1.04731,405.046,192.78,252.958,115165,7.13668,0,0.0187358,0.0376197,0.000607503,655.957,0.0814512,45.9837,1.39184,
476,714.654,1063.39,1486.61,0.672051,10.6595,0,52.2279,37.223,0.589707,745.962,54.2862,114.679,47.7656,16.2966,0,242.071,200.641,2.09471,440.586,248.565,274.865,7327.95,7.13668,0,0.0187358,0.0376197,0.000607503,655.957,0.0814512,45.7152,1.39184,
477,714.654,1056.56,1246.77,0.676396,11.4218,0,50.9631,28.8691,0.704818,760.434,51.449,112.417,40.3013,16.463,0,205.359,158.238,2.34572,439.276,207.213,266.704,186.382,7.13668,0,0.0187358,0.0376197,0.000607503,655.957,0.0814512,12.5004,1.39184,
478,714.654,1103.7,2177.71,0.647509,10.2237,0,41.5601,20.268,0.466401,722.319,41.7044,92.8146,174.34,13.3766,0,206.946,116.61,1.66976,322.127,207.335,241.943,1619.65,7.13668,0,0.0187358,0.0376197,0.000607503,655.957,0.0814512,45.9837,1.39184,
479,714.635,1088.83,2008.89,0.656336,11.1868,0,26.8529,28.8974,0.512769,761.222,27.2994,107.815,125.039,17.9219,0,146.812,155.199,1.62735,497.177,148.991,280.516,1236.4,7.13668,0,0.0187358,0.0376197,0.000607503,655.957,0.0814512,45.9478,1.39184,
480,714.635,1009.41,1782.33,0.707974,9.72499,0,29.7206,13.3185,0.509328,713.742,29.8272,102.527,110.04,13.3371,0,156.346,67.1111,2.03841,357.705,155.958,260.91,1365.09,7.13668,0,0.0187358,0.0376197,0.000607503,608.077,0.0814512,45.9837,1.39184,
481,714.635,878.325,757.294,0.813634,9.06637,0,32.5253,8.65484,0.349861,692.397,32.599,80.1265,22.6062,8.90191,0,161.899,46.042,1.21291,213.43,161.371,176.14,139.58,7.13668,0,0.0187358,0.0376197,0.000607503,636.986,0.0814512,45.469,1.39184,
482,714.635,1033.12,1526.72,0.691724,9.9864,0,47.3102,25.388,0.565585,721.862,48.3903,103.313,76.3059,13.1218,0,223.233,142.745,2.29692,343.362,225.367,264.497,751.955,7.13668,0,0.0187358,0.0376197,0.000607503,655.957,0.0814512,45.469,1.39184,
483,714.635,928.552,1207.64,0.769623,10.0217,0,20.4647,12.6181,0.356484,722.159,20.6028,81.9304,60.3982,13.914,0,128.152,74.4538,1.25362,364.689,131.546,190.375,625.949,7.13668,0,0.0187358,0.0376197,0.000607503,655.957,0.0814512,45.469,1.39184,
484,714.495,1354.88,6541.6,0.527349,10.1316,0,20.9972,14.4732,0.519438,729.158,21.1394,92.2351,466.226,14.9605,0,130.313,77.9542,2.25904,398.302,130.314,221.471,6227.39,7.13668,0,0.0187358,0.0376197,0.000123451,655.957,0.0814512,45.3284,1.39184,
485,714.495,1110.22,2500.55,0.643563,10.2328,0,30.6214,22.4223,0.407405,740.779,31.7998,90.327,183.628,14.8147,0,152.559,159.687,1.54981,436.92,155.899,225.633,1935.1,7.13668,0,0.0187358,0.0376197,0.000123451,655.957,0.0814512,45.9987,1.39184,
486,714.495,1276.69,4486.57,0.559648,10.29,0,45.8804,18.7497,0.417984,733.532,46.5561,99.8736,321.388,14.134,0,215.949,138.404,1.62653,410.382,217.816,268.872,4023.42,7.13668,0,0.0187358,0.0376197,0.000123451,655.957,0.0814512,45.9987,1.39184,
487,714.495,1011.8,1211.69,0.70616,10.3655,0,55.1345,33.2931,0.595355,730.834,55.6288,92.8011,33.1511,13.7575,0,229.261,141.523,2.33113,356.922,229.093,216.564,322.675,7.13668,0,0.0187358,0.0376197,0.000123451,655.957,0.0814512,44.7748,1.39184,
488,714.495,3174.3,30300.3,0.225087,10.0328,0,38.2321,33.5403,0.490016,737.24,38.9243,106.453,2209.39,12.9725,0,203.229,185.991,1.84308,375.278,206.194,280.974,29861.6,7.13668,0,0.0187358,0.0376197,0.000123451,655.957,0.0814512,45.9987,1.39184,
489,714.495,9845.49,126628,0.0725708,9.92563,0,28.2238,19.2353,0.250751,724.899,28.5084,80.9881,8953.46,14.496,0,179.322,127.337,0.899444,390.19,182.025,209.586,125865,7.13668,0,0.0187358,0.0376197,0.000123451,655.957,0.0814512,45.9987,1.39184,
490,714.495,1002.75,1487.21,0.712535,10.7375,0,31.2513,13.3655,0.34682,740.805,31.3295,89.1167,85.799,17.1093,0,156.708,70.3841,1.36692,449.216,156.337,206.179,7620.17,7.13668,0,0.0187358,0.0376197,0.000123451,655.957,0.0814512,45.8551,1.39184,
491,714.495,4194.09,43771.8,0.170358,10.3382,0,30.9275,67.192,0.455972,749.024,37.3593,91.822,3206.97,16.8795,0,158.218,553.535,2.07758,499.492,186.946,230.342,43381.1,0.927397,0,0.0187358,0.0376197,0.000123451,655.957,0.0814512,45.125,1.39184,
492,714.495,1141.43,3406.69,0.625962,10.3703,0,20.1531,6.76034,0.450301,731.956,20.2549,100.398,251.091,15.507,0,114.814,82.0293,1.96221,401.845,115.593,273.368,4156.2,7.13668,0,0.0187358,0.0376197,0.000123451,655.957,0.0814512,45.8551,1.39184,
493,714.351,1062.8,1324.27,0.672142,11.7509,0,49.8601,31.7106,0.505619,763.315,50.6178,124.481,30.5567,17.3433,0,216.921,131.275,1.99119,426.523,218.117,304.868,256.618,7.13668,0,0.0187358,0.0376197,0.000123451,656.002,0.0814512,45.8551,1.39184,
494,714.351,997.214,1218.8,0.716347,11.8991,0,32.0527,18.8943,0.428485,772.069,32.1877,92.8284,36.855,20.5128,0,160.731,122.081,1.40179,544.122,162.609,223.232,179.185,7.13668,0,0.0187358,0.0376197,0.000123451,656.002,0.0814512,45.8551,1.39184,
495,714.351,3122.21,30411.3,0.228797,10.4527,0,37.0107,26.5366,0.580159,748.949,37.8093,106.989,2153.88,15.7531,0,188.331,181.664,2.27933,468.108,191.854,280.008,30008.9,7.13668,0,0.0187358,0.0376197,0.000123451,656.002,0.0814512,45.8551,1.39184,
496,714.351,1364.03,4481.11,0.523705,10.9005,0,34.4678,17.044,0.407215,743.02,34.6278,115.123,408.445,16.9045,0,172.164,98.7101,1.58989,442.331,173.07,300.783,4312.48,4.29109,0,0.0187358,0.0376197,0.000123451,646.455,0.0814512,45.8551,1.39184,
497,714.351,1058.79,2167.82,0.674687,9.46012,0,32.7078,22.1069,0.346617,708.325,33.1806,78.6847,173.977,12.2379,0,187.685,143.414,1.406,328.775,190.539,187.88,1640.84,7.13668,0,0.0187358,0.0376197,0.000123451,656.002,0.0814512,44.9499,1.39184,
498,714.351,1033.4,1544,0.691264,10.1149,0,45.4907,35.4196,0.501845,742.863,46.5082,85.3201,67.1805,13.5226,0,236.109,212.418,1.88361,444.046,239.585,207.856,579.317,7.13668,0,0.0187358,0.0376197,0.000123451,656.002,0.0814512,45.8551,1.39184,
499,714.351,1104.85,3074.43,0.646557,9.82571,0,25.6047,22.3244,0.4319,722.021,25.7381,83.2376,215.67,13.9339,0,144.168,136.967,1.78501,374.972,144.495,194.469,2600.91,7.13668,0,0.0187358,0.0376197,0.000123451,656.002,0.0814512,45.8551,1.39184,
500,714.351,940.927,1046.71,0.7592,10.4176,0,41.3037,13.0673,0.350006,728.999,41.4339,87.8741,17.481,15.0077,0,210.597,90.3616,1.26598,374.752,208.391,218.66,217.137,7.13668,0,0.0187358,0.0376197,0.000123451,656.002,0.0814512,45.0468,1.39184,
501,714.351,1099.93,1975.11,0.649449,10.5646,0,33.854,22.7206,0.437652,739.335,34.302,100.638,158.083,16.3623,0,186.825,152.809,1.73622,428.014,189.708,252.016,1191.33,2.35323,0,0.0187358,0.0376197,0.000123451,656.002,0.0814512,45.8551,1.39184,
502,714.351,1226.96,3100.55,0.582211,10.7889,0,47.8751,39.5622,0.628337,745.97,48.3395,124.259,209.54,14.5988,0,185.272,168.996,2.18813,394.541,183.632,307.406,2609.83,7.13668,0,0.0187358,0.0376197,0.000123451,656.002,0.0814512,45.8551,1.39184,
503,714.351,1069.34,2285.63,0.668028,10.6171,0,32.5439,27.5921,0.479166,744.774,34.3958,84.9009,134.04,17.8293,0,175.654,180.448,1.99401,496.13,189.086,204.765,1585.15,7.13668,0,0.0187358,0.0376197,0.000123451,656.002,0.0814512,45.8551,1.39184,
504,714.351,1321.37,5420.97,0.540616,10.1206,0,36.8925,23.2589,0.468718,727.8,37.0864,110.222,375.517,13.7394,0,181.125,129.398,1.59335,368.273,181.262,295.252,4974.63,7.13668,0,0.0187358,0.0376197,0.000123451,656.002,0.0814512,45.8551,1.39184,
505,714.351,1101.23,1557.15,0.648682,10.4834,0,46.2769,40.5442,0.576418,748.621,47.3733,120.069,87.2896,14.0547,0,188.509,189.538,2.00987,402.751,193.867,309.338,737.934,6.11841,0,0.0187358,0.0376197,0.000123451,656.015,0.0814512,45.8551,1.39184,
506,714.199,927.221,1087.5,0.770258,10.0474,0,28.2846,14.4132,0.454406,727.976,28.6265,88.7866,28.6321,14.3849,0,157.315,125.105,2.07652,410.632,159.732,237.671,159.992,7.13668,0,0.0187358,0.0373077,0.000123451,656.015,0.0814512,45.8551,1.39184,
507,714.199,1162.26,2323.05,0.61449,11.1427,0,40.0838,21.1827,0.388688,749.147,40.1925,107.18,192.945,17.1708,0,188.269,108.982,1.59535,441.072,186.096,289.157,1672.71,7.13668,0,0.0187358,0.0373077,0.000123451,656.015,0.0814512,45.8551,1.39184,
508,714.199,1113.86,1568.1,0.641193,11.1473,0,56.3399,24.1108,0.419246,752.692,56.1752,120.351,92.625,15.8464,0,225.057,143.217,1.30998,416.943,220.956,302.294,502.284,7.13668,0,0.0187358,0.0373077,0.000123451,656.015,0.0814512,45.8551,1.39184,
509,714.199,996.624,1270.45,0.716618,11.6149,0,23.99,17.263,0.446632,763.635,24.0633,107.408,48.2031,19.6056,0,138.126,98.4084,1.56809,516.938,142.323,283.066,406.318,7.13668,0,0.0187358,0.0373077,0.000123451,656.015,0.0814512,45.8551,1.39184,
510,713.686,1031.22,1287.55,0.692079,11.117,0,47.5712,33.3718,0.517325,752.902,48.6082,107.73,29.4028,16.4455,0,206.132,162.388,2.12514,431.796,204.294,283.208,128.25,7.13668,0,0.0187358,0.0373077,0.000123451,656.015,0.0814512,45.8551,1.39184,
511,713.686,950.282,1138.8,0.751026,10.7678,0,30.4411,17.0732,0.415242,746.724,30.9182,95.4577,18.4849,17.0969,0,178.88,108.222,1.68157,466.569,184.608,250.711,96.4729,7.13668,0,0.0187358,0.0373077,0.000123451,656.015,0.0816646,45.8551,1.39184,
512,713.686,1383.68,5078.51,0.51579,11.6358,0,42.5405,22.3329,0.630251,762.905,42.7266,116.877,384.028,18.2555,0,180.046,114.327,2.42405,473.776,180.136,282.273,4619.81,7.13668,0,0.0187358,0.0373077,0.000123451,656.015,0.0816646,46.0875,1.39184,
513,713.686,1051.58,1335.9,0.678678,10.8203,0,48.0028,34.8951,0.432487,749.68,48.2414,109.383,50.1292,14.8727,0,233.934,169.267,1.88415,390.736,234.483,281.264,400.775,6.59244,0,0.0187358,0.0373077,0.000123451,656.015,0.0816646,46.0875,1.39184,
514,713.686,1006.25,1246.22,0.709252,10.9118,0,41.7365,29.5065,0.42229,748.942,41.8669,89.7692,43.097,17.0695,0,197.334,140.814,1.51646,451.461,198.7,205.865,298.921,7.13065,0,0.0187358,0.0373077,0.000123451,656.015,0.0816646,46.0971,1.39184,
515,713.686,1013.06,1139.35,0.704487,11.1602,0,37.4899,22.3004,0.662874,761.488,38.2755,97.1235,44.5578,17.6542,0,175.265,125.098,2.44117,485.885,178.662,223.186,193.474,7.13668,0,0.0187358,0.0373077,0.000123451,656.015,0.0816646,35.4381,1.39184,
516,713.686,1152.18,2348.44,0.619425,11.9693,0,39.3576,22.9527,0.403722,775.332,39.5841,99.7735,162.803,19.9935,0,201.592,147.156,1.44796,533.095,203.054,240.564,1532.22,7.13668,0,0.0187358,0.0373077,0.000123451,656.015,0.0816646,46.0971,1.39184,
517,713.686,1346.1,3219.69,0.53019,11.5183,0,46.5894,37.614,0.494572,771.492,47.4394,117.21,313.738,18.2444,0,203.703,187.902,1.72279,528.79,208.517,293.953,2425.74,7.13668,0,0.0187358,0.0349013,0.000123451,656.015,0.0816646,46.0971,1.39184,
518,713.686,1004.87,1266.29,0.710225,10.9766,0,41.1554,31.1211,0.435498,756.387,41.848,91.8816,31.0694,17.5342,0,200.715,186.457,1.76585,512.78,206.353,227.284,297.931,7.13668,0,0.0187358,0.0349013,0.000123451,656.015,0.0816646,41.8724,1.39184,
519,713.686,1095.01,1751.05,0.651765,10.1593,0,32.5697,42.093,0.510461,758.058,34.4739,118.651,98.4911,14.7876,0,148.361,216.543,1.8048,550.968,160.946,299.602,796.543,7.13668,0,0.0347995,0.0349013,0.000123451,656.015,0.0875713,45.9274,1.39184,
520,713.686,1364.54,3811.85,0.523023,10.7953,0,41.033,27.0434,0.417927,749.327,41.3012,130.46,364.164,15.9308,0,175.173,166.475,1.38392,450.755,174.595,331.437,3114.6,7.13668,0,0.0347995,0.0349013,0.000123451,655.994,0.0875713,46.0971,1.39184,
521,713.686,1122.17,1822.48,0.635988,11.7459,0,47.1359,30.3135,0.677404,772.418,47.6348,122.896,89.3471,19.0717,0,212.271,151.008,2.73015,506.499,212.786,328.533,926.151,7.13668,0,0.0347995,0.0349013,0.000123451,655.994,0.095389,46.0971,1.39184,
522,713.686,1071.72,2066.2,0.665925,9.18978,0,36.6188,24.0404,0.467151,710.391,37.6724,91.3035,162.038,9.85066,0,175.983,158.715,1.93347,315.924,182.285,228.453,1482.8,7.13668,0,0.0347995,0.0349013,0.000123451,655.993,0.095389,45.5236,1.39184,
523,713.686,1114.2,2020.56,0.640536,10.89,0,56.282,43.7589,0.522982,803.032,57.9467,93.5323,48.2369,16.7875,0,276.459,278.405,2.07286,1014.58,283.903,224.712,350.866,7.13668,0,0.0347995,0.0349013,0.000123451,655.993,0.0997866,46.0971,1.39184,
524,713.686,2578.29,24066,0.276806,8.50432,0,33.5781,26.1674,0.305251,688.882,33.753,86.7236,1700.37,6.45803,0,217.514,167.492,1.45893,245.471,219.259,230.975,23393.7,7.13668,0,0.0347995,0.0349013,0.000123451,655.993,0.0997866,46.0971,1.39184,
525,713.686,1274.83,2899.21,0.559828,11.3498,0,45.7452,58.2066,0.461034,790.904,45.9742,89.9774,232.213,18.7959,0,246.63,402.227,1.71303,686.352,246.376,220.443,2421.69,7.13668,0,0.0317378,0.0349013,0.000123451,655.993,0.0658673,30.9116,1.39184,
526,713.686,1290.81,2929.71,0.552898,11.4104,0,45.9472,29.6363,0.48268,758.108,46.0614,116.292,282.873,17.3775,0,200.979,135.182,1.72674,462.088,201.151,277.102,2151.31,7.13668,0,0.0237405,0.0349013,0.000123451,655.993,0.0658673,46.0971,1.39184,
527,713.686,877.137,787.122,0.813654,9.23622,0,25.2357,12.8149,0.335561,704.097,25.3262,88.5292,11.5621,9.75957,0,148.797,77.2115,1.33055,259.557,151.774,242.461,259.151,7.13668,0,0.0237405,0.0349013,0.000123451,655.993,0.0658673,46.0971,1.39184,
528,713.686,969.276,1103.84,0.736309,11.4097,0,30.0984,23.1324,0.357977,757.047,29.9292,93.562,23.7396,19.0525,0,144.926,113.009,1.36169,503.536,144.369,233.524,114.093,7.13668,0,0.0237405,0.0349013,0.000123451,655.993,0.0658673,46.0971,1.39184,
529,713.686,1054.17,1764.51,0.677011,10.7397,0,38.7457,20.8265,0.328374,740.888,38.8474,93.7224,110.074,15.9881,0,175.722,102.761,1.09953,417.427,174.213,204.088,1281.6,7.13668,0,0.0237405,0.0349013,0.000123451,614.561,0.0658673,46.0971,1.39184,
530,713.686,1033.05,1360.58,0.69085,10.7068,0,51.6623,29.2506,0.611606,753.548,52.5858,106.102,28.5879,15.3818,0,248.268,186.896,2.46373,491.972,253.746,281.966,164.397,7.13668,0,0.0237405,0.0349013,0.000123451,655.993,0.0658673,46.0971,1.39184,
531,713.686,973.558,1074.33,0.733071,10.0776,0,39.4142,16.2869,0.406101,721.126,39.7281,112.643,33.875,14.1252,0,177.023,109.21,1.6352,385.76,179.679,293.473,151.131,4.90126,0,0.0237405,0.0349013,0.000123451,616.898,0.0658673,46.0971,1.39184,
532,713.686,942.627,1038.41,0.757125,9.99351,0,35.1153,22.3994,0.2979,720.282,35.2348,90.4755,28.8289,14.0863,0,173.115,111.282,1.07374,369.608,173.343,233.293,125.779,7.13668,0,0.0237405,0.0349013,0.000123451,655.993,0.0658673,46.0971,1.39184,
533,713.686,1106.74,1743.45,0.644857,10.9719,0,56.3136,36.9336,0.445358,758.655,57.2501,103.373,82.7938,15.8517,0,243.841,180.642,1.86959,417.543,245.256,249.44,875.331,7.13668,0,0.0237405,0.0349013,0.000123451,655.993,0.0658673,46.0971,1.39184,
534,713.686,1564.74,8651.61,0.456107,10.064,0,39.5683,20.699,0.518387,725.378,40.3311,104.921,623.255,12.6352,0,202.386,126.331,2.11152,319.908,206.471,278,8398.05,7.13668,0,0.0237405,0.0349013,0.000123451,655.993,0.0658673,46.0971,1.39184,
535,713.686,1055.47,1738.41,0.676181,11.0394,0,42.0226,37.0324,0.396274,785.342,43.2732,87.6955,48.6651,17.6249,0,222.639,233.23,1.63902,817.908,232.347,225.146,665.852,7.13668,0,0.0237405,0.0373077,0.000123451,655.993,0.0658673,46.0971,1.39184,
536,713.623,1013.46,1247.22,0.704143,11.41,0,38.3528,34.0367,0.576129,770.671,39.785,96.6241,22.0075,18.5876,0,207.843,180.913,2.16674,515.131,214.071,223.347,123.923,7.13668,0,0.0237405,0.0373077,0.000123451,655.993,0.0658673,46.0971,1.39184,
537,712.581,1049.47,2183.33,0.678989,10.6657,0,36.2942,23.9204,0.386323,744.622,36.8213,89.6286,107.134,17.4922,0,202.926,150.19,1.79453,484.286,207.112,223.394,1283.67,7.13668,0,0.0237405,0.0373077,0.000123451,655.993,0.0658673,46.0971,1.39184,
538,712.581,911.359,1379.96,0.781888,9.57579,0,19.7725,9.80229,0.353981,710.503,19.819,79.9967,61.5356,13.6091,0,136.077,83.9522,1.87511,352.019,136.048,223.143,742.911,7.13668,0,0.0237405,0.0373077,0.000123451,655.99,0.0658673,46.0971,1.39184,
539,712.581,1015.93,1912.67,0.701411,8.88617,0,38.9017,22.8571,0.333436,692.097,39.0971,89.7379,124.015,8.61411,0,207.96,130.196,1.42615,219.741,208.864,228.517,1138.55,7.13668,0,0.0237405,0.0180581,0.000123451,655.99,0.0658673,46.0971,1.39184,
540,712.581,1069.61,1686.08,0.666206,11.2211,0,46.64,20.4919,0.425612,750.383,46.7573,112.516,81.1745,17.5756,0,229.928,116.286,1.88514,449.365,231.275,305.152,830.718,7.13668,0,0.0237405,0.0180581,0.000123451,655.99,0.0658673,46.0971,1.39184,
541,712.581,1050.7,2266.68,0.678195,10.6821,0,29.7938,28.4446,0.378866,735.442,30.6941,97.1956,118.071,19.6627,0,203.775,190.036,1.66653,420.838,210.006,260.227,1306.54,7.13668,0,0.0237405,0.0180581,0.000123451,655.99,0.0658673,46.1637,1.39184,
542,712.581,1272.43,2488.25,0.560015,12.3882,0,49.4863,30.4193,0.571968,803.701,49.8575,134.882,191.125,19.2427,0,238.349,209.399,2.13452,603.934,236.711,345.603,1646.49,7.13668,0,0.0237405,0.0180581,0.000123451,655.99,0.0658673,46.1637,1.39184,
543,712.581,1243.94,2973.85,0.572841,11.8686,0,40.7909,23.5482,0.459189,778.558,41.497,101.261,245.959,19.9318,0,201.642,162.827,1.79515,580.568,207.945,263.015,1946.87,7.13668,0,0.0237405,0.0180581,0.000123451,655.99,0.0658673,46.0113,1.39184,
544,712.581,999.27,1157.94,0.713102,10.7077,0,40.2875,29.3674,0.639153,743.107,40.4827,97.3837,37.294,14.4789,0,209.32,156.185,2.47308,388.541,209.898,212.393,268.685,7.13668,0,0.0237405,0.0180581,0.000123451,655.99,0.0658673,46.1637,1.39184,
545,712.581,1221.69,3303.12,0.583275,10.175,0,36.2742,27.7879,0.543604,739.55,37.4546,112.713,257.191,12.6632,0,204.67,155.59,2.28514,412.541,212.383,287.623,2582.13,7.13668,0,0.0237405,0.0180581,0.000123451,655.99,0.0658673,46.1637,1.39184,
546,712.581,994.613,1594.85,0.716441,9.5025,0,33.7579,47.3488,0.517706,757.933,33.7903,92.0616,19.7011,10.7388,0,229.493,274.902,2.34705,735.095,234.677,233.948,257.498,7.13668,0,0.0237405,0.0180581,0.000123451,655.99,0.0658673,46.1637,1.39184,
547,712.581,1050.09,2249.85,0.678593,9.50106,0,27.8313,17.5143,0.385678,709.406,28.3999,99.223,157.824,11.5692,0,156.217,108.731,1.57175,305.075,157.284,246.924,1747.99,7.34048,0,0.0237405,0.0180581,0.000123451,655.99,0.0658673,46.1637,1.91962,
548,712.581,978.4,1146.32,0.728312,10.5602,0,40.2535,26.0797,0.349967,742.083,40.6103,97.3185,21.1447,15.0326,0,188.539,146.551,1.56313,416.456,187.779,226.593,158.332,7.34048,0,0.0237405,0.0180581,0.000123451,655.99,0.0658673,46.1637,1.91962,
549,712.581,1112.15,1674.25,0.640723,11.5507,0,43.459,23.6036,0.4425,757.937,43.6235,106.04,125.495,17.1807,0,172.275,108.906,1.67681,441.97,172.256,244.656,1073.02,7.34048,0,0.0237405,0.0180581,0.000123451,655.99,0.0658673,46.1637,1.91962,
550,712.581,1119.49,1877.72,0.636523,11.6178,0,33.6823,23.6732,0.480479,762.295,33.8807,123.077,130.782,19.0044,0,184.284,127.822,1.846,495.547,184.945,317.418,1018.21,7.34048,0,0.0237405,0.0180581,0.000123451,655.99,0.0658673,46.1637,1.91962,
551,712.581,1080.94,1883.65,0.659222,11.4885,0,32.0354,18.3878,0.516443,763.011,32.3009,104.604,118.597,18.6831,0,163.572,134.847,2.06356,507.863,165.454,270.99,1272.46,7.34048,0,0.0165138,0.0180581,0.000123451,655.99,0.0658673,45.6715,1.91962,
552,712.581,1122.11,1952.33,0.635039,10.5469,0,58.8705,28.7168,0.430496,733.138,59.0929,111.501,119.81,13.8205,0,262.413,157.91,1.79842,350.399,262.971,288.556,1127.77,7.34048,0,0.0165138,0.0180581,0.000123451,655.99,0.0658673,46.1637,1.91962,
553,712.581,1012.49,1516.69,0.703792,11.0326,0,36.824,27.3679,0.490833,758.296,37.6453,86.0294,54.8012,17.2909,0,191.308,186.069,2.22342,528.599,198.218,201.342,440.243,7.34048,0,0.0165138,0.0180581,0.000123451,655.99,0.0658673,9.04592,1.91962,
554,712.581,1235.62,2884.6,0.576698,12.5183,0,32.8739,28.8666,0.696481,805.26,33.7012,130.634,191.07,21.0246,0,199.918,191.962,2.79912,694.442,207.888,332.116,2226.91,7.34048,0,0.0165138,0.0180581,0.000123451,655.99,0.0658673,46.1637,1.78466,
555,712.581,1239.89,2823.72,0.574711,11.6733,0,47.2464,27.0585,0.495498,768.675,47.4131,112.454,224.878,18.2966,0,226.114,133.173,2.04556,479.678,224.347,290.099,2030.77,7.34048,0,0.0165138,0.0180581,0.000123451,655.99,0.0658673,46.1637,1.42278,
556,712.581,964.875,2056.47,0.738522,8.50744,0,22.1349,16.4901,0.238544,684.038,22.2062,85.5857,125.674,7.49847,0,139.493,108.501,1.09118,199.858,142.569,244.592,1672.59,7.34048,0,0.0165138,0.0180581,0.000123451,655.99,0.0658673,46.1637,1.42278,
557,712.581,1069.7,2298.57,0.666153,9.60363,0,31.5752,22.092,0.320855,716.855,31.7142,94.7751,162.759,13.3081,0,186.822,128.042,1.42309,363.932,185.909,260.179,1486.42,7.34048,0,0.0165138,0.0205427,0.000123451,655.987,0.0658673,46.1637,1.42278,
