Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.roll_center.z.avg,Heave.front.king_pin_inclination_l.avg,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Roll.front.camber_angle_l.avg,Heave.front.scrub_radius_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_front_view_l.avg,Steering.front.camber_angle_l.avg,Heave.front.roll_center.z.std_dev,Heave.front.king_pin_inclination_l.std_dev,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Roll.front.camber_angle_l.std_dev,Heave.front.scrub_radius_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Steering.front.camber_angle_l.std_dev,Heave.front.roll_center.z.best,Heave.front.king_pin_inclination_l.best,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Roll.front.camber_angle_l.best,Heave.front.scrub_radius_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_front_view_l.best,Steering.front.camber_angle_l.best,
176,31.7803,90.9625,249.77,0.349378,42.5954,2.61369,2.90608,0.251257,0.853604,1.09744,0.474541,7.04579,0.173359,12.9259,18.234,0.415311,1.37609,152.551,6.57664,11.7561,1.02045,1.88073,3.42312,0.172912,26.567,0.668435,51.195,4.08094,0.434825,0.663593,7.7389,0.88144,0.107586,0.00260761,0.538807,0.273385,0.0437714,0.375617,0.0320144,1.78802,11.8679,0.312469,0.910377,
177,31.7801,125.492,655.97,0.253244,91.2293,0.978618,1.86052,0.0703816,0.576771,0.379916,0.447316,1.49161,0.0348503,8.95507,17.8749,0.357643,1.23504,583.45,0.218254,12.3561,0.505014,0.341231,0.968742,0.0532102,7.44194,0.137206,50.0817,0.416329,0.318975,0.140624,7.74224,0.889073,0.107089,0.00260761,0.538499,0.273396,0.126699,0.375617,0.00962368,1.78802,17.7835,0.312469,0.477758,
178,31.7801,59.3574,135.098,0.535403,17.9869,1.09659,2.43661,0.101752,0.582301,0.476771,0.440855,1.78578,0.225515,14.446,18.1541,0.342352,1.28182,50.571,0.685847,12.2239,0.635538,0.283612,0.994407,0.0646869,7.0485,1.14545,61.6973,1.70695,0.154781,0.225546,7.74224,0.889073,0.107089,0.00264071,0.538499,0.273396,0.0847886,0.331659,0.0323921,1.78772,17.7835,0.312214,1.24112,
179,31.7799,118.881,251.352,0.267325,49.5851,2.17992,8.01871,0.449457,0.975589,1.04291,0.459743,8.29221,0.27193,28.4149,17.1436,0.417222,1.62961,123.238,4.89329,26.3538,1.37498,1.80066,2.59956,0.116406,24.4477,0.700833,78.8473,2.81634,0.32084,1.20982,7.74751,0.88372,0.107057,0.00264071,0.538499,0.273396,0.0594965,0.353699,0.0347253,1.78801,4.90044,0.312329,1.25022,
180,31.7796,76.5144,206.483,0.415342,31.5948,1.85865,3.97021,0.232427,0.619959,0.846762,0.479775,5.65676,0.22518,11.5456,17.626,0.431961,1.42637,117.622,5.4725,17.4552,0.938138,0.491323,2.46534,0.117691,24.1441,0.927981,45.993,2.56623,0.544532,1.37883,7.74657,0.944327,0.107022,0.00251443,0.538617,0.273396,0.453825,0.353699,0.0351095,1.78801,4.19261,0.312329,0.443551,
181,31.7796,69.8886,134.911,0.454718,25.5272,1.97597,3.9289,0.272451,0.690278,0.540293,0.441492,6.24348,0.141023,11.0515,17.3941,0.377739,1.30419,62.726,4.46533,15.5409,0.936111,0.506307,1.15309,0.0644427,20.6848,0.497414,37.377,1.61151,0.2335,0.354267,7.74944,0.944327,0.107022,0.00275066,0.538617,0.273396,0.191128,0.39602,0.0351095,1.78852,10.5814,0.312462,0.490535,
182,31.7796,73.0291,171.437,0.435164,28.1105,2.36839,2.58601,0.166316,0.68537,0.76096,0.457696,6.87792,0.0745429,11.6631,17.6,0.425478,1.25282,86.1634,6.56859,10.0522,0.65163,0.60383,1.99902,0.0823162,27.4793,0.173936,46.0889,1.06014,0.480237,0.238821,7.74968,0.944327,0.106614,0.00273798,0.538617,0.273364,0.121934,0.380985,0.0351095,1.78814,12.2599,0.312371,0.405137,
183,31.7796,84.1692,178.299,0.377569,38.2608,1.67294,3.26353,0.309761,0.681712,0.906701,0.451666,5.85009,0.111199,13.8215,17.1722,0.425185,1.24194,108.385,3.53255,12.4157,1.13655,0.526259,3.13511,0.0262128,20.4182,0.260027,47.4388,2.65305,0.432112,0.130433,7.74968,0.944327,0.106322,0.00273798,0.538652,0.273244,0.278567,0.340442,0.0351501,1.78799,2.82004,0.312268,0.587206,
184,31.7793,84.2942,189.942,0.377004,32.5597,2.75916,4.47655,0.282639,0.675906,0.823457,0.45907,7.874,0.1824,14.5272,17.9616,0.429504,1.28297,96.5571,6.95164,15.977,1.0353,0.518578,2.27936,0.0462789,26.1878,0.681129,50.787,4.33258,0.404627,0.244246,7.74811,0.944657,0.106301,0.00271717,0.53843,0.273122,0.388694,0.340442,0.0351634,1.78799,8.41896,0.312268,0.606862,
185,31.7793,98.6669,243.724,0.322086,44.7738,2.25294,5.44486,0.461746,1.01921,1.16439,0.464963,7.11735,0.134628,16.1225,17.8817,0.424972,1.40399,150.547,4.52805,17.1864,1.40216,2.35419,3.81788,0.194028,21.2497,0.338451,48.8366,5.04987,0.436239,0.858365,7.74927,0.942181,0.106016,0.00270836,0.53843,0.273122,0.132143,0.340442,0.0350434,1.78799,4.20223,0.312268,0.422111,
186,31.7789,61.1847,144.323,0.519393,26.0767,1.08457,1.38399,0.125718,0.618645,0.579277,0.458946,2.40176,0.188838,8.90077,17.6575,0.413494,1.29445,96.254,0.576126,7.23995,0.690713,0.49684,1.60754,0.0511456,10.4142,1.04068,40.3636,1.19492,0.49514,0.24724,7.74584,0.939246,0.106016,0.00270836,0.538363,0.273122,0.359621,0.328256,0.0348845,1.78771,9.76355,0.312189,1.25025,
187,31.7789,52.3945,108.159,0.606532,13.528,1.41765,2.35822,0.127397,0.609194,0.563647,0.445168,2.90858,0.20959,10.8551,17.7201,0.363045,1.28876,38.8483,2.80746,11.0806,0.610543,0.353988,1.45216,0.0493622,13.116,0.947062,44.7041,1.10411,0.327735,0.188199,7.74892,0.942181,0.105902,0.00270836,0.538074,0.273122,0.132691,0.340442,0.0350434,1.78825,10.0151,0.312268,1.25028,
188,31.7787,60.4185,147.54,0.525976,19.3476,1.62132,3.71199,0.21013,0.570881,0.44469,0.451037,3.76638,0.225058,9.93467,18.2907,0.383329,1.46073,62.5964,3.98618,18.3588,1.0488,0.254232,0.937662,0.0366189,19.0591,1.09714,47.46,2.23979,0.377887,1.07868,7.74892,0.942181,0.106088,0.00270836,0.388924,0.273122,0.21604,0.37832,0.0350434,1.78832,17.8364,0.312401,1.25038,
189,31.7784,100.955,211.596,0.314777,40.2131,2.6416,5.27317,0.443858,0.976007,1.18858,0.453799,8.4088,0.212934,21.7328,17.6139,0.440742,1.35601,108.266,5.56843,18.5572,1.31781,2.33621,3.30148,0.106807,24.3689,0.562315,67.1366,1.316,0.434371,0.375956,7.74892,0.942181,0.106088,0.00270836,0.538046,0.272668,0.216623,0.37832,0.0350434,1.78832,11.7871,0.312401,1.25038,
190,31.7784,63.8829,123.491,0.497448,18.7646,1.11321,3.57029,0.365647,0.636451,0.676811,0.44601,4.34045,0.127028,12.2847,19.9069,0.408138,1.24268,43.4917,0.582057,13.0989,1.27782,0.366745,2.04222,0.0670852,13.4105,0.406063,49.1393,17.589,0.421804,0.137352,7.74997,0.955297,0.106264,0.00273334,0.538046,0.272668,0.156576,0.383949,0.0257895,1.78846,9.55025,0.312401,0.652379,
191,31.7784,82.0932,199.247,0.387102,31.6865,2.64301,4.99414,0.366729,0.991929,0.608931,0.463086,8.82595,0.276604,11.6888,17.8005,0.433155,1.31378,97.0084,6.76465,17.2923,1.2468,2.43566,1.48782,0.0964795,30.9773,0.975966,49.4347,3.01347,0.433102,0.386302,7.7502,0.966651,0.106264,0.00273884,0.537952,0.272668,0.356676,0.368488,0.0363304,1.7884,8.82847,0.312306,0.700926,
192,31.7784,92.0823,193.613,0.345109,53.9882,1.26789,3.28229,0.419313,0.68988,1.27039,0.477965,4.6717,0.249847,6.54427,17.4897,0.46815,1.26274,155.244,1.03141,10.4341,1.31247,0.556845,3.40239,0.11591,12.9663,0.830192,20.1205,2.19203,0.52473,0.302849,7.75091,0.967834,0.106264,0.00273884,0.537952,0.272668,0.293508,0.380846,0.0362837,1.78832,3.76844,0.312401,0.33632,
193,31.7782,66.0205,169.193,0.481338,22.6608,1.34532,4.42548,0.166339,0.642491,0.368157,0.459438,3.24116,0.0960945,13.1569,17.6045,0.378503,1.47528,73.4278,2.01136,23.5757,0.841472,0.62693,0.724174,0.0389612,14.7759,0.335423,56.868,1.32365,0.425241,1.69333,7.75091,0.967834,0.106246,0.00271447,0.537952,0.272668,0.453764,0.374619,0.0362837,1.78817,10.9579,0.312447,0.439659,
194,31.778,57.2145,124.886,0.555418,21.491,1.45943,1.9209,0.187654,0.631008,0.586294,0.452994,2.95286,0.102748,8.14628,17.5466,0.430836,1.30593,69.2636,2.96099,9.29279,0.9262,0.458202,1.54358,0.0178167,13.5021,0.465718,35.8075,1.60722,0.58154,0.386215,7.75323,0.967834,0.105942,0.00271447,0.538095,0.272668,0.351943,0.373686,0.00758105,1.78792,9.46875,0.312468,1.25035,
195,31.778,91.4739,209.381,0.3474,41.7995,1.84837,5.3851,0.35286,0.920599,1.05132,0.48262,5.06354,0.187464,13.4294,19.1529,0.431147,1.36913,135.197,3.80959,21.2763,1.21036,2.14862,3.24894,0.132282,19.0803,0.710559,52.6337,11.7358,0.445288,0.513019,7.75032,0.966956,0.105942,0.00271447,0.456596,0.272668,0.453764,0.373686,0.0362837,1.78806,3.61436,0.312468,1.25037,
196,31.7779,77.8784,200.458,0.408045,33.4557,2.00267,3.24109,0.30064,0.906977,1.01431,0.464907,5.22114,0.102663,11.4853,17.925,0.382352,1.37559,115.434,4.59412,14.4988,1.23067,1.938,3.21748,0.109004,20.1426,0.312413,49.2258,2.01593,0.329451,0.679531,7.75228,0.966368,0.105942,0.00271447,0.538093,0.272629,0.0712118,0.374367,0.0362944,1.78818,12.1479,0.312429,1.19099,
197,31.7777,85.5348,169.518,0.371518,21.7311,2.09048,8.14576,0.486459,0.652964,0.624878,0.426162,7.92477,0.189076,23.255,17.9891,0.520984,1.49817,52.8759,4.76462,24.8833,1.49225,0.453926,1.71284,0.0968999,24.2583,0.623331,66.7984,1.0841,0.666186,1.29087,7.75228,0.965075,0.1059,0.00268725,0.251907,0.272534,0.0485829,0.381111,0.0362063,1.78881,16.4869,0.312465,0.252408,
198,31.7777,81.0756,345.083,0.391952,42.8535,1.72264,2.36137,0.0745771,0.643834,0.294205,0.448547,3.86069,0.0485515,8.92076,18.2306,0.348469,1.26779,245.652,5.24819,16.0091,0.646518,0.739962,0.26765,0.0378247,24.1644,0.139456,49.9138,2.53293,0.302707,0.229173,7.75595,0.965075,0.1059,0.00268725,0.538123,0.272534,0.190673,0.359055,0.0362063,1.78911,17.8547,0.312475,1.25034,
199,31.7777,78.1838,162.873,0.40645,29.4229,2.14128,6.57927,0.286877,0.695157,1.12705,0.438671,4.98724,0.122298,13.2586,17.2686,0.403837,1.45202,80.397,4.58286,23.4398,1.11131,0.52991,3.50825,0.0727933,17.5602,0.39177,44.3477,2.6786,0.399913,0.765763,7.75695,0.965075,0.105849,0.00268725,0.538109,0.272534,0.0772928,0.359055,0.0362063,1.78922,2.44069,0.312411,1.25034,
200,31.7776,73.1453,172.518,0.434444,37.6173,1.31581,2.9637,0.171003,0.643311,0.674222,0.478326,2.58059,0.151274,6.92681,17.8387,0.423373,1.3609,132.24,1.52347,12.9339,0.757915,0.494241,2.04099,0.168619,9.51977,0.498177,23.5233,1.90019,0.503233,0.507301,7.75807,0.965075,0.105992,0.0027032,0.538107,0.272549,0.19601,0.359055,0.0362416,1.78922,10.568,0.312302,1.25034,
