Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
187,1434.08,2646.76,2624.39,0.541823,96.4715,0,542.307,1.44989,155.023,1631.83,106.259,94.212,19.2089,241.394,0,909.925,2.98519,260.329,1088.19,250.805,236.425,26.4955,0.573781,0,124.454,0.11402,69.4027,1219.93,5.87328,0.15769,8.99481,
188,1434.08,2445.03,2534.3,0.586526,80.8745,0,496.966,1.16576,123.628,1569.8,78.6832,75.8481,18.0709,249.889,0,1007.59,3.27222,182.5,975.395,209.156,235.009,24.7269,0.573781,0,124.454,0.113772,72.0105,1219.93,5.87328,0.15769,8.99477,
189,1434.08,2725.23,2678.09,0.526221,140.063,0,490.29,0.690951,162.447,1691.97,79.7342,138.839,21.2025,288.493,0,814.077,1.79552,237.185,1115.3,202.71,302.456,28.7328,0.573781,0,124.388,0.113772,71.795,1219.93,5.87328,0.15769,7.10001,
190,1434.08,2743.18,2529.92,0.522779,134.846,0,504.956,1.30678,150.826,1700.35,97.198,132.248,21.4472,356.521,0,807.491,2.8589,236.044,1153.77,224.633,348.555,29.4822,0.573656,0,124.348,0.113179,71.8875,1219.93,5.8178,0.160167,8.9948,
191,1434.07,2487.94,2562.62,0.576411,97.709,0,444.546,0.907712,159.551,1582.83,88.9255,95.8098,17.6562,311.162,0,877.477,2.43217,275.017,1025.39,196.75,307.05,23.9031,0.573656,0,124.348,0.113179,72.128,1219.93,5.8178,0.159931,8.99445,
192,1434.07,2788.8,3092.6,0.514224,169.639,0,484.594,1.44494,258.036,1583.66,108.169,167.25,16.0067,416.653,0,923.238,3.21582,520.618,890.45,291.587,404.098,17.6018,0.573656,0,124.348,0.113179,71.7539,1219.93,5.8178,0.160167,8.99445,
193,1434.07,2951.75,2850.71,0.485838,155.966,0,607.057,1.7172,165.541,1760,84.8623,153.802,22.7957,349.151,0,1019.95,3.53528,266.424,1142.31,183.795,345.946,29.7734,0.573656,0,124.348,0.0550594,64.0489,1219.93,5.8178,0.160146,8.99445,
194,1434.07,3039.76,3144.08,0.471771,168.06,0,610.392,1.89072,231.582,1751.95,89.429,164.911,21.545,374.179,0,1036.25,3.70799,373.903,1189.84,214.61,367.924,28.2363,0.570801,0,124.287,0.11385,71.9339,1219.93,5.92522,0.160135,8.99445,
195,1434.07,2700.33,2690.34,0.531072,163.574,0,521.782,1.38469,153.716,1610,68.7936,162.611,18.4708,376.239,0,921.192,3.24878,282.455,875.31,170.007,375.693,22.0516,0.570452,0,124.287,0.113351,69.806,1219.93,5.92522,0.156224,8.99443,
196,1434.07,2718.51,2803.68,0.527521,151.752,0,520.598,1.00383,161.801,1631.72,77.9592,154.2,19.4713,334.927,0,856.774,2.57384,327.766,1061.75,196.237,339.672,24.1395,0.570452,0,124.287,0.113351,71.3408,1219.93,5.94601,0.157496,8.99438,
197,1434.07,2280.11,2423.54,0.628949,78.4894,0,351.625,1.34199,152.549,1544.83,58.5376,75.7617,16.9672,296.295,0,714.375,3.62834,277.511,994.278,183.136,293.325,24.6869,0.566422,0,124.229,0.113351,66.8762,1219.93,5.90293,0.154981,8.99438,
198,1434.07,2370.41,2405.82,0.604987,103.407,0,378.172,1.11084,137.842,1558.28,73.933,100.699,16.9671,291.078,0,776.548,3.2085,244.591,938.944,185.491,287.728,22.0814,0.566422,0,64.1823,0.113349,65.48,1219.93,5.92791,0.157496,8.99427,
199,1434.07,2482.55,2559.43,0.577659,119.267,0,392.339,0.855575,173.596,1591.26,69.4677,117.79,17.9728,308.842,0,678.307,2.33594,272.909,995.2,178.71,309.153,24.0169,0.570284,0,124.359,0.113349,72.0512,1219.93,5.91865,0.157496,8.99425,
200,1434.07,2683.98,2485.72,0.534308,140.033,0,570.389,1.18926,168.745,1575.67,70.8265,139.229,17.8979,294.002,0,997.457,2.44356,246.984,889.475,163.553,292.747,22.9062,0.570051,0,124.359,0.113286,71.0419,1219.93,5.92789,0.155093,1.4013,
