Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
276,1243.82,1931.73,2243.71,0.643889,97.0586,0,189.498,0.938296,71.085,1414.94,51.9324,93.122,13.1564,344.042,0,584.709,2.62204,301.512,746.19,138.688,334.798,18.3627,0.188348,0,4.73952,0.14469,0.483314,1195.44,9.31263,0.0845358,8.17095,
277,1243.82,1892.59,2014.22,0.657205,60.4981,0,235.024,0.567541,53.352,1416.18,52.683,59.6523,14.6307,201.666,0,711.606,1.23679,189.96,763.429,134.789,199.81,22.4089,0.188348,0,4.11744,0.14469,0.483314,1207.31,9.31263,0.0845358,5.32463,
278,1243.82,1723.9,1844.14,0.721514,46.8006,0,145.079,0.641905,47.472,1381.49,42.6885,46.1757,13.5479,217.29,0,581.976,1.82062,217.027,746.573,127.242,215.904,21.3642,0.188348,0,4.11744,0.14469,0.483314,1207.31,9.31263,0.0845358,8.23033,
279,1243.67,1975.79,2014.56,0.629457,52.1011,0,269.598,0.776056,46.5337,1478.63,60.7915,50.7967,16.5575,193.222,0,754.826,1.97317,168.373,863.544,134.553,192.355,26.1559,0.188348,0,4.11744,0.111447,0.496267,1207.31,9.31263,0.0845358,4.65889,
280,1243.67,2034.38,1982.89,0.611328,71.4427,0,286.017,1.01206,52.6062,1467.67,68.3332,70.7113,16.5828,235.299,0,694.531,2.45569,173.571,798.991,163.072,234.629,24.372,0.188348,0,4.11744,0.14469,0.496267,1207.31,9.31263,0.0845358,2.90846,
281,1243.67,1971.27,2303.46,0.6309,84.585,0,176.148,0.787446,71.5193,1468.76,69.8863,83.4039,16.1797,332.307,0,553.952,2.3564,310.269,898.839,189.393,327.707,25.2812,0.188348,0,4.11744,0.132443,0.496267,1207.31,9.31263,0.0845358,8.23033,
282,1243.67,2128.92,2556.97,0.584179,103.369,0,267.16,0.889446,71.0603,1502.1,65.0569,102.1,17.1909,316.608,0,810.073,2.34938,275.599,903.994,163.348,312.877,26.3284,0.188348,0,4.11744,0.132443,0.496267,1207.6,9.31263,0.0845358,8.23033,
283,1243.67,1771.37,1955.19,0.702096,64.8772,0,191.573,0.669611,47.2491,1349.04,41.5598,63.7687,12.6319,271.27,0,708.615,2.12116,213.579,556.304,109.466,268.269,16.7755,0.188348,0,4.11744,0.132443,0.496267,1207.6,8.38994,0.0845358,8.18684,
284,1243.67,1888.63,2070.79,0.658504,59.7378,0,230.759,0.751718,66.9094,1392.74,65.9574,58.2235,13.5555,235.436,0,688.567,2.10494,258.267,744.683,181.325,232.854,20.4397,0.188348,0,4.11744,0.132443,0.496267,1207.6,9.31263,0.0845358,8.23033,
285,1243.67,2027.26,2238.29,0.613474,103.438,0,247.27,0.905066,55.36,1431.07,71.1576,102.495,15.5619,346.807,0,696.08,2.55613,211.788,738.169,192.116,345.163,22.7857,0.188348,0,4.11744,0.132443,0.496267,1207.6,9.31263,0.0845358,8.23033,
286,1243.67,2152.1,2420.64,0.577888,64.9618,0,332.429,0.714066,76.6128,1528.38,67.2573,64.0108,17.7345,205.032,0,900.728,1.86107,235.099,936.619,178.001,203.562,27.7616,0.188348,0,4.11744,0.132443,0.694166,1207.6,9.31263,0.0845358,8.23033,
287,1243.19,1930.38,2137.01,0.644013,86.6443,0,279.694,0.783502,62.8139,1345.65,56.8673,85.4103,12.5234,301.251,0,844.631,2.04073,221.047,553.285,164.712,298.119,17.6355,0.188348,0,4.11744,0.132443,0.687171,1207.6,9.31263,0.0603309,3.5463,
288,1243.19,1965.48,2277.87,0.632515,74.4809,0,173.251,0.710153,75.9602,1491.23,60.5752,73.0418,16.2225,286.129,0,600.17,2.23523,287.597,926.96,145.983,282.871,26.9721,0.165167,0,4.11744,0.132443,0.687171,1207.6,9.31263,0.0398866,8.23033,
289,1243.19,1893.49,2205.54,0.656562,71.0057,0,245.544,0.916914,50.5426,1396.81,46.2387,68.6569,13.7751,253.584,0,797.929,2.54617,282.15,850.173,106.567,246.396,21.138,0.165167,0,4.11744,0.132443,0.640191,1128.02,9.31263,0.0398866,8.23033,
290,1243.19,1577.47,1484.63,0.788093,53.698,0,95.6607,0.352035,32.0397,1299.54,31.3622,53.3166,11.5037,243.491,0,421.333,0.990911,148.784,450.701,101.128,242.713,14.0102,0.165167,0,4.11744,0.132443,0.640191,1207.6,10.4798,0.0398866,8.23033,
291,1243.19,1978.58,2214.29,0.628327,85.9725,0,224.036,1.08567,84.1185,1423.14,61.092,84.8915,14.2431,315.494,0,666.972,2.91412,323.002,690.365,151.08,312.457,19.3765,0.129373,0,4.9407,0.132443,0.640191,1207.6,10.346,0.0398866,8.23033,
292,1243.19,2097.72,2315.91,0.592641,122.14,0,236.153,0.947876,67.5894,1481.56,54.0147,118.979,16.3331,341.93,0,725.667,2.64007,248.907,833.562,137.552,331.43,23.3189,0.129373,0,4.9407,0.132443,0.640191,1207.6,9.01454,0.0398866,8.23033,
293,1243.19,1907.31,1932.89,0.651804,53.2638,0,236.565,0.804263,47.7402,1451.4,49.1135,52.7436,15.6842,181.076,0,712.017,2.07641,179.326,793.291,107.622,179.339,23.7767,0.129373,0,4.9407,0.0726701,0.640191,1207.6,10.7698,0.0398866,8.23033,
294,1243.19,1797.12,1949.27,0.691768,46.2968,0,159.087,0.620819,52.7166,1430.47,49.0112,44.0537,14.8647,187.601,0,540.447,1.9726,239.448,846.001,142.572,182.905,23.6862,0.129373,0,4.9407,0.13113,0.640191,1207.6,10.4028,0.0398866,8.23033,
295,1243.19,1730.94,1714.87,0.718216,54.2439,0,161.49,0.588411,33.4366,1368.97,45.3187,53.1747,13.7165,211.711,0,585.708,1.65564,162.781,616.944,127.208,211.254,19.3762,0.129373,0,4.9407,0.132443,0.640191,1207.47,10.4028,0.0398866,8.23033,
296,1243.19,1870.9,2029.78,0.664488,63.6125,0,265.621,0.811277,43.4529,1376.95,44.1737,62.5541,13.7299,272.594,0,836.151,2.39461,186.117,664.142,128.234,271.077,20.1877,0.129373,0,6.12247,0.132443,0.640191,1207.61,10.4028,0.0398866,8.23033,
297,1243.19,2022.21,2238.34,0.614769,101.224,0,247.764,0.821114,78.7465,1411.65,67.909,99.6371,14.458,309.621,0,730.035,2.01801,257.907,620.464,183.636,303.843,18.4021,0.129373,0,6.12247,0.132443,0.640191,1207.68,10.4028,0.0398866,8.23033,
298,1243.19,1747.31,1988.01,0.71149,66.181,0,138.74,0.491468,52.8082,1372.54,39.054,64.3848,13.1097,269.57,0,512.62,1.5251,225.67,799.29,106.02,262.653,19.9437,0.129373,0,5.88397,0.132443,0.640191,1207.69,10.7698,0.0398866,8.23033,
299,1243.19,1723.75,1658.14,0.721212,67.7972,0,171.858,0.500489,31.3599,1332.26,40.35,66.8625,12.7682,251.474,0,611.945,1.56003,152.012,474.209,110.951,251.17,16.2051,0.129373,0,5.88397,0.132443,0.640191,1207.68,10.8158,0.0437249,8.23033,
300,1243.19,2074.73,2417.18,0.599207,78.0523,0,308.899,0.864006,72.5563,1456.82,66.9943,75.0182,15.5297,268.574,0,840.264,2.45081,260.939,760.825,176.003,260.078,22.1321,0.178786,0,5.88397,0.0655425,0.640191,1207.68,10.8158,0.0437249,8.23033,
301,1243.19,2050.7,2059.66,0.606227,67.7048,0,306.091,0.78809,75.5153,1461.57,57.0902,66.4876,15.4559,204.381,0,816.644,2.09399,225.315,758.202,122.141,201.081,22.0141,0.178786,0,5.88397,0.132443,0.640191,1207.68,10.8158,0.0437249,2.27873,
302,1243.19,2068.79,2507.95,0.600927,71.8242,0,234.728,0.798038,82.5199,1547.58,43.0774,70.6568,17.6042,253.411,0,711.192,2.23132,348.339,1148.13,89.2258,250.387,30.2647,0.178786,0,5.88397,0.132443,0.640191,1180.73,10.8158,0.0437249,8.23033,
303,1243.19,2120.65,2627.26,0.586231,97.0308,0,237.921,0.87206,81.5575,1534.67,55.3429,95.5276,17.732,305.391,0,701.586,2.42728,293.697,985.32,145.789,305.279,27.3873,0.178786,0,6.12247,0.132443,0.640191,1207.68,10.8158,0.0437249,8.23033,
304,1243.19,1790.55,1853.8,0.694306,52.2689,0,166.373,0.797682,49.7273,1405.17,49.6623,52.5607,13.9897,200.044,0,607.268,2.33353,205.782,779.706,133.507,200.268,22.6933,0.178786,0,6.12247,0.132443,0.640191,1207.64,10.8158,0.0437249,7.65427,
305,1243.19,1995.58,2119.87,0.622974,82.8933,0,295.54,1.20965,94.2155,1373.2,53.9003,81.6662,12.9462,270.552,0,828.583,2.94863,281.094,491.078,129.967,269.412,14.0374,0.178786,0,6.12247,0.132443,0.640191,1207.68,10.9138,0.0437249,8.23033,
306,1243.19,1888.1,1993.01,0.658436,58.7322,0,245.868,0.869468,33.5632,1410.38,65.6597,58.2793,14.7503,223.785,0,769.238,2.40662,158.518,709.504,177.792,222.221,22.0755,0.178786,0,6.12247,0.132443,0.640191,1207.6,10.8093,0.0437249,8.41168,
307,1243.19,1873.05,1886.36,0.663727,75.3018,0,179.453,0.698049,64.2526,1400.35,65.3708,73.7546,13.8652,252.399,0,552.265,1.86654,231.793,699.255,183.917,246.403,20.3803,0.178786,0,6.12247,0.132443,0.640191,1207.6,10.9138,0.0437249,5.46757,
308,1243.19,1913.53,1978.03,0.649684,91.6282,0,241.242,0.78442,69.4375,1361.28,44.9144,91.104,13.1419,279.097,0,750.039,2.07012,224.14,542.648,101.645,278.234,16.3854,0.178786,0,6.12247,0.132443,0.640191,1207.6,9.92504,0.0437249,8.41168,
309,1243.19,2115.65,2311.73,0.587616,89.212,0,291.176,1.15408,48.5599,1522.4,57.7472,87.0471,18.3583,263.015,0,801.742,3.04515,186.945,922.231,138.536,258.179,28.2035,0.178786,0,6.12247,0.132443,0.640191,1207.44,10.9138,0.0437249,8.44086,
310,1243.19,1871.16,2102.44,0.664398,79.5728,0,180.109,0.818263,45.7361,1422.84,50.1081,77.4463,14.5221,295.816,0,615.127,2.4877,243.546,777.313,151.486,287.459,21.2133,0.178786,0,6.12247,0.132443,0.640191,1207.44,10.9138,0.0437249,8.44086,
311,1243.19,1924.58,2087.66,0.645954,86.4425,0,218.875,0.608634,61.6993,1409.39,48.6431,84.5118,14.4113,291.366,0,668.696,1.75015,212.163,721.268,145.874,286.387,20.8268,0.178786,0,6.12247,0.132443,0.640191,1207.44,10.9138,0.0437249,8.44086,
312,1243.19,1935.99,2110.95,0.642146,84.9769,0,185.648,0.898485,79.7466,1384.58,102.33,84.0756,13.7386,277.976,0,585.27,2.55361,259.537,611.151,441.259,276.167,17.9486,0.178786,0,6.12247,0.132443,0.640191,1207.44,10.9138,0.0437249,8.44086,
313,1243.19,2284.07,2553.44,0.544289,114.872,0,363.503,0.931339,72.6383,1533.32,66.0869,114.019,18.7002,340.081,0,946.819,2.39966,209.336,885.072,169.609,338.177,28.4512,0.178786,0,6.12247,0.132443,0.640191,1207.44,10.9138,0.0437249,8.44086,
314,1243.19,1892.79,2017.74,0.656805,52.2968,0,232.704,0.565454,59.8485,1413.35,68.8225,50.9259,14.2765,208.299,0,713.938,1.29284,224.854,780.298,181.767,206.42,22.0561,0.178786,0,7.11233,0.132443,0.640191,1207.44,9.02409,0.0437249,5.60254,
315,1243.19,2022.41,2200.42,0.614709,96.8716,0,250.188,0.742731,77.8473,1428.67,57.5393,95.6925,14.8571,301.39,0,698.647,2.01073,242.949,744.275,153.844,298.751,21.4082,0.178786,0,7.11233,0.137967,0.640191,1207.44,9.70696,0.0437249,8.44086,
316,1243.19,1862.59,1788.49,0.667452,78.7169,0,206.027,0.751549,44.9503,1380.93,58.8087,78.3618,14.0496,263.898,0,610.916,1.88993,170.888,723.028,155.574,263.241,21.3757,0.178786,0,7.37634,0.137967,0.640191,1207.44,9.25411,0.0437249,6.46448,
317,1243.19,1930.1,1922.13,0.644107,76.9292,0,251.78,0.836494,49.05,1408.23,52.2527,76.3812,14.6402,273.154,0,724.396,2.30687,164.185,679.154,115.661,271.733,20.6427,0.178786,0,7.37634,0.0507828,0.640191,1207.44,9.70696,0.0437249,8.44086,
318,1243.19,2080.78,2319.13,0.597465,86.9379,0,283.915,0.900559,66.3264,1479.98,59.4097,86.4501,16.8592,285.932,0,785.811,2.55846,223.204,874.117,162.817,285.186,25.8069,0.178786,0,7.37634,0.121646,0.640191,1207.44,9.70696,0.0437249,8.44086,
319,1243.19,1953.87,2170.22,0.636271,83.0342,0,262.241,0.546107,62.473,1399.32,50.5939,81.731,13.9353,277.155,0,768.785,1.62159,227.376,715.408,131.379,273.678,19.4087,0.178786,0,7.37634,0.137967,0.640191,1207.44,9.70696,0.0437249,8.44086,
320,1243.19,1897.15,2318.96,0.655293,81.6988,0,177.244,0.61862,75.4433,1430.92,40.0436,77.1272,14.0587,298.017,0,644.151,1.96998,323.981,901.961,100.55,283.618,21.1899,0.178786,0,7.37634,0.137967,0.640191,1207.44,9.70696,0.0437249,8.44086,
321,1243.19,1806.4,1753.71,0.688214,57.0324,0,192.83,0.699967,57.9627,1366.94,61.5264,56.2842,13.1295,220.924,0,586.141,1.99138,209.74,579.891,175.443,218.793,17.4485,0.178786,0,7.37634,0.137967,0.640191,1207.44,9.70696,0.0437249,8.44086,
322,1243.19,1773.11,1741.6,0.701136,64.3248,0,178.341,0.671707,46.6758,1356.87,51.799,61.5246,12.9025,215.371,0,588.379,2.06069,191.963,577.075,135.798,212.151,17.243,0.178786,0,7.37634,0.137967,0.640191,1207.37,9.70696,0.0437249,8.44086,
323,1243.19,1792.65,1838.45,0.693494,71.8398,0,203.548,0.650089,38.178,1351.38,42.773,71.1202,13.1653,253.52,0,670.527,1.80603,153.313,529.163,117.645,251.976,17.3457,0.178786,0,7.37634,0.137967,0.640191,1207.37,9.17527,0.0437249,8.44086,
324,1243.19,1974.65,2034.88,0.629575,100.304,0,276.319,0.90073,65.2029,1362.96,57.8595,97.7982,13.3047,306.014,0,815.81,2.45986,201.942,529.055,150.945,303.999,16.5386,0.178786,0,7.37634,0.142078,0.640191,1207.37,9.70696,0.0437249,5.78647,
325,1243.19,1770.87,1840.95,0.702025,73.828,0,166.339,0.653885,39.9823,1355.01,49.2562,72.8323,12.9666,254.485,0,606.275,2.04032,183.578,511.951,157.804,251.659,16.301,0.178786,0,6.96389,0.142078,0.640191,1207.37,9.70696,0.0437249,8.44086,
326,1243.19,1871.33,2017.31,0.664337,43.1546,0,275.613,0.699778,36.3946,1406.36,52.0953,42.5108,14.4992,188.714,0,855.784,2.08492,160.39,732.64,131.412,188.273,22.5484,0.178786,0,7.31314,0.142078,0.668932,1207.37,9.70696,0.0437249,8.34483,
327,1243.1,1883.19,2067.05,0.660103,48.0114,0,208.788,0.901995,63.7174,1427,73.0933,46.9099,14.7726,175.731,0,676.949,2.46167,247.694,814.777,191.366,170.667,22.4461,0.178786,0,6.65701,0.142078,0.668932,1207.24,9.70696,0.0437249,8.44086,
328,1243.1,1896.12,1843.2,0.655603,67.9467,0,274.159,0.70365,64.2734,1364.97,44.8757,66.2097,12.9772,252.392,0,760.312,2.04149,204.235,565.338,100.453,250.031,16.0576,0.178786,0,7.31314,0.142078,0.633062,1207.37,8.58084,0.0437249,3.8899,
329,1243.1,2033.78,2028.23,0.611228,66.2966,0,265.151,0.902701,54.6786,1506.6,56.6918,65.7609,17.6926,210.406,0,687.83,2.35983,197.758,851.553,120.373,209.969,27.0209,0.178786,0,7.31314,0.142078,0.633062,1207.37,9.70696,0.0437249,8.44086,
330,1243.1,1890.28,1921.37,0.657627,73.5907,0,217.745,0.891323,57.8537,1408.05,46.7749,71.3643,14.0103,251.268,0,683.017,2.44706,219.926,682.25,113.855,245.093,20.6479,0.178786,0,7.31314,0.142078,0.62019,1207.37,9.70696,0.0437249,7.94752,
331,1243.1,1826.84,1801.03,0.680467,47.7529,0,217.137,0.70518,55.5969,1396,48.5307,46.9413,14.1731,213.054,0,654.446,2.14855,198.841,729.523,119.234,211.211,21.4046,0.178786,0,7.31314,0.142078,0.632721,1207.37,9.70696,0.0437249,8.44086,
332,1243.1,2133.48,2372.03,0.582665,102.37,0,318.531,1.01845,62.7507,1446.55,85.7004,100.895,15.6664,310.866,0,848.231,2.62599,210.226,754.458,215.762,308.756,22.1372,0.178786,0,7.31314,0.142078,0.633062,1207.37,11.4666,0.0437249,8.44086,
333,1243.1,1792.45,1760.53,0.693521,65.2707,0,191.08,0.405776,26.7072,1377.19,52.6366,65.0867,14.0679,242.282,0,669.526,1.14042,116.984,624.004,142.556,242.021,19.9261,0.178786,0,7.31314,0.142078,0.633062,1207.37,10.3172,0.0437249,8.44086,
334,1243.1,1875.57,2015,0.662785,89.1825,0,166.306,0.841202,69.2527,1396.17,53.3745,86.8383,13.6043,293.621,0,550.173,2.27407,238.893,644.451,144.077,285.519,18.6247,0.142263,0,7.31314,0.142078,0.633062,1207.37,11.4666,0.0437249,8.44086,
335,1243.1,1665.96,1891.92,0.74618,37.4076,0,152.943,0.421838,26.588,1371.05,27.005,37.1038,13.438,169.714,0,658.219,1.51446,151.495,747.027,71.0465,168.542,21.9006,0.178786,0,7.31314,0.142078,0.633062,1207.37,12.0944,0.0437249,8.44086,
336,1243.1,1995.03,2511.33,0.623098,83.2165,0,210.713,0.783018,75.1488,1475.76,51.73,81.6013,16.0857,317.252,0,725.111,2.32732,317.822,959.685,129.225,310.175,25.8932,0.178786,0,7.31314,0.142078,0.633062,1207.37,12.0944,0.0437249,7.17461,
337,1243.1,1920.52,1928.39,0.647273,70.1093,0,283.987,0.727766,48.169,1379.66,53.8285,69.7556,14.2832,254.324,0,816.443,2.05468,162.65,652.784,133.697,254.186,20.1678,0.178786,0,5.02973,0.142078,0.633062,1207.37,12.0944,0.0437249,8.44086,
338,1243.1,1827.23,1690.56,0.68032,66.2616,0,168.614,0.700951,35.4537,1434.58,39.9765,66.0222,15.6229,230.882,0,545.744,2.14979,127.635,798.595,101.041,230.774,24.2732,0.178786,0,7.31314,0.129036,0.633062,1084.71,5.70333,0.0437249,7.95501,
339,1243.1,2334.48,2853.3,0.532496,108.814,0,294.333,1.24293,85.859,1630.78,85.9822,106.636,20.8358,317.4,0,811.381,3.10416,320.725,1112.31,180.767,309.916,32.1006,0.178786,0,7.31314,0.142078,0.633062,1207.37,12.0944,0.0437249,8.44086,
340,1243.1,1868.42,2136.37,0.665322,61.1302,0,240.054,0.658161,48.5818,1401.04,42.9328,59.9121,14.1103,240.23,0,774.425,2.03635,196.822,753.461,128.883,237.627,22.3527,0.178786,0,7.31314,0.142078,0.633062,1207.37,12.0944,0.0437249,7.60807,
341,1243.1,2021.16,2340.84,0.615045,115.153,0,232.907,0.917934,76.6297,1396.25,71.0017,113.722,14.5723,356.862,0,657.314,2.47417,249.847,728.48,200.838,353.5,20.6667,0.178786,0,7.31314,0.142078,0.633062,1207.37,12.0944,0.0437249,8.44086,
342,1243.1,1763.26,1808.94,0.705002,58.5753,0,150.806,0.654842,36.6616,1405.54,39.0543,57.5596,14.4118,258.975,0,525.24,2.11812,171.967,792.585,127.391,247.478,22.8781,0.178786,0,7.31314,0.142078,0.633062,1207.13,10.4653,0.0437249,8.44086,
343,1243.1,1852.15,1912.79,0.671165,75.3227,0,232.518,0.580375,52.1631,1364.12,39.394,74.4374,13.6181,282.347,0,737.608,1.80318,193.477,654.381,105.806,281.806,19.627,0.178786,0,7.31314,0.142078,0.633062,1207.13,12.0944,0.0437249,8.44086,
344,1243.1,1891.26,2159.88,0.657286,72.5108,0,237.713,0.794293,51.5012,1406.79,35.6023,71.5802,14.7774,274.637,0,785.834,2.20333,227.458,730.799,78.0516,271.104,22.1561,0.178786,0,7.31314,0.142078,0.638916,1207.13,12.0944,0.0437249,8.44086,
345,1243.1,2276.28,2856.57,0.546111,116.462,0,259.731,0.876474,92.8993,1615.3,59.5516,112.028,19.4372,363.279,0,715.165,2.37303,333.005,1192,155.626,346.318,30.4692,0.178786,0,7.31314,0.143073,0.638916,1207.13,12.0944,0.0437249,8.44086,
346,1243.1,1906.75,2109.3,0.651947,57.1383,0,223.046,0.533153,65.2608,1437.8,51.6144,56.6012,14.7557,220.467,0,690.873,1.52817,244.237,808.746,145.81,218.187,22.8855,0.178786,0,7.31314,0.143073,0.638916,1207.13,11.5827,0.0437249,8.44086,
347,1243.07,1916.07,2282.07,0.648761,87.316,0,173.133,0.781153,66.2847,1413.69,75.0341,85.4913,14.3359,304.885,0,542.674,2.22878,270.61,880.433,203.877,298.041,20.796,0.178786,0,7.31314,0.132431,0.623837,1207.37,12.0944,0.0437249,8.44086,
348,1242.76,2021.53,2309.93,0.614759,91.079,0,246.392,0.683836,67.6914,1446.41,63.4758,90.1607,15.639,304.283,0,783.51,2.00553,266.532,788.16,170.887,301.618,23.5839,0.178786,0,7.31314,0.143073,0.623837,1207.37,12.0944,0.0437249,4.77696,
349,1242.76,1953.63,1913.09,0.636126,91.0012,0,290.075,0.68966,41.0469,1365.18,61.3196,90.3576,13.9613,269.404,0,808.919,1.95645,133.808,516.321,148.418,269.433,17.3713,0.178786,0,7.99498,0.143073,0.615453,1207.37,11.6199,0.0437249,5.84312,
350,1242.76,1805.37,1759.52,0.688368,43.296,0,179.452,0.716143,41.9872,1434.36,47.5025,42.965,15.0889,207.593,0,583.447,2.03011,165.889,803.329,135.406,207.116,24.0262,0.178786,0,7.99498,0.143073,0.615453,1207.37,11.6199,0.0437249,8.47293,
351,1242.76,1850.3,1924.85,0.671653,67.7585,0,210.287,0.63265,62.9998,1377.3,50.6551,67.1601,13.5079,233.406,0,692.617,1.72633,222.537,674.212,133.491,232.44,19.7967,0.178786,0,7.69902,0.143073,0.615453,1207.37,11.6199,0.0437249,6.84246,
352,1242.76,1857.26,1971.2,0.669134,63.1545,0,216.742,0.594593,47.6746,1388.31,63.7866,62.624,14.3797,247.114,0,694.341,1.77123,187.852,691.346,176.889,245.806,21.107,0.178786,0,7.99498,0.143073,0.615453,1207.39,11.6199,0.0437249,8.47293,
353,1242.76,1778.46,1766.08,0.698785,33.6017,0,197.324,0.463061,26.1712,1425.54,47.2524,33.0287,15.0752,142.376,0,668.595,1.54903,128.547,795.301,132.891,141.043,23.7074,0.158717,0,7.99498,0.105341,0.623837,1207.39,12.1303,0.0437249,8.4873,
354,1242.76,2026.3,2387.71,0.613315,83.0531,0,247.15,0.581474,63.2507,1469.81,64.2067,82.2044,16.0362,321.96,0,747.864,1.61207,242.767,889.062,181.342,319.183,25.8009,0.158717,0,7.99498,0.143073,0.623837,1207.39,12.1303,0.0437249,8.4873,
355,1242.76,1845.51,1810.81,0.673397,59.1643,0,205.394,0.595738,59.2369,1387.25,60.7417,59.434,13.6856,181.811,0,640.982,1.74203,195.478,688.784,170.961,182.621,20.2524,0.158717,0,7.99498,0.144841,0.623837,1207.39,12.1303,0.0437249,3.1922,
356,1242.76,1802.42,1745.61,0.689493,46.4281,0,191.035,0.739094,34.2915,1406.09,63.4847,46.0222,14.3336,164.6,0,653.474,1.98091,139.901,708.533,176.599,164.052,21.3965,0.158717,0,7.99498,0.144841,0.612735,1207.32,12.1303,0.0437249,8.48219,
357,1242.76,1997.93,2262.96,0.622023,67.6844,0,215.962,0.673461,78.9173,1472.73,76.3148,69.2892,16.3582,242.181,0,691.038,2.03025,291.09,882.906,187.542,246.132,25.9088,0.158717,0,8.34007,0.144841,0.588664,1207.43,12.1303,0.0437249,8.4873,
358,1242.76,1869.3,1927.55,0.664826,41.8714,0,184.538,0.529618,51.876,1484.55,49.8957,39.9607,16.0806,168.618,0,591.297,1.34464,229.434,906.759,147.346,163.785,25.5755,0.158717,0,8.34007,0.144841,0.588664,1207.43,12.1303,0.0437249,8.48862,
359,1242.76,1965.87,2017.29,0.632166,75.8744,0,263.267,0.837642,51.7446,1420.18,65.4382,73.7037,14.8263,268.668,0,755.006,2.32438,216.019,707.926,187.067,262.107,20.9479,0.158717,0,8.34007,0.144841,0.588664,1207.41,12.1303,0.0437249,8.48862,
360,1242.58,1862.8,1989.19,0.667053,68.2601,0,253.896,0.68682,61.6818,1351.23,47.3359,67.3359,12.3668,235.246,0,754.081,1.91424,236.026,520.505,137.249,232.666,14.4577,0.149953,0,8.34007,0.144841,0.551325,1207.41,12.1303,0.0437249,4.72405,
361,1242.58,1749.58,1804.2,0.710218,58.8161,0,166.767,0.677107,49.1711,1361.48,42.7042,57.3786,12.5878,267.262,0,666.38,2.05314,217.573,648.899,136.528,262.937,18.4544,0.149953,0,8.34007,0.144841,0.551325,1180.18,11.0501,0.0502938,8.48862,
362,1242.58,1873.02,1920.29,0.663411,72.5709,0,196.985,0.779858,47.3374,1427.93,40.1908,72.1283,15.1004,242.334,0,615.654,2.26608,175.684,728.038,107.228,241.522,22.3346,0.149953,0,8.10539,0.144841,0.551325,1207.41,12.1303,0.0502938,8.48862,
363,1242.58,1832.42,1945.94,0.67811,51.8953,0,212.705,0.519224,43.8717,1414.7,42.4588,51.4806,14.7858,220.5,0,710.001,1.63801,188.69,728.267,129.15,219.521,22.0309,0.149953,0,8.34007,0.144841,0.551325,1207.41,12.1303,0.0502938,8.49512,
364,1242.58,2130.07,2524.3,0.583354,95.9115,0,317.982,0.863084,73.5643,1453.1,78.5333,94.7011,15.4122,312.545,0,903.299,2.35194,259.056,841.22,205.895,308.685,23.8855,0.149953,0,8.34007,0.144841,0.551325,1207.41,12.1303,0.0502938,5.11467,
365,1242.58,1956.94,1980.06,0.634963,54.0054,0,199.967,0.660604,53.5502,1503.93,73.8842,53.601,17.3399,216.586,0,572.465,1.82289,202.706,926.351,187.343,216.004,27.6621,0.149953,0,8.34007,0.144841,0.551325,1207.41,12.1303,0.0502938,8.4813,
366,1242.58,1965.83,2144.64,0.63209,92.8494,0,245.737,0.667645,72.5773,1401.28,48.54,90.1322,14.0439,304.976,0,756.009,1.95602,240.638,719.312,114.187,296.81,19.9552,0.149953,0,8.34007,0.144841,0.551325,1207.39,12.1303,0.0535866,8.4813,
367,1242.58,1881.23,2135.66,0.660517,71.8654,0,207.583,0.626647,40.8086,1414.22,59.6064,71.3427,15.179,278.933,0,709.052,1.77941,164.221,727.074,175.867,277.458,22.8467,0.149953,0,8.34007,0.144841,0.551325,1207.4,12.5389,0.0535866,8.4813,
368,1242.58,2115.37,2263.28,0.587408,103.711,0,252.332,0.774673,70.1876,1509.22,59.8701,101.83,17.4458,295.753,0,685.023,2.13555,224.208,854.919,144.84,290.69,25.3916,0.149953,0,8.34007,0.149107,0.548076,1207.4,12.5389,0.0422022,8.4813,
