Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,
370,943.982,1664.74,2690.59,0.567045,13.07,0,63.8582,72.1742,0.518587,1017.61,64.3514,385.037,48.1157,13.18,0,293.429,240.992,2.20531,538.005,292.854,1366.12,123.099,9.83271,0,0.0519026,17.2493,0.0195908,881.228,0.116362,15.3722,19.8255,
371,943.982,2341.65,3766.79,0.403128,17.0763,0,91.7548,84.4804,0.72004,1147.8,92.3749,748.795,158.642,24.1446,0,284.202,205.002,2.51626,873.18,277.567,1962.36,660.518,6.10436,0,0.0519026,7.60769,0.018584,881.218,0.116316,15.3722,19.8255,
372,943.982,19226.5,173586,0.049098,13.915,0,71.4758,86.8613,0.65001,1039.29,72.0991,503.043,17439.2,15.0044,0,267.621,241.855,2.48227,564.549,272.044,1689.57,171940,9.83275,0,0.0218334,17.2298,0.018584,881.228,0.116261,15.3722,19.8255,
373,943.977,3316.32,12054.4,0.284646,14.7633,0,59.9715,80.3662,0.606684,1072.48,60.2514,682.263,1345.62,20.0539,0,218.603,199.145,2.10196,754.368,221.612,2014.88,18541.9,9.83275,0,0.0218334,17.2298,0.018584,881.228,0.116261,15.3722,19.8255,
374,943.977,1723.51,2546.39,0.547707,14.0343,0,80.5415,57.9062,0.644521,1031.32,83.1295,387.886,68.0418,15.3106,0,281.195,170.101,2.49581,603.875,294.96,1430.84,1039.71,9.83225,0,0.0218334,14.2946,0.018584,881.227,0.116261,15.3722,19.8255,
375,943.977,2477.53,6095.77,0.381016,15.9245,0,57.6584,49.3786,0.488598,1115.51,57.9567,568.01,612.597,19.7511,0,194.523,126.615,1.76486,740.506,197.024,1671.48,3925.86,9.83275,0,0.0218334,1.94073,0.018584,881.228,0.116261,15.3786,19.8255,
376,943.977,2032.12,3982.05,0.464527,15.1379,0,50.7907,76.9572,0.652273,1089.41,51.5464,470.459,277.173,21.2753,0,217.081,230.617,2.47852,816.924,220.273,1651.4,1760.02,9.83275,0,0.0218334,6.96535,0.018584,881.228,0.116261,15.3786,19.8255,
377,943.958,1884.57,2935.31,0.500888,15.4756,0,77.6485,72.7148,0.434224,1078.38,77.8227,487.69,74.4057,19.6839,0,278.366,177.828,1.68753,678.624,277.623,1627.89,296.043,7.88302,0,0.0218334,17.2298,0.0198229,881.228,0.116261,15.3786,19.8255,
378,943.942,1972.31,4814.78,0.478598,14.0543,0,67.474,60.8647,0.648232,1029.62,68.3485,357.981,373.318,18.0733,0,298.507,202.191,2.43755,667.663,304.288,1400.01,3192.53,9.83275,0,0.0218334,3.51052,0.0195124,881.228,0.116261,15.3786,19.8255,
379,943.942,1772.52,2792.43,0.532543,13.7113,0,41.2457,49.7753,0.556281,1031.91,41.4144,457.629,136.275,18.5233,0,185.722,131.358,2.19024,668.112,189.824,1556.02,732.734,1.1001,0,0.0438649,17.2273,0.019992,881.234,0.116261,15.3589,19.8255,
380,943.942,3017.92,7238.96,0.312779,18.3766,0,92.9091,84.0182,0.58767,1203.1,93.8835,669.78,855.263,25.5063,0,314.613,218.94,1.87766,885.937,305.163,1858.22,5231.81,9.83392,0,0.0438649,3.31369,0.019992,881.234,0.116261,15.3581,19.8255,
381,943.942,1886.99,2637.71,0.500236,16.6194,0,69.5471,63.0316,0.780698,1128.97,69.8697,453.682,84.4924,23.7843,0,248.663,189.707,2.55983,882.104,252.005,1477.79,561.671,9.83392,0,0.0438649,9.73189,0.019992,881.236,0.116261,15.3581,19.8255,
382,943.942,3205.86,13975.5,0.294442,14.736,0,64.1643,61.2055,0.45733,1063.99,64.5328,371.195,1565.59,18.8668,0,270.566,185.125,1.87687,677.177,271.846,1351.86,12528.8,9.83421,0,0.0289247,3.58711,0.019992,881.236,0.116261,15.3581,19.8255,
383,943.94,2235.33,4682.41,0.422283,14.1249,0,76.603,92.4138,0.601348,1054.27,74.8974,527.046,395.375,16.1451,0,251.181,334.002,2.06171,626.447,249.984,1671.66,2826.5,9.83421,0,0.0257584,10.327,0.019992,881.236,0.116261,15.3581,19.8255,
384,943.94,2274.19,4238.64,0.415066,16.5652,0,69.2302,69.2967,0.801119,1150.86,71.4165,541.817,354.203,21.9761,0,262.693,215.869,2.70095,872.564,270.787,1726.12,1799.18,9.83421,0,0.0289247,3.77692,0.019992,881.236,0.116261,15.3581,19.8255,
385,943.94,3876.77,16263.9,0.243486,13.8491,0,62.0905,69.4119,0.585079,1039.38,62.5941,642.26,1986.6,14.942,0,205.487,164.904,1.94308,575.033,208.924,1876.23,14842,9.83421,0,0.0289247,17.2117,0.0185292,881.236,0.116261,15.3295,19.8255,
386,943.94,2134.37,3262.92,0.442258,18.9611,0,71.3161,67.0172,0.380835,1212.31,71.5318,555.561,137.289,28.3795,0,265.309,166.742,1.44186,1023.84,264.112,1617.88,1649.6,9.83421,0,0.0289247,2.64545,0.0185292,881.236,0.116261,15.3295,19.8255,
387,943.9,2253.93,3461.04,0.41878,18.0014,0,94.9818,92.2073,0.627136,1186.8,94.1686,697.254,69.8895,23.5243,0,279.244,247.259,1.92765,861.528,277.374,1927.58,209.152,9.83421,0,0.0275547,4.39219,0.0185292,881.236,0.116261,15.3295,11.9643,
388,943.9,1977.01,2768.32,0.477438,14.9954,0,92.0837,73.8706,0.824379,1087.91,93.6955,558.308,55.3179,17.0916,0,273.446,199.106,2.53299,625.772,275.163,1670.07,135.072,9.83349,0,0.0275547,1.71731,0.0185292,845.196,0.116261,15.3295,19.8837,
389,943.9,2865.15,6637.08,0.329442,16.1964,0,131.332,102.694,1.06891,1111.48,131.893,666.749,703.734,19.8688,0,383.971,230.756,2.8678,700.291,374.439,1742.5,4586.57,9.83349,0,0.0275547,16.866,0.0185292,881.229,0.116261,15.3176,19.8837,
390,943.9,1740.01,2678.2,0.542469,14.8412,0,61.2799,62.0514,0.534636,1057.47,61.4535,336.074,146.301,18.6885,0,226.742,170.089,2.14387,682.856,227.421,1263.14,917.139,9.83311,0,0.0275547,3.7987,0.0185292,881.229,0.116261,15.3176,19.8837,
391,943.9,1614.12,2642.6,0.584775,14.1856,0,47.3525,44.8256,0.304584,1043.04,47.4395,375.063,41.9167,19.2211,0,219.037,141.947,1.33968,699.505,221.34,1453.87,140.429,6.80332,0,0.0275547,5.35143,0.0185292,881.229,0.116261,15.3176,14.9647,
392,943.9,1770.57,2741.76,0.533106,15.6017,0,72.106,54.6655,0.551182,1096.65,72.8199,401.649,56.5271,20.7131,0,269.544,162.849,2.0485,724.415,267.094,1403.07,139.689,7.14501,0,0.0289247,10.0416,0.0185292,881.231,0.116315,15.3048,19.8837,
393,943.9,1670.77,2278.97,0.564948,14.6709,0,62.5302,61.078,0.857561,1072.95,63.6796,328.362,66.6453,18.279,0,247.351,179.426,2.94075,676.407,251.299,1128.87,167.715,9.83311,0,0.0289247,3.74554,0.0185292,881.231,0.116315,15.3048,19.8837,
394,943.9,2164.51,3315.82,0.43608,19.2567,0,71.6505,73.627,0.716401,1239.45,73.034,599.345,87.436,29.0704,0,239.301,211.076,2.28451,1079.5,246.992,1664.75,230.117,9.83421,0,0.0493509,2.96733,0.0185292,881.236,0.116315,15.3048,19.8837,
395,943.9,3531.33,13903.1,0.267293,17.4809,0,63.3184,48.572,0.670833,1164.07,63.5036,529.152,1644.57,25.6684,0,228.026,129.241,2.25513,957.713,230.391,1614.2,12405.1,9.83421,0,0.0493509,3.83871,0.0185292,881.236,0.116315,15.2745,19.8837,
396,943.9,3493.45,18769.9,0.270192,13.9963,0,69.7774,55.6173,0.433425,1029.88,71.149,394.002,1858.59,18.1378,0,271.194,180.566,2.07811,658.773,274.58,1508.21,17423.6,9.83421,0,0.0493509,10.7307,0.0185292,881.236,0.116315,15.2745,19.8837,
397,943.9,3054.12,8732.22,0.309058,15.3838,0,107.653,93.7479,0.577168,1075.76,108,619.865,1033.13,18.396,0,344.182,225.202,1.95793,645.376,337.374,1718.48,7004.67,9.83421,0,0.0493509,9.67372,0.0185292,881.236,0.11633,15.2745,19.9063,
398,943.9,2480.9,4961.12,0.380467,17.693,0,82.8172,66.8779,0.550333,1159.41,83.2407,637.354,432.958,23.521,0,255.9,178.54,2.07592,828.685,261.715,1836.54,2611.06,9.83421,0,0.0493509,4.50357,0.0185292,881.236,0.11633,15.2745,19.9063,
399,943.9,2847.76,6221.54,0.331453,18.5423,0,87.1528,60.8799,0.83145,1194.93,87.435,802.673,595.317,24.9662,0,277.028,172.764,2.45199,888.443,277.123,2045.48,4027.64,9.83583,0,0.0493509,7.5006,0.0185292,881.238,0.11633,15.2745,19.9069,
400,943.9,2048.45,3777.58,0.460787,15.0856,0,54.7085,58.3646,0.472573,1077.96,54.8329,445.244,341.787,20.9633,0,208.865,139.651,2.07666,789.903,211.575,1485.89,1940.3,8.44576,0,0.0493509,17.2117,0.0185292,881.238,0.116372,15.2745,19.9069,
401,943.9,1892.61,2952.02,0.49873,16.2851,0,69.6368,73.3537,0.709487,1122.26,70.1054,436.125,104.131,22.1293,0,252.838,205.072,2.48245,817.083,254.97,1429.59,418.601,9.83527,0,0.0375181,7.93267,0.0185292,881.238,0.116372,15.2673,19.9069,
402,943.895,1812.78,2746.06,0.520689,17.1309,0,59.2792,56.4631,0.442199,1151.34,59.677,423.645,44.8062,25.5592,0,234.25,172.845,1.77833,924.041,235.135,1430.53,102.274,0.528478,0,0.0375181,7.50077,0.0185292,881.238,0.116372,15.2673,19.9069,
403,943.895,1660.1,2459.89,0.568578,14.0659,0,63.0772,63.1802,0.320861,1034.5,63.3445,373.004,48.6012,17.7119,0,250.625,165.196,1.49506,650.553,250.799,1399.2,166.596,9.83323,0,0.0375181,17.1938,0.0190833,881.229,0.116296,15.2673,19.9069,
404,943.895,1540.5,2307.66,0.61272,14.1286,0,60.3585,65.1047,0.506754,1051.8,61.1447,245.414,42.0459,18.6832,0,241.537,202.848,1.98004,721.517,244.906,929.617,114.178,9.83482,0,0.0279299,17.1938,0.0187136,881.235,0.116296,15.2673,17.0466,
405,943.887,2651.4,5886.24,0.355995,15.4462,0,74.9808,65.391,0.624097,1080.57,70.7702,691.647,651.968,20.4868,0,256.762,262.784,2.34527,715.859,245.959,2013.9,3433.45,9.83482,0,0.0375181,3.27945,0.0187136,881.235,0.116296,15.2673,19.9069,
406,943.887,2760.47,6314.69,0.34193,17.8126,0,78.5082,82.352,0.736137,1189.73,79.1366,664.921,647.265,26.0974,0,261.211,238.195,2.35158,992.907,264.56,1936.71,3819.98,9.83527,0,0.0375181,5.86853,0.0187136,881.238,0.116296,15.2673,19.9069,
407,943.887,2036.55,3559.19,0.463472,16.182,0,94.0651,65.7395,0.668279,1112.27,94.9093,450.708,202.016,20.9951,0,278.691,181.689,2.21693,769.522,284.682,1509.02,1466.41,9.83527,0,0.0257147,9.66901,0.0187136,881.238,0.116266,15.2673,19.9069,
408,943.882,1496.26,2631.27,0.630828,13.627,0,30.8022,35.5231,0.52212,1016.36,31.1023,220.99,147.335,17.4533,0,164.886,93.2474,2.16219,632.419,165.838,996.952,1107.42,9.83527,0,0.0257147,4.94044,0.0183856,881.238,0.116266,15.2673,19.9069,
409,943.882,1909.53,3011.19,0.494301,18.2037,0,52.1704,57.3266,0.615981,1203.02,53.4463,436.073,88.6784,28.008,0,196.121,193.773,2.09774,1046.14,204.834,1382.26,499.181,9.83527,0,0.0257147,3.47727,0.0183856,881.238,0.116266,15.2673,10.6362,
410,943.882,1768.24,2763.35,0.533798,16.7954,0,57.2764,65.8705,0.542884,1143.27,57.5846,352.808,74.092,25.0198,0,227.615,190.384,1.88708,932.472,228.798,1301.61,211.563,9.83527,0,0.0257147,4.59091,0.0183856,881.238,0.116266,15.2673,19.9069,
411,943.878,1964.21,3227.39,0.480539,15.7724,0,73.2333,65.6293,0.750384,1109.83,75.1244,548.056,75.8069,22.2346,0,258.782,182.763,2.85587,853.001,267.963,1790.22,208.282,4.82753,0,0.0257147,7.77015,0.0183856,881.238,0.116266,15.2507,19.9098,
412,943.878,2094.78,3593.39,0.450585,15.4782,0,107.552,103.846,0.821414,1123.89,110.257,587.216,45.7266,20.0102,0,359.453,301.56,2.76297,847.942,363.944,1932.12,137.44,9.83527,0,0.0405041,11.002,0.0183856,881.238,0.116266,15.2507,19.9196,
413,943.874,2429.44,5091.64,0.388516,15.0125,0,113.165,80.7505,0.802299,1064.48,114.441,559.415,481.373,17.2684,0,354.917,198.295,2.63845,632.531,356.358,1675.42,2759.6,9.83527,0,0.0405041,8.99184,0.0183856,881.238,0.116266,15.228,19.9235,
414,943.874,1602.19,2342.4,0.589116,14.7489,0,68.1216,60.3271,0.526473,1069.63,68.7373,278.711,41.381,19.3965,0,286.96,224.071,2.27935,731.727,297.991,1130.12,367.754,9.83527,0,0.0517144,9.53453,0.0183856,881.238,0.116266,15.2065,13.5213,
415,943.867,2123.64,4165.33,0.444458,16.2847,0,64.0802,69.5314,0.630354,1127.57,65.0069,485.948,294.589,22.7759,0,236.258,201.451,2.13935,882.228,240.477,1632.27,1993.69,9.83823,0,0.0510757,5.52626,0.0183856,881.247,0.116266,15.2065,19.937,
416,943.867,1699.95,3442.76,0.555231,14.423,0,49.8596,52.3966,0.604114,1056.2,51.2556,317.225,157.992,19.9279,0,243.417,181.081,2.53193,746.062,250.659,1375.5,1295.48,9.83842,0,0.0510757,11.2287,0.0183856,881.247,0.116326,15.2065,19.937,
417,943.86,1749.47,2876.55,0.539511,15.7803,0,76.151,62.8301,0.844276,1101.63,76.8227,348.205,67.2141,22.1225,0,281.4,207.941,2.69354,839.636,283.768,1301.37,218.68,9.83907,0,0.0510757,5.96293,0.0187208,881.249,0.116326,15.1914,19.9524,
418,943.86,2186.83,5794.14,0.431612,15.7449,0,70.5703,78.2647,0.636413,1113.55,72.5938,364.245,471.219,21.7418,0,243.235,238.862,2.2829,835.852,247.902,1197.21,3971.82,6.18752,0,0.0510757,6.1877,0.0187208,881.249,0.116326,15.1914,19.9524,
419,943.86,1695.94,2391.81,0.556543,13.9694,0,56.5305,79.2018,0.621102,1050.02,58.1641,366.695,70.7356,16.076,0,207.228,201.864,2.36313,609.505,212.27,1245.3,436.387,6.61969,0,0.0510757,17.2079,0.0187208,881.249,0.116326,15.1914,19.9524,
420,943.86,2506.44,3958.31,0.376574,16.7605,0,114.542,86.713,1.16582,1156.96,114.424,799.36,216.513,20.9823,0,313.845,232.218,2.78438,791.103,304.894,1920.72,1411.12,9.83907,0,0.049868,4.69641,0.0187208,881.249,0.116326,15.1914,10.9382,
421,943.86,2701.88,4810.24,0.349334,18.1481,0,118.308,90.5275,1.04423,1194.63,120.268,731.498,427.458,25.0668,0,336.2,218.934,3.24825,925.977,341.859,2004.3,2006.93,6.36749,0,0.049868,8.67565,0.0172327,810.917,0.116326,15.1914,19.9524,
422,943.86,2136.18,3928.47,0.441845,15.7815,0,89.6106,63.7323,0.683238,1101.77,90.3064,521.075,253.224,20.8396,0,299.014,170.539,2.50114,740.881,302.525,1723.57,1876.62,6.61849,0,0.0510757,2.9445,0.0172327,881.249,0.116326,15.1817,19.9524,
423,943.86,2150.7,3836.86,0.438861,17.3799,0,83.9661,75.7161,1.01448,1169.11,84.4749,452.995,266.042,24.7943,0,269.317,215.292,2.95006,893.78,271.451,1387.38,1842.95,4.37354,0,0.0510757,3.45663,0.0165509,852.346,0.116289,15.1817,19.9524,
424,943.856,1770.46,2737.19,0.533115,15.9498,0,51.3155,48.3432,0.301601,1109.45,51.4507,421.497,72.149,23.0975,0,192.271,136.423,1.26343,856.124,198.093,1510.39,276.053,9.83894,0,0.0517144,1.44114,0.0165509,881.252,0.116289,15.1792,19.9524,
425,943.847,1656.81,2735.05,0.569676,14.7686,0,70.0704,49.3781,0.39474,1050.66,70.2566,302.705,98.5823,20.0574,0,267.457,172.525,1.62757,717.586,268.288,1219.69,525.798,9.83894,0,0.0537613,6.00128,0.0165509,881.252,0.116289,15.1526,19.9927,
426,943.847,1604.62,2345.67,0.588206,13.8479,0,43.163,46.1308,0.380306,1031.82,43.3458,375.13,50.8015,16.5006,0,185.31,134.087,1.58699,608.481,185.759,1349.8,151.239,9.83894,0,0.0537613,3.43199,0.0165509,881.252,0.116289,15.1526,19.9817,
427,943.847,2173.89,3630.71,0.434174,16.7109,0,67.5276,80.4231,0.878488,1151.86,70.507,574.677,211.304,24.0874,0,246.413,218.504,2.82552,902.344,254.228,1696.48,1201.2,7.93913,0,0.0537613,4.18194,0.0165509,881.252,0.116289,15.1114,19.9967,
428,943.847,1687.78,2656.39,0.559223,15.3587,0,63.3319,65.6628,0.484435,1076.22,64.1994,352.355,50.172,21.9073,0,255.692,193.227,1.9993,798.059,256.144,1283.47,165.42,9.83894,0,0.0536842,17.2013,0.0165509,881.252,0.116289,15.1114,19.9967,
429,943.847,2230.2,5268.31,0.423211,15.8171,0,74.0753,71.409,0.67116,1111.45,74.492,406.164,476.121,20.6065,0,250.227,190.557,2.42046,768.821,250.454,1374.52,3194.09,9.83894,0,0.0537613,17.1929,0.0156547,881.252,0.116289,15.1114,19.9975,
430,943.847,1796.78,2710.47,0.525299,14.2591,0,98.3974,76.0401,0.822844,1032.88,98.8612,419.455,56.0673,15.558,0,335.495,234.182,2.7021,551.58,340.574,1384.99,399.518,9.83894,0,0.0504939,12.8142,0.0156547,881.252,0.116289,15.1114,20.0054,
431,943.847,1953.97,2960.85,0.48304,14.2511,0,87.4952,60.1532,0.65954,1026.95,87.6254,555.906,120.933,14.9895,0,287.522,157.44,2.16156,494.553,287.911,1662.66,561.127,5.77454,0,0.0504939,7.26406,0.0156547,881.25,0.116289,15.1114,20.0101,
432,943.847,2140.26,3889.7,0.440996,18.2735,0,82.0955,83.7701,0.726167,1165.77,86.4974,469.382,233.743,34.7065,0,270.753,277.584,2.24317,898.065,286.211,1449.78,1566.53,5.70003,0,0.0504939,3.6974,0.0156547,881.25,0.116289,15.1114,19.9976,
433,943.847,1724.92,2493.82,0.547183,15.2526,0,46.1412,42.9772,0.418603,1072.76,46.333,425.008,76.0337,19.4355,0,177.232,125.455,1.89916,686.265,184.718,1466.42,257.752,9.83857,0,0.0491024,1.01147,0.0149734,881.25,0.116289,15.1068,20.0101,
434,943.847,2976.05,8238.54,0.317148,20.0137,0,95.8786,89.4137,1.09356,1262.8,97.3358,662.359,747.155,27.7001,0,283.214,267.223,2.88361,1033.77,289.274,1670.93,6100.17,9.83857,0,0.0491024,2.24132,0.0149734,881.25,0.116289,15.1068,20.0182,
435,943.847,1817.31,2664.56,0.519364,16.2095,0,56.0477,53.5459,0.744221,1118.03,56.2859,437.203,79.2434,22.422,0,207.536,158.723,2.63392,811.399,207.859,1397.65,614.578,9.83857,0,0.0491024,2.65221,0.0149734,881.25,0.116289,15.1068,20.0188,
436,943.836,2005.08,4117.25,0.470722,15.2667,0,81.3918,69.6491,0.505136,1086.18,82.0159,380.102,289.971,20.4667,0,278.586,220.194,1.9815,763.576,277.086,1356.51,2065.31,8.45786,0,0.0491024,9.23854,0.0140926,881.253,0.116313,15.1068,20.0213,
437,943.833,2369.89,3629.89,0.398261,18.9707,0,93.4795,69.1655,0.87185,1211.04,94.0168,679.749,202.589,25.3558,0,279.792,160.32,2.59018,899.801,280.591,1781.92,1029.09,6.49531,0,0.0491024,6.1614,0.0140926,881.253,0.116313,15.1068,20.0236,
438,943.833,1805.14,2679.5,0.522857,15.0426,0,58.0609,75.8336,0.604807,1088.2,59.0192,438.563,69.8259,19.6271,0,199.631,194.098,2.18886,739.271,204.387,1509.34,246.456,9.8395,0,0.0491024,17.1986,0.0140926,881.253,0.116313,15.1068,20.0215,
439,943.833,2237.93,3386.56,0.421744,20.2812,0,116.997,106.525,0.779818,1275.43,119.883,496.87,101.166,29.7257,0,347.159,315.748,2.40941,1135.34,335.71,1432.4,263.473,9.8395,0,0.0491024,1.23636,0.0140926,881.253,0.116313,15.1068,20.0215,
440,943.833,2507.25,4495.91,0.376442,18.1632,0,111.998,105.604,0.71475,1226.08,115.915,646.393,282.385,26.1985,0,329.648,291.829,2.46517,1054.26,338.089,1819.02,1827.46,9.83969,0,0.0491024,10.5117,0.0140926,881.255,0.116313,15.1068,20.0215,
441,943.833,3143.95,10446.5,0.300206,17.6955,0,94.6573,86.4599,0.676738,1180.86,96.5791,625.549,1041.47,25.4257,0,320.165,238.228,2.46954,958.24,325.968,1915.35,8574.74,9.83969,0,0.0491024,10.3389,0.0137959,881.255,0.116313,15.1061,20.0215,
442,943.833,1902.91,3223.44,0.495994,13.743,0,76.691,86.9505,0.832439,1061.05,81.1658,469.456,113.024,16.3412,0,277.195,260.603,2.86935,777.255,290.924,1615.83,985.661,9.83969,0,0.0491024,9.10134,0.0137959,881.255,0.116315,15.1061,20.0142,
443,943.818,2174.69,4059.34,0.434,16.9335,0,89.6331,70.4448,0.892025,1138.53,89.9101,500.528,267.819,21.7691,0,275.861,194.44,2.65759,783.651,274.644,1485.46,2135.96,9.83969,0,0.0491024,3.49953,0.0137959,881.255,0.116315,15.1049,5.55576,
444,943.818,2203.36,3916.13,0.428353,16.5477,0,75.0396,86.493,0.685626,1131.18,73.2904,572.778,247.351,22.7906,0,289.487,268.242,2.41214,827.544,288.398,1810.57,1338.92,9.83969,0,0.0491024,7.34718,0.0137959,881.255,0.116315,15.0676,20.0215,
445,943.818,3636.33,14033.6,0.259552,16.1137,0,80.794,61.405,0.328821,1107.34,81.6853,412.192,1876.47,22.351,0,278.564,178.469,1.51717,812.776,283.593,1421.02,12142.8,9.83981,0,0.0491024,4.84401,0.0136475,881.254,0.116315,15.0676,20.0215,
446,943.818,3388.65,13994.6,0.278523,15.5821,0,94.3449,84.0781,0.753084,1112.53,96.8141,492.423,1492.12,18.9331,0,314.715,253.072,2.3541,764.48,320.795,1622.61,12166.3,9.83931,0,0.0491024,11.0496,0.0136475,881.253,0.116315,15.0676,20.0215,
447,943.818,1850.06,3164.68,0.510154,14.306,0,85.9843,76.3412,0.545879,1049.92,87.1575,445.075,90.7369,18.1988,0,328.333,227.285,2.01429,719.024,333.935,1612.74,1410.17,9.83981,0,0.0491024,17.1985,0.0136475,881.254,0.116296,15.0676,20.0215,
448,943.818,2042.89,3891.98,0.462,15.4509,0,56.6903,77.8967,0.43612,1095.87,57.4469,474.575,264.525,21.0896,0,238.907,218.824,1.74527,784.155,248.095,1553.23,1836.62,9.83981,0,0.0492177,9.26672,0.0136475,881.254,0.116296,15.0676,20.0404,
449,943.818,1898.64,3013.71,0.497101,15.7599,0,94.4246,85.453,0.692638,1101.14,95.4285,435.41,70.3297,21.1693,0,324.845,346.796,2.30799,881.679,321.147,1549.21,289.932,9.83981,0,0.0492177,4.6291,0.0136475,881.254,0.116296,15.0676,20.0455,
450,943.815,2146.22,3795.96,0.439758,16.278,0,71.8314,66.3126,0.740644,1112.99,72.2255,590.584,215.248,21.8659,0,247.88,161.457,2.41568,807.15,253.682,1661.08,1649.67,9.83981,0,0.0492177,5.45307,0.0136475,881.254,0.116296,15.0676,20.0637,
451,943.815,2108.05,3827.57,0.44772,15.7309,0,86.4798,94.9604,0.726314,1096.47,87.2754,527.563,198.84,20.7839,0,319.745,261.277,2.48158,766.063,319.667,1773.39,923.488,9.83981,0,0.0492177,17.1911,0.0135532,881.254,0.116296,15.0676,20.0637,
452,943.815,4302.43,21051.9,0.219368,15.6904,0,92.5971,74.0362,0.741537,1093.25,92.8706,617.487,2315.76,20.5403,0,300.321,193.815,2.41099,743.173,300.968,1814.35,19605.9,9.83981,0,0.0492177,6.06545,0.0132718,881.254,0.116296,15.0676,16.2313,
453,943.814,3057.2,9853.84,0.308719,14.582,0,58.898,61.0853,0.451856,1064.06,59.1416,464.145,1334.83,17.2786,0,225.217,162.701,1.75425,651.376,224.11,1524.37,8455.72,9.83981,0,0.0492177,10.4324,0.0132718,881.254,0.116296,15.0676,20.0637,
454,943.814,1830.89,3038.16,0.515496,15.2458,0,64.1779,61.0309,0.538736,1097.63,65.4629,462.674,64.1274,19.1764,0,251.244,219.365,2.22396,764.713,257.059,1626.52,783.342,9.83981,0,0.0492177,10.7437,0.0122181,881.254,0.116296,15.0676,19.5086,
455,943.814,2435.15,5544.94,0.38758,14.5868,0,63.787,75.0407,0.738292,1067.95,64.3114,536.206,612.526,16.3094,0,226.04,204.245,2.65178,609.876,226.925,1680.43,3798.44,9.83981,0,0.0492177,5.83481,0.0122181,881.254,0.116296,15.0676,20.0641,
456,943.81,1785.28,2729.98,0.528662,17.516,0,70.6872,46.2067,0.623709,1147.51,70.8644,374.497,57.3718,25.5172,0,246.174,168.611,2.35091,920.284,245.805,1292.28,526.068,9.83981,0,0.0492177,4.47356,0.0122181,881.254,0.116296,15.0619,20.06,
457,943.81,2715.11,6912.06,0.347614,15.9531,0,116.58,78.5407,0.697295,1090.92,117.165,521.008,774.242,20.4961,0,378.458,238.274,2.41835,737.927,370.376,1632.96,4635.68,9.83986,0,0.0681975,11.5872,0.0122181,881.255,0.116296,15.0619,20.0632,
458,943.81,3545.36,13367.9,0.26621,21.0006,0,96.0761,75.8911,0.92787,1286.62,96.3989,659.561,1308.89,30.1024,0,271.843,229.753,2.7349,1035.66,272.497,1762.22,11754.7,9.83986,0,0.0681975,0.995752,0.0122181,881.255,0.116296,15.0619,20.0716,
459,943.809,2215.43,3701.94,0.426016,16.5212,0,80.3201,61.3992,0.750452,1122.28,80.5188,652.848,200.795,22.3809,0,256.048,153.637,2.57566,797.834,256.606,1831.62,1525.46,9.83986,0,0.0707488,4.56705,0.0122181,881.255,0.116296,15.046,20.0716,
460,943.809,1755.87,2962.91,0.537515,14.3519,0,62.1314,63.5253,0.562943,1060.08,62.5377,347.005,145.681,18.547,0,225.903,175.138,2.24484,712.29,230.766,1308.93,746.776,9.83986,0,0.0755343,7.50545,0.0122181,881.255,0.116296,15.046,20.0716,
461,943.808,2052.4,3254.69,0.459857,17.4314,0,74.196,55.8489,0.764901,1154.04,74.4901,532.406,143.22,24.2225,0,238.678,151.168,2.58001,872.492,237.447,1670.22,567.125,9.84046,0,0.0755343,8.65591,0.0122181,881.257,0.116296,15.046,20.064,
462,943.808,2877.89,11423.1,0.327952,15.4581,0,76.2173,79.7432,0.761101,1093.25,77.0142,452.092,1083.35,20.8697,0,264.084,254.183,2.6829,811.063,266.35,1514.99,9795.54,9.84046,0,0.0661315,10.5492,0.0122181,881.257,0.116286,15.046,20.0885,
