Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.toe_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.toe_angle_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
278,1254,2210.95,2992.91,0.56718,84.8578,0,377.798,1382.03,86.817,1.98383,181.247,82.8388,13.3765,274.82,0,1272.04,754.877,291.899,1.55625,1023.85,273.19,20.5279,0.153235,0,0.326034,1183.63,0.307691,0.575027,32.5016,0.148797,7.53722,
279,1254,2091.01,2731.67,0.599711,76.9252,0,399.003,1358.87,65.7313,2.22047,99.7569,75.8563,12.6553,276.209,0,1422.22,603.71,264.734,2.0699,273.291,273.507,16.8464,0.153235,0,0.326034,1204.11,0.250041,0.438253,31.9501,0.191781,3.24615,
280,1254,2045.15,2450.4,0.613161,48.7353,0,375.679,1409.19,37.1631,2.16126,109.906,47.7986,14.5133,204.899,0,1234.77,730.282,174.117,1.99203,368.148,202.957,22.562,0.153235,0,0.326034,1204.11,0.250041,0.724989,32.5016,0.191781,7.69431,
281,1254,2116.19,2655.17,0.592576,81.2542,0,376.666,1415.33,75.4113,2.1089,71.3569,79.79,14.2706,283.537,0,1326.9,729.028,315.657,1.77597,167.632,279.048,20.0748,0.153235,0,0.326034,1204.11,0.250041,1.22034,21.8322,0.191781,7.69431,
282,1254,2395.36,3875.81,0.523514,97.1052,0,348.597,1407.08,95.3072,2.25777,335.606,95.2703,14.1444,282.544,0,1098.64,668.879,299.953,2.23218,1994.6,279.734,19.5609,0.153235,0,0.326034,1204.11,0.250041,0.968731,32.5016,0.191781,7.69431,
283,1254,2266.27,4026.22,0.553335,54.3065,0,315.439,1424.88,46.4577,2.04752,355.381,52.9664,14.7891,204.186,0,1072.8,797.644,205.857,1.62037,2552.31,200.498,22.6899,0.153235,0,0.326034,1204.11,0.250041,0.403807,32.5016,0.191781,7.69431,
284,1254,2251.39,2672.72,0.556991,95.9485,0,371.009,1507.62,84.9504,2.04544,78.8674,94.0291,16.9234,288.407,0,1063.27,883.023,273.936,1.59137,283.66,284.174,25.7709,0.153235,0,0.326034,1204.11,0.250041,0.549836,21.845,0.191781,7.69431,
285,1254,2441.23,3271.11,0.513677,73.0094,0,541.433,1434.77,85.3476,2.26277,217.281,71.9439,15.1802,241.879,0,1527,811.386,245.254,2.05991,1019.07,241.539,23.7581,0.153235,0,0.326034,1204.11,0.250041,1.04177,32.5016,0.191781,1.58457,
286,1254,2807.16,4325.98,0.446717,112.975,0,614.253,1487.44,131.234,2.26363,332.579,110.493,15.9249,315.503,0,1676.5,739.719,351.32,1.90082,2426.69,311.162,21.1971,0.153235,0,0.326034,1204.11,0.250041,0.302898,26.6251,0.191781,7.69431,
287,1254,1967.24,2514.92,0.637443,57.8445,0,305.552,1352.04,63.2983,1.91014,115.031,58.6424,12.9217,219.604,0,1149.23,643.418,248.617,1.324,436.594,222.95,19.035,0.153235,0,0.326034,1204.11,0.143769,0.369215,32.5016,0.191781,7.69431,
288,1254,2195.73,2512.38,0.57111,83.6905,0,455.884,1404.36,72.0228,2.0242,80.6851,82.6894,14.3742,267.846,0,1393.74,685.954,234.055,1.61447,174.584,267.333,20.2239,0.153235,0,0.326034,1204.11,0.143769,0.34365,32.5016,0.191781,2.9227,
289,1254,2147.61,2517.31,0.583908,106.894,0,296.613,1435.77,105.142,2.02031,81.0306,105.379,14.756,336.988,0,925.662,805.852,347.872,1.91349,159.056,330.771,22.8995,0.329352,0,0.326034,1204.11,0.143769,0.407917,31.7171,0.1974,7.79826,
290,1253.7,2142.98,3694.95,0.585028,61.0235,0,339.464,1366.92,49.0082,1.98331,251.807,59.8748,12.9032,248.339,0,1301.96,774.864,238.933,1.74754,1890.91,245.535,21.0586,0.329352,0,0.326034,1177.95,0.225767,0.0358071,32.5016,0.1974,7.91304,
291,1253.7,2164.7,2694.7,0.57916,99.1611,0,377.121,1400.42,87.7674,2.06905,86.827,97.3064,14.0276,303.376,0,1227.1,636.798,277.404,1.62136,238.86,300.384,19.0952,0.329352,0,0.326034,1204.1,0.225767,0.748462,32.5016,0.189638,7.91304,
292,1253.7,2195.97,2979.51,0.570911,76.7777,0,453.323,1441.47,63.6922,2.05686,67.2646,75.8966,15.4919,303.761,0,1512.07,785.747,283.88,1.74306,117.671,301.326,23.3238,0.329352,0,0.326034,1204.1,0.225767,1.24631,22.0743,0.184503,7.91304,
293,1253.7,2135.88,2750.64,0.586973,82.2945,0,294.754,1415.28,48.6887,2.27072,195.68,81.5752,15.3387,261.582,0,932.243,705.205,199.059,2.3127,982.289,260.883,22.1826,0.329352,0,0.326034,1204.1,0.225767,0.75102,32.3752,0.189638,7.91304,
294,1253.7,2266.42,2837.7,0.553165,100.842,0,521.966,1396.95,58.4998,2.01867,71.7365,99.9066,14.5002,290.124,0,1572.13,669.381,211.07,1.58029,161.163,289.033,20.1593,0.329352,0,0.326034,1204.1,0.225767,0.569001,32.3752,0.189638,7.91304,
295,1253.2,2043.44,2949.57,0.613278,60.3501,0,240.961,1333.39,80.0286,1.98194,254.468,60.1521,12.1093,228.244,0,990.208,516.061,313.283,1.53864,1342.33,227.837,14.7511,0.143786,0,0.326034,1204.1,0.100534,0.749981,32.3752,0.0348174,7.1659,
296,1253.2,2235.42,2827.74,0.56061,54.7279,0,504.178,1418.1,79.0899,2.27524,109.416,53.6323,14.0042,204.61,0,1540.61,771.187,298.907,2.33705,387.535,202.75,21.5327,0.143786,0,0.326034,1204.1,0.100534,0.939611,32.5016,0.0348174,2.23495,
297,1253.2,2043.46,2883.5,0.613271,34.8447,0,296.521,1360.5,53.2673,2.09727,249.801,33.53,12.9001,135.038,0,1111.46,645.383,216.064,1.88389,1268.63,133.369,18.7081,0.143786,0,0.326034,1204.1,0.100534,0.547014,32.5016,0.0348174,7.91304,
298,1253.2,2106.9,3237.83,0.594807,42.6153,0,324.569,1357.61,62.193,1.97749,260.686,44.4762,12.7677,201.595,0,1203,588.712,257.099,1.64318,1424.85,204.195,17.8254,0.143786,0,0.326034,1204.1,0.100534,0.782432,32.5016,0.0348174,8.12055,
299,1253.2,2521.6,4085.56,0.496986,74.1929,0,363.344,1555.9,84.3766,2.27555,353.206,71.0866,17.2154,257.831,0,1132.64,1005.62,316.229,2.07187,2117.84,245.379,27.6488,0.143786,0,0.326034,1204.11,0.100534,0.126406,32.5016,0.0348174,8.17563,
300,1253.2,2131.4,2622,0.58797,76.4195,0,419.493,1392.44,57.294,2.09354,93.9681,75.5879,14.1034,254.376,0,1313.94,677.472,214.592,1.93178,326.509,253.342,20.2854,0.143786,0,0.326034,1204.11,0.100534,1.09705,32.5016,0.0348174,8.17563,
301,1253.2,2031.42,2693.76,0.616908,74.2876,0,330.846,1423.04,57.4721,2.10274,55.6346,73.242,14.7972,302.06,0,1279.27,793.076,300.087,2.06788,100.705,297.992,22.8818,0.143786,0,0.326034,1204.11,0.100534,0.162703,32.8712,0.0348174,8.19214,
302,1253.2,2139.64,3005.3,0.585704,67.682,0,345.702,1413.08,54.3119,1.93947,178.305,64.1729,14.4487,232.573,0,1252.94,780.124,292.414,1.37361,803.074,225.271,21.2482,0.143786,0,0.326034,1204.09,0.100534,0.75347,32.7766,0.0348174,8.19214,
303,1253.2,2377.67,3258.27,0.527069,115.382,0,420.16,1405,100.644,2.18178,206.421,113.764,14.1217,352.031,0,1291.3,732.85,316.843,1.70417,1004.41,345.824,19.6447,0.143786,0,0.326034,1204.11,0.100534,1.24631,30.4028,0.0348174,8.19214,
304,1253.2,2546.11,3374.96,0.4922,90.6526,0,529.841,1465.75,121.471,2.3948,233.131,87.8928,14.9775,247.895,0,1431.31,773.788,318.829,2.16528,1078.77,243.065,21.011,0.143786,0,0.326034,1204.11,0.100534,1.24631,32.6316,0.0348174,8.14135,
305,1253.2,2350.72,2874.33,0.533112,54.8203,0,575.076,1459.45,67.9818,2.08864,121.642,53.706,15.9539,191.344,0,1612.13,781.532,252.965,1.8376,378.475,189.509,23.3327,0.143786,0,0.326034,1204.09,0.100534,0.413491,32.8712,0.0348174,8.19214,
306,1253.2,2084.7,2723.39,0.60114,76.9072,0,280.597,1406.52,54.1851,2.09173,173.548,76.1342,14.7132,259.33,0,1004.63,697.108,197.864,1.63394,896.306,257.721,21.5497,0.143786,0,0.326034,1204.09,0.100534,0.674361,32.8712,0.0348174,8.16713,
307,1253.2,2378.06,3208.84,0.526984,111.355,0,434.818,1446.09,124.778,2.38636,135.248,108.123,15.2579,352.057,0,1333.32,822.171,395.883,2.42061,342.964,346.324,22.4435,0.143786,0,0.326034,1204.09,0.100534,0.257005,32.8712,0.0348174,8.19214,
308,1253.2,2070.87,2829.36,0.605155,60.4703,0,326.435,1416.97,28.9319,2.0613,160.711,60.1056,15.1834,248.678,0,1256.53,755.665,163.769,1.80362,794.206,247.981,23.553,0.143786,0,0.326034,1204.09,0.100534,1.00899,32.8712,0.0348174,8.19214,
309,1253.2,2496.39,3822.17,0.502003,100.378,0,463.456,1411.11,88.7547,2.20004,317.183,98.7323,14.5834,308.02,0,1375.4,648.029,301.374,2.09461,1821.96,306.776,19.7891,0.143786,0,0.326034,1204.09,0.100534,0.663532,32.8712,0.0348174,8.19214,
310,1253.2,2012.29,2547.83,0.622772,60.3636,0,312.52,1417.55,42.6241,2.30245,103.459,58.8738,14.5948,246.622,0,1244.28,728.943,238.918,2.34434,405.268,242.744,21.6906,0.143786,0,0.326034,1204.09,0.100534,0.59399,32.799,0.0172009,8.19214,
311,1253.2,1940.66,2061.91,0.645758,56.4845,0,281.338,1381.51,68.1608,2.07038,82.2918,55.4563,13.3539,199.043,0,890.972,641.643,223.141,1.80392,204.657,197.271,19.2398,0.143786,0,0.326034,1204.09,0.100534,0.323974,21.9824,0.0172009,6.84447,
312,1253.2,2438.68,3375.97,0.513883,122.904,0,339.73,1493.89,115.678,2.20986,227.352,120.357,16.5652,398.475,0,997.473,930.681,405.119,2.18786,1222.19,389.888,25.0427,0.143786,0,0.326034,1204.09,0.100534,0.544208,32.799,0.0172009,8.21188,
313,1253.2,2084.18,2743.48,0.601292,62.3657,0,346.004,1393.96,65.3163,2.23111,140.133,60.4895,13.6742,258.605,0,1239.16,783.257,304.502,2.20696,682.912,253.656,21.0026,0.143786,0,0.326034,1204.09,0.100534,0.52666,32.799,0.0172009,8.21188,
314,1253.2,2376,4141.46,0.527441,46.279,0,380.698,1505.98,55.1231,2.22782,322.984,45.5657,17.1355,168.306,0,1193.59,955.893,221.972,2.13842,2590.52,166.509,28.0928,0.143786,0,0.326034,1204.09,0.100534,0.453579,32.799,0.0172009,8.21188,
315,1253.03,2438.2,5446.93,0.513918,68.913,0,335.515,1414.16,66.7032,2.1668,467.824,68.1189,14.8008,233.885,0,1256.18,766.528,247.575,1.80954,3781.18,232.858,22.55,0.143786,0,0.326034,1204.08,0.100534,0.784551,32.799,0.0172009,8.21188,
316,1253.03,2144.09,2579.86,0.584414,68.2403,0,431.167,1423.63,35.4945,2.03702,100.426,67.7635,15.3286,222.807,0,1334.95,756.166,142.42,1.51575,482.39,222.517,22.9767,0.143786,0,0.326034,1204.09,0.100534,0.478889,32.799,0.0172009,8.22301,
317,1253.03,2443.07,3138,0.512894,138.99,0,437.454,1446.41,117.139,2.13851,142.724,142.37,15.8377,378.69,0,1295.46,765.995,367.044,1.6307,414.916,383.679,23.0639,0.143786,0,0.326034,1204.11,0.100534,0.36853,27.0618,0.0172009,8.22301,
318,1253.03,2640.13,4257.55,0.474611,83.7676,0,415.192,1428.3,123.876,2.37328,485.892,86.3314,14.397,249.905,0,1237.5,684.303,407.273,2.2464,2373.65,256.957,19.7462,0.143786,0,0.326034,1204.11,0.100534,0.140947,32.799,0.0172009,8.22301,
319,1253.03,2150.66,2837.18,0.582627,56.6111,0,357.886,1440.67,52.7017,1.84177,169.587,55.9475,15.4209,204.774,0,1198.4,786.694,216.122,1.23956,976.542,203.909,23.4714,0.143786,0,0.326034,1204.11,0.100534,0.136738,32.799,0.0172009,8.22301,
320,1253.03,2221.15,2934.79,0.564138,68.0912,0,364.982,1422.25,81.9318,2.19078,200.404,66.7131,14.589,232.379,0,1300.64,765.918,278.717,1.81835,845.396,230.225,22.2935,0.143786,0,0.307144,1204.1,0.100534,0.409145,32.799,0.0172009,8.22301,
321,1253.03,2104.34,3132.5,0.595453,36.6613,0,333.192,1437.19,38.3635,2.01051,206.208,35.7204,14.9931,174.35,0,1260.6,883.978,186.881,1.55359,1283.41,171.406,25.2366,0.143786,0,0.307144,1204.11,0.100534,0.872216,32.799,0.0172009,8.22301,
322,1253.03,1873.35,2050.72,0.668874,79.8411,0,214.907,1346.16,65.533,2.09256,73.8329,78.3726,12.6069,297.575,0,758.297,504.772,277.208,1.70775,200.475,295.306,15.5899,0.143786,0,0.307144,1204.11,0.100534,1.24718,32.799,0.0172009,8.22301,
323,1253.03,2180.73,2744.79,0.574595,103.355,0,433.823,1387.29,74.7098,2.25229,62.6403,102.59,14.0637,323.157,0,1392.04,654.927,248.13,2.03703,113.574,321.925,19.5343,0.143786,0,0.307144,1164.98,0.100534,1.26049,27.7669,0.0172009,8.22301,
324,1253.03,2381.52,3288.9,0.526148,78.4739,0,453.19,1408.05,78.9417,2.07854,269.092,77.4364,14.2643,237.22,0,1279.23,608.569,227.529,1.71207,1723.83,235.917,17.8204,0.143786,0,0.307144,1204.11,0.100534,0.378338,32.799,0.0172009,8.22301,
325,1252.96,1938.07,2260.54,0.646496,55.1468,0,353.056,1343.15,41.5477,1.91465,75.6434,54.8533,12.7612,222.885,0,1273.69,591.208,184.891,1.23566,262.374,223.576,17.764,0.132484,0,0.307144,1204.1,0.0878188,0.0793483,32.799,0.0172009,8.22301,
326,1252.96,2129.03,2964.89,0.588512,57.2172,0,373.623,1428.47,66.7211,2.02242,130.35,55.8678,14.7535,256.074,0,1313.6,789.865,261.573,1.68355,567.338,250.321,23.1304,0.143786,0,0.307144,1204.09,0.0833428,0.157025,33.4379,0.0222173,8.22301,
327,1252.96,2204.1,2841.49,0.568468,71.6363,0,398.126,1459.31,78.6825,1.9325,110.434,68.6292,15.3485,245.515,0,1356.59,782.785,277.129,1.51133,348.229,239.653,23.4247,0.143786,0,0.307144,1204.11,0.0878188,0.63409,32.3183,0.0222173,1.10469,
328,1252.96,2320.87,3309.65,0.539866,61.7416,0,353.398,1496.14,76.2768,2.42279,259.076,56.7454,15.0707,216.421,0,1171.43,1026.78,290.925,2.45752,1083.9,194.089,22.36,0.136615,0,0.307144,1178.42,0.0820133,0.653823,33.4379,0.0222173,8.22301,
329,1252.54,2558.98,3652.42,0.489467,118.37,0,434.74,1473.41,84.9598,2.32923,310.881,117.528,16.7643,337.052,0,1251.18,781.899,289.555,2.31409,1415.82,335.861,23.9,0.143786,0,0.307144,1204.11,0.0878188,0.594638,30.599,0.0222173,8.22301,
330,1252.54,2024.33,2575.71,0.618743,62.5813,0,262.786,1484.59,66.2726,1.94158,68.5537,61.4049,16.1922,271.365,0,1084.11,958.003,304.873,1.4121,139.085,266.781,26.6214,0.143786,0,0.307144,1204.11,0.0878188,0.566518,32.4723,0.0222173,8.22301,
331,1252.54,3394.37,10942.7,0.369005,104.498,0,383.091,1397.78,92.093,1.93346,1297.89,103.128,13.9571,332.178,0,1257.74,743.564,312.45,1.23191,9583.39,333.211,20.3734,0.143786,0,0.307144,1204.11,0.0878188,0.660787,21.8356,0.0222173,8.22301,
332,1252.54,2310.59,3084.56,0.542085,84.4801,0,423.698,1477.31,80.7016,2.29623,146.526,80.2706,15.316,282.172,0,1303.16,899.467,298.282,2.20226,1171.17,265.22,23.9706,0.143786,0,0.307144,1204.11,0.0878188,1.0043,30.9034,0.0222173,7.10366,
333,1252.54,2420.67,3668.57,0.517433,75.7838,0,474.617,1558.02,130.213,2.16869,90.8458,72.1819,16.8458,260.213,0,1508.35,1291.94,673.303,1.96454,186.554,250.244,26.9828,0.143786,0,0.307144,1204.11,0.0878188,0.909431,33.4747,0.0222173,8.22301,
334,1252.54,2213.18,2989.08,0.565943,80.5167,0,314.226,1434.89,79.4176,2.47757,208.963,77.158,15.5393,278.759,0,1016.68,709.691,283.531,2.53945,1219.33,274.665,22.1116,0.143786,0,0.307144,1204.11,0.0878188,1.19694,33.5937,0.0222173,8.22301,
335,1252.54,2542.36,3387.25,0.492667,125.079,0,635.958,1425.1,117.006,2.06146,98.8392,123.459,14.8628,362.517,0,1827.62,753.22,335.122,1.7735,239.371,358.222,20.5819,0.143786,0,0.42789,1204.11,0.0878188,0.242884,33.5937,0.0222173,8.22301,
336,1252.54,2019.29,2812.27,0.620286,69.4121,0,179.069,1342.28,75.9474,2.17707,270.38,67.9868,12.0393,267.735,0,828.976,544.78,273.198,1.84063,1382.69,263.105,15.0897,0.143786,0,0.42789,1204.11,0.0634245,1.19694,32.5276,0.0222173,7.80024,
337,1252.54,2176.59,2632.09,0.575458,132.599,0,331.713,1407.93,93.9684,2.39376,61.8282,131.442,14.7191,384.405,0,1014,748.151,317.937,2.39641,224.05,381.354,21.2338,0.143786,0,0.42789,1204.11,0.0634245,0.413275,33.5937,0.0222173,8.22301,
338,1252.54,2057.13,2607.29,0.608877,89.3895,0,261.924,1451.48,85.9041,1.92118,64.998,86.5681,14.9397,282.43,0,949.988,914.913,307.271,1.7447,139.376,273.191,24.0808,0.143786,0,0.42789,1204.11,0.0634245,0.137636,33.5937,0.0222173,8.22301,
339,1252.54,2399.02,3208.19,0.522103,110.857,0,523.254,1384.78,92.6688,2.09261,163.472,108.445,13.4476,325,0,1527,519.333,314.621,1.92966,772.059,319.502,13.95,0.143786,0,0.42789,1204.11,0.0634245,0.502765,33.5937,0.0222173,8.22301,
340,1252.54,2428.89,3130.48,0.515682,78.3932,0,547.7,1437.56,101.876,2.21468,168.925,77.4533,14.7702,234.795,0,1529.73,751.734,294.035,2.10045,938.516,232.956,21.5235,0.143786,0,0.42789,1204.11,0.0517427,0.244931,25.7661,0.0222173,8.22301,
341,1252.54,2102.75,2996.28,0.595667,83.0192,0,264.073,1378.67,54.9393,2.14125,223.717,82.1228,14.0589,295.505,0,1068.07,611.047,232.184,1.69711,1090.3,294.979,19.3461,0.143786,0,0.42789,1204.11,0.0538075,1.19694,33.5937,0.0222173,8.22301,
342,1252.54,2291.67,3827.26,0.546562,84.3511,0,334.532,1354.94,57.3731,2.23615,361.374,83.7614,13.0998,296.167,0,1221.97,517.795,237.568,2.25627,2118.9,294.848,16.1701,0.143786,0,0.42789,1204.11,0.0634245,0.538717,33.2359,0.0222173,8.22301,
343,1252.54,2320.33,3616.53,0.53981,72.4058,0,430.669,1440.14,67.963,2.10664,220.084,71.8827,15.0774,307.565,0,1435.74,784.3,301.606,1.93598,1289.33,303.899,22.5314,0.143786,0,0.42789,1204.11,0.0634245,0.254502,33.5937,0.0222173,8.22301,
344,1252.54,2234.11,2730.29,0.560642,89.9146,0,308.474,1500.34,126.239,2.40185,106.209,84.6159,15.9201,309.191,0,994.707,935.877,393.381,2.41609,308.5,301.507,24.6573,0.143786,0,0.42789,1204.12,0.0634245,0.221203,33.5937,0.0222173,4.54097,
345,1252.54,5387.38,30294.3,0.232495,63.5308,0,516.828,1470.7,97.7704,2.37757,3162.23,58.7341,15.2093,221.114,0,1554.14,870.36,362.098,2.42483,29380.9,211.107,22.3824,0.143786,0,0.42789,1204.12,0.0634245,0.771326,33.5937,0.0222173,8.22301,
346,1252.54,2324.67,3834.03,0.538803,75.6143,0,419.054,1355.14,81.4307,2.12053,303.766,74.5192,13.0238,296.331,0,1364.14,554.67,317.908,1.88457,3412.64,293.162,16.0518,0.126511,0,0.42789,1204.12,0.0634245,1.12353,29.9759,0.0222173,8.22301,
347,1252.54,2376.09,3586.6,0.527142,79.4938,0,499.102,1343.04,57.5747,1.96635,303.503,78.5662,12.8469,251.079,0,1512.09,490.672,229.279,1.69992,1786.38,248.764,15.5238,0.143786,0,0.42789,1204.12,0.0634245,0.24523,33.5937,0.0222173,8.22301,
348,1252.54,2773.98,5067.97,0.451532,80.431,0,530.241,1461.19,51.8941,2.09536,552.121,79.6506,16.3509,245.725,0,1609.39,775.261,198.034,1.79203,3452.56,245.189,23.9306,0.143786,0,0.42789,1204.12,0.0634245,0.233515,33.5937,0.0222173,8.22301,
349,1252.54,6794.85,35061.9,0.184336,75.525,0,415.641,1320.47,61.7044,1.92607,4832.52,75.0788,11.9921,262.483,0,1392.02,452.836,208.759,1.33662,33931.6,261.888,14.576,0.143786,0,0.42789,1196.7,0.0634245,0.346993,33.5937,0.0222173,6.29878,
350,1252.54,2138.14,3026.6,0.585806,101.764,0,296.303,1411.8,87.1867,2.24289,124.06,100.472,14.3097,374.075,0,1057.67,764.937,355.81,2.26253,4343.13,368.602,21.0947,0.143786,0,0.42789,1204.12,0.0634245,1.08539,33.3819,0.0222173,8.22301,
351,1252.54,2269.83,2655.15,0.551821,101.056,0,512.383,1369.97,84.8324,2.20552,86.9116,99.5459,12.9191,282.53,0,1415.15,587.417,261.404,1.84677,183.459,279.079,15.6562,0.143786,0,0.42789,1204.12,0.0634245,1.12353,9.3076,0.0222173,3.79983,
352,1252.54,2020.93,2343.93,0.619782,88.4923,0,294.638,1383.61,77.2534,2.17379,76.4045,85.3547,13.0119,293.914,0,1108.12,630.984,280.694,2.23011,162.795,282.326,17.2692,0.143786,0,0.42789,1204.12,0.0878188,0.13842,13.5384,0.0222173,6.33661,
353,1252.54,2153.42,2881.35,0.581651,87.7177,0,370.64,1394.14,101.1,2.1155,99.1264,85.2932,13.2807,311.731,0,1300.98,708.55,361.002,1.95474,320.27,304.097,18.2025,0.143786,0,0.42789,1204.12,0.0878188,0.119524,34.1947,0.0222173,8.22301,
354,1252.54,2247.47,3575.37,0.55731,64.8143,0,310.85,1407.18,85.491,2.258,298.939,64.1257,13.8179,236.724,0,1036.24,700.796,287.793,2.16416,2221.66,234.282,19.6547,0.143786,0,0.42789,1204.12,0.0878188,1.11928,21.7122,0.0222173,8.22301,
355,1252.54,2147.52,3550.93,0.58325,81.4842,0,273.903,1416.87,85.2335,1.98325,197.529,77.0374,13.4778,307.865,0,1040.05,818.678,340.272,1.83396,1298.3,290.379,19.3233,0.143786,0,0.42789,1204.11,0.0878188,0.356415,33.3893,0.0222173,8.22301,
356,1252.54,2500.18,3045.85,0.500979,125.675,0,561.356,1483.51,79.2236,2.2568,107.51,123.872,16.778,356.075,0,1489.83,780.512,272.54,2.16604,329.624,352.257,24.2299,0.143786,0,0.42789,1204.12,0.0878188,0.51782,34.1947,0.0222173,6.47923,
357,1252.54,2493.68,4382.36,0.502286,75.0984,0,343.337,1511.26,90.2595,2.20182,384.624,70.7924,16.1016,252.611,0,1099.75,947.154,313.649,2.23098,2773.66,237.549,24.7441,0.143786,0,0.42789,1204.12,0.0878188,0.977546,34.0507,0.0222173,8.22301,
358,1251.02,1867.76,2576.3,0.6698,46.7072,0,249.073,1333.03,32.0074,1.77435,146.514,46.3256,12.3257,194.351,0,1122.92,586.412,168.757,1.24667,876.002,193.041,17.5595,0.137815,0,0.397926,1204.12,0.0878188,0.993822,34.1947,0.0222173,8.22301,
359,1251.02,2164.33,2371.96,0.57802,101.872,0,326.403,1435.11,104.776,2.09679,79.658,99.467,14.9475,325.056,0,1021.72,664.018,322.492,1.7816,224.072,318.857,19.3269,0.143385,0,0.397926,1204.12,0.0878188,0.42789,33.0104,0.0222173,8.22301,
360,1251.02,5670.52,37110.1,0.220619,71.6997,0,299.6,1429.57,51.6345,1.94901,3731.42,69.7122,14.9321,272.582,0,1075.38,825.625,237.627,1.81869,35905.3,265.3,23.4674,0.143385,0,0.397926,1204.12,0.0878188,0.0693958,34.1947,0.0222173,8.22301,
361,1251.02,2477.47,6601.46,0.50496,52.0044,0,247.797,1416.1,59.6602,1.8142,633.783,51.638,14.6709,208.737,0,832.866,780.849,240.121,1.30857,6214.66,208.359,23.3966,0.143385,0,0.397926,1204.12,0.0731772,0.154197,34.1947,0.0222173,4.54513,
362,1251.02,2357.64,4570.75,0.530625,102.261,0,278.318,1403.8,91.2351,1.99214,365.975,100.363,13.6955,356.941,0,1132.62,813.405,349.092,1.90407,2134.89,350.65,20.4097,0.143385,0,0.397926,1204.12,0.0878188,0.586948,34.1947,0.0222173,8.22301,
363,1251.02,2426.35,3161.13,0.515599,88.9999,0,521.678,1454.86,108.013,2.35544,150.116,86.3378,13.9956,269.716,0,1585.66,839.583,332.11,2.54496,557.057,260.699,20.7815,0.143385,0,0.397926,1204.12,0.0878188,0.366009,34.1947,0.0222173,1.82541,
364,1251.02,1946.82,2362.68,0.6426,37.5764,0,272.753,1467.84,52.8649,1.95534,59.5035,38.2497,16.0738,165.659,0,1131.01,924.229,236.642,1.68915,120.333,167.406,27.1525,0.143385,0,0.397926,1204.12,0.0878188,0.851183,34.1947,0.0222173,8.22301,
365,1251.02,2152.12,3294.92,0.5813,82.6194,0,305.104,1375.55,88.2968,2.06133,205.771,79.9792,12.736,316.881,0,1037.91,594.179,306.108,2.11942,1267.3,306.134,16.2939,0.125954,0,0.397926,1204.12,0.0878188,0.263748,34.1947,0.0222173,8.22301,
366,1251.02,23418.9,213734,0.0534195,53.9627,0,332.298,1417.83,48.7654,1.86711,21496.7,53.2401,14.1891,175.744,0,1101.42,726.901,207.911,1.80501,212692,173.619,21.3341,0.143385,0,0.397926,1204.12,0.0653377,0.122985,20.4838,0.0222173,2.27693,
367,1251.02,2414.73,4235.59,0.51808,75.9581,0,410.099,1411.14,80.5196,1.79427,346.861,74.2721,14.091,259.252,0,1358.87,814.158,328.283,1.47798,11589.8,252.722,21.0947,0.143385,0,0.397926,1204.12,0.0499727,0.246125,34.1947,0.0222173,8.22301,
368,1251.02,2470.05,3143.29,0.506477,99.7287,0,466.754,1577.53,105.031,2.42074,101.763,97.9939,18.836,326.014,0,1309.71,1067.1,363.846,2.55428,320.291,320.029,29.9253,0.130212,0,0.397926,1204.12,0.0878188,0.993822,34.1947,0.0222173,8.22301,
369,1251.02,2521.4,5171.3,0.496163,61.8802,0,288.185,1412.64,58.5571,1.91425,622.587,61.1687,14.4642,248.741,0,1133.47,838.959,274.343,1.64958,3261.06,245.267,23.1734,0.14166,0,0.311461,1204.1,0.0878188,0.912944,34.1947,0.0222173,8.22301,
370,1251.02,2450.89,3199.31,0.510437,103.799,0,325.677,1574.52,105.841,2.1869,217.831,101.998,19.0372,299.46,0,1096.36,1013.91,332.61,2.22137,1242.69,292.938,29.7039,0.14166,0,0.311461,1204.1,0.0878188,0.578375,33.7203,0.0222173,8.22301,
