Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.roll_center.z.avg,Heave.front.king_pin_inclination_l.avg,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Roll.front.camber_angle_l.avg,Heave.front.scrub_radius_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_front_view_l.avg,Steering.front.camber_angle_l.avg,Heave.front.roll_center.z.std_dev,Heave.front.king_pin_inclination_l.std_dev,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Roll.front.camber_angle_l.std_dev,Heave.front.scrub_radius_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Steering.front.camber_angle_l.std_dev,Heave.front.roll_center.z.best,Heave.front.king_pin_inclination_l.best,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Roll.front.camber_angle_l.best,Heave.front.scrub_radius_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_front_view_l.best,Steering.front.camber_angle_l.best,
190,46.6088,99.1445,188.127,0.47011,33.168,2.2385,5.59467,0.387634,0.31452,1.12272,0.470708,7.62686,0.203509,11.4801,34.4214,0.506568,1.60922,98.8567,6.06223,18.9609,1.09538,0.652644,2.59103,0.0911102,26.5748,0.620816,48.9563,25.6786,0.512502,0.583614,12.6982,0.603505,0.0382497,0.067109,0.13373,0.410618,0.449656,0.0103638,0.0261675,0.133703,12.2849,0.365668,1.47259,
191,46.6088,95.321,208.365,0.488967,41.9385,1.79773,5.34097,0.255435,0.41692,0.918874,0.473197,3.86024,0.264406,8.57485,29.354,0.450939,1.67492,133.294,4.93876,21.6344,0.836196,1.28883,2.06643,0.169875,17.3972,1.14543,45.5006,6.86342,0.425854,0.807773,12.6982,0.603505,0.0381872,0.067109,0.133728,0.410618,0.362552,0.0103638,0.0261675,0.133678,0.112849,0.334013,1.47259,
192,46.6085,103.783,195.3,0.449094,40.3739,1.93996,3.37579,0.372417,0.391262,1.26436,0.443563,6.84802,0.11835,17.953,28.7579,0.498317,1.44665,98.4802,5.03101,13.2795,1.10351,1.04083,3.13439,0.0700882,25.0332,0.346948,62.6157,5.34328,0.499355,0.30208,12.6979,0.603533,0.0381709,0.0670601,0.133721,0.410212,0.0509513,0.0103403,0.0261911,0.133721,4.70042,0.365707,0.119543,
193,46.6085,67.6789,109.052,0.688671,21.9971,0.665974,3.15597,0.197691,0.216348,0.633515,0.436584,1.94136,0.0941028,6.89838,29.4343,0.429985,1.57759,50.3447,0.488532,15.2904,0.666147,0.431148,1.2525,0.0645928,11.1199,0.393957,39.7569,4.14076,0.328523,0.582159,12.6979,0.603531,0.0381641,0.0669879,0.133721,0.410212,0.11017,0.0103403,0.0261947,0.133686,2.76198,0.365653,1.47261,
194,46.6084,73.9546,156.448,0.63023,24.9457,1.44167,2.23263,0.222453,0.282431,0.538866,0.451694,4.73068,0.08788,7.60773,29.4626,0.441277,1.50899,69.7139,5.65097,11.094,0.760579,0.809587,0.908094,0.0926814,26.1212,0.414461,44.6497,3.60915,0.375728,0.381997,12.6971,0.603533,0.0381938,0.0669573,0.133721,0.298289,0.0521091,0.0103403,0.0261947,0.133909,10.0504,0.365512,0.725599,
195,46.6083,154.569,273.753,0.301538,75.9027,3.81421,6.2117,0.799674,0.642464,1.77854,0.466691,14.1167,0.233777,20.9011,27.4222,0.680076,1.59896,169.923,8.5105,16.2459,1.81254,1.45988,4.28889,0.11617,35.1515,0.84751,66.1628,6.77254,0.827372,0.766313,12.6971,0.603533,0.0382997,0.0667709,0.133748,0.232471,0.261003,0.0103374,0.0261947,0.134156,10.2962,0.365826,0.379531,
196,46.6083,96.767,176.741,0.481656,32.2486,2.10704,6.66508,0.341289,0.783115,0.82314,0.432903,7.93912,0.17157,14.6519,28.3917,0.483307,1.72822,83.2066,6.40536,24.442,1.07532,3.8724,2.13696,0.103756,31.3203,0.624726,55.4294,6.41408,0.479023,1.04796,12.6971,0.60354,0.0382997,0.0667709,0.133748,0.410212,0.020051,0.0103325,0.0262148,0.134112,0.372269,0.365826,1.46236,
197,46.6083,76.6014,147.915,0.608453,28.2389,0.761073,2.35572,0.17892,0.195508,0.637357,0.459222,2.22027,0.0703154,9.83311,29.7086,0.41978,1.52256,76.6123,0.771376,12.738,0.580003,0.602596,1.19538,0.0557906,11.4214,0.318226,50.9161,2.71234,0.279709,0.425379,12.6977,0.603573,0.0383202,0.0667709,0.133748,0.410008,0.449661,0.0103249,0.0262328,0.134208,17.9551,0.365826,0.996097,
198,46.6082,68.8181,110.263,0.677267,18.7275,1.18755,3.6511,0.254608,0.185399,0.620404,0.443266,3.33177,0.119185,7.45466,30.8675,0.431459,1.54358,36.2491,3.70875,17.7258,0.947258,0.273687,1.11328,0.0495321,17.6166,0.478503,38.9275,7.14218,0.336637,0.448151,12.698,0.603544,0.0384925,0.0667709,0.133756,0.4099,0.115221,0.0103249,0.0262226,0.134217,15.8573,0.366257,1.47262,
199,46.6082,126.975,251.037,0.367066,60.2279,2.18845,8.77673,0.438264,0.505802,0.959325,0.476493,5.2792,0.160777,17.2093,28.469,0.543209,1.74044,146.887,6.10712,29.4949,1.2009,1.11768,1.86627,0.134398,24.2836,0.527561,62.8948,5.82498,0.56266,0.923335,12.6973,0.603513,0.0385124,0.0667709,0.133758,0.409514,0.175645,0.0102883,0.0262369,0.134245,7.2434,0.366278,1.47263,
200,46.608,99.3661,215.534,0.469054,49.0423,2.18915,3.76056,0.321483,0.178037,0.798326,0.47755,6.21777,0.22035,4.91007,29.2267,0.444368,1.5794,144.587,6.69135,19.692,1.05766,0.377921,1.80319,0.124818,30.6412,0.868659,25.9436,3.91196,0.32878,0.756502,12.6973,0.603513,0.0385424,0.0666536,0.133748,0.409486,0.449663,0.0102883,0.0262369,0.134245,12.0767,0.366278,0.246113,
