Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Roll.front.roll_center.y.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,Roll.front.side_view_swing_arm_angle_l.avg,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,Roll.front.side_view_swing_arm_angle_l.std_dev,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.tie_rod_angle_top_view_l.best,Roll.front.roll_center.y.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,Roll.front.side_view_swing_arm_angle_l.best,
780,32.4032,50.2114,155.048,0.645337,1.32195,3.89058,0.0471327,0.530384,0.0606056,5.88252,4.95388,27.9154,5.6089,4.72592,11.7281,0.585912,0.321297,0.334021,69.0373,0.338404,2.1934,68.9386,0.937131,3.00408,0.00042905,0.255778,0.0354899,0.38897,4.92617,18.2121,0.121726,
781,32.4032,49.7493,193.01,0.65133,1.12807,3.8951,0.0537262,0.544103,0.0944271,5.84413,4.93121,27.7818,5.4768,3.15066,11.8764,0.656057,0.55034,0.800809,93.2775,0.0881916,0.553824,91.5258,0.937131,3.00408,0.00042905,0.394944,0.0354899,0.38897,4.92617,20.003,0.121726,
782,32.4032,50.6517,193.584,0.639726,1.28329,4.45783,0.0829335,0.564225,0.136853,5.89563,4.9335,27.7679,5.52953,4.12436,15.3107,0.825519,0.650297,1.08239,93.2764,0.0938181,0.587383,91.5229,0.937131,3.00408,0.00042905,0.394944,0.0354899,0.38897,4.92617,20.003,0.121726,
783,32.4032,53.9059,206.578,0.601108,1.42454,3.9283,0.0861931,0.584031,0.131144,7.63213,4.92755,27.9418,7.25019,4.94602,9.68573,0.860834,1.23773,1.00078,97.5322,0.0454593,3.07509,95.6096,0.937131,3.00408,0.00042905,0.336149,0.0354899,0.38897,4.45852,15.2473,0.121726,
784,32.4032,53.9059,206.578,0.601108,1.42454,3.9283,0.0861931,0.584031,0.131144,7.63213,4.92755,27.9418,7.25019,4.94396,9.67146,0.860827,1.23757,1.00076,97.5168,0.0449828,3.07017,95.5447,0.937131,3.00408,0.00042905,0.336149,0.0354899,0.38897,4.45852,15.2473,0.121726,
785,32.4032,78.0295,354.58,0.415269,1.52705,4.09484,0.120603,0.511238,0.108429,19.7535,4.95031,27.7992,19.1644,5.46961,11.5738,1.0656,0.0746102,0.761861,171.509,0.234752,1.77996,167.879,0.937131,3.00408,0.00042905,0.271789,0.0354899,0.38897,4.92617,14.1523,0.121726,
786,32.4032,78.0295,354.58,0.415269,1.52705,4.09484,0.120603,0.511238,0.108429,19.7535,4.95031,27.7992,19.1644,5.46727,11.5726,1.06503,0.0163674,0.761531,170.844,0.233642,1.77424,167.811,0.937131,3.00408,0.00042905,0.271789,0.0354899,0.38897,4.92617,14.1523,0.121726,
787,32.4032,59.2399,238.142,0.546983,1.66306,4.54533,0.0938605,0.517623,0.0899106,9.9836,4.91623,27.8302,9.60018,6.27102,15.8686,0.84329,0.0783568,0.486919,111.774,0.195975,2.54322,110.697,0.937131,3.00408,0.00042905,0.253413,0.0354899,0.38897,2.65099,3.55264,0.121726,
788,32.4032,59.2399,238.142,0.546983,1.66306,4.54533,0.0938605,0.517623,0.0899106,9.9836,4.91623,27.8302,9.60018,6.26955,15.8623,0.842878,0.0780962,0.486575,112.05,0.193003,2.54303,110.373,0.937131,3.00408,0.00042905,0.253413,0.0354899,0.38897,2.65099,3.55264,0.121726,
789,32.4032,62.1399,226.167,0.521456,1.47863,5.59765,0.0830872,0.512106,0.138706,10.9657,4.92836,27.7795,10.6562,5.14081,23.3602,0.738318,0.0359983,0.98329,100.152,0.277418,1.6021,99.5962,0.937131,3.00408,0.00042905,0.117611,0.0354899,0.38897,2.49939,3.43752,0.121726,
790,32.4032,62.1399,226.167,0.521456,1.47863,5.59765,0.0830872,0.512106,0.138706,10.9657,4.92836,27.7795,10.6562,5.1375,23.3365,0.738239,0.035574,0.982065,100.167,0.277154,1.60128,99.6425,0.937131,3.00408,0.00042905,0.117611,0.0354899,0.38897,2.49939,3.43752,0.121726,
791,32.4032,73.1122,306.993,0.443199,1.75372,6.43047,0.100736,0.521975,0.196257,15.917,4.94052,27.7495,15.502,6.38346,27.0155,0.861113,0.20984,1.38323,138.784,0.216496,2.49246,137.132,0.937131,3.00408,0.00042905,0.131325,0.0354899,0.38897,4.16242,7.31403,0.121726,
792,32.4032,73.1122,306.993,0.443199,1.75372,6.43047,0.100736,0.521975,0.196257,15.917,4.94052,27.7495,15.502,6.37743,27.0024,0.860932,0.209607,1.38203,138.694,0.216696,2.49228,137.096,0.937131,3.00408,0.00042905,0.131325,0.0354899,0.38897,4.16242,7.31403,0.121726,
793,32.4032,84.3284,299.603,0.384251,2.80722,7.5899,0.273342,0.515915,0.30547,19.7717,4.97119,28.7059,19.3877,10.4033,31.5476,1.50164,0.09431,1.54175,137.56,0.352374,7.04589,136.246,0.937131,3.00408,0.00042905,0.271248,0.0354899,0.38897,3.59653,8.338,0.121726,
794,32.4032,48.6146,129.023,0.666532,1.25118,3.62108,0.0858233,0.518379,0.110939,5.23823,4.9194,27.9013,4.96832,4.15352,7.44243,0.876505,0.0838397,0.910937,62.0793,0.107201,2.55334,60.3567,0.937131,3.00408,0.00042905,0.297182,0.0354899,0.38897,3.28495,9.78496,0.121726,
795,32.4032,48.6146,129.023,0.666532,1.25118,3.62108,0.0858233,0.518379,0.110939,5.23823,4.9194,27.9013,4.96832,3.85251,6.30135,0.856211,0.0838034,0.890049,59.4223,0.0982681,2.42326,59.379,0.937131,3.00408,0.00042905,0.297182,0.0354899,0.38897,3.28495,9.78496,0.121726,
796,32.4032,48.6146,129.023,0.666532,1.25118,3.62108,0.0858233,0.518379,0.110939,5.23823,4.9194,27.9013,4.96832,3.85251,6.30135,0.856211,0.0838034,0.890049,59.4223,0.0982681,2.42326,59.379,0.937131,3.00408,0.00042905,0.297182,0.0354899,0.38897,3.28495,9.78496,0.121726,
797,32.4032,48.1156,132.766,0.673446,1.4473,3.49465,0.0868512,0.538426,0.0952392,4.84333,4.92742,28.1121,4.57025,5.14061,5.19579,0.863968,0.470867,0.704056,61.9433,0.170894,3.79584,61.7901,0.937131,3.00408,0.00042905,0.257465,0.0354899,0.38897,3.45481,23.5136,0.121726,
798,32.4032,59.7043,239.878,0.542729,1.50463,4.07465,0.106528,0.538811,0.103821,10.3933,4.91886,28.0652,9.99845,5.22639,11.2843,0.926936,0.470464,0.7187,113.83,0.225934,3.8794,111.904,0.937131,3.00408,0.00042905,0.257465,0.0354899,0.38897,2.35957,13.7647,0.121726,
799,32.4032,58.5281,258.263,0.553635,1.33178,4.35273,0.0755079,0.512277,0.0529524,9.94726,4.92072,27.8072,9.5277,4.82135,18.8826,0.922606,0.0345494,0.262539,118.546,0.0800755,1.02409,116.48,0.937131,3.00408,0.00042905,0.187756,0.0354899,0.38897,3.56372,13.331,0.121726,
800,32.4032,58.5281,258.263,0.553635,1.33178,4.35273,0.0755079,0.512277,0.0529524,9.94726,4.92072,27.8072,9.5277,4.81825,18.8805,0.922084,0.0221267,0.257592,118.546,0.0800545,0.99115,116.478,0.937131,3.00408,0.00042905,0.187756,0.0354899,0.38897,3.56372,13.331,0.121726,
801,32.4032,46.1449,131.44,0.702206,1.24286,3.84944,0.0709079,0.527446,0.075994,3.88657,4.94636,27.9337,3.61164,3.93035,10.849,0.872737,0.270247,0.657933,59.6447,0.248992,2.13152,59.3687,0.937131,3.00408,0.00042905,0.267786,0.0354899,0.38897,4.92617,23.8011,0.121726,
802,32.4032,57.4354,234.95,0.564169,1.44541,4.07303,0.101129,0.526909,0.10599,9.35933,4.938,27.8989,8.98661,5.24819,11.4715,1.01468,0.270011,0.834074,111.464,0.287802,2.21249,109.996,0.937131,3.00408,0.00042905,0.267786,0.0354899,0.38897,2.41847,17.3943,0.121726,
803,32.4032,62.8824,260.266,0.515299,1.51065,4.63906,0.061421,0.510964,0.0848055,11.8055,4.94347,27.908,11.4186,5.70973,18.5196,0.61921,0.024706,0.49665,119.686,0.217731,1.75214,118.137,0.937131,3.00408,0.00042905,0.257955,0.0354899,0.38897,4.92617,15.3794,0.121726,
804,32.4032,62.8824,260.266,0.515299,1.51065,4.63906,0.061421,0.510964,0.0848055,11.8055,4.94347,27.908,11.4186,5.71128,18.5109,0.617935,0.0188895,0.496206,119.793,0.217655,1.75211,118.212,0.937131,3.00408,0.00042905,0.257955,0.0354899,0.38897,4.92617,15.3794,0.121726,
805,32.4032,46.5109,104.353,0.69668,1.48776,5.69831,0.0905888,0.554804,0.0717717,2.96613,4.95501,27.9842,2.70234,5.53315,27.6465,0.908632,0.748216,0.396046,42.1968,0.47621,2.89765,41.9806,0.937131,3.00408,0.00042905,0.341417,0.0354899,0.38897,2.55726,17.96,0.121726,
806,32.4032,50.182,121.881,0.645714,1.68383,5.69134,0.105457,0.554171,0.0843609,4.60941,4.96556,28.1405,4.34741,6.47562,27.6269,0.942554,0.747047,0.450913,50.0408,0.509342,3.95838,50.0493,0.937131,0.913033,0.00042905,0.322624,0.0354899,0.38897,2.55726,17.96,0.121726,
807,32.4032,58.2945,232.725,0.555854,1.61248,5.06835,0.0890224,0.552629,0.122347,9.24399,4.93686,27.8217,8.8471,5.968,22.2984,0.77976,0.590877,0.83391,109.178,0.444176,1.49717,107.36,0.937131,3.00408,0.00042905,0.303263,0.0354899,0.38897,2.08908,16.3551,0.121726,
808,32.4032,58.2945,232.725,0.555854,1.61248,5.06835,0.0890224,0.552629,0.122347,9.24399,4.93686,27.8217,8.8471,5.9676,22.2899,0.779587,0.590876,0.833034,108.989,0.443253,1.46294,107.098,0.937131,3.00408,0.00042905,0.303263,0.0354899,0.38897,2.08908,16.3551,0.121726,
809,32.4032,52.2176,196.752,0.620543,1.51181,5.10712,0.0483727,0.81372,0.118168,6.07787,4.9262,27.9131,5.70127,5.74685,24.2842,0.517898,5.22208,0.888431,94.8729,0.329213,2.93393,92.8541,0.937131,3.00408,0.00042905,0.355535,0.0354899,0.38897,1.93152,16.4011,0.121726,
810,32.4032,52.2176,196.752,0.620543,1.51181,5.10712,0.0483727,0.81372,0.118168,6.07787,4.9262,27.9131,5.70127,5.74597,24.2842,0.516318,5.21552,0.888246,94.6874,0.32954,2.9325,92.7709,0.937131,3.00408,0.00042905,0.355535,0.0354899,0.38897,1.93152,16.4011,0.121726,
811,32.4032,52.2176,196.752,0.620543,1.51181,5.10712,0.0483727,0.81372,0.118168,6.07787,4.9262,27.9131,5.70127,5.74597,24.2842,0.516318,5.21552,0.888246,94.6874,0.32954,2.9325,92.7709,0.937131,3.00408,0.00042905,0.355535,0.0354899,0.38897,1.93152,16.4011,0.121726,
812,32.4032,68.0563,305.255,0.476124,1.35108,4.39717,0.104812,0.511246,0.0925539,14.6542,4.92793,27.8545,14.1628,4.73608,16.0797,1.04798,0.302862,0.885583,145.151,0.412045,1.69409,142.764,0.937131,3.00408,0.00042905,0.290872,0.0354899,0.38897,1.30215,17.3677,0.121726,
813,32.4032,68.0563,305.255,0.476124,1.35108,4.39717,0.104812,0.511246,0.0925539,14.6542,4.92793,27.8545,14.1628,4.73335,16.0643,1.04645,0.0153229,0.8853,145.014,0.412041,1.69308,142.581,0.937131,3.00408,0.00042905,0.290872,0.0354899,0.38897,1.30215,17.3677,0.121726,
814,32.4032,50.5123,195.575,0.641492,1.51162,3.5007,0.083768,0.512525,0.144564,6.12799,4.92252,27.965,5.74355,5.72707,5.14705,0.830604,0.0115397,1.10543,95.1971,0.0399651,3.26584,93.2397,0.937131,3.00408,0.00042905,0.339229,0.0354899,0.38897,4.34814,16.7264,0.121726,
815,32.4032,50.5123,195.575,0.641492,1.51162,3.5007,0.083768,0.512525,0.144564,6.12799,4.92252,27.965,5.74355,5.72482,5.06838,0.830337,0.0114688,1.10419,95.1942,0.0395958,3.26395,93.1309,0.937131,3.00408,0.00042905,0.339229,0.0354899,0.38897,4.34814,16.7264,0.121726,
816,32.4032,50.5123,195.575,0.641492,1.51162,3.5007,0.083768,0.512525,0.144564,6.12799,4.92252,27.965,5.74355,5.72482,5.06838,0.830337,0.0114688,1.10419,95.1942,0.0395958,3.26395,93.1309,0.937131,3.00408,0.00042905,0.339229,0.0354899,0.38897,4.34814,16.7264,0.121726,
817,32.4032,50.5123,195.575,0.641492,1.51162,3.5007,0.083768,0.512525,0.144564,6.12799,4.92252,27.965,5.74355,5.72482,5.06838,0.830337,0.0114688,1.10419,95.1942,0.0395958,3.26395,93.1309,0.937131,3.00408,0.00042905,0.339229,0.0354899,0.38897,4.34814,16.7264,0.121726,
818,32.4032,73.5731,266.448,0.440422,1.84791,6.72665,0.134624,0.508491,0.13771,15.7307,4.9489,28.1209,15.4173,6.83253,33.0913,1.00408,0.0354187,0.759433,115.047,0.433756,3.997,114.632,0.937131,3.00408,0.00042905,0.0130354,0.0354899,0.38897,2.20679,3.07185,0.121726,
819,32.4032,73.5731,266.448,0.440422,1.84791,6.72665,0.134624,0.508491,0.13771,15.7307,4.9489,28.1209,15.4173,6.82413,32.933,1.0028,0.0351873,0.759405,114.642,0.432372,3.99393,114.23,0.937131,3.00408,0.00042905,0.0130354,0.0354899,0.38897,2.20679,3.07185,0.121726,
820,32.4032,73.5731,266.448,0.440422,1.84791,6.72665,0.134624,0.508491,0.13771,15.7307,4.9489,28.1209,15.4173,6.82413,32.933,1.0028,0.0351873,0.759405,114.642,0.432372,3.99393,114.23,0.937131,3.00408,0.00042905,0.0130354,0.0354899,0.38897,2.20679,3.07185,0.121726,
821,32.4032,61.1717,246.947,0.529709,1.48811,3.59847,0.0793599,0.510769,0.0646001,11.4098,4.93565,28.0502,11.0347,5.55229,7.06582,0.834533,0.0199774,0.365671,117.501,0.237005,3.26588,116.053,0.937131,3.00408,0.00042905,0.256843,0.035176,0.38897,3.01377,16.9958,0.121726,
822,32.4032,61.6113,247.022,0.52593,1.66294,3.79872,0.0827818,0.518127,0.0678538,11.4407,4.92751,28.0463,11.0663,6.28081,7.20957,0.834218,0.12908,0.362477,117.162,0.275263,3.2661,115.696,0.937131,3.00408,0.00042905,0.256843,0.035176,0.38897,2.48396,16.9958,0.121726,
823,32.4032,49.5242,139.324,0.654291,1.96861,6.22345,0.150079,0.526345,0.166075,3.93557,4.92361,27.9753,3.65522,7.31559,26.4778,1.07991,0.133212,1.06332,58.1233,0.33064,1.62725,58.1243,0.937131,3.00408,0.00042905,0.255355,0.0354899,0.38897,2.51532,27.8248,0.121726,
824,32.4032,47.5692,137.404,0.681181,1.68758,4.97603,0.101945,0.521759,0.116998,3.80504,4.90345,27.9319,3.52448,6.48736,21.6735,0.907793,0.12058,0.879225,58.0459,0.216337,1.5408,57.8127,0.937131,3.00408,0.00042905,0.255355,0.0354899,0.38897,2.51532,27.8248,0.121726,
825,32.4032,68.4051,250.562,0.473696,2.05886,6.90357,0.181886,0.519569,0.175047,12.8696,4.90824,28.2327,12.5557,7.57388,31.2007,1.22094,0.122634,1.10947,108.153,0.28657,3.44875,107.721,0.937131,3.00408,0.00042905,0.255355,0.0354899,0.38897,2.51532,27.8248,0.121726,
826,32.4032,46.838,122.199,0.691815,1.28031,4.1359,0.037353,0.526023,0.0669699,4.1615,4.92416,27.8097,3.89613,4.27171,14.4953,0.473499,0.240526,0.399309,52.4736,0.216881,0.849668,52.4811,0.937131,3.00408,0.00042905,0.347224,0.0354899,0.38897,1.99228,16.8108,0.121726,
827,32.4032,48.612,125.862,0.666569,1.47936,5.24397,0.0606361,0.525608,0.0887356,4.29715,4.91381,27.9691,4.03357,5.42178,23.8399,0.603509,0.240569,0.537205,51.7913,0.280871,2.85903,51.8123,0.937131,3.00408,0.00042905,0.347224,0.0354899,0.38897,1.82079,16.8108,0.121726,
828,32.4032,54.1385,190.269,0.598525,1.47063,4.40533,0.0736344,0.511136,0.140596,7.43494,4.93575,28.0482,7.11825,5.00482,14.0724,0.729522,0.021281,0.940868,87.8378,0.430106,4.26768,87.0281,0.937131,3.00408,0.00042905,0.335893,0.0354899,0.38897,2.61321,8.42295,0.121726,
829,32.4032,54.5795,190.384,0.593688,1.63383,4.58475,0.10061,0.514949,0.145693,7.46342,4.93175,28.0572,7.14738,5.73278,14.3699,0.863947,0.0679525,0.94272,87.779,0.435181,4.26929,86.934,0.937131,3.00408,0.00042905,0.335893,0.0354899,0.38897,2.61321,8.42295,0.121726,
830,32.4032,54.5795,190.384,0.593688,1.63383,4.58475,0.10061,0.514949,0.145693,7.46342,4.93175,28.0572,7.14738,5.73039,14.3688,0.863517,0.0678454,0.942705,87.7808,0.435163,4.26928,86.9355,0.937131,3.00408,0.00042905,0.335893,0.0354899,0.38897,2.61321,8.42295,0.121726,
831,32.4032,71.4394,253.746,0.453576,2.04278,6.69967,0.135724,0.519638,0.216404,14.634,4.93747,27.9248,14.329,7.78574,31.3097,0.985929,0.12316,1.42251,109.327,0.326548,3.08826,108.952,0.937131,3.00408,0.00042905,0.262956,0.0354899,0.38897,2.44334,1.7964,0.121726,
832,32.4032,69.2205,251.107,0.468116,1.85891,6.14971,0.111455,0.512972,0.191422,13.925,4.93121,27.9221,13.6178,7.12122,29.8178,0.894808,0.0437037,1.35582,108.244,0.308251,3.08518,107.932,0.937131,3.00408,0.00042905,0.262956,0.0354899,0.38897,2.44334,1.7964,0.121726,
833,32.4032,69.2205,251.107,0.468116,1.85891,6.14971,0.111455,0.512972,0.191422,13.925,4.93121,27.9221,13.6178,7.11885,29.813,0.89449,0.0431942,1.3556,108.242,0.308098,3.08518,107.897,0.937131,3.00408,0.00042905,0.262956,0.0354899,0.38897,2.44334,1.7964,0.121726,
834,32.4032,67.5943,302.827,0.479378,1.36168,3.88196,0.06854,0.511757,0.0819354,14.6734,4.96934,27.8738,14.1718,4.40501,10.0844,0.786007,0.0186806,0.519384,145.104,0.464407,2.05867,142.525,0.937131,3.00408,0.00042905,0.252671,0.0354899,0.38897,4.92617,15.5827,0.121726,
835,32.4032,76.1529,331.263,0.425502,1.75541,4.89616,0.0987963,0.510439,0.152079,18.0689,4.9736,28.1461,17.5514,6.50342,17.285,0.908426,0.0246826,1.00907,156.027,0.543794,4.09897,153.647,0.937131,3.00408,0.00042905,0.252671,0.0354899,0.38897,2.10829,15.5827,0.121726,
836,32.4032,41.2286,36.5111,0.78594,1.56167,4.41885,0.108134,0.542855,0.0740042,0.823564,4.98244,28.1608,0.556301,6.25922,19.4377,1.08021,0.541726,0.597637,18.1301,0.569262,4.55049,10.1604,0.937131,3.00408,0.00042905,0.333216,0.0354899,0.38897,4.92617,17.7768,0.121726,
837,32.4032,70.0339,279.329,0.462679,2.18755,6.41712,0.206643,0.540867,0.144535,13.7608,5.0096,28.4294,13.3374,8.48352,28.7486,1.39966,0.543516,0.954085,130.619,0.640349,5.78435,128.638,0.937131,3.00408,0.00042905,0.144305,0.0354899,0.38897,4.31627,14.0516,0.121726,
838,32.4032,50.1348,153.187,0.646322,1.25298,3.98116,0.0516436,0.511307,0.0806472,5.7904,4.92987,28.0249,5.51191,4.18649,16.7629,0.65596,0.0341441,0.682259,68.5732,0.211898,2.48786,68.1458,0.937131,3.00408,0.00042905,0.262024,0.0354899,0.38897,3.14028,27.8248,0.121726,
839,32.4032,65.6584,249.265,0.493513,1.79231,5.61327,0.128854,0.549148,0.187388,12.4328,4.94911,27.9669,12.0385,6.45104,23.2392,0.96837,0.442105,1.21166,117.089,0.292053,2.65165,115.623,0.937131,3.00408,0.00042905,0.262024,0.0354899,0.38897,3.14028,17.2413,0.121726,
840,32.4032,64.4938,248.576,0.502424,1.63088,4.86598,0.106355,0.547526,0.146906,12.3542,4.93911,27.9418,11.961,5.88676,19.3322,0.886358,0.439715,0.988579,117.504,0.235435,2.61629,115.814,0.937131,3.00408,0.00042905,0.262024,0.0354899,0.38897,3.14028,17.2413,0.121726,
841,32.4032,64.4938,248.576,0.502424,1.63088,4.86598,0.106355,0.547526,0.146906,12.3542,4.93911,27.9418,11.961,5.88461,19.318,0.886082,0.439712,0.987768,117.502,0.235225,2.61617,115.807,0.937131,3.00408,0.00042905,0.262024,0.0354899,0.38897,3.14028,17.2413,0.121726,
842,32.4032,65.452,245.835,0.495069,1.94412,6.57916,0.165903,0.595278,0.159776,11.7649,4.99186,27.8865,11.3645,6.76868,27.0033,1.11932,0.937912,1.05548,115.375,0.695672,4.04883,113.538,0.937131,3.00408,0.00042905,0.255346,0.0354899,0.38897,0.961801,6.76157,0.121726,
843,32.4032,69.1792,253.736,0.468396,2.13311,7.60572,0.199472,0.594811,0.164494,12.9537,4.98396,27.9905,12.5533,7.45925,32.1722,1.25551,0.936771,1.058,117.081,0.706529,4.42956,115.219,0.937131,3.00408,0.00042905,0.255346,0.0354899,0.38897,0.961801,6.76157,0.121726,
844,32.4032,76.1278,279.968,0.425642,2.17074,7.60587,0.217307,0.593989,0.185715,16.3327,4.99517,28.1028,15.9236,7.50658,32.1553,1.28976,0.936951,1.11758,130.208,0.731102,4.83243,128.56,0.937131,3.00408,0.00042905,0.255346,0.0354899,0.38897,0.961801,6.76157,0.121726,
845,32.4032,75.8092,298.922,0.427431,1.99018,6.3289,0.141544,0.513187,0.160821,17.01,4.95006,28.1032,16.6114,7.22798,26.6783,1.08592,0.103588,0.897352,136.207,0.455707,4.00248,134.78,0.937131,3.00408,0.00042905,0.260244,0.0354899,0.38897,2.65028,9.70092,0.121726,
846,32.4032,74.9336,298.647,0.432426,1.81788,5.80659,0.116131,0.5097,0.13336,16.9607,4.94425,28.0839,16.5611,6.60819,25.1348,0.993437,0.0240792,0.765041,136.206,0.443732,3.98978,134.784,0.937131,3.00408,0.00042905,0.260244,0.0354899,0.38897,2.65028,9.70092,0.121726,
847,32.4032,74.9336,298.647,0.432426,1.81788,5.80659,0.116131,0.5097,0.13336,16.9607,4.94425,28.0839,16.5611,6.60603,25.1296,0.993112,0.0238254,0.764548,136.204,0.443533,3.98974,134.784,0.937131,3.00408,0.00042905,0.260244,0.0354899,0.38897,2.65028,9.70092,0.121726,
848,32.4032,53.7213,145.815,0.603173,1.90986,5.82961,0.146202,0.565909,0.121838,6.09141,4.93947,28.2901,5.82698,7.5021,21.298,1.16468,0.717313,0.746475,62.6683,0.42259,4.7679,62.7512,0.937131,3.00408,0.00042905,0.308992,0.0354899,0.38897,0.567532,22.5237,0.121726,
849,32.4032,53.7213,145.815,0.603173,1.90986,5.82961,0.146202,0.565909,0.121838,6.09141,4.93947,28.2901,5.82698,7.5015,21.2979,1.16428,0.715101,0.746391,61.7185,0.422564,4.76344,61.7007,0.937131,3.00408,0.00042905,0.308992,0.0354899,0.38897,0.567532,22.5237,0.121726,
850,32.4032,53.7213,145.815,0.603173,1.90986,5.82961,0.146202,0.565909,0.121838,6.09141,4.93947,28.2901,5.82698,7.5015,21.2979,1.16428,0.715101,0.746391,61.7185,0.422564,4.76344,61.7007,0.937131,3.00408,0.00042905,0.308992,0.0354899,0.38897,0.567532,22.5237,0.121726,
851,32.4032,41.9848,59.8031,0.771785,1.28807,4.13983,0.0487388,0.511566,0.0621234,1.56696,4.91907,28.1478,1.30064,4.48931,14.4073,0.734182,0.0553959,0.423188,20.6693,0.199837,3.97342,20.9991,0.937131,3.00408,0.00042905,0.345109,0.0354899,0.38897,1.65797,27.8248,0.121726,
852,32.4032,59.274,189.789,0.546669,1.93169,6.45838,0.160393,0.570681,0.183285,8.3694,4.9693,28.5373,8.09355,7.5033,27.7484,1.21306,1.0617,1.25816,83.056,0.520663,5.70435,83.195,0.937131,3.00408,0.00042905,0.249209,0.0354899,0.38897,1.65797,22.1901,0.121726,
853,32.4032,59.274,189.789,0.546669,1.93169,6.45838,0.160393,0.570681,0.183285,8.3694,4.9693,28.5373,8.09355,7.47545,27.6514,1.20791,1.06005,1.25231,83.056,0.518235,5.69092,82.9159,0.937131,3.00408,0.00042905,0.249209,0.0354899,0.38897,1.65797,22.1901,0.121726,
854,32.4032,59.274,189.789,0.546669,1.93169,6.45838,0.160393,0.570681,0.183285,8.3694,4.9693,28.5373,8.09355,7.47545,27.6514,1.20791,1.06005,1.25231,83.056,0.518235,5.69092,82.9159,0.937131,3.00408,0.00042905,0.249209,0.0354899,0.38897,1.65797,22.1901,0.121726,
855,32.4032,66.133,243.479,0.489971,1.69119,4.39521,0.12733,0.51102,0.12457,13.3233,4.93606,28.0863,12.938,6.51765,20.3347,1.08938,0.0624273,0.846751,116.012,0.271444,3.91544,114.589,0.550066,3.00408,0.00042905,0.305849,0.0354899,0.38897,3.33734,7.6858,0.121726,
856,32.4032,69.833,250.032,0.46401,2.04859,5.1,0.171027,0.518171,0.150442,14.6525,4.92073,28.0038,14.2677,7.81449,22.8484,1.21115,0.0989164,0.902686,118.215,0.330767,4.1861,116.504,0.550066,3.00408,0.00042905,0.305849,0.0354899,0.38897,2.27337,1.3142,0.121726,
857,32.4032,69.833,250.032,0.46401,2.04859,5.1,0.171027,0.518171,0.150442,14.6525,4.92073,28.0038,14.2677,7.80575,22.8374,1.21027,0.0986571,0.902305,118.207,0.330676,4.18531,116.591,0.550066,3.00408,0.00042905,0.305849,0.0354899,0.38897,2.27337,1.3142,0.121726,
858,32.4032,42.6639,84.943,0.7595,1.12966,3.74388,0.0172088,0.51287,0.0498933,2.37377,4.93108,27.7994,2.10613,3.4537,12.8634,0.328254,0.00621359,0.268509,36.4416,0.0854848,0.484745,35.283,0.937131,3.00408,0.00042905,0.512682,0.0354899,0.38897,4.92617,20.1972,0.121726,
859,32.4032,55.9441,214.152,0.579207,1.51836,4.35004,0.106855,0.526876,0.104234,8.50288,4.92667,27.7731,8.13512,5.66594,14.3354,0.985793,0.18174,0.74045,100.521,0.201031,0.643279,98.5187,0.937131,3.00408,0.00042905,0.384415,0.0354899,0.38897,2.24501,20.0631,0.121726,
860,32.4032,55.9441,214.152,0.579207,1.51836,4.35004,0.106855,0.526876,0.104234,8.50288,4.92667,27.7731,8.13512,5.6525,14.3224,0.98169,0.181199,0.738443,100.333,0.200865,0.642735,98.7113,0.937131,3.00408,0.00042905,0.384415,0.0354899,0.38897,2.24501,20.0631,0.121726,
861,32.4032,64.9774,251.836,0.498685,1.83994,5.54726,0.143595,0.527897,0.135424,12.1359,4.92507,27.9668,11.7555,6.55585,21.8391,1.03645,0.210677,0.792088,116.315,0.467705,2.834,114.565,0.937131,3.00408,0.00042905,0.254105,0.0354899,0.38897,1.83106,12.1385,0.121726,
862,32.4032,67.4293,253.795,0.480551,2.20184,7.01906,0.190518,0.531673,0.191579,12.3015,4.93471,28.1371,11.9213,7.87804,29.9692,1.17974,0.223344,1.0435,116.255,0.511651,3.94082,114.708,0.937131,3.00408,0.00042905,0.254105,0.0354899,0.38897,1.83106,12.1385,0.121726,
863,32.4032,60.3206,222.724,0.537184,2.00961,6.25706,0.161521,0.509626,0.278525,8.9635,4.97889,28.5736,8.58824,7.64445,30.1368,1.1466,0.0310749,1.73303,102.127,0.491666,6.08327,100.36,0.937131,3.00408,0.00042905,0.319142,0.0354899,0.38897,4.10049,20.2818,0.121726,
