Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.toe_angle_l.best,
1645,716.739,1085.34,1756.39,0.660384,99.3571,41.1778,2.945,0,4.48079,767.725,41.5469,103.846,24.2582,878.68,196.095,4.95758,0,3.94286,468.145,197.066,267.684,166.399,1.45172,0.0212826,1.83029,0,2.65094,662.971,0.106094,46.494,0.0358502,
1646,716.739,1266.55,3022.61,0.5659,202.417,48.6778,3.10806,0,4.33136,803.654,49.5723,103.223,51.562,2120.96,240.469,5.58584,0,3.59848,607.371,241.597,260.233,263.208,1.45172,0.0212826,1.83029,0,2.89236,662.971,0.106094,46.494,0.0358502,
1647,716.739,1429.24,5968.9,0.501484,486.045,30.6069,2.53058,0,4.24981,739.274,30.7446,113.186,22.5985,5479.35,159.849,3.68556,0,3.21402,364.81,160.331,309.474,144.178,1.45172,0.0212826,0.519153,0,3.18999,662.971,0.106094,46.4957,0.0358502,
1648,716.739,1112.09,1871.62,0.644499,83.2444,42.7339,2.82201,0,5.2031,781.384,43.3346,97.8294,55.535,871.731,189.164,4.34015,0,5.75112,498.274,191.88,212.49,267.302,1.45172,0.0212826,1.83029,0,3.77632,662.971,0.106094,46.4957,0.0358502,
1649,716.739,1265.49,2516.89,0.566372,108.31,59.4229,2.93069,0,5.29252,836.427,59.8733,119.897,73.3384,1145.41,277.718,4.58782,0,5.82806,941.172,276.234,278.34,370.636,1.45172,0.0212826,1.83029,0,2.79231,662.971,0.106094,46.4961,0.0358502,
1650,716.739,1096.43,2297.3,0.653705,140.279,38.1414,2.74144,0,4.60197,756.628,38.6326,81.8402,33.5611,1590.84,208.194,4.5,0,4.56225,466.684,209.512,199.989,203.93,1.45172,0.0212826,1.83029,0,3.64947,662.971,0.10603,46.49,0.0358502,
1651,716.739,1203.54,3496.22,0.595526,131.191,39.9434,2.48917,0,4.35823,865.524,40.0095,72.4387,47.5835,1334.3,247.063,3.61397,0,3.43591,2076.19,246.905,148.05,447.974,1.45172,0.0212826,1.83027,0,3.64914,662.971,0.104546,25.3983,0.0358502,
1652,716.739,1097.49,1743.84,0.653069,114.022,48.6209,2.58895,0,4.20986,738.143,48.8506,109.398,31.6596,1040.75,205.363,3.80092,0,2.71396,418.369,207.419,285.984,166.553,1.45172,0.0212826,1.83033,0,3.19376,662.971,0.10603,46.4985,0.0358502,
1653,716.739,1051.52,2558.83,0.681619,171.649,12.7555,2.61108,0,4.47952,737.36,13.0861,88.5491,21.0335,2258.21,82.042,4.15154,0,4.11337,403.299,85.1157,220.238,138.865,1.45172,0.0202932,1.83033,0,3.77632,662.971,0.10603,46.4985,0.0358502,
1654,716.739,3537.45,35906.5,0.202615,2524.04,44.9302,2.60893,0,4.32439,759.659,45.3214,109.655,46.9123,35254.6,229.718,3.93149,0,3.51892,509.074,229.679,295.002,244.645,1.45172,0.0210254,1.83033,0,3.03195,662.971,0.10603,46.4937,0.0358502,
1655,716.739,1200.68,1931.51,0.596942,46.1123,66.658,3.05167,0,4.68483,821.454,67.1914,136.915,54.6164,2206.87,295.952,5.13233,0,4.19737,734.443,294.959,361.047,302.717,1.45172,0.0212826,1.83033,0,3.09695,621.389,0.10603,46.4937,0.0358502,
1656,716.739,1301.36,3777.75,0.550762,310.664,37.133,2.77509,0,4.81681,760.04,37.938,100.006,47.9863,2991.08,171.048,4.37658,0,5.2323,451.897,175.679,248.133,229.445,1.45172,0.0212826,1.83033,0,2.74127,662.971,0.10603,46.4937,0.0358502,
1657,716.739,1278.3,3421.34,0.560695,217.411,59.5667,2.89105,0,4.49779,782.239,59.8833,89.6105,62.2041,2501.58,248.49,4.84581,0,3.62379,545.345,247.05,186.219,283.01,1.45172,0.0212826,1.83033,0,3.47532,662.971,0.10603,46.4985,0.0358502,
1658,716.738,1233.99,2365.39,0.580828,52.6256,73.4398,2.88838,0,4.85229,841.743,74.0173,114.805,69.6221,361.382,335.686,4.53165,0,5.19914,904.595,337.85,280.411,380.877,1.45172,0.0212826,1.83033,0,3.36943,662.971,0.10603,46.4985,0.0358502,
1659,716.738,1086.06,1482.13,0.659945,39.6925,51.6776,2.66913,0,4.32662,766.747,52.0227,121.122,47.8006,183.409,240.225,4.23856,0,3.00476,482.345,244.502,319.549,233.358,1.45172,0.0212826,0.851081,0,3.57757,662.971,0.10603,46.4977,0.0358502,
1660,716.738,984.105,1183.66,0.728315,26.9659,34.0646,2.56818,0,4.72787,740.063,34.4082,105.23,36.0778,124.553,174.549,4.05505,0,5.10371,407.932,176.053,271.399,178.584,1.45172,0.0212826,1.79718,0,3.17441,662.971,0.10603,46.4977,0.0358502,
1661,716.738,1156.15,2240.6,0.619937,43.7458,69.609,2.54131,0,4.40014,792.109,70.4207,112.849,60.4719,190.932,332.683,3.53988,0,3.53311,892.11,329.66,307.559,345.984,1.45728,0.0212826,1.83033,0,3.19972,662.971,0.10603,46.4951,0.0359222,
1662,716.738,1619.3,7911.92,0.442622,568.203,60.0048,2.67543,0,4.4869,769.143,60.5376,96.9777,57.2736,7435.37,259.725,3.75965,0,3.94136,454.499,261.86,236.865,267.045,1.45728,0.0212826,1.83033,0,3.14001,662.971,0.10603,46.4985,0.0359222,
1663,716.738,1329.66,2855.46,0.539038,200.649,70.975,3.2965,0,4.44399,811.947,71.2455,120.594,46.5106,2006.36,289.751,5.7411,0,3.67407,590.924,289.228,312.103,218.926,1.45477,0.0212826,1.83033,0,3.34191,662.971,0.10603,7.50806,0.0359222,
1664,716.738,1067.79,2078.29,0.671234,67.7866,42.2324,2.63403,0,4.29529,783.333,42.9431,83.9628,40.6039,574.965,243.353,4.46476,0,3.79086,791.748,249.516,206.981,273.965,1.45133,0.020968,1.83033,0,3.01408,662.971,0.10603,46.4984,0.0359222,
1665,716.738,1320.8,3565.36,0.542653,207.929,32.9651,2.62512,0,4.67887,856.699,38.1843,117.467,60.255,1940.38,192.227,4.01094,0,4.48857,1710.53,212.826,324.463,442.984,1.44572,0.0212826,1.83033,0,2.80295,662.971,0.10603,46.4984,0.0359222,
1666,716.738,1389.46,3485.64,0.51584,269.535,58.7602,3.45001,0,4.67672,832.203,58.9851,120.948,40.9013,2394.76,270.053,6.50707,0,4.39189,659.881,266.532,280.553,219.654,1.45089,0.0212826,1.69081,0,3.33257,662.971,0.10603,46.4984,0.0359222,
1667,716.738,1091.15,2087.09,0.656865,138.964,31.8095,2.59904,0,4.68123,751.16,32.0897,100.259,29.5869,1343.01,177.832,3.93288,0,4.59047,450.519,181.023,249.364,189.6,1.45089,0.0212826,1.02542,0,3.64916,662.971,0.10603,46.4923,0.0359222,
1668,716.737,1227.12,2828.19,0.584082,286.241,31.9416,2.35655,0,4.53717,721.213,32.2666,114.238,34.3224,2178.84,172.99,3.01518,0,4.0469,332.167,173.56,300.543,180.251,1.45089,0.0212777,1.83033,0,3.02064,662.971,0.10603,46.4984,0.0359222,
1669,716.737,1196.62,2471.17,0.598967,56.2655,56.9182,2.86405,0,4.73519,858.37,58.0256,109.46,49.9835,402.878,248.266,4.7634,0,4.50991,1496.69,256.328,266.207,311.802,1.45089,0.0212777,0.401587,0,2.91712,662.971,0.10603,46.4984,0.0359222,
1670,716.737,1181.34,1997.96,0.606715,95.8605,60.0457,2.74432,0,4.76136,787.658,60.7129,105.77,63.7875,845.966,267.506,4.33287,0,4.5354,575.573,270.177,266.716,309.285,1.45089,0.0212777,1.83033,0,3.6498,662.971,0.10603,46.4984,0.0359222,
1671,716.737,1197.54,2574.69,0.598505,177.401,42.9567,2.77652,0,4.50759,771.528,41.5689,106.128,50.6772,1774.99,218.84,4.18876,0,3.97517,459.008,203.791,253.554,290.669,1.45089,0.0212777,1.83033,0,2.94064,662.971,0.106362,46.4946,0.0359222,
1672,716.737,1168.6,2130.8,0.613328,124.083,38.2949,3.0758,0,4.30413,818.824,38.7694,110.834,30.4171,1112.61,231.051,5.68883,0,3.32001,765.404,234.245,293.604,247.501,1.45089,0.0212777,1.6139,0,3.10604,662.971,0.106362,46.4946,0.0359222,
1673,716.737,1731.45,11190.4,0.413951,787.864,37.6431,2.60097,0,4.90734,735.922,37.7704,103.991,20.7524,10846.8,174.733,3.87327,0,5.45595,393.468,175.108,261.76,126.797,1.45089,0.0214296,1.83033,0,3.77478,662.971,0.106362,46.4946,0.0359222,
1674,716.737,975.544,1191.23,0.734705,26.1306,34.3237,2.48946,0,4.72656,744.132,34.5749,92.6257,36.5409,756.835,198.069,3.2131,0,4.84662,384.601,198.843,232.925,206.085,1.45089,0.0214296,1.83033,0,3.64865,662.971,0.106362,46.4946,0.0359222,
1675,716.737,1395.41,3961.15,0.513639,338.453,62.8508,2.55615,0,4.23372,772.109,63.0199,97.6983,54.4882,3321.08,264.773,3.21763,0,3.03989,542.984,259.449,229.052,298.029,1.45089,0.0214296,1.83033,0,2.94167,662.971,0.106362,46.4959,0.0359496,
1676,716.737,1297.79,4070.05,0.552273,20.9412,44.6236,3.14183,0,4.73853,1017.99,46.0058,108.83,51.519,313.111,230.422,5.92791,0,4.71517,3274.55,243.933,274.022,340.338,1.45089,0.0214296,0.971693,0,2.95095,662.971,0.106362,46.4959,0.0359496,
1677,716.737,1110.32,1661.65,0.645522,91.2826,39.6334,2.95544,0,4.88526,770.448,39.9052,133.484,27.7265,847.225,199.799,5.1416,0,5.1205,570.906,200.102,343.798,151.594,1.45089,0.0213438,1.83033,0,2.64602,662.971,0.106362,46.4959,0.0359496,
1678,716.737,1052.52,1639.04,0.680969,27.1521,45.9099,2.46276,0,5.00197,758.282,45.546,111.223,56.9471,149.388,222.854,2.91429,0,5.36837,582.285,226.216,286.939,322.856,1.45089,0.0213438,1.83033,0,3.64917,662.971,0.106362,46.4959,0.0359496,
1679,716.737,1181.29,2180.76,0.606742,27.1652,56.5177,2.98283,0,4.60518,852.783,57.9568,110.243,69.0331,118.957,269.355,5.08267,0,4.28426,1032.51,276.247,263.889,377.82,1.45089,0.0213438,1.83033,0,2.94521,662.971,0.106362,46.4997,0.0359496,
1680,716.737,1082.12,1652.1,0.662346,27.3011,49.3579,3.12527,0,4.64366,804.334,49.7866,100.168,43.4,149.524,228.542,5.88577,0,4.67247,651.154,231.902,266.514,240.545,1.45089,0.0213438,1.83033,0,3.56327,662.971,0.106362,46.4974,0.0359496,
1681,716.736,1279.09,4505.95,0.560348,429.986,18.5207,2.34602,0,4.36464,713.604,18.6324,81.9805,9.65781,4063.46,141.639,3.07836,0,3.64464,299.411,141.907,225.449,83.3451,1.45089,0.0213438,1.83033,0,3.77478,662.971,0.106362,46.4974,0.0359496,
1682,716.736,1004.27,1191.58,0.713687,22.7882,43.6151,2.50529,0,4.42676,738.399,43.8076,111.858,36.8724,424.839,198.946,3.7568,0,3.58064,396.535,197.3,289.469,174.056,1.45089,0.0213438,1.83033,0,3.04504,662.971,0.106517,46.4972,0.0359496,
1683,716.736,2574.25,20536.7,0.278425,1492.99,52.5649,3.02595,0,4.60887,804.711,53.0781,114.346,48.9228,20084.1,247.957,5.31415,0,4.12349,615.534,250.462,285.828,271.376,1.45089,0.0213438,1.83033,0,3.77478,662.971,0.106517,46.4972,0.0359573,
1684,716.736,999.036,1302.64,0.717427,33.7849,37.9089,2.78505,0,4.7177,757.401,38.4068,95.264,28.7681,898.533,188.735,4.51811,0,4.87437,462.392,192.669,254.486,196.366,1.45089,0.0213438,1.83033,0,3.77478,662.971,0.106517,46.4972,0.0359573,
1685,716.735,2383.67,18904.5,0.300685,1385.2,35.8931,2.92733,0,4.5689,775.923,36.1913,114.789,28.1774,18667.3,196.852,5.01354,0,3.91833,522.849,198.362,304.927,184.344,1.45197,0.0213438,1.83033,0,3.19207,662.971,0.106517,46.4972,0.0359573,
1686,716.735,1172.51,2046.63,0.611281,156.198,39.5578,3.17403,0,4.76363,790.066,39.6549,120.055,19.0454,1732.32,186.231,5.42788,0,4.94942,521.504,185.558,296.148,92.0394,1.45197,0.0213438,1.83033,0,2.58108,662.971,0.106517,46.4972,0.0359573,
1687,716.735,1174.55,2061.39,0.610223,70.0991,56.7402,3.13458,0,4.74521,824.312,57.2539,112.336,45.9266,385.406,250.576,5.6226,0,4.55372,798.231,251.442,281.573,278.228,1.45197,0.0213438,1.83033,0,3.77478,621.703,0.106517,46.4972,0.0359573,
1688,716.735,990.587,1200.7,0.723546,15.7466,45.602,2.45167,0,4.33017,729.563,45.8202,108.274,38.7984,78.5705,212.845,3.13449,0,3.3582,354.687,215.741,295.007,194.133,1.45197,0.0213438,1.83033,0,2.9711,662.971,0.106517,46.4972,0.0359573,
1689,716.735,1481.4,4844.22,0.483823,392.09,51.6368,3.03966,0,4.79946,803.327,52.147,123.406,50.9519,3611.78,255.85,5.31717,0,4.82752,603.414,256.499,332.003,283.722,1.45197,0.0213438,1.83033,0,3.77398,662.971,0.106517,46.4846,0.0359573,
1690,716.735,1310.97,2612.96,0.546723,216.963,45.7055,2.89196,0,4.57041,794.708,46.3206,145.396,54.4104,1541.78,244.834,4.97791,0,4.22732,631.811,248.546,377.84,277.606,1.45197,0.0213438,0.800536,0,2.94817,662.971,0.106517,46.486,0.0359573,
1691,716.735,1175.08,2209.18,0.609944,160.719,40.797,2.88474,0,4.47203,780.704,41.0524,102.011,42.4435,1483.3,206.134,4.84293,0,3.77755,513.403,207.22,249.627,225.842,1.45197,0.0213438,1.83033,0,3.18863,662.971,0.106555,46.486,0.0359573,
1692,716.735,1198.86,2057.28,0.597846,169.535,51.4544,2.81185,0,4.88811,768.237,52.0993,107.065,42.7705,1091.78,247.962,4.52518,0,5.04802,480.033,248.481,277.375,233.371,1.45197,0.0213438,1.83033,0,3.64766,662.971,0.106907,46.486,0.0359573,
1693,716.735,991.784,1708.57,0.722672,20.7397,42.9312,2.50955,0,4.32526,754.196,44.3644,85.7965,36.921,196.701,246.581,4.24785,0,3.52071,686.737,257.755,244.807,274.977,1.45197,0.0213438,1.83033,0,3.64598,662.971,0.106907,46.486,0.0359573,
1694,716.735,1071.27,1571.5,0.669053,86.7058,43.8463,2.56426,0,4.12275,737.622,45.493,113.798,37.1155,685.073,199.38,3.61452,0,2.35681,365.065,201.803,290.7,186.146,1.45197,0.0213438,1.83033,0,3.18809,662.971,0.106907,46.4833,0.0359573,
1695,716.735,1017.88,1274.16,0.704146,40.2934,48.6022,2.53271,0,4.32984,731.626,48.8171,111.566,30.1111,255.524,214.303,3.40668,0,3.302,340.638,214.838,285.789,161.478,1.45197,0.0212266,0.518739,0,2.88015,626.765,0.106907,46.486,0.0359573,
1696,716.735,1341.71,3754.49,0.534195,237.694,49.7288,2.71838,0,5.0675,802.56,51.5282,122.763,69.6514,2953.63,244.094,4.09763,0,5.35136,864.291,252.993,309.692,347.092,1.45197,0.0212266,1.83033,0,2.8333,662.971,0.106907,46.486,0.0359573,
1697,716.735,1881.98,8180.05,0.38084,776.582,57.3151,3.2183,0,4.67192,821.054,58.1465,106.536,54.4579,7413.79,262.488,6.0293,0,4.39157,695.028,265.944,274.729,292.739,1.45197,0.0212266,1.83033,0,3.18073,662.971,0.106907,46.486,0.0359573,
1698,716.734,4881.42,53897.3,0.146829,3825.02,62.2053,2.87931,0,4.49063,780.477,63.1387,92.3151,50.9022,53464.6,264.09,4.74511,0,3.9469,534.459,266.906,203.79,249.13,1.45197,0.0212266,1.01139,0,2.92723,662.971,0.106717,46.486,0.0359573,
1699,716.734,1126.55,1765.25,0.636221,42.5371,45.1085,3.05319,0,4.75323,809.441,49.9738,94.3708,77.3118,2777.76,194.748,5.44016,0,4.77788,647.16,211.194,213.906,622.535,1.45197,0.0212266,0.914333,0,3.35084,662.971,0.106717,46.486,0.0359573,
1700,716.734,1117.06,1560.1,0.641627,30.9196,56.8606,3.04028,0,4.88634,803.626,57.3447,110.671,49.7085,144.598,266.044,5.13335,0,5.03894,576.133,267.436,270.833,256.055,1.45197,0.0212266,1.83033,0,3.01895,662.971,0.106717,46.486,0.0359573,
1701,716.734,1107.34,2085.82,0.647256,110.498,43.3061,3.01596,0,4.62825,773.351,43.4215,112.141,16.9818,1176.74,211.484,5.33887,0,4.35924,509.522,211.764,306.886,121.082,1.45197,0.0212266,1.83033,0,2.98356,662.971,0.106717,46.4792,0.0359573,
1702,716.734,1084.15,1552.51,0.661102,31.2131,42.7071,3.01836,0,4.52433,810.594,43.0611,98.2061,50.8265,161.033,214.551,5.2814,0,4.07507,661.955,214.88,237.771,284.975,1.45224,0.0212266,1.83033,0,2.98757,662.971,0.106717,46.486,0.0359573,
1703,716.734,1047.44,1264.05,0.684272,45.4926,49.9306,2.79497,0,4.81868,757.338,50.2913,105.494,31.2796,275.887,210.333,4.49277,0,5.102,447.437,209.749,258.787,167.137,1.45224,0.0212266,0.342853,0,2.9942,662.971,0.106717,46.486,0.0359917,
1704,716.734,1982.5,8428.35,0.36153,912.703,49.5231,2.95307,0,5.0224,789.506,50.4554,131.476,40.8648,7809.59,242.064,4.94565,0,5.22558,614.498,246.535,330.864,263.424,1.45224,0.0212266,0.587161,0,3.77379,662.971,0.106717,46.486,0.0359917,
1705,716.734,1006.9,1198.26,0.71182,28.4756,47.5499,2.72192,0,4.4712,751.257,47.796,98.6278,26.0039,898.473,213.63,4.24502,0,3.47399,410.711,214.057,245.276,167.788,1.45224,0.0212266,0.682472,0,3.77379,662.971,0.106717,33.5665,0.0360211,
1706,716.734,1114.12,1781.15,0.643321,107.131,47.7806,2.80115,0,4.4783,767.963,47.9626,102.211,33.7882,980.136,232.173,4.3761,0,3.67712,480.45,232.647,251.2,207.452,1.45224,0.0212266,1.83034,0,2.69695,662.971,0.106717,46.486,0.0360198,
1707,716.734,1353.81,5445.89,0.529422,388.526,32.5982,2.79413,0,4.75099,765.017,33.1322,89.8984,37.0896,5086.55,191.13,4.8946,0,4.73635,505.414,193.811,221.006,199.64,1.45224,0.0210113,0.97126,0,3.77305,662.971,0.106717,46.486,0.0360198,
1708,716.734,1093.98,1757.42,0.655162,84.1218,48.7335,2.66804,0,4.50539,764.272,48.9348,98.8653,41.8784,951.359,225.922,4.10958,0,4.02195,487.319,226.433,234.545,235.483,1.45224,0.0210113,1.63409,0,3.28832,662.971,0.106717,46.4974,0.0360198,
1709,716.734,1114.75,1616.22,0.642957,50.543,47.3991,3.01087,0,4.82554,803.88,47.6873,111.232,46.1681,205.493,238.992,5.30459,0,4.8235,609.494,240.021,280.208,261.55,1.45224,0.0210113,0.748041,0,3.52974,620.458,0.106717,46.4974,0.0360151,
1710,716.734,1673.3,6808.1,0.428335,669.826,44.5889,2.64694,0,4.79225,749.167,45.0083,112.592,44.6808,6128.31,205.156,3.86793,0,4.9713,399.735,206.061,283.106,223.961,1.4567,0.0210113,1.83034,0,3.73524,662.971,0.106717,46.4974,0.0360092,
1711,716.733,1005.58,1420.25,0.712759,63.1258,27.8138,2.54128,0,4.48433,745.02,28.1116,102.849,31.629,648.208,164.82,3.80234,0,4.08458,415.013,168.149,277.218,182.955,1.4567,0.0210113,1.83034,0,3.30906,662.971,0.106717,46.4974,0.0360092,
1712,716.733,1405.39,3259.36,0.509988,130.909,66.4458,3.24346,0,4.79961,937.741,67.4283,114.525,80.2995,1051.1,328.347,5.77442,0,4.42302,1552.8,336.345,295.765,487.661,1.4567,0.0210113,1.83034,0,2.99937,662.971,0.106717,46.4974,0.0360092,
1713,716.733,1134.33,2271.9,0.631857,133.359,40.0512,2.85489,0,4.6017,786.41,40.431,95.2406,31.3798,1219.62,220.992,4.68013,0,4.40567,626.961,227.235,225.425,218.192,1.45647,0.0209015,1.83034,0,3.37761,662.971,0.106717,46.4974,0.0360092,
1714,716.733,1355.97,2759.36,0.528578,71.1048,83.6048,2.99182,0,4.53925,879.74,77.9944,120.201,115.789,426.02,371.906,5.04493,0,3.90679,1138.11,352.836,302.167,698.223,1.45647,0.0209015,1.83034,0,2.74584,662.971,0.106717,46.4974,0.0360092,
1715,716.733,1029.1,1431.12,0.696468,26.1527,50.6132,2.43328,0,4.28263,746.008,50.9709,100.689,47.9472,137.853,248.598,3.13481,0,3.16784,459.424,250.818,262.807,276.037,1.45647,0.0209015,1.83034,0,3.40665,662.971,0.106717,19.6536,0.0360092,
1716,716.733,1038.65,1602.49,0.69006,90.1891,24.1468,2.77117,0,4.8537,758.341,25.0329,91.9022,41.4168,951.31,130.233,4.22551,0,5.04826,421.595,136.085,232.837,215.276,1.45647,0.0209015,1.83034,0,3.6514,662.971,0.106717,46.4974,0.0360092,
1717,716.733,1292.79,4424.55,0.55441,276.021,34.4869,2.60572,0,4.30618,759.106,36.6528,121.591,58.0161,3601.53,157.541,3.77766,0,3.49878,465.839,160.553,312.214,332.581,1.45647,0.0209015,1.83034,0,3.45111,662.971,0.106626,46.4974,0.0360092,
1718,716.733,1114.61,1933.48,0.643036,22.429,60.3459,2.69141,0,4.56326,806.538,60.9619,92.7215,64.3569,262.197,311.388,4.28548,0,3.99606,777.326,312.337,237.731,353.647,1.45647,0.0209015,1.83034,0,3.06971,662.971,0.1063,46.4974,0.0359084,
1719,716.733,1444.57,3990.33,0.496156,38.9316,79.9783,2.72235,0,4.61455,1016.38,80.6953,108.845,112.408,165.729,388.564,4.29153,0,3.70425,2433.71,390.114,275.054,622.646,1.4567,0.0209015,1.83034,0,3.77285,662.971,0.1063,46.4974,0.0359084,
1720,716.733,1125.5,2310.93,0.636815,122.999,51.6154,2.27141,0,4.59364,734.688,52.0687,101.387,55.8743,1508.32,283.997,2.33863,0,4.26602,520.165,288.479,265.721,284.786,1.4567,0.0209015,1.04572,0,3.17813,662.971,0.1063,46.4974,0.0359084,
1721,716.733,1049.73,1749.36,0.682779,23.2705,44.5235,2.65536,0,4.2892,797.934,45.3215,79.7187,52.0165,195.315,248.333,4.44656,0,2.9501,713.049,253.756,175.76,321.309,1.456,0.0209015,1.83034,0,3.64575,662.971,0.1063,46.4974,0.0359084,
1722,716.733,1048.46,2030.4,0.683604,130.553,24.9555,2.73551,0,4.60814,750.7,25.3091,82.5031,27.0973,1479.84,130.603,4.46065,0,4.46812,437.57,134.173,199.063,159.96,1.456,0.0209015,1.83034,0,3.64574,662.971,0.1063,46.4974,0.0359084,
1723,716.733,48769.5,672127,0.0146963,47803.4,32.8935,2.70043,0,4.69774,746.217,33.2425,116.702,29.5691,670233,152.443,4.11289,0,4.71082,399.433,153.465,302.113,167.133,1.456,0.0209015,1.83034,0,3.55519,662.971,0.1063,46.4974,0.0359084,
1724,716.733,943.436,979.511,0.759705,20.3759,30.081,2.6154,0,4.6686,735.966,30.3111,102.448,16.9696,39563.3,158.415,3.73754,0,4.52763,353.396,158.81,270.303,107.563,1.456,0.0209015,1.83034,0,3.29959,662.971,0.1063,46.4974,0.0359084,
1725,716.733,1150.63,2685.29,0.622902,80.2356,40.0725,2.53765,0,4.46475,831.191,40.4086,103.368,48.3565,534.169,242.022,3.84047,0,3.92169,1471.66,241.425,282.763,401.372,1.456,0.0209015,1.83034,0,2.69545,662.971,0.105457,46.4974,0.0359084,
1726,716.733,1054.71,1507.81,0.679553,30.9256,41.7624,2.79787,0,4.54264,771.122,42.154,118.123,43.2847,163.069,213.975,4.90762,0,4.05255,547.914,215.185,317.636,231.866,1.456,0.0209015,1.83034,0,3.28199,640.627,0.1063,46.4977,0.0359084,
1727,716.733,1660.59,7239.02,0.431613,615.169,56.2013,2.66933,0,4.62106,777.36,56.3977,107.343,40.8318,6814.09,276.885,3.7087,0,4.16255,552.844,274.86,286.292,270.743,1.456,0.0209015,1.83034,0,3.645,662.971,0.1063,18.988,0.0359084,
1728,716.733,1050.88,1789.89,0.68203,14.522,50.1716,2.415,0,4.36223,779.532,50.4919,92.8456,56.5408,585.53,271.324,3.0312,0,3.62154,724.154,272.613,243.194,341.212,1.456,0.0209015,0.909899,0,3.4173,662.971,0.1063,46.4977,0.0359084,
1729,716.733,1282.17,3314.16,0.559001,264.661,42.1615,2.73259,0,4.37709,758.513,42.4485,103.858,63.4165,2643.32,214.884,4.26093,0,3.56596,445.331,216.004,273.703,522.251,1.456,0.0209015,1.83036,0,3.12743,662.971,0.105829,46.4977,0.0359084,
1730,716.733,1179.95,2116.42,0.607426,28.3484,50.0494,3.15419,0,4.67194,856.514,50.6629,114.655,71.8949,262.213,281.095,5.68672,0,4.18431,926.559,284.318,305.767,388.774,1.456,0.0209015,1.83036,0,3.77285,662.971,0.105829,46.4976,0.0359084,
1731,716.733,1477.87,4517.66,0.484978,367.854,67.0184,2.7551,0,4.77047,794.512,65.9446,110.967,64.0448,3595.72,324.056,4.8724,0,4.48611,639.083,320.326,302.283,317.311,1.456,0.0209015,1.27027,0,3.77285,662.971,0.105829,23.6043,0.0359084,
1732,716.733,1086.62,1492.5,0.659599,21.3555,40.8098,3.13067,0,4.54946,808.566,41.0994,122.404,44.7046,365.498,209.173,5.69001,0,4.18034,622.137,210.78,299.986,229.395,1.456,0.0209015,1.83036,0,3.27473,662.971,0.105829,46.4977,0.0359084,
1733,716.733,1485.99,5496.53,0.482326,373.504,68.1772,2.86033,0,4.51837,819.084,68.8688,96.8195,52.1602,4887.59,324.688,4.81294,0,3.76505,857.456,328.209,236.245,301.098,1.456,0.0209015,1.83036,0,3.77285,662.971,0.105829,46.4977,0.0359084,
1734,716.733,1641.82,9062.02,0.436547,690.818,43.1854,2.44155,0,4.3935,730.581,43.4923,93.3673,33.5459,8328.17,226.138,3.79574,0,3.87498,402.005,227.404,242.535,185.368,1.456,0.0209015,0.78336,0,2.76118,662.971,0.105829,46.4977,0.0359084,
1735,716.733,1273.08,2713.86,0.562993,134.456,57.7322,2.95542,0,4.46246,840.554,58.5055,110.916,63.4937,1509,291.707,4.80851,0,3.63348,940.735,294.09,278.146,380.864,1.456,0.0209015,1.83037,0,2.65972,662.971,0.105829,46.498,0.0359084,
1736,716.733,1068.43,1465.09,0.670831,41.0243,46.7209,2.84296,0,4.53406,773.816,46.9202,112.824,39.7437,194.136,206.425,4.67118,0,4.14988,515.065,209.251,292.341,217.284,1.456,0.0209015,1.83037,0,3.77244,662.971,0.105829,46.498,0.0359694,
1737,716.733,1013.71,1424.32,0.707037,74.8354,19.2663,2.93162,0,4.58688,773.379,19.5408,100.19,18.984,735.869,124.66,5.37924,0,4.36463,532.95,127.614,263.417,134.333,1.456,0.0209015,1.83037,0,3.77244,662.971,0.105829,46.498,0.0359694,
1738,716.733,4725.34,51658.5,0.151679,3671.62,57.7458,2.89245,0,4.50038,795.623,58.2129,83.2271,51.5146,51198.6,286.736,4.92462,0,3.72096,634.313,283.084,188.115,287.813,1.456,0.0209015,1.83037,0,3.77244,662.971,0.105829,46.498,0.0359694,
