Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Heave.rear.side_view_swing_arm_angle_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Heave.rear.side_view_swing_arm_angle_l.best,Roll.rear.side_view_swing_arm_angle_l.best,
433,1216.04,1560.04,1218,0.779493,2.88895,50.0532,11.4777,1354.94,18.294,61.7176,60.6601,1.82591,195.08,15.4853,588.38,69.5598,234.577,231.225,0.931761,0.543858,7.33718,1202.37,2.62076,0.388872,0.10917,
434,1216.04,1541.95,1115.15,0.788635,2.73263,58.0874,11.2969,1354.01,15.0234,50.8331,49.9706,1.2911,207.901,15.4185,580.145,55.6188,195.935,192.822,0.554989,0.543858,7.33718,1202.37,2.62076,0.388872,0.10917,
435,1216.04,1850.26,2034.39,0.657226,2.9084,89.2455,15.1443,1536.38,35.1039,86.7824,84.6921,1.89972,348.16,25.5271,1168.37,99.1727,294.446,284.178,0.104809,0.548578,7.33718,1202.37,2.62076,0.388872,0.10917,
436,1216.04,1669.67,1369.45,0.72831,2.6152,69.661,12.8588,1403.99,22.0131,80.2202,78.3152,0.881914,257.901,18.1156,740.692,72.7167,243.575,241.191,0.381381,0.548578,3.64556,1202.37,2.62076,0.388872,0.10917,
437,1216.01,1586.27,1392.6,0.766587,2.7001,68.0904,10.9196,1349.91,17.3355,69.1579,68.1516,1.08604,249.346,15.8464,642.84,65.4066,271.277,268.485,0.926189,0.530484,7.33718,1202.37,2.62076,0.388872,0.10917,
438,1216.01,1601.62,1185.33,0.759242,2.72074,46.218,13.1803,1427.03,20.8516,46.4584,45.1599,1.14981,181.72,20.8832,805.12,77.2675,200.32,202.438,1.51918,0.530484,7.33718,1202.37,2.62076,0.388872,0.10917,
439,1216,1691.5,1455.48,0.718891,2.78612,68.8927,12.2187,1398.21,22.0913,94.8434,92.4506,1.69101,231.118,16.8371,657.682,72.8684,312.821,312.985,0.947032,0.530484,7.33718,1202.37,2.62076,0.388872,0.10917,
440,1215.97,1765.97,1769.29,0.688558,3.14585,71.7734,13.4152,1445.18,37.1386,98.3211,96.9979,2.16615,295.358,20.2304,821.74,119.638,347.567,343.413,2.45309,0.530484,7.33718,1202.37,2.62076,0.388872,0.10917,
441,1215.97,1819.59,1657.15,0.668266,2.79637,87.1263,15.6588,1530.67,24.7192,79.9006,78.7179,1.58074,265.528,24.4158,975.243,75.0453,241.782,235.796,0.537432,0.530484,7.33718,1202.36,2.62076,0.388872,0.10917,
442,1215.97,1682.61,1353.74,0.722669,2.96795,62,13.5419,1432.77,32.1234,69.9268,69.2773,1.64226,203.257,19.9766,775.36,94.6064,233.732,234.247,1.75108,0.530484,6.15732,1202.36,2.6142,0.388382,0.107247,
443,1215.97,1824.32,1809.87,0.666534,3.06401,123.201,12.8615,1477.17,30.3341,90.6114,87.0821,2.23318,361.88,20.0256,888.858,91.564,293.033,285.527,0.232079,0.530484,3.50977,1202.36,2.6142,0.388382,0.107247,
444,1215.97,1799.35,1630.84,0.675783,2.64873,46.0366,16.396,1546.13,43.93,72.3985,71.8112,1.06876,193.363,27.1545,1045.59,119.804,233.788,231.068,0.738313,0.530484,7.33718,1202.36,2.6142,0.373431,0.102869,
445,1215.97,1552,1028.95,0.783488,2.88365,56.9676,11.0705,1346.47,25.3541,55.0315,54.2224,1.47869,199.671,15.1228,584.904,87.6349,212.187,212.153,0.155411,0.530484,7.33718,1202.36,2.6142,0.373431,0.102869,
446,1215.97,1627.65,1591.54,0.74707,2.78124,56.4329,12.2501,1413.21,25.476,59.449,58.0539,1.54435,245.745,19.5811,816.419,90.2462,263.087,256.725,1.91327,0.548208,7.33924,1202.36,2.6142,0.373431,0.102869,
447,1215.97,1681.22,1578.42,0.723268,3.12562,63.4534,13.39,1439.79,31.7447,65.4708,64.2465,2.24846,240.362,21.3175,850.058,107.819,236.23,233.106,2.4493,0.548208,7.33937,1202.36,2.6142,0.373431,0.102869,
448,1215.97,1769.87,1544.35,0.687039,2.70033,45.9565,14.1213,1450.94,32.7008,112.113,111.336,1.29525,183.669,20.1394,753.088,97.3534,336.141,338.947,0.559564,0.536726,7.33931,1202.36,2.6142,0.373431,0.102869,
449,1215.97,1680.5,1557.81,0.723575,2.84861,65.5793,13.5294,1454.42,14.0463,65.7893,64.2956,1.67599,269.913,21.9653,874.041,51.0813,269.439,257.934,0.127376,0.536726,7.33937,1202.36,2.6142,0.372216,0.102869,
450,1215.97,1421.3,853.686,0.855534,2.58258,32.4485,9.11208,1263.47,18.9822,47.5514,47.1516,0.657474,143.39,9.42772,345.638,68.8501,212.74,210.808,0.54368,0.555445,7.33915,1202.36,2.6142,0.371087,0.101818,
451,1215.97,1737.84,1521.73,0.699703,2.71945,68.1053,13.7794,1453.87,40.2064,79.9004,79.2592,1.11299,211.101,22.5317,856.694,115.155,246.064,245.123,1.45208,0.555445,7.02945,1202.36,2.6142,0.371087,0.101818,
452,1215.97,1583.08,1286.5,0.768106,2.67154,55.158,11.7081,1376.72,35.046,51.3816,50.3968,1.3572,224.632,17.8913,711.906,108.909,207.219,204.603,0.230026,0.555445,7.33915,1202.36,2.6142,0.371087,0.101818,
453,1215.97,1732.96,1440.76,0.701674,3.01633,90.1548,13.1767,1436.32,36.44,78.5668,75.2801,2.06888,276.009,19.5195,772.341,108.161,274.698,275.66,0.215417,0.554168,7.33915,1202.36,2.61372,0.371087,0.101818,
454,1215.93,1542.26,1390.92,0.788408,2.79886,45.423,11.2642,1358.77,9.45542,57.98,56.5694,1.26925,208.529,16.9622,711.213,28.769,258.658,251.731,2.4493,0.554168,7.33876,1202.36,2.61372,0.368294,0.101266,
455,1215.93,1615.13,1319.4,0.752839,2.69177,50.468,13.479,1447.25,22.122,39.9344,39.1903,1.59472,205.326,22.3211,881.647,69.448,156.553,153.669,0.250013,0.554168,7.33837,1202.36,2.61372,0.368294,0.101266,
456,1215.93,1668.73,1287.87,0.728656,2.8766,32.7417,14.6682,1470.98,30.5711,59.2195,57.6729,1.58077,154.386,22.6511,857.314,94.6528,210.877,207.107,0.6358,0.554168,7.33837,1202.36,2.61372,0.362528,0.101266,
457,1215.9,1672.08,1437.69,0.727178,2.80949,40.9923,13.2956,1449.07,28.146,70.1971,67.5703,1.58518,202.079,18.6398,798.056,91.6483,242.757,233.014,0.81566,0.554168,7.33837,1202.36,2.61372,0.362528,0.0995319,
458,1215.9,1857.41,1838.34,0.654621,2.79377,88.0983,14.6934,1482.99,21.9628,123.949,122.922,1.59084,291.453,21.492,838.199,72.7058,366.713,377.058,0.0806546,0.554168,7.33837,1202.36,2.61299,0.353793,0.0995319,
459,1215.9,1872.32,1755.87,0.649409,2.93526,73.2587,15.755,1533.49,23.0763,112.27,111.535,1.715,250.006,25.2585,986.826,66.3652,357.042,355.5,1.04502,0.554168,7.33837,1202.36,2.61299,0.353793,0.0995319,
460,1215.9,1765.29,1698.64,0.688784,2.68686,61.1755,14.6897,1500.32,29.3997,79.5645,77.4519,1.58701,228.43,22.9182,960.544,86.9026,293.048,284.623,0.278341,0.554168,7.33837,1202.36,2.61299,0.353793,0.0995319,
461,1215.9,1832.08,1723.64,0.663673,2.99122,71.7618,14.6847,1487.91,33.1133,112.187,109.43,2.15321,252.996,22.0747,858.165,97.7577,313.769,314.733,0.742867,0.554168,7.33826,1202.37,2.61679,0.353793,0.0995319,
462,1215.9,1741.46,1489.45,0.698207,2.94432,65.577,13.4337,1463.14,21.0916,90.3317,84.9395,1.87492,234.043,20.3752,830.603,68.4038,284.747,273.848,0.380684,0.554168,7.3379,1202.37,2.61317,0.353793,0.0995319,
463,1215.9,1654.72,1394.38,0.734806,2.57498,51.7834,13.4514,1413.8,16.0925,78.7533,78.2587,0.987811,172.793,19.2331,708.748,51.3541,263.661,263.065,0.349,0.557168,7.3379,1202.37,2.61077,0.349112,0.0995319,
464,1215.9,1707.01,1416.51,0.712296,2.75286,61.6509,13.565,1443.71,19.3594,83.2858,82.6867,1.38494,199.498,21.1111,821.068,65.0963,288.57,287.85,0.578448,0.546435,7.3379,1202.37,2.61077,0.349112,0.0995319,
465,1215.9,1517.63,1111.82,0.801184,2.68395,56.0962,10.8961,1344.02,20.7525,42.0915,41.0815,1.55387,215.472,15.3892,588.155,73.6058,202.742,204.11,0.477065,0.546435,4.86097,1202.37,2.61077,0.349112,0.0995319,
466,1215.84,1718.64,1707.3,0.707441,2.90094,77.9532,12.6524,1437.83,24.3873,82.7756,80.1381,1.76416,310.55,20.4402,909.338,84.4845,270.6,271.724,0.980766,0.546435,5.35533,1202.37,2.60831,0.344403,0.0995319,
467,1215.82,1623.54,1552.59,0.748867,2.60672,77.7551,11.5316,1379.14,23.635,64.7692,64.0983,0.808614,384.67,15.4514,799.647,73.3347,241.51,238.741,0.717658,0.527704,7.3379,1202.37,2.60831,0.344403,0.0995319,
468,1215.82,1649.72,1515,0.736982,2.87175,68.212,11.3445,1392.53,20.3418,79.1256,75.2993,1.81832,267.341,16.0326,734.817,74.9459,292.46,283.509,1.13419,0.485157,7.3379,1202.37,2.61077,0.340466,0.0907177,
469,1215.82,1690.87,1551.94,0.719049,2.86612,79.0542,11.9616,1388.18,30.0131,88.893,89.8952,1.66587,276.181,17.9797,742.816,101.774,309.9,312.046,0.633169,0.485157,7.3379,1202.37,2.61077,0.340466,0.0907177,
470,1215.8,1702.79,1483.03,0.714008,2.69714,61.6606,13.6322,1445.83,17.8938,80.7821,80.2946,1.40323,224.263,21.257,818.191,53.399,280.794,278.189,0.2544,0.485157,7.3379,1202.37,2.61077,0.333845,0.0907177,
471,1215.8,1797.27,1649.57,0.676472,2.8395,71.0011,15.1642,1495.96,26.0974,93.572,92.635,1.47339,219.967,23.4246,900.79,78.8767,284.077,282.311,1.32859,0.479638,7.3379,1202.37,2.60724,0.333845,0.0907177,
472,1215.8,1896.83,2102.25,0.640966,2.73441,105.271,15.1172,1513.56,35.6264,113.253,111.274,1.73395,357.251,24.3392,1028.05,105.522,342.717,336.564,0.481117,0.479638,7.3379,1202.37,2.60724,0.333845,0.0907177,
473,1215.8,1671.95,1318,0.727176,2.90454,67.3447,12.0165,1383.57,23.7874,91.5356,90.7901,1.83415,235.153,15.5349,583.196,74.3337,291.521,289.392,1.23448,0.479638,7.3379,1202.37,2.60724,0.333845,0.0907177,
474,1215.79,1791.4,1556.2,0.678681,2.78037,56.4527,15.603,1523.5,18.196,87.964,86.9065,1.50366,207.646,24.6104,947.818,51.723,276.698,276.402,0.171431,0.479638,7.3379,1202.37,2.60724,0.333845,0.0907177,
475,1215.79,1955.21,2150.17,0.62182,2.90465,106.286,16.6233,1605.21,23.9787,100.816,99.3953,1.94469,474.203,26.1143,1212.01,77.8624,313.313,309.62,0.297656,0.479638,7.33856,1202.37,2.60724,0.333845,0.0907177,
476,1215.79,1706.09,1481.7,0.712618,2.6987,67.1884,12.7248,1428.28,31.4876,83.4231,80.2878,1.93608,270.604,19.1771,799.117,89.1928,294.561,288.976,0.0779513,0.479638,7.33856,1202.37,2.60724,0.333845,0.0907177,
477,1215.79,1751.34,1461.68,0.694205,3.15083,44.0406,14.0639,1443.44,30.1123,108.652,107.879,2.29192,169.17,19.8924,731.166,94.2562,325.583,323.697,2.40854,0.479638,7.33856,1202.37,2.60724,0.333845,0.0907177,
478,1215.79,1958.27,2705.8,0.620851,2.94541,58.3441,14.7998,1656.28,27.2357,101.625,97.0408,1.93204,244.851,23.8231,2046.9,80.6504,335.565,318.281,0.535099,0.479638,7.33781,1202.37,2.60558,0.333845,0.0907177,
479,1215.79,1867.29,1856.39,0.651099,2.80574,70.8948,16.2527,1547.29,38.1877,96.5818,95.2798,1.52483,269.107,26.0691,1032.46,113.057,331.995,328.389,0.81567,0.479638,7.3377,1202.37,2.60558,0.333845,0.101061,
480,1215.79,1779.09,1702.52,0.683377,2.84443,78.2425,13.9557,1472.5,25.6007,94.4054,91.5478,1.95396,275.127,20.7081,829.492,89.1589,301.655,298.108,0.435925,0.479638,7.3377,1202.37,2.60558,0.333845,0.101061,
481,1215.79,1782.66,1420.74,0.682012,2.99626,51.1171,15.1769,1501.63,32.2853,89.8019,89.6458,2.10459,196.84,22.264,856.017,90.2406,258.947,259.671,0.746916,0.479638,7.3377,1202.37,2.60558,0.333845,0.103061,
482,1215.78,1690.91,1530.77,0.719011,2.68661,51.6981,13.7603,1463.6,24.2135,68.0354,66.9164,1.28816,214.221,23.0952,948.142,79.754,253.002,246.523,0.838111,0.479638,7.3377,1202.37,2.60558,0.333845,0.103061,
483,1215.78,1605.6,1208.19,0.757212,2.64723,40.1242,13.2223,1435.55,22.549,46.2267,45.2811,1.2748,166.998,21.5365,837.978,72.0483,186.228,185.745,0.903184,0.479638,7.3377,1202.37,2.60558,0.333845,0.103061,
484,1215.78,1689.55,1350.55,0.719587,2.85587,70.5808,12.4499,1382.29,26.9477,97.5966,96.8275,1.67367,223.354,16.2459,597.827,86.142,286.855,292.488,1.0914,0.479638,7.3377,1202.37,2.60558,0.333845,0.100045,
485,1215.78,1802.92,1574.66,0.67434,2.937,79.1185,14.0974,1485.83,25.0727,98.3788,97.4865,2.13372,282.587,20.3367,785.99,65.6658,304.838,303.835,0.32744,0.479638,7.3377,1202.37,2.60558,0.333845,0.100045,
486,1215.78,1644.16,1638.95,0.739453,2.72482,48.3472,12.9208,1423.53,17.5914,69.9413,69.1098,1.69919,237.579,20.786,832.648,76.0307,298.178,289.899,0.973109,0.479638,7.3377,1202.37,2.60558,0.333845,0.100045,
487,1215.77,1605.15,1273.86,0.75742,2.89616,52.4111,12.3003,1396.63,27.3186,57.0165,56.5732,1.91063,190.289,18.8482,726.36,84.2366,228.841,227.224,0.809886,0.479638,5.44149,1202.37,2.60507,0.333845,0.0989899,
488,1215.77,1614.92,1286.53,0.752835,2.57799,57.0168,11.5605,1360.17,17.7237,83.1154,82.7579,1.10543,197.932,15.4134,604.149,61.8227,272.535,274.915,0.416055,0.49173,7.33781,1202.37,2.60507,0.333845,0.0989899,
489,1215.77,1766.2,1675.8,0.688353,2.93387,69.0661,13.9593,1459.8,23.1785,99.4049,97.8578,1.94839,265.213,21.3116,869.371,85.8853,286.171,282.262,0.112527,0.49173,7.33781,1202.37,2.60507,0.333845,0.100045,
490,1215.77,1638.54,1521.24,0.741983,2.65972,68.3719,11.796,1377.73,19.5778,79.628,78.7742,1.29288,247.033,18.3052,746.532,68.1971,292.646,289.705,0.550375,0.49173,7.33781,1202.37,2.60507,0.333845,0.100045,
491,1215.77,1771.63,1524.92,0.68624,2.86018,68.1054,14.8499,1495.08,31.0214,81.0451,78.6703,1.74261,242.424,20.9201,830.311,94.337,252.293,244.157,0.412831,0.49173,7.33781,1202.37,2.60507,0.333845,0.100045,
492,1215.76,1659.55,1339.49,0.732585,2.72288,82.8671,12.1145,1403.81,20.989,68.3851,68.6625,1.33026,286.002,17.2947,677.047,74.063,246.244,246.61,0.33462,0.49173,7.33974,1202.37,2.60507,0.333845,0.100045,
493,1215.76,1663.26,1412.03,0.730948,2.85571,53.9173,12.7469,1420.85,20.7805,76.4826,75.6308,1.76763,240.202,20.2334,805.369,72.2794,265.17,265.75,0.57858,0.49173,7.33974,1202.37,2.60507,0.333845,0.103957,
494,1215.73,1722.91,1551.94,0.705627,2.78885,76.7218,14.1572,1466.29,25.9729,69.4457,67.5281,1.70138,248.332,22.1532,857.878,84.7974,251.389,249.508,0.857146,0.49173,7.34006,1202.37,2.60507,0.333845,0.103957,
495,1215.73,1765.79,1711.5,0.688492,2.73604,49.3848,14.7261,1482.42,26.8674,95.1526,94.5008,1.46254,234.762,23.0758,899.244,99.2153,310.718,307.56,1.09595,0.49173,7.34087,1202.37,2.60507,0.333845,0.103957,
496,1215.73,1550.08,1082.54,0.784299,2.71695,25.3384,11.4547,1360.43,21.1635,64.5897,64.3894,1.35105,139.566,16.3711,619.824,81.1613,240.636,237.151,0.532069,0.49173,7.34087,1202.37,2.60507,0.333845,0.104021,
497,1215.73,1763.03,1466.21,0.689568,2.82537,60.3872,14.7959,1492.53,35.4349,78.9811,78.0777,1.93405,234.14,21.8935,796.346,92.5304,228.006,230.017,0.474609,0.482702,7.34087,1202.37,2.60507,0.341048,0.104766,
498,1215.73,1780.65,1683.08,0.682746,2.9748,76.074,14.0259,1469.75,27.8587,96.4188,93.5472,3.78382,238.705,22.9229,943.452,89.6405,286.999,283.347,0.400597,0.482702,7.34087,1202.37,2.60507,0.341048,0.104766,
499,1215.73,1732.46,1435.87,0.701736,2.72986,54.9025,15.0862,1477.27,31.7301,75.793,74.9512,1.54946,175.15,22.1849,819.3,88.1497,250.616,249.083,0.471211,0.482702,7.34087,1202.37,2.60507,0.341048,0.104766,
500,1215.73,1552.01,1214.2,0.783328,2.75597,61.8806,10.1762,1313.06,31.1779,67.1912,65.7697,1.64923,231.008,12.5287,467.898,131.505,277.537,275.795,0.663213,0.482702,4.78865,1202.37,2.60507,0.341048,0.104766,
501,1215.73,1644.09,1242.13,0.739455,2.63036,60.1238,12.2218,1384.03,12.052,86.8293,86.2004,1.27884,196.205,18.469,699.236,35.3919,273.037,272.802,0.602976,0.481715,7.34048,1202.37,2.60507,0.341048,0.104766,
502,1215.73,1566.27,1261.53,0.776195,2.56309,28.6705,12.1199,1385.16,18.3411,59.8606,59.5527,1.25604,154.696,18.7568,717.116,62.0293,232.077,227.912,0.311389,0.481715,2.26277,1192.11,2.59658,0.341048,0.108369,
503,1215.73,1638.62,1235.66,0.741925,2.85532,49.8252,13.004,1397.13,26.0707,75.314,74.4217,1.91725,175.84,18.4992,692.983,78.5778,221.169,219.399,0.578078,0.481715,3.59811,1154.84,2.59658,0.341048,0.108369,
504,1215.73,1617.82,1340.2,0.751463,2.61496,46.6854,12.0525,1379.5,28.065,74.67,74.2289,1.21102,179.732,17.144,654.119,96.7109,281.495,280.553,0.949249,0.481715,7.34048,1202.37,2.59658,0.340112,0.108369,
505,1215.73,1795.4,1564.59,0.677135,3.12228,78.5509,14.6954,1513.65,36.1128,76.5461,72.7274,2.54964,257.687,23.1697,915.938,104.981,238.012,228.927,0.832836,0.480663,7.34048,1202.37,2.59658,0.340112,0.108369,
506,1215.73,1761.6,1533.56,0.690129,2.89262,110.843,11.9888,1411.84,36.9621,94.1714,92.9012,1.93299,311.367,16.1879,662.054,104.793,299.783,296.534,0.885937,0.480663,0.637659,1202.37,2.59658,0.340112,0.103818,
507,1215.73,1689.04,1446,0.719777,2.85743,90.8989,12.2866,1422.9,26.4648,67.836,65.7952,1.80694,289.596,18.0687,752.09,85.6703,244.652,240.787,0.656942,0.480663,7.34048,1202.37,2.59658,0.340112,0.103818,
508,1215.73,1848.36,1773.83,0.657736,2.69808,71.6511,15.6675,1546.58,39.8949,86.9185,84.9441,1.90094,272.405,25.8174,1033.16,138.461,298.394,292.582,0.0116101,0.480663,7.34048,1202.37,2.59658,0.340112,0.103818,
509,1215.73,1949.34,1770.75,0.623664,3.03159,87.9216,17.0974,1561.66,35.1721,122.526,121.932,2.19026,249.714,24.4195,918.269,99.3231,321.539,320.997,0.613399,0.480663,7.34048,1202.37,2.59658,0.340112,0.103818,
510,1215.73,1824.44,1607.16,0.666357,2.88535,59.934,14.9295,1490.2,28.757,114.496,113.235,2.14185,211.502,21.9393,850.507,82.0195,326.161,322.302,0.567526,0.480663,7.34048,1202.37,2.59658,0.340112,0.103818,
511,1215.71,1647.19,1315.96,0.73805,2.81229,48.6641,12.5375,1391.72,22.9869,84.4789,83.9908,1.96418,170.585,18.2177,690.189,71.4021,277.814,276.872,0.51726,0.480663,7.34048,1202.37,2.58968,0.340112,0.103818,
512,1215.71,1681.49,1530.32,0.722995,2.75168,63.9261,12.7255,1424.46,17.4961,81.6157,78.5189,1.48781,248.654,18.7728,757.907,63.3208,288.838,278.062,0.585847,0.477601,7.34048,1202.37,2.58968,0.340112,0.104467,
513,1215.71,1612.13,1251.35,0.754103,2.71521,57.5433,11.2474,1361.9,18.0046,81.1995,79.5198,1.68565,212.042,15.6213,637.423,65.5337,279.759,277.788,0.149036,0.477601,7.34048,1202.37,2.58968,0.340112,0.104467,
514,1215.71,1679.6,1346.03,0.723809,2.86867,70.9539,12.2598,1393.5,16.9546,92.3667,90.6934,1.69013,226.034,17.0348,656.422,47.3508,290.839,286.637,0.474718,0.477601,2.79678,1189.22,2.58968,0.340112,0.104467,
515,1215.71,1876.29,1908.97,0.647932,3.02201,74.9493,15.0563,1508.99,41.2915,117.267,115.723,2.11882,305.717,24.0043,991.628,117.597,360.843,355.958,1.43614,0.477601,7.33927,1202.36,2.58968,0.340112,0.104467,
516,1215.71,1655.49,1539.42,0.734348,2.59675,50.4986,12.4266,1407.24,23.2074,80.1146,79.4129,1.13935,212.941,18.231,813.574,79.5338,275.2,270.588,0.274033,0.477601,7.33927,1202.36,2.58968,0.340112,0.104467,
517,1215.69,1702.86,1715.84,0.713912,2.72591,84.5992,12.4164,1411.41,19.1823,86.9548,85.5773,1.53398,336.392,18.7076,857.488,67.5582,294.833,293.208,0.83179,0.477601,7.33927,1202.36,2.58968,0.340112,0.104467,
518,1215.69,1741.27,1682.11,0.698166,3.0515,52.2252,14.8763,1499.57,31.201,70.7228,69.6253,2.15572,233.584,24.4402,998.074,98.5451,271.863,265.92,0.631377,0.468749,7.33927,1202.36,2.58968,0.340112,0.107126,
519,1215.69,1618.9,1253.76,0.75094,2.54964,65.5107,12.2213,1386.51,16.6395,67.0231,68.4401,1.13274,239.213,18.1178,733.833,58.1909,216.77,219.334,0.843902,0.468749,7.33927,1202.36,2.58968,0.335991,0.107126,
520,1215.69,1784.53,1653,0.681242,2.92005,70.4045,14.3044,1457.73,27.8535,106.149,105.163,2.0044,244.85,21.2278,806.029,90.9941,303.002,310.91,1.42044,0.468749,7.33927,1202.36,2.58968,0.335991,0.107126,
521,1215.69,1965.49,2135.05,0.618518,2.96672,110.13,16.0487,1580.94,30.8784,114.56,109.975,1.93684,343.257,26.3283,1161.28,86.9945,319.591,306.956,1.28464,0.468749,7.22518,1202.36,2.58968,0.335991,0.107126,
522,1215.69,1757.79,1637.22,0.691602,2.79741,87.3319,14.4577,1497.03,29.4995,65.9488,60.731,1.6674,355.593,21.3374,989.805,93.151,208.826,188.314,0.563524,0.468749,6.75445,1202.36,2.58968,0.334494,0.103609,
523,1215.69,1719.18,1569.74,0.707137,2.86386,36.8427,15.067,1507.96,34.7883,61.2677,60.3923,2.09818,179.826,24.6791,984.867,110.62,236.94,233.584,0.336716,0.468749,7.33927,1202.36,2.58968,0.334494,0.103609,
524,1215.69,1753.91,1509.34,0.693132,3.02004,79.6566,15.0819,1440.37,32.7392,92.4017,90.6414,2.12928,253.32,25.26,735.608,98.5324,271.78,273.152,0.245771,0.468749,7.33927,1202.36,2.58968,0.334494,0.101083,
525,1215.69,1790.68,1666.44,0.678901,2.70619,59.5039,15.0012,1511.17,31.839,85.9351,84.5262,1.45657,215.638,24.9723,1009.04,96.5461,286.378,284.02,0.316799,0.468749,7.33927,1202.36,2.58968,0.334494,0.101083,
526,1215.69,1626.11,1265.15,0.747607,2.88473,61.0303,10.7961,1338.98,25.1279,94.3272,92.9687,1.88003,200.909,15.0095,582.907,73.5168,306.157,305.702,0.537604,0.468749,7.33927,1202.36,2.58968,0.325064,0.0973489,
527,1215.69,1830.24,1726.99,0.664226,3.10561,127.195,13.3386,1441.5,32.9061,106.54,105.66,2.43658,480.806,18.1293,730.576,88.675,326.403,320.168,0.11726,0.468749,6.5085,1202.36,2.58968,0.325064,0.0973489,
528,1215.69,1794.89,1726.77,0.677308,2.87687,82.2006,14.7043,1490.74,35.0545,85.221,84.0935,2.27772,293.17,23.1369,932.854,101.606,267.205,265.464,0.556751,0.468641,7.33927,1202.36,2.58968,0.325064,0.0973489,
529,1215.69,1851.58,1720.46,0.656571,2.91536,65.3373,15.872,1529.74,32.3642,103.133,102.219,1.75535,234.483,24.6976,944.404,89.5299,315.523,317.573,0.917979,0.468641,7.33927,1202.36,2.582,0.321052,0.0945654,
530,1215.69,1663.88,1297.13,0.730639,2.78546,60.1834,12.8861,1412.87,32.9259,71.402,70.8199,1.74301,215.571,19.7173,780.678,97.1489,234.179,240.63,0.692687,0.468641,4.45491,1144.56,2.582,0.321052,0.0945654,
531,1215.69,1732.86,1393.65,0.70155,2.94351,73.8248,13.0168,1421.64,29.5278,96.3416,95.5611,1.84055,220.181,18.8021,712.342,80.6751,287.386,292.238,0.465828,0.468641,7.18459,1202.36,2.582,0.321052,0.092762,
532,1215.68,1863.51,1747.46,0.652363,3.16841,106.323,14.0236,1468.23,34.3236,118.831,118.607,2.58476,382.625,19.4437,757.179,99.9443,316.472,317.426,0.45976,0.468641,7.33927,1202.36,2.582,0.321052,0.092762,
533,1215.68,1662.3,1689.46,0.731321,2.81269,79.376,11.8385,1398.93,22.1547,74.3985,72.7943,1.98358,313.516,18.672,800.61,77.4896,301.862,295.954,0.717867,0.464785,7.34006,1202.37,2.582,0.321052,0.0916226,
534,1215.68,1748.82,1768.61,0.69514,2.84082,68.3112,13.7537,1462.7,22.2753,90.1537,88.7854,1.89726,299.091,21.8627,900.783,76.7978,322.526,317.504,0.798444,0.464785,7.34,1202.37,2.582,0.321052,0.0916226,
535,1215.68,1677.1,1420.82,0.724869,3.28412,46.2519,13.2302,1420.24,23.745,85.4963,84.857,2.88981,193.43,19.3405,727.629,80.7817,283.712,281.86,1.84416,0.464785,7.34,1202.37,2.582,0.321052,0.0916226,
536,1215.68,1593.09,1305.11,0.763095,2.5244,53.9718,11.3771,1348.77,16.5943,80.1192,79.7334,1.17955,200.121,14.7518,540.683,60.1896,299.097,298.706,0.240621,0.464785,7.34,1202.37,2.582,0.321052,0.0916226,
537,1215.67,1572.22,1227.23,0.773218,2.92565,62.0199,10.2115,1330.19,13.7094,77.7495,75.4194,2.0149,239.807,11.9904,489.577,42.9571,282.369,275.529,0.554323,0.464785,2.45898,1181.98,2.582,0.321052,0.0916226,
538,1215.67,1740.23,1614.72,0.698568,2.8124,59.1656,14.5492,1479.07,23.6471,80.8348,80.1553,1.64976,206.001,24.3194,962.166,80.5309,273.755,273.2,1.03354,0.464785,7.34,1202.37,2.582,0.321052,0.088924,
539,1215.67,1567.06,1291.6,0.775765,2.65571,58.8037,11.5207,1366.82,31.1507,49.1155,46.9925,1.39155,274.928,16.8961,740.93,106.735,216.459,209.868,1.13872,0.464785,7.34,1202.37,2.582,0.321052,0.088924,
540,1215.67,1908.1,1929.21,0.63711,2.72054,93.8594,16.5925,1579.75,25.1496,97.5475,92.4826,1.59046,326.378,26.7517,1089.49,82.0228,283.04,272.955,0.0431397,0.464785,7.34,1202.37,2.582,0.321052,0.088924,
541,1215.67,1658.68,1396.22,0.732916,2.6746,76.5528,12.4576,1407.54,29.6263,65.3221,64.5034,1.73858,236.036,19.5059,770.611,83.3968,208.529,206.592,0.32943,0.464785,3.56569,1187.38,2.58202,0.321052,0.088924,
