Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.roll_center.z.avg,Heave.front.king_pin_inclination_l.avg,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Roll.front.camber_angle_l.avg,Heave.front.scrub_radius_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_front_view_l.avg,Steering.front.camber_angle_l.avg,Heave.front.roll_center.z.std_dev,Heave.front.king_pin_inclination_l.std_dev,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Roll.front.camber_angle_l.std_dev,Heave.front.scrub_radius_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Steering.front.camber_angle_l.std_dev,Heave.front.roll_center.z.best,Heave.front.king_pin_inclination_l.best,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Roll.front.camber_angle_l.best,Heave.front.scrub_radius_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_front_view_l.best,Steering.front.camber_angle_l.best,
177,98.3279,193.621,258.824,0.507837,85.6681,3.35782,7.20384,0.521307,0.570816,1.19974,0.417935,7.40019,0.772073,20.87,63.5888,0.488353,1.56201,167.194,4.73112,19.8111,1.30933,0.965733,3.46279,0.180308,21.5464,0.859529,60.6827,8.28018,0.575659,0.767829,27.9871,1.9181,0.307944,0.0222434,0.225549,0.150604,0.363074,0.00511523,0.104814,0.069822,30.8538,0.288897,0.58235,
178,98.3264,135.197,160.621,0.727282,45.3638,2.99453,4.95377,0.284758,0.309097,0.472378,0.375414,4.45154,0.593592,10.2813,63.1778,0.364095,1.57517,97.4669,4.91566,19.0597,1.07107,0.431954,1.44741,0.0979375,17.8274,0.245572,43.4716,7.92073,0.319005,0.949534,27.9871,1.9181,0.308541,0.025468,0.225549,0.151392,0.21066,0.00511523,0.55172,0.069814,23.1534,0.289004,1.33864,
179,98.3264,140.258,166.288,0.701041,47.1879,3.01715,4.96945,0.272248,0.314608,0.900004,0.361972,5.27645,0.684454,8.25731,66.9376,0.436517,1.64216,77.772,4.73067,21.0455,1.02236,0.414336,3.30021,0.0674499,20.9954,0.642098,39.4202,24.8153,0.600301,1.36672,27.9871,1.91811,0.30844,0.0255671,0.225538,0.151311,0.0901419,0.00512166,0.551789,0.0700534,20.9423,0.288865,1.33864,
180,98.3264,153.029,217.323,0.642533,64.5038,2.65081,3.43583,0.123907,0.509493,0.72685,0.403912,4.5934,0.573456,9.18603,64.5207,0.380184,1.42101,152.856,3.95298,15.3494,0.490647,1.20061,2.55077,0.195404,20.9735,0.217424,46.7077,4.07932,0.404517,0.530538,27.9871,1.91806,0.308139,0.0255671,0.225538,0.151227,0.363074,0.00502418,0.0170246,0.0700534,47.7245,0.288865,1.33864,
181,98.3264,163.913,310.479,0.599871,45.1472,2.98714,3.946,0.315762,0.319914,0.827775,0.370146,5.7642,0.589341,4.29935,97.4989,0.417923,1.42892,102.853,5.17402,14.3791,1.21319,0.377939,3.52817,0.078219,24.7717,0.366433,18.1124,229.929,0.530018,0.57182,27.9886,1.91813,0.308321,0.0255671,0.225538,0.151227,0.176801,0.00517204,0.178662,0.0699399,26.5069,0.288865,0.440955,
182,98.3258,147.754,259.789,0.66547,51.0327,2.53542,4.22675,0.213306,11.2253,0.58463,0.39247,1.50744,0.718061,8.91599,64.563,0.353495,1.48533,113.53,3.04623,20.2759,0.929535,75.9841,2.58872,0.154944,9.3602,1.13489,47.2799,21.917,0.321983,1.11346,27.9863,1.91808,0.308321,0.0255671,0.225447,0.151227,0.363071,0.00513788,0.551657,0.0702904,35.1528,0.288938,0.713252,
183,98.3251,164.255,188.949,0.598612,54.3228,4.08867,9.36614,0.48946,0.405719,1.24942,0.340287,10.6162,0.775819,16.3118,63.6956,0.521449,2.0717,86.7279,6.93954,26.4318,1.33598,7.4839,4.01888,0.103811,32.608,1.39955,55.0957,13.6888,0.664572,2.65937,27.9835,1.91815,0.308321,0.0252966,0.225447,0.151227,0.0268099,0.00517204,0.104079,0.0703581,0.534063,0.289004,1.33864,
184,98.3245,146.936,195.88,0.669166,55.1199,2.93255,5.22548,0.249215,0.521747,0.562615,0.391932,5.11361,0.601693,10.1404,64.0612,0.384944,1.63049,126.586,4.67934,19.9407,0.963043,1.44875,1.9514,0.199098,21.5046,0.322913,47.9335,6.81514,0.402956,1.30963,27.9863,1.91815,0.307946,0.0252966,0.225136,0.151227,0.363071,0.00519134,0.551657,0.0705131,20.6476,0.289015,1.33913,
185,98.3241,160.176,213.193,0.613851,65.3147,2.3648,6.59414,0.332222,0.370869,1.17095,0.395952,3.66576,0.805493,12.7023,64.3936,0.437733,1.62715,141.411,1.70649,22.8763,1.07001,0.531307,3.69726,0.143005,13.2341,0.931599,48.9065,5.90503,0.518636,1.20588,27.9832,1.91815,0.30838,0.0254893,0.225136,0.151417,0.363105,0.00519134,0.551694,0.0705131,30.1971,0.289015,1.33913,
186,98.3241,151.719,213.818,0.648065,62.0907,3.27241,4.5208,0.274767,0.310905,0.672389,0.400319,4.64845,0.561655,8.4977,64.6543,0.406045,1.40905,136.861,5.67901,17.7388,1.02468,0.401074,2.31561,0.150668,22.4089,0.239469,40.1405,6.26115,0.488621,0.458513,27.9832,1.91815,0.308152,0.0254375,0.225136,0.151462,0.363105,0.00519134,0.551694,0.0706826,24.2149,0.288975,0.627348,
187,98.3227,167.916,222.922,0.585549,57.1099,3.42422,8.8894,0.496298,0.489911,0.527973,0.380539,8.70101,0.775909,22.5442,62.4653,0.469496,1.64137,95.698,6.09683,29.2142,1.523,0.784229,1.26668,0.10347,29.785,0.870081,70.2843,10.0726,0.567419,1.22773,27.9832,1.91837,0.308063,0.0254375,0.225136,0.151675,0.0478639,0.00542898,0.0462383,0.0710722,20.7549,0.288975,1.01275,
188,98.3227,151.231,187.781,0.650149,63.2282,2.81857,4.17635,0.376451,0.404422,0.846402,0.392857,5.34678,0.714036,5.84138,65.0721,0.412966,1.60071,137.855,3.97015,18.2365,1.25049,0.646139,2.6532,0.111353,18.6539,1.04013,21.4319,11.1962,0.443106,1.05167,27.9825,1.91836,0.307813,0.0254153,0.225136,0.151675,0.36311,0.0054815,0.268394,0.0712077,31.5721,0.288975,1.33902,
189,98.3227,198.238,282.266,0.495984,82.9782,4.00604,5.97951,0.620147,0.885907,1.68467,0.410772,11.5768,0.872713,22.9511,63.9258,0.55396,1.79226,172.979,6.86291,18.6059,1.54651,3.43786,4.44946,0.220163,33.263,0.948256,66.1822,11.9199,0.704026,1.59676,27.9825,1.91836,0.308063,0.025388,0.225136,0.151675,0.23919,0.00545305,0.551655,0.0713121,17.4704,0.288943,1.33895,
190,98.3217,168.495,218.785,0.583529,61.2109,3.85661,6.33097,0.45655,0.496506,0.595613,0.378639,10.4061,0.667556,19.8427,62.3973,0.481059,1.37452,118.476,6.69633,21.4089,1.39464,0.952166,1.81443,0.156673,32.5186,0.581091,65.1448,9.83858,0.62181,0.571126,27.9825,1.9184,0.307673,0.0254153,0.225148,0.151729,0.0098899,0.00548467,0.462206,0.0712884,15.0377,0.288995,0.191017,
191,98.3217,148.357,163.664,0.662738,57.9211,2.51433,4.99082,0.30656,0.510387,0.895331,0.375079,6.67454,0.661316,6.26279,65.3276,0.448704,1.46821,112.246,3.2874,15.1228,0.921867,0.893282,2.63535,0.108371,21.3679,0.434534,38.5839,26.2885,0.568507,0.440587,27.9818,1.91842,0.30796,0.0260908,0.225148,0.151704,0.0208968,0.00548467,0.528785,0.0712905,11.9012,0.288964,1.33895,
192,98.3207,138.012,157.114,0.712409,54.9946,2.49999,2.44848,0.321808,0.360265,0.509681,0.389233,3.83023,0.575737,6.38739,63.8716,0.426561,1.39595,110.532,3.49493,10.0735,1.21055,0.597151,1.90104,0.127075,16.1903,0.147068,37.817,5.04771,0.571002,0.533972,27.9803,1.91842,0.307044,0.0262106,0.225148,0.151704,0.363108,0.00552356,0.551509,0.0713461,41.1764,0.289072,0.171601,
193,98.3207,152.596,187.455,0.64432,59.8556,3.19812,3.50743,0.242736,0.360073,0.796693,0.376011,7.19673,0.665495,11.2159,63.5092,0.389342,1.28264,118.896,6.05019,11.1764,0.746695,0.556151,2.61566,0.145134,26.601,0.672272,50.0157,6.75118,0.370735,0.252517,27.9832,1.65075,0.305825,0.0262579,0.224944,0.151655,0.114737,0.00553072,0.114383,0.071377,22.5279,0.289072,0.253604,
194,98.3207,131.622,132.593,0.746995,44.1071,2.30261,2.35265,0.182131,0.35812,0.594583,0.362937,3.03843,0.669738,12.8065,63.1052,0.390388,1.35123,68.1799,2.37986,9.19976,0.624061,0.541029,2.66112,0.0452275,12.967,0.534179,50.6144,7.91365,0.400218,0.175713,27.9834,1.91842,0.307789,0.0261817,0.224634,0.151655,0.125156,0.00553072,0.551509,0.071394,25.7249,0.28908,0.817901,
195,98.3207,143.594,180.556,0.684714,56.135,2.91546,3.8601,0.210359,0.401654,0.764621,0.38309,4.63447,0.584252,8.51789,63.3293,0.40778,1.44983,113.03,4.52817,15.7773,0.745013,0.75184,2.59895,0.0948327,18.7492,0.163148,37.8593,8.78562,0.473992,0.558347,27.9834,1.91841,0.307804,0.0261817,0.224556,0.151655,0.363114,0.00553072,0.551509,0.0715813,4.77846,0.289138,1.3392,
196,98.3207,137.951,158.141,0.71272,41.5507,3.17694,6.26572,0.24334,0.329193,0.626679,0.373901,8.22974,0.685601,6.2422,68.1815,0.438153,1.60765,68.6609,6.32151,23.2115,0.738104,0.384294,2.03127,0.0508681,36.0914,0.538347,35.1105,38.6885,0.55769,1.35829,19.4505,1.91842,0.307804,0.0263663,0.224556,0.151604,0.358502,0.00553099,0.551509,0.0717949,21.2843,0.289224,0.62718,
197,98.3207,145.036,171.044,0.677906,50.9839,2.09957,5.70609,0.347567,0.429326,0.593805,0.373997,3.52239,0.600624,15.1563,63.307,0.450912,1.4646,86.2837,1.10974,21.7026,1.12567,0.70295,1.71,0.0914262,12.2979,0.313303,56.6151,8.69982,0.558501,0.610709,27.9852,1.08278,0.308692,0.02621,0.224873,0.151604,0.165234,0.00556299,0.168125,0.071935,27.0713,0.289224,1.3392,
198,98.3197,143.99,150.955,0.682824,44.3728,2.2968,6.41299,0.369896,0.399513,0.73259,0.354164,4.85308,0.891142,17.3522,63.976,0.369564,1.60919,59.5855,2.03583,20.1103,1.10619,0.563423,2.07712,0.0592038,14.4885,1.33076,62.0202,10.1045,0.264698,0.930959,27.9852,1.85213,0.308692,0.02621,0.224166,0.151604,0.0746051,0.00556299,0.55168,0.0720278,20.3457,0.289261,1.3392,
199,98.3197,155.648,216.324,0.631679,54.6165,3.56959,7.75513,0.351564,0.385542,0.715137,0.37454,6.30794,0.612979,14.7745,64.1656,0.405678,1.6135,107.647,6.88322,26.2773,1.11845,0.690133,2.43478,0.11215,27.812,0.403625,58.2406,4.97995,0.475555,1.38109,27.9852,1.91847,0.308692,0.02621,0.224166,0.151604,0.153394,0.00559517,0.12664,0.072036,39.0616,0.289245,0.915757,
200,98.3193,135.444,162.755,0.725905,42.2121,2.62151,4.5224,0.221049,0.32945,0.473274,0.37728,4.89312,0.693852,9.45639,67.7819,0.435655,1.42583,59.3797,4.76762,19.1034,0.871917,0.445735,1.4715,0.143884,22.8557,0.913634,45.0395,27.6734,0.589227,0.853635,27.9852,1.91847,0.308692,0.02621,0.223682,0.151628,0.179078,0.00561762,0.55168,0.0720526,34.2334,0.289245,0.341583,
