Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.toe_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.toe_angle_l.best,
965,719.269,989.677,1322.75,0.726772,10.6013,0,21.5024,40.5704,4.76058,748.295,42.0875,76.2392,45.6205,15.4303,0,158.187,232.285,4.03736,483.814,236.686,164.783,243.725,7.61931,0,0.40602,0.865141,4.0503,655.915,2.1072,46.6618,1.41862,
966,719.269,1149.18,1808.39,0.625899,11.6215,0,51.7957,54.0578,5.05469,794.28,55.7595,118.043,58.5664,17.857,0,291.027,267.426,4.4423,596.104,268.122,307.431,294.721,7.61931,0,0.40602,0.865141,3.53681,655.917,2.1072,46.6636,1.41862,
967,719.269,1369.44,5659.87,0.525228,11.9108,0,389.673,37.7108,4.78379,772.813,39.1452,89.6594,23.7454,19.4377,0,5183.71,188.908,3.66593,538.633,190.689,218.066,179.389,7.61931,0,0.40602,0.865141,4.0503,655.917,2.1072,46.6631,1.41862,
968,719.269,1013.58,1188.61,0.709634,10.9875,0,45.6809,38.458,4.44746,738.282,39.6271,118.17,17.9245,15.4529,0,448.767,169.471,2.35058,406.718,169.118,292.067,106.239,7.61931,0,0.40602,0.865141,3.52948,655.917,2.1072,46.6594,1.24279,
969,719.269,1083.93,1892.44,0.663573,11.0998,0,112.116,36.9851,4.5572,755.228,38.3995,89.6095,35.9379,16.5704,0,1158.68,188.288,2.85691,467.282,189.03,222.888,192.247,7.61931,0,0.40602,0.865141,4.0503,655.917,2.1072,46.6636,1.41862,
970,719.269,950.815,1006.26,0.756477,9.70016,0,16.3497,36.546,4.62011,712.741,37.8461,102.859,30.1532,11.7443,0,132.189,182.587,3.52011,317.69,182.59,267.029,159.259,5.68298,0,0.40602,0.865141,4.0503,655.917,2.10506,46.648,1.41478,
971,719.269,1025.92,1961.91,0.701098,10.4455,0,126.934,28.0278,4.85762,728.225,29.2516,81.8197,16.3567,14.4901,0,1407.72,149.653,4.18035,374.782,149.548,195.374,98.2357,7.61931,0,0.40602,0.865141,4.0503,655.917,2.1072,12.4367,1.41862,
972,719.269,1108.65,1934.65,0.648778,12.0017,0,129.447,35.5952,4.96662,774.5,36.8793,89.2065,26.0568,19.3453,0,1250.58,182.282,4.33713,524.385,182.52,194.861,145.011,7.61931,0,0.40602,0.865141,4.0503,655.917,2.1072,46.6609,1.41862,
973,719.269,1407.67,5818.91,0.510963,9.21851,0,384.174,50.161,4.6146,758.805,52.9711,101.39,46.3385,9.10943,0,5212.71,240.074,3.29757,810.741,245.369,264.319,324.434,6.00606,0,0.40602,0.865141,4.0503,655.915,2.1072,46.5405,1.41862,
974,719.269,1203.14,2210.99,0.597828,12.29,0,108.526,59.2553,4.81946,802.024,60.7433,108.803,46.6767,20.4767,0,1120.08,266.564,3.82454,725.207,267.059,268.597,272.501,7.61931,0,0.40602,0.865141,4.0503,655.917,2.1072,46.6397,1.41862,
975,719.269,1650.7,7778.12,0.435735,10.9297,0,730.19,25.3187,4.43249,740.822,26.5609,95.6131,16.8348,16.3354,0,7241.25,146.381,2.69085,426.479,150.969,248.724,108.116,7.61931,0,0.40602,0.739213,3.82521,655.917,1.49481,46.6636,1.24155,
976,719.269,1158.92,1786.41,0.620636,12.0246,0,22.0158,67.2883,4.93339,805.623,69.0783,106.762,71.1968,19.0522,0,625.13,314.809,4.1302,634.197,308.829,276.763,332.313,7.16541,0,0.40602,0.865141,3.68738,655.919,2.1072,46.5535,1.41862,
977,719.269,1179.93,4392.88,0.609586,9.27609,0,279.775,38.6636,4.41176,699.279,39.8943,83.8875,24.7436,11.1588,0,3745.88,220.783,2.67339,320.114,224.797,238.932,153.987,7.61931,0,0.40602,0.865141,4.04783,655.919,2.1072,36.9237,1.41862,
978,719.269,1353.42,5353.85,0.531447,10.6156,0,397.532,31.9279,4.57322,734.506,33.136,119.505,21.6199,15.0076,0,5002.75,154.353,3.2857,397.491,155.164,320.34,99.447,7.61641,0,0.407346,0.642219,3.69095,655.919,1.56265,46.6636,1.41819,
979,719.269,1100.21,1981.36,0.653754,10.4064,0,96.3007,48.2541,4.7851,755.791,50.1694,91.848,42.6589,14.4448,0,808.115,238.608,3.93933,542.741,240.439,233.904,262.677,7.61931,0,0.407346,0.865141,3.55809,655.919,2.1072,46.6543,1.41862,
980,719.269,1665.52,9444.73,0.43186,11.1554,0,734.736,25.367,4.97,747.483,26.5662,105.06,10.177,16.5645,0,9035.06,121.172,4.27878,433.966,124.355,271.368,62.2807,7.61931,0,0.407346,0.865141,4.04474,655.919,2.1072,46.615,1.41862,
981,719.269,1231.3,2526.7,0.584152,12.5224,0,127.577,62.8267,4.79724,808.199,64.6769,100.809,49.8973,19.5803,0,1566.82,278.636,3.67629,651.84,274.32,238.518,265.705,7.61931,0,0.407346,0.865141,3.40278,655.919,2.1072,46.6636,1.41862,
982,719.269,1071.66,2146.34,0.67117,10.647,0,48.5801,39.5209,4.74746,756.649,34.7622,86.5284,90.229,17.1187,0,380.465,194.962,3.94789,707.277,163.226,204.473,972.035,7.61931,0,0.40662,0.865141,3.493,655.919,2.1072,46.6636,1.41862,
983,719.269,1103,1646.84,0.652104,10.8182,0,78.6871,42.0941,5.23298,755.634,43.6849,127.142,39.7042,13.45,0,682.95,201.614,5.1319,435.043,204.004,320.359,224.45,7.61931,0,0.407346,0.865141,3.4443,655.919,2.1072,46.6636,1.41862,
984,719.269,1022.52,1175.01,0.703425,11.3898,0,26.8494,35.7377,5.20875,767.582,37.0196,112.286,26.4509,16.9877,0,159.81,183.829,5.09871,477.046,185.544,277.299,149.872,7.60924,0,0.407346,0.865141,3.88692,655.919,2.1072,46.6636,1.41862,
985,719.269,1255.38,2805.09,0.572951,11.3548,0,190.295,66.3035,4.92211,756.868,67.6026,123.668,34.3614,15.2247,0,2049.49,260.826,4.30897,424.989,255.496,302.197,197.31,3.38222,0,0.407346,0.865141,3.68633,655.919,2.1072,46.6636,1.41862,
986,719.269,976.436,1139.34,0.736627,10.0732,0,20.6615,34.8273,4.92607,727.12,36.3111,105.913,36.604,12.5153,0,183.289,206.132,4.16537,372.102,209.75,269.095,194.678,7.61931,0,0.407346,0.865141,4.04474,642.648,2.1072,46.6052,1.41862,
987,719.269,1043.13,2261.11,0.689532,10.3263,0,126.5,32.3099,4.58695,727.633,33.525,91.0751,17.17,14.6488,0,1529.2,164.835,3.18237,391.543,165.124,220.081,112.826,7.61931,0,0.407346,0.865141,4.04474,655.919,2.1072,46.6447,1.41862,
988,719.269,5189.39,58905.1,0.138604,11.4205,0,4178.85,45.8408,4.92948,773.275,47.1869,97.3994,30.4913,17.6202,0,58459,225.477,4.02738,562.643,226.442,226.436,221.022,7.61931,0,0.407346,0.865141,4.04474,655.919,2.1072,46.6428,1.41862,
989,719.269,1258.34,3397.38,0.5716,11.9093,0,207.848,47.0966,4.63381,787.179,48.6277,107.175,43.8727,19.6149,0,4377.41,235.113,3.06103,600.498,237.275,271.647,243.284,7.61931,0,0.407346,0.865141,3.42907,655.919,1.55431,46.629,1.41862,
990,719.269,1136.17,1825.59,0.633067,12.041,0,38.8232,45.805,5.13175,795.77,49.2289,120.016,69.3492,18.8782,0,255.045,195.021,4.89914,703.036,203.654,305.67,416.856,7.61931,0,0.405724,0.865141,3.84327,655.919,2.1072,46.6636,1.41862,
991,719.269,1142.07,2290.14,0.629792,11.0391,0,80.97,48.7949,4.81472,809.872,50.1842,86.1267,50.2726,17.1997,0,727.071,256.705,4.12481,1119.94,257.767,197.397,358.791,2.97713,0,0.407346,0.865141,3.78312,655.919,2.1072,46.6636,1.41862,
992,719.269,1322.75,3544.69,0.543766,10.3931,0,344.871,33.7614,4.8693,735.304,35.087,127.343,31.1257,13.6689,0,2895.36,156.743,3.8421,406.65,157.481,326.014,153.907,7.61931,0,0.407346,0.865141,4.04474,655.919,2.1072,46.6636,1.41862,
993,719.269,1172.08,2340.45,0.61367,11.8362,0,88.8375,50.4384,5.15819,801.542,52.5851,109.394,52.2875,18.0685,0,918.94,211.797,4.93138,743.788,218.603,264.725,269.255,7.61931,0,0.407346,0.865141,4.04783,655.919,2.1072,46.6636,1.41862,
994,719.269,1338.54,2963.33,0.537353,12.0436,0,251.389,55.7253,5.25733,780.074,57.4133,132.516,44.122,17.6665,0,1870.08,243.879,5.23609,530.025,244.717,326.026,224.635,7.61931,0,0.407346,0.865141,3.71853,605.299,2.1072,46.6636,1.41862,
995,719.269,2798.1,19963.8,0.257056,12.2656,0,1748.86,45.5493,4.83643,786.352,46.9709,117.249,36.0151,20.4011,0,19502.8,220.811,4.09853,571.264,222.997,312.987,201.003,7.61931,0,0.407346,0.865141,3.5321,655.919,2.1072,46.6636,1.41862,
996,719.269,1009.19,1330.89,0.712719,10.8092,0,22.6793,39.6227,4.77624,752.839,41.1238,102.183,35.1563,14.7691,0,1513.53,216.843,3.86144,479.302,218.255,257.316,224.185,7.61931,0,0.407346,0.595971,3.87529,655.915,1.17349,46.5528,0.735358,
997,719.269,1109.09,2248.35,0.648522,10.6763,0,37.5343,50.0291,4.76077,812.501,51.7953,85.3727,56.4197,14.8864,0,253.48,259.308,3.86633,1159.42,261.584,210.142,371.744,7.61931,0,0.407346,0.865141,3.85646,655.919,2.1072,46.6636,1.41862,
998,719.269,1437.16,4919,0.500481,10.5914,0,439.993,41.0433,5.0207,740.789,42.609,117.034,40.076,13.1033,0,4420.27,189.5,4.3035,373.235,189.255,298.389,206.102,3.03219,0,0.407346,0.865141,4.04783,655.919,2.12124,46.6636,1.41993,
999,719.266,1399.1,5544.42,0.514091,10.2992,0,391.218,61.1838,4.53957,732.799,62.5097,89.728,46.8258,12.8985,0,5056.91,270.21,2.87187,387.852,267.213,205.653,212.897,7.61931,0,0.407346,0.865141,3.93421,655.919,2.12124,46.6636,1.41993,
1000,719.257,1174.45,2550.59,0.61242,10.1761,0,184.001,34.2387,4.61845,757.137,35.6569,110.605,38.0188,12.7213,0,1673.43,200.905,3.18903,686.198,202.222,298.652,276.552,7.61931,0,0.407346,0.865141,3.76805,655.919,2.12124,46.6636,1.41993,
1001,719.257,1470.11,4074.23,0.489255,10.2516,0,338.422,64.8029,4.95199,804.399,66.3514,101.831,79.0968,11.666,0,3135.93,294.307,4.24924,848.779,296.066,251.591,386.363,7.61931,0,0.407346,0.865141,3.85345,655.919,2.12124,46.6668,1.41993,
1002,719.257,1014.21,1463.1,0.709177,10.7496,0,27.7297,51.7793,4.41469,747.098,52.466,84.4103,35.5661,16.064,0,314.344,261.285,2.35748,516.558,261.942,222.749,228.828,7.61931,0,0.407346,0.86795,4.0048,655.916,2.12124,46.6708,1.41993,
1003,719.257,1182.66,2184.7,0.608168,11.9617,0,127.416,48.1199,4.94951,789.34,49.5586,111.894,39.4221,19.8195,0,1036.7,250.888,4.12618,632.75,252.36,290.126,257.368,7.61931,0,0.407346,0.86795,4.04772,655.919,2.12124,46.6708,1.41993,
1004,719.257,1190.12,2853.85,0.604356,10.9475,0,155.104,42.3217,4.66226,778.718,43.6745,104.512,50.1832,16.1793,0,1466.53,206.394,3.73261,667.672,207.658,280.239,283.51,7.62023,0,0.407346,0.86795,3.92948,655.919,2.12124,46.6708,1.41993,
1005,719.257,1008.63,1167.15,0.713102,10.7173,0,22.0456,35.4357,4.90006,744.047,36.674,124.089,30.7234,13.9594,0,166.465,183.82,4.03855,411.856,185.316,307.182,178.93,7.62023,0,0.407346,0.86795,3.81548,643.356,2.12124,46.6708,1.41988,
1006,719.257,1144.31,1813,0.628553,12.0678,0,28.1579,63.3294,4.8797,802.194,64.9497,109.458,59.2707,19.8628,0,137.596,284.507,4.04744,697.38,286.781,266.35,298.576,7.62023,0,0.406853,0.867922,4.04772,655.919,2.12124,46.6708,1.41993,
1007,719.257,1082.69,1717.1,0.664322,10.634,0,97.0938,44.7486,4.59705,733.153,46.0428,113.373,33.0514,14.0093,0,933.079,221.05,3.03399,376.262,224.028,288.952,166.401,7.61998,0,0.407346,0.86795,4.04772,655.919,2.12113,46.6708,1.41993,
1008,719.257,1029.38,1450.14,0.698725,10.5137,0,24.8676,56.9034,4.59188,735.136,58.3425,97.6119,41.4178,14.338,0,150.172,278.694,3.34752,415.633,277.386,263.937,219.818,7.62023,0,0.407346,0.86795,3.74253,655.919,2.12113,24.5629,1.41993,
1009,719.257,1393.62,3103.24,0.516109,13.0918,0,160.725,77.3465,5.0659,856.491,79.0194,126.947,74.9273,21.5329,0,1577.8,327.724,4.11743,943.76,330.376,294.046,360.621,7.62023,0,0.407346,0.86795,4.04772,655.919,1.17561,46.6708,1.41993,
1010,719.257,1334.45,2705.74,0.538992,11.9115,0,253.04,61.5311,4.79737,767.274,62.8217,127.4,45.6744,18.1451,0,1835.4,241.6,3.87186,515.248,244.735,312.729,203.112,7.62023,0,0.407346,0.60758,3.69597,655.919,0.973884,46.6708,1.41993,
1011,719.257,1080.28,1783.72,0.665804,11.0816,0,103.787,28.6041,5.04596,761.023,30.4067,103.074,37.2612,17.1789,0,1004.01,154.858,4.81164,534.405,159.857,267.888,230.767,7.62235,0,0.407346,0.86795,3.76795,655.919,2.12113,46.6708,1.41993,
1012,719.257,1123.44,2224.07,0.640228,11.6713,0,104.918,29.8927,4.8519,809.489,31.434,97.1992,33.9832,20.0511,0,710.691,218.517,4.10319,1022.35,221.971,234.802,290.642,7.62235,0,0.407061,0.86795,4.04772,655.919,2.12113,46.6708,1.41993,
1013,719.257,1034.61,1335.13,0.695198,11.1,0,24.4139,43.9918,4.5136,756.09,45.2536,112.514,36.7311,16.919,0,155.069,224.336,2.56177,484.212,222.544,294.473,181.819,7.62235,0,0.407061,0.86795,4.04772,655.919,2.12113,46.6708,1.41993,
1014,719.257,965.974,1132.96,0.744593,11.6676,0,20.3747,25.0923,4.54105,762.118,26.3503,99.2771,16.553,19.2957,0,103.074,147.709,3.18536,515.342,149.244,250.962,106.1,7.62235,0,0.407061,0.86795,3.46662,655.919,2.12113,46.6655,1.41993,
1015,719.257,1016.28,1442,0.707738,9.84822,0,51.8323,38.3133,4.70674,731.935,39.5841,102.245,37.8125,11.593,0,428.231,184.284,3.7088,365.286,182.49,249.905,211.989,4.86406,0,0.407061,0.86795,3.52703,655.92,2.12113,46.6708,1.41993,
1016,719.257,1352.11,3220.86,0.531951,11.405,0,298.798,68.2307,4.79998,749.297,69.5854,117.81,32.1856,16.4245,0,2311.39,284.028,3.66245,435.05,280.553,309.112,194.497,7.6242,0,0.407061,0.86795,3.85415,655.92,2.12113,38.2972,1.41993,
1017,719.25,984.287,1216.32,0.730732,11.1743,0,21.6352,35.9405,5.13186,755.999,37.5366,80.2343,36.6359,17.7334,0,269.959,214.854,4.96545,528.248,221.335,144.821,217.463,7.6242,0,0.407061,0.867334,4.04746,655.92,1.66137,46.677,1.17154,
1018,719.25,1072.62,1631.66,0.670553,11.3463,0,29.2705,54.1516,5.00178,776.219,55.8957,87.7013,53.0362,16.6642,0,137.228,289.444,4.32558,562.739,290.077,223.874,270.722,7.62117,0,0.407061,0.86795,4.04746,655.92,2.12113,46.6721,1.42185,
1019,719.25,1145.55,2509.24,0.627864,10.1542,0,121.265,40.2353,4.66734,787.945,42.6949,92.7426,45.8474,12.5766,0,1247.86,200.619,3.53273,1072.45,211.411,223.121,289.766,7.6242,0,0.407061,0.86795,3.72561,655.92,2.12113,46.6652,1.42185,
1020,719.25,1204.48,1845.8,0.597148,11.4686,0,111.363,70.8882,5.66005,761.175,70.9737,113.193,59.7541,17.0006,0,882.507,250.198,5.78445,470.084,244.65,243.902,255.691,5.21756,0,0.407061,0.86795,4.04746,601.264,2.12113,46.677,1.42185,
1021,719.25,1647.04,7009.16,0.436692,9.78001,0,683.629,43.939,4.84693,721.373,45.2028,103.287,34.9866,10.8051,0,6584.16,203.887,4.30989,327.294,203.789,260.825,186.766,7.6242,0,0.407061,0.86795,4.04746,655.92,2.12113,46.677,1.42185,
1022,719.25,1101.33,1668.93,0.653075,11.0238,0,20.9824,54.7412,4.79713,786.762,56.8681,104.905,61.248,15.5002,0,631.933,251.082,3.85462,681.43,256.353,252.495,301.727,7.6242,0,0.407061,0.86795,4.04746,655.92,2.12113,46.677,1.12992,
1023,719.25,1053.74,1310.15,0.682572,10.2989,0,38.3527,42.1102,4.78002,752.488,43.3156,121.429,40.962,12.1757,0,200.666,186.127,3.57703,457.109,185.948,315.767,234.963,7.6242,0,0.407061,0.86795,3.38121,655.92,2.12113,46.677,1.42185,
1024,719.25,1052.12,1670.65,0.683621,10.9415,0,97.2376,41.029,4.78674,741.636,42.2906,95.2971,18.9002,15.6676,0,894.44,206.996,3.91617,439.071,207.721,249.089,151.135,7.6242,0,0.407061,0.86795,3.96054,655.92,2.12113,42.2395,1.42185,
1025,719.249,1250.11,2671.57,0.575349,11.1377,0,224.81,43.8022,5.12848,761.498,45.3301,122.009,36.3941,16.0414,0,1837.18,229.513,4.72015,552.018,231.652,318.971,243.924,7.6242,0,0.407061,0.867219,4.04746,655.92,2.11802,46.6697,1.42185,
1026,719.249,1079.59,1549.87,0.666222,10.4838,0,29.514,69.7948,4.72004,752.527,71.21,86.374,54.9702,13.4271,0,230.346,305.098,3.5165,471.755,301.499,189.594,282.89,7.6242,0,0.407061,0.867219,3.53644,655.922,2.11802,46.677,1.42185,
1027,719.249,1246.2,3326.36,0.577154,10.3284,0,171.865,51.532,4.64785,779.761,52.9377,112.235,62.8938,13.4956,0,2096.27,260.239,3.07673,787.786,260.632,293.958,347.115,7.53477,0,0.407061,0.867219,4.04746,644.239,2.11802,46.677,1.42185,
1028,719.249,1009.03,1356.84,0.712814,9.89255,0,27.1369,53.0892,4.36084,727.836,54.4329,92.3693,39.9102,11.7223,0,213.597,244.021,1.955,372.283,244.559,235.37,218.924,7.6242,0,0.410532,0.867219,3.95085,655.922,2.11802,46.677,1.42142,
1029,719.248,1247.59,2672.1,0.576512,10.6909,0,202.921,48.7546,5.10151,779.47,50.6761,110.133,39.8389,12.4727,0,1787.53,216.377,4.63722,722.831,222.787,262.165,257.539,7.6242,0,0.410532,0.867219,3.40081,655.922,2.11802,46.6509,1.42185,
1030,719.248,1459.95,5715.83,0.492652,11.5595,0,402.374,48.9359,4.71572,788.019,50.3494,108.815,45.1831,18.0434,0,5287.72,233.426,3.77634,641.586,234.387,292.68,271.037,7.6242,0,0.410532,0.867219,4.04746,655.922,2.11802,46.677,1.42185,
1031,719.242,1253.54,3241.26,0.573766,10.7209,0,317.944,37.0357,4.93794,733.199,38.2195,98.7282,12.7597,14.9887,0,2708.45,163.368,4.29167,394.587,165.341,232.405,73.4341,5.54269,0,0.410532,0.867219,4.04178,601.061,2.11802,46.677,1.42165,
1032,719.242,1026.27,1234.9,0.700833,10.9612,0,28.8914,46.4227,5.16368,752.098,47.8937,96.3375,38.4982,15.2034,0,322.387,226.798,4.78603,437.903,226.027,220.805,200.951,3.03602,0,0.410532,0.867219,4.04178,655.922,2.11802,46.6622,1.42185,
1033,719.242,1075.43,1328.42,0.668797,11.9459,0,40.0413,49.5776,5.10198,775.164,50.8653,106.508,36.2217,17.6786,0,158.215,216.484,4.80449,484.304,216.867,255.624,166.183,7.62467,0,0.410532,0.867219,4.04178,655.922,2.11802,46.677,1.42185,
1034,719.242,1088.92,1746.18,0.660511,11.2329,0,35.083,44.8353,4.76606,785.454,46.2467,118.183,43.1158,17.7598,0,160.115,235.884,3.76295,730.367,238.556,304.137,269.013,4.15777,0,0.410532,0.867219,3.61798,655.922,2.11802,46.677,1.42185,
1035,719.242,1361.46,5252.57,0.528288,10.9272,0,358.741,44.7374,4.59039,753.548,46.3658,115.417,27.1302,15.9085,0,4704.99,230.254,3.30664,561.894,233.892,319.587,221.584,7.62467,0,0.410532,0.867219,3.68307,655.922,2.11802,46.677,1.42185,
1036,719.242,1063.74,1847.3,0.676141,10.3151,0,97.3722,44.1033,4.70587,731.624,45.3911,94.1384,36.0945,13.8016,0,1038.16,212.765,3.7242,398.548,212.999,230.765,175.181,7.62467,0,0.410532,0.867219,3.97629,655.922,2.07677,40.1125,1.41652,
1037,719.242,1058.41,1637.28,0.679546,11.1273,0,26.1165,46.1276,5.04405,778.181,47.6602,94.224,49.9342,17.0897,0,144.022,231.768,4.59627,653.251,233.72,218.419,278.527,7.62467,0,0.410532,0.867219,3.94396,655.922,2.11802,46.677,1.4218,
1038,719.242,1015.7,1475.27,0.708122,10.9749,0,17.7447,41.8971,4.73788,765.224,43.576,84.8033,46.7444,16.7708,0,118.593,222.966,3.53015,546.461,226.325,210.771,270.232,7.62467,0,0.409159,0.867219,4.04178,655.922,2.11802,46.677,1.42185,
1039,719.242,1563.71,4901.4,0.459958,11.5035,0,542.72,40.0225,4.91957,770.234,41.6541,118.368,34.2911,17.5365,0,4169.45,196.373,4.21988,524.725,199.227,301.684,206.214,7.62467,0,0.409159,0.867219,4.04178,655.922,2.11802,46.677,1.42185,
1040,719.242,1170.38,2838.24,0.614538,11.2349,0,30.5425,53.2226,4.58405,862.554,55.4106,100.826,52.0028,18.0438,0,424.966,259.964,3.37771,1794.84,270.43,279.358,327.332,7.62467,0,0.409159,0.86795,3.8018,655.922,2.12124,46.677,1.42185,
1041,719.242,1800.37,9654.6,0.399496,11.7963,0,677.87,61.5725,5.04162,806.093,63.1984,113.938,60.8629,17.2431,0,8974.34,275.956,4.48359,793.572,276.984,277.414,301.303,7.62467,0,0.409159,0.86795,4.04178,655.922,2.12124,46.677,1.42225,
1042,719.242,1377.35,4466.92,0.522192,11.5936,0,325.916,43.8038,5.03106,795.214,45.8301,102.022,47.941,17.7044,0,3798.53,235.558,4.45332,649.735,240.633,268.968,282.099,7.62467,0,0.409159,0.86795,4.04178,655.922,2.12124,37.3949,1.42225,
1043,719.242,1163.71,2055.15,0.61806,11.9297,0,29.4661,55.5865,5.04858,842.282,57.1424,97.3005,64.9541,18.097,0,331.04,272.58,4.76608,1002.22,274.097,228.738,388.925,7.62467,0,0.409159,0.86795,3.44532,655.922,2.12124,46.6724,1.42225,
1044,719.242,1803.46,10823.3,0.398813,10.459,0,65.6942,60.1576,4.65881,1445.64,62.2883,91.4649,63.0972,13.7195,0,700.4,297.902,3.10203,9975.23,304.433,221.78,393.358,7.62467,0,0.409114,0.86795,4.04178,655.922,2.12124,46.677,1.42225,
1045,719.242,1217.83,1968.87,0.590593,12.4143,0,72.2593,64.2002,5.19153,825.751,65.6396,113.874,58.4995,19.1383,0,435.04,265.107,4.65893,960.257,266.361,274.222,312.131,7.62467,0,0.409114,0.86795,4.04178,655.922,2.12124,46.677,1.42225,
1046,719.242,1483.27,5079.22,0.484903,11.4522,0,386.86,58.3186,4.74205,794.352,60.0602,102.665,64.8189,17.405,0,4186.23,270.527,3.69138,785.575,273.083,251.575,327.935,7.62467,0,0.409114,0.86795,4.04178,655.922,2.12194,46.677,1.42225,
1047,719.242,1048.46,1659.78,0.685999,10.4354,0,48.1123,45.4095,4.80383,754.175,47.1492,96.8636,41.5108,13.7005,0,549.841,236.799,3.93774,596.61,240.613,241.447,284.787,7.62467,0,0.409114,0.86795,3.70123,655.922,2.12194,46.677,1.42225,
1048,719.242,1157.09,1702.52,0.621594,11.9585,0,57.023,52.6851,4.97777,807.168,55.0693,102.495,65.7157,18.8748,0,279.751,237.047,4.20434,616.634,240.431,250.121,302.236,7.62467,0,0.409114,0.86795,4.04103,655.922,2.12194,46.677,1.42239,
1049,719.242,1205.16,2294.42,0.596802,10.4292,0,117.66,54.6784,4.91958,791.991,56.331,104.581,64.5706,13.0177,0,1347.01,247.334,4.10342,660.375,249.536,258.508,343.58,6.20988,0,0.409114,0.86795,4.04103,655.922,2.12194,46.677,1.42239,
1050,719.242,1096.08,1461.68,0.656192,12.196,0,71.0214,42.2518,5.161,772.141,43.5136,125.493,24.306,19.2892,0,675.675,197.663,5.16276,512.723,198.525,308.161,129.079,7.62467,0,0.409114,0.86795,3.43865,655.922,1.85802,46.677,1.42261,
1051,719.242,1161.52,3070.45,0.619227,11.4599,0,197.282,24.5526,4.38161,769.004,25.7688,99.6599,29.4058,18.4638,0,2379.96,141.042,2.35366,520.603,141.155,261.521,172.443,7.62467,0,0.409114,0.86795,4.01293,655.922,1.87301,46.677,1.42287,
1052,719.23,1146.9,2191.39,0.627108,11.2378,0,24.4663,61.8304,4.72756,809.071,63.5762,112.823,59.1684,17.1143,0,224.214,291.909,3.44386,1055.78,288.063,286.758,356.074,7.62467,0,0.409114,0.86795,4.04103,655.922,2.12194,46.694,1.42187,
1053,719.23,1222.18,2637.55,0.588484,10.4777,0,190.481,62.2341,4.77156,744.443,63.821,96.7811,49.1654,13.9705,0,1848.78,299.932,3.6963,437.298,301.845,228.521,259.435,7.62467,0,0.409114,0.86795,3.59966,655.922,2.12194,46.694,1.42287,
1054,719.23,1078.1,1505.68,0.667127,10.9414,0,84.1451,42.8864,4.9674,746.265,44.1641,111.329,33.4024,14.3865,0,698.689,195.571,4.47679,401.868,196.625,264.908,165.311,7.62467,0,0.409114,0.86795,4.03539,655.922,2.12807,46.694,1.34794,
1055,719.23,1028.01,1271.34,0.699632,10.8449,0,31.603,47.1825,5.10556,744.217,48.5408,102.744,37.7747,14.748,0,166.855,210.716,4.74583,418.7,211.368,249.616,182.092,7.62467,0,0.409114,0.86795,4.03539,655.922,2.12807,25.2018,1.42287,
1056,719.23,1385.15,5587.41,0.519244,11.978,0,365.543,33.4389,5.00463,784.485,35.1416,109.46,40.0962,19.7531,0,4761.94,202.545,4.40925,569.829,205.391,280.713,230.241,7.62467,0,0.409114,0.86795,4.03189,655.922,2.12807,46.6808,1.42277,
1057,719.23,1047.86,1666.68,0.686381,10.1196,0,83.7226,40.7937,4.81571,732.264,42.0855,105.334,28.7241,12.8986,0,906.16,207.886,4.03671,394.474,207.242,284.183,184.265,7.62838,0,0.409114,0.868289,4.03189,655.922,2.12752,46.694,1.42277,
1058,719.23,1042.28,1443.08,0.690058,10.5694,0,25.0773,44.6159,4.6962,750.205,45.9972,112.948,48.1668,13.761,0,130.106,222.495,3.15521,494.95,223.481,292.962,267.314,7.62838,0,0.409114,0.868852,4.03189,655.922,2.12752,46.6887,1.42277,
1059,719.23,1478.22,3519.42,0.486551,13.8794,0,170.35,76.3611,5.08852,933.201,79.1122,124.755,75.4741,23.4558,0,1821.13,323.224,4.3158,1583.66,325.667,307.044,395.4,7.62838,0,0.415261,0.868852,3.66088,655.922,2.12752,46.6952,1.42277,
