Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
187,1344.96,3113.23,3001.92,0.432015,245.796,0,575.548,2.8499,170.971,1720.82,123.171,241.963,32.1162,471.225,0,950.824,2.52142,325.759,996.626,248.593,464.741,28.3558,4.48079,0,113.343,0.772202,3.72335,1148.35,5.41619,1.34419,17.7094,
188,1344.96,2703.74,3035.27,0.497445,145.576,0,527.707,3.16751,160.542,1609.45,89.3926,140.506,27.4054,367.803,0,918.074,2.79207,401.215,1054.63,198.422,368.615,25.5166,4.47925,0,119.961,0.196606,3.72921,1185.61,9.17774,1.34419,8.60202,
189,1344.96,2834.41,2955.96,0.474513,151.729,0,538.967,2.74428,152.047,1701.23,110.526,146.471,30.6941,351.412,0,890.592,2.08649,385.336,1092.91,255.227,347.394,29.4754,4.47836,0,119.918,0.455193,3.73114,1185.61,9.17774,1.34419,17.7094,
190,1344.96,2426.27,2642.92,0.554333,124.897,0,457.981,3.45825,129.827,1495.66,70.6082,119.318,24.5243,344.166,0,897.247,3.09032,375.698,918.639,171.418,337.558,22.6961,4.47836,0,119.918,2.07451,3.73114,1184.75,9.23214,1.34561,6.53929,
191,1344.96,2527.1,2479.29,0.532214,84.4048,0,608.195,2.26715,86.0016,1579.41,58.4181,80.8209,27.5841,208.319,0,1055.69,1.59798,234.594,925.256,126.111,207.82,25.4587,0.707362,0,119.918,0.335254,3.73757,1185.61,9.23214,0.212063,17.7094,
192,1344.96,2596.21,2488.81,0.518047,102.994,0,467.054,2.87187,219.936,1575.01,101.736,101.994,24.6156,230.356,0,868.782,2.20896,579.874,852.201,227.638,226.627,21.3669,1.94201,0,49.186,0.154216,3.73757,1185.61,9.23214,1.3474,9.65957,
193,1344.96,2166.24,2200.76,0.620871,109.815,0,415.563,2.60153,77.5736,1345.72,86.7036,106.666,21.6036,295.812,0,820.672,1.71212,263.406,554.543,220.188,297.33,14.284,4.47809,0,119.887,0.277533,3.73073,1086.38,9.09048,1.3474,6.71356,
194,1344.96,2553.79,2801.56,0.526651,161.705,0,440.824,2.91394,139.695,1518.9,100.743,158.423,30.5869,389.821,0,755.382,2.37163,316.509,888.307,224.934,388.838,42.7796,4.47809,0,119.955,1.09388,3.73073,1185.61,9.10405,1.34802,17.7094,
195,1344.96,2561.07,2372.57,0.525154,99.2085,0,576.21,2.56318,115.345,1567.14,81.1647,94.3616,25.0781,281.398,0,977.097,1.77279,285.938,865.174,196.764,277.761,23.6244,4.47809,0,119.955,0.427687,3.73073,1185.61,9.09338,1.34802,14.2152,
196,1344.96,2911.06,2874.21,0.462015,168.734,0,605.458,3.27878,175.296,1671.56,92.6501,164.807,29.2781,393.847,0,1053.04,3.0109,381.882,982.264,202.76,385.023,26.5836,4.47809,0,119.955,0.786629,3.73757,1185.61,9.09338,1.34723,5.26624,
197,1344.96,2659.88,3388.19,0.505646,212.37,0,341.282,3.39347,204.647,1602.45,64.6747,206.387,24.6697,557.324,0,655.122,3.12909,539.494,1488.14,160.876,548.828,19.6778,4.47581,0,119.955,2.13785,3.73262,1135.29,9.09338,1.34516,17.7094,
198,1344.95,2837.94,2886.03,0.473919,144.414,0,598.127,2.91882,142.594,1680.02,102.442,138.471,28.9606,321.915,0,952.53,2.37862,339.115,1050.11,206.466,323.642,26.8037,4.47581,0,119.986,0.271438,3.73262,1185.61,9.25303,1.34516,6.71931,
199,1344.95,2503.52,2604.29,0.537225,167.36,0,496.499,2.873,128.956,1455.77,64.4984,163.126,24.4337,370.932,0,898.357,2.26569,324.298,807.443,170.84,369.297,22.0118,4.47681,0,58.7176,1.33115,3.72889,1096.18,9.25303,1.34656,5.86694,
200,1344.95,2558.75,2337.51,0.525628,143.045,0,589.451,3.60575,60.9204,1531.81,62.4676,139.798,27.6575,314.642,0,1016.2,3.43918,215.902,800.629,139.769,313.621,24.0307,2.84099,0,119.969,0.460759,3.72889,1048.69,9.25755,1.34599,17.7094,
