Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,2in Heave.rear.p_rod_length_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.p_rod_length_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.p_rod_length_l.best,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.side_view_swing_arm_angle_l.best,
333,938.165,1535.65,1871.94,0.610925,0,15.876,63.1667,56.3519,45.401,0.476871,1165.64,132.001,56.734,0,25.7989,212.338,239.676,186.001,2.13729,921.528,299.343,242.076,0,7.70652,1.0256,0.0172684,4.06791,0.00455649,874.56,46.7976,0.0822777,
334,938.165,1587.35,1869,0.591027,0,14.2417,77.1917,98.6529,55.4242,0.368709,1095.18,147.42,98.8737,0,21.0992,245.656,283.921,159.815,1.60011,750.906,331.076,283.422,0,7.70652,1.0256,0.0172684,6.22114,0.00455649,874.56,46.7976,0.0822777,
335,938.165,1584.39,2848.71,0.592129,0,12.166,207.782,73.8598,64.4895,0.455881,1037.66,113.746,74.2338,0,16.3881,1771.2,285.004,220.689,1.77501,589.165,281.222,285.701,0,7.70652,1.0256,0.0172684,7.33429,0.00455649,874.56,46.7976,0.0822777,
336,938.165,1585.69,1851.48,0.591645,0,14.6257,48.8024,68.8679,62.6268,0.592518,1128.43,191.541,70.2006,0,21.6387,168.501,231.025,208.463,2.22414,785.321,428.931,236.808,0,7.70652,1.0256,0.0172684,7.33429,0.00455649,874.56,46.8107,0.0822777,
337,938.157,1506.19,1885.63,0.622868,0,12.9878,58.3321,82.7682,75.5899,0.736068,1075.53,116.735,83.506,0,19.9079,204.547,311.87,264.658,2.74366,743.746,264.201,315.166,0,6.00977,1.0256,0.0172684,7.33429,0.00455649,874.56,46.8515,0.0822777,
338,938.132,1963.09,3914.58,0.477886,0,14.1876,446.571,99.9828,54.6355,0.718427,1091.84,154.691,100.459,0,21.2848,2856.01,302.216,199.447,2.65744,743.487,349.763,299.149,0,7.70652,1.0256,0.0156669,7.33429,0.00455649,874.56,20.5671,0.0822777,
339,938.026,2347.38,9322.41,0.399605,0,12.9276,926.921,79.2089,60.0922,0.478806,1062.79,125.252,79.7112,0,19.3779,8863.45,297.508,226.95,2.0634,693.977,295.297,296.284,0,7.70652,1.03454,0.0156669,7.33429,0.00454435,874.56,46.844,0.0756522,
340,938.026,2563.29,8328.19,0.365946,0,18.0064,803.67,102.665,95.7368,0.709357,1260.76,176.511,105.229,0,31.1495,6859.57,331.565,356.381,2.48151,1241.09,359.7,333.838,0,7.70652,1.03454,0.0156669,4.39978,0.00454435,874.56,46.844,0.0756522,
341,938.026,1449.9,1495.67,0.646958,0,14.5689,46.4929,41.6913,43.6884,0.661541,1121.22,138.383,43.1977,0,23.0767,341.745,172.787,169.201,2.46634,821.695,328.265,178.18,0,7.71343,1.03454,0.0156669,0.907913,0.00454435,874.56,46.844,0.0756522,
342,938.026,1788.41,3648.6,0.524504,0,14.044,343.847,62.1215,61.8797,0.928102,1106.87,135.719,62.9997,0,22.0255,2580.16,265.161,248.725,3.18976,813.339,312.936,265.088,0,7.71343,1.03454,0.0156669,7.33429,0.00454435,874.56,46.8155,0.0756522,
343,938.026,2845.51,13979,0.329651,0,13.427,1414.53,78.871,59.1037,0.289916,1073.82,126.333,79.1389,0,19.3988,13587.2,253.837,174.879,1.17761,687.301,295.216,257.824,0,7.71343,1.03454,0.0156669,7.33429,0.00454435,874.56,46.8311,0.0756522,
344,938.026,1636.38,2005.94,0.573232,0,13.0386,53.4643,100.252,89.8407,0.884704,1093.76,183.238,101.902,0,18.1756,187.322,304.73,284.348,2.95004,723.143,412.821,312.382,0,7.71478,1.03454,0.0156669,7.33429,0.00454435,874.56,46.8311,0.0756522,
345,938.026,1551.96,1794.95,0.604412,0,14.5088,56.5515,99.9203,60.1858,0.409937,1107.55,112.598,100.243,0,22.4437,209.39,311.537,174.626,1.75739,781.787,267.949,312.564,0,7.71478,1.01292,0.0156669,7.33429,0.00454435,874.56,42.3439,0.0756522,
346,938.026,1890.15,3330.97,0.496271,0,14.5028,421.809,56.2869,44.4911,0.799385,1123.13,172.448,56.6826,0,22.7365,2112.21,242.881,187.447,2.85903,810.948,393.825,244.256,0,3.97331,1.01292,0.0156669,7.33429,0.00454435,874.56,46.8311,0.0756522,
347,938.026,4889.25,33130.7,0.191855,0,14.7516,3334.23,87.7286,75.2182,0.578791,1127.74,160.409,88.5983,0,23.1423,32659.8,297.818,245.4,2.34222,831.815,361.725,295.624,0,7.71478,1.01292,0.0156669,3.86377,0.00454435,874.56,46.8311,0.0756522,
348,938.026,3185.88,8706.9,0.294432,0,15.9462,1462.03,97.1024,64.8083,0.600826,1267.35,178.056,99.9806,0,27.2371,6777.21,318.672,268.423,2.31836,1820.66,406.822,331.607,0,7.71478,1.01292,0.0156669,3.51201,0.00454435,874.56,46.8311,0.0756522,
349,938.026,1772.23,2845.81,0.529292,0,15.8116,224.951,90.0671,30.0891,0.676044,1137.71,182.735,90.1874,0,24.7808,1722.89,293.738,145.763,2.3275,847.918,419.403,296.73,0,7.71478,1.01292,0.0156669,5.1582,0.00454435,874.56,46.8153,0.0756522,
350,938.026,2273.42,6467.37,0.412606,0,14.2592,758.457,69.0548,47.4555,0.532619,1103.15,210.956,69.5487,0,22.7571,5632.21,237.007,140.141,2.19682,808.292,477.514,238.562,0,7.71478,1.01292,0.0156669,2.87544,0.00445136,874.561,46.8153,0.0756522,
351,937.996,1944.05,4198.11,0.482497,0,14.7587,456.325,73.2508,47.2006,0.670553,1122.82,155.508,73.5154,0,24.2143,3057.62,279.691,167.312,2.49922,851.854,388.267,280.693,0,7.71874,1.01292,0.0156669,5.36377,0.00445136,874.561,46.8153,0.0756522,
352,937.996,1427.28,1824.19,0.657192,0,13.2451,43.2114,56.6116,49.3625,0.467801,1070.67,136.507,57.2038,0,20.9149,278.087,253.736,217.61,2.04949,762.555,341.072,260.002,0,7.71899,1.01292,0.0156669,7.53794,0.00445136,874.561,46.8153,0.0756522,
353,937.992,1513.19,2379.2,0.619876,0,11.594,226.285,49.9445,61.3807,0.572387,1023.65,88.2532,51.5133,0,18.5404,1663.05,235.083,213.244,2.30436,687.96,196.038,236.2,0,2.02891,1.01292,0.0156669,1.96478,0.00445136,874.561,46.8153,0.0756522,
354,937.992,2113.89,6242.99,0.443728,0,12.5692,644.439,83.2997,64.7151,0.666466,1057.95,164.963,85.2894,0,19.7637,5255.25,321.15,254.328,2.64204,777.565,387.969,330.72,0,7.71899,1.01292,0.0156669,7.53794,0.00445136,874.561,46.8153,0.0771418,
355,937.992,2127.66,6096.36,0.440855,0,17.2615,572.953,63.2944,52.0293,0.40985,1210.52,147.754,63.4388,0,29.5741,5275.53,212.665,167.715,1.45501,1012.93,351.475,216.969,0,7.71899,1.00845,0.0156669,4.32618,0.00445136,874.561,46.8153,0.0771418,
356,937.978,1546.62,2457.79,0.60647,0,11.9889,158.682,55.9303,60.5498,0.657859,1045.57,153.21,60.0277,0,19.3399,984.18,248.396,221.754,2.67323,763.907,367.083,256.111,0,7.07328,1.00845,0.0156669,7.46453,0.00450751,874.561,46.8153,0.0771418,
357,937.978,1606.63,1886.7,0.583818,0,12.837,63.3139,92.0309,91.5933,0.656072,1097.2,155.865,93.1283,0,17.8076,210.012,279.819,290.241,2.36831,703.019,357.243,281.801,0,7.71899,1.00845,0.0156669,7.46453,0.00450751,874.561,46.8153,0.0771418,
358,937.978,1802.61,2412.83,0.520345,0,15.6844,180.925,90.9095,71.6367,0.684483,1175.12,176.118,91.5334,0,24.0861,1035.94,283.406,219.483,2.04918,873.416,352.873,285.512,0,3.3861,1.00845,0.0156669,2.96328,0.00450751,874.561,46.8153,0.0771418,
359,937.978,1721.29,2502.43,0.544929,0,12.5144,203.298,89.4766,71.0635,0.922237,1059.44,194.211,90.3591,0,15.4438,1348.36,270.968,205.811,2.82292,583.902,424.757,272.737,0,3.23462,1.00845,0.0163453,7.46453,0.00450751,874.561,46.8153,0.0771418,
360,937.96,1421.96,1726.24,0.659626,0,12.956,99.0936,44.6404,37.0629,0.418304,1058.23,124.803,44.7551,0,20.0916,707.952,187.794,120.241,2.07658,706.886,303.014,191.78,0,7.7188,1.00845,0.0163453,5.53457,0.00450751,874.561,46.8234,0.0750314,
361,937.96,1559.71,1622.73,0.601367,0,13.3208,85.8179,84.0733,62.6288,0.838517,1092.4,135.434,85.2013,0,18.1155,280.564,261.671,196.099,2.50339,665.71,247.449,263.834,0,7.7188,1.00845,0.0163453,7.46453,0.00450751,874.561,46.8234,0.0750314,
362,937.948,1641.89,2768.83,0.571261,0,12.3946,224.615,59.3793,54.2886,0.615281,1059.12,171.625,59.853,0,16.6952,1569.47,232.163,235.803,2.4794,669.95,402.956,237.988,0,3.83012,0.989575,0.0163453,7.46453,0.00450751,874.561,46.8234,0.0750314,
363,937.939,1438.28,1607.54,0.652126,0,12.6963,57.4741,58.4132,53.9795,0.32081,1053.94,142.048,59.4043,0,17.846,193.045,210.347,196.357,1.35049,656.995,341.459,214.859,0,7.7188,0.989575,0.0163453,5.49468,0.00450751,874.561,46.8234,0.0750314,
364,937.93,1396.19,1838.08,0.671776,0,11.9972,61.3219,53.3504,53.0056,0.429853,1036.51,125.805,53.7795,0,19.0342,409.758,268.426,221.743,2.00872,705.344,340.066,270.898,0,7.718,0.989575,0.0163453,1.36895,0.00451576,874.561,46.8536,0.0775117,
365,937.93,1692.88,3376.65,0.554044,0,14.1035,252.19,69.0907,57.6472,0.732247,1123.85,104.634,70.6357,0,24.4789,2189.43,299.917,273.628,2.68856,968.934,230.502,309.009,0,6.28847,0.989575,0.0195919,5.58397,0.00451576,823.307,42.1234,0.0771012,
366,937.93,2350.02,7628.5,0.399115,0,15.0012,772.37,102.945,80.6937,0.518065,1137.6,136.79,104.099,0,23.4273,6815.08,335.656,271.838,2.14959,888.403,295.799,333.028,0,7.718,0.989575,0.0195919,5.3152,0.00451576,874.567,46.8536,0.0771012,
367,937.93,2003.43,3547.35,0.468163,0,16.2352,374.18,69.7664,75.5206,0.960571,1203.44,192.721,70.607,0,25.2692,2308.75,230.343,241.069,3.23501,933.344,411.628,236.261,0,7.718,0.989575,0.0184967,1.62013,0.00451576,874.567,46.8536,0.0771012,
368,937.93,1832.34,3960.46,0.511876,0,12.9577,428.997,58.9041,47.0532,0.430296,1051.73,173.228,59.0348,0,21.1971,3142.54,241.981,164.319,1.86786,758.705,425.859,240.44,0,7.718,0.989575,0.0182994,7.46422,0.00451576,874.566,46.857,0.0771012,
369,937.925,5051.81,35940.9,0.185661,0,12.7895,3599.05,100.968,71.8323,0.485626,1055.93,108.325,102.426,0,18.8218,35271,368.281,276.869,2.27562,683.018,248.527,365.845,0,7.718,0.988531,0.0182994,7.46422,0.00451576,874.566,7.50474,0.0771012,
370,937.925,1722.15,3120.05,0.544625,0,13.3081,273.48,83.2893,69.1021,0.824838,1075.87,122.394,83.8846,0,21.058,2237.33,327.9,235.347,2.8014,768.843,267.318,330.363,0,7.718,0.988531,0.0182994,1.87564,0.00451576,874.566,46.8366,0.0771012,
371,937.925,34367.2,327147,0.0272913,0,14.8195,32862.3,67.9994,58.6985,0.723932,1135.53,158.401,68.7158,0,23.0413,326648,242.103,210.342,2.50321,826.362,347.358,243.322,0,7.718,0.988531,0.0145221,0.619604,0.00455101,874.566,46.8366,0.0771012,
372,937.895,1588.75,1826.86,0.590337,0,13.2853,68.1546,85.1535,97.5051,0.911874,1096.23,138.44,89.0701,0,19.7077,13146.5,278.867,264.087,3.20317,760.148,291.935,281.666,0,7.718,0.956913,0.0182994,7.49723,0.00455101,874.566,36.9523,0.0769677,
373,937.895,1530.34,1749.46,0.612868,0,15.2668,112.12,38.3396,30.1685,0.684343,1149.11,146.156,38.4976,0,25.0161,541.872,154.729,129.929,2.48922,899.209,321.496,160.074,0,7.718,0.988531,0.0139876,5.21268,0.00455101,874.566,46.8366,0.0769677,
374,937.878,1588.1,2308.65,0.590566,0,14.4696,88.4864,74.5334,68.4981,0.892953,1120.04,142.222,78.9556,0,26.8087,487.722,274.564,300.024,3.20591,899.206,359.306,290.791,0,7.718,0.962794,0.0139876,6.03136,0.00455101,874.566,46.8366,0.0769677,
375,937.878,1443.21,1625.15,0.649854,0,13.1943,48.3964,56.6914,44.7301,0.498592,1072.58,150.025,57.0934,0,20.4764,189.53,232.111,170.705,2.05218,713.651,364.912,235.455,0,7.718,0.962794,0.0139876,2.61242,0.00455101,874.566,46.8366,0.0769677,
376,937.876,2002.49,3143.95,0.468355,0,13.9571,246.216,127.674,103.666,1.30474,1167.55,210.268,131.85,0,18.6634,1577.16,343.063,339.847,3.95936,921.087,438.354,345.674,0,7.718,0.962794,0.0139876,7.46661,0.00455101,874.566,46.8366,0.0757041,
377,937.876,1651.5,2087.8,0.567894,0,14.9117,66.6445,98.7358,79.2262,0.688659,1136.67,155.225,99.3964,0,23.3051,271.058,333.551,252.878,2.48754,853.412,372.453,336.325,0,7.718,0.962794,0.0139876,5.06227,0.00455101,874.566,42.1548,0.0749474,
378,937.864,1249.88,1568.6,0.750365,0,10.9995,20.2167,42.3614,34.0373,0.278738,1006.43,91.5648,43.9851,0,16.6997,101.662,210.87,176.474,1.64062,738,229.879,227.785,0,7.718,0.962794,0.0139876,5.43091,0.00455101,874.57,46.8366,0.0745038,
379,937.864,1637.29,3408.64,0.572813,0,10.4926,376.78,46.5665,37.724,0.430252,980.579,137.853,46.8683,0,13.1411,2700.13,216.641,138.018,1.90309,497.229,340.665,217.614,0,7.718,0.962794,0.0139876,7.00508,0.00455101,874.57,46.8366,0.0745038,
380,937.789,1773.26,2693.44,0.528851,0,13.9677,225.919,91.3869,87.6772,0.785259,1101.44,159.701,92.3826,0,20.9552,1623.83,324.739,238.227,2.47952,743.473,353.139,325.483,0,7.26552,0.962794,0.0139876,7.46661,0.00453399,874.57,46.8366,0.0745038,
381,937.789,1380.35,1491.54,0.679386,0,10.8345,55.2564,68.7655,53.4013,0.416878,992.875,129.749,69.0501,0,12.5022,192.313,264.964,178.366,1.87244,460.115,324.802,261.396,0,7.71649,0.962794,0.0139876,7.46175,0.00453399,874.57,46.8366,0.0745038,
382,937.789,1623.3,1948.23,0.577704,0,13.8426,98.0034,96.0898,68.5715,0.870103,1098.22,150.333,97.3728,0,19.5826,459.664,300.629,213.129,2.86962,706.393,344.528,304.851,0,7.7179,0.962794,0.0139876,7.07953,0.00453399,874.57,46.8366,0.0745038,
383,937.788,2207.32,6029.77,0.424854,0,14.6179,696.509,66.3692,84.4335,0.712221,1132.43,144.603,67.6426,0,23.568,5134.41,262.24,283.223,2.57621,918.692,334.224,269.151,0,7.71772,0.955223,0.0139876,7.46661,0.00453399,874.57,29.1525,0.0745038,
384,937.788,2481.84,8607.06,0.377861,0,13.8997,854.58,131.886,77.6394,1.01188,1091.54,179.006,132.272,0,19.7185,8010.19,354.938,222.607,3.28634,693.935,380.678,369.427,0,7.7179,0.955223,0.0139876,7.46661,0.00453399,874.57,46.8548,0.074268,
385,937.788,1691.24,2251.76,0.554499,0,15.9295,41.658,95.673,85.8723,0.589442,1193.43,160.864,97.2196,0,27.663,152.104,307.049,303.618,2.21264,1043.65,348.703,305.66,0,5.59438,0.955223,0.0139876,4.62484,0.00453399,874.57,31.1477,0.0745038,
386,937.788,1582.26,1825.03,0.592688,0,15.6862,48.4716,89.2041,54.4825,0.591842,1149.54,134.801,89.4872,0,24.7556,169.61,301.695,176.707,2.1653,879.563,300.28,303.913,0,7.7179,0.955223,0.0139876,3.14315,0.00452522,874.57,46.8548,0.0745038,
387,937.788,1881.75,3447.48,0.498359,0,15.6599,232.5,101.222,84.6502,1.50985,1191.24,151.742,103.227,0,22.687,1919.17,281.725,268.374,3.76919,903.029,316.818,286.622,0,7.71691,0.955223,0.0129908,6.81457,0.00453094,874.57,46.8548,0.0745038,
388,937.788,1646.88,2049.45,0.569433,0,15.5293,57.9085,89.7675,74.1295,0.768968,1165.72,152.552,90.5033,0,25.2635,190.131,281.648,247.12,2.89846,915.26,356.776,287.174,0,7.71691,0.955223,0.0139876,1.40036,0.00453094,874.57,46.8592,0.0745038,
389,937.768,2125.21,5145.55,0.441259,0,13.5007,588.533,70.4737,77.0434,0.756079,1096.66,206.694,71.5519,0,20.3309,4249.6,240.846,251.144,2.74179,750.672,472.061,243.897,0,7.71691,0.925082,0.0139876,7.45954,0.00453094,874.57,46.8592,0.0745038,
390,937.768,1368.6,1477.25,0.685202,0,11.8296,52.7338,44.5444,34.6597,0.506036,1043.22,136.185,44.926,0,17.1484,573.186,186.64,155.077,2.31283,633.222,341.948,188.989,0,7.71691,0.914375,0.0139876,7.45954,0.00453094,874.57,46.8592,0.0745038,
391,937.728,1747,2308.83,0.536765,0,16.4547,62.805,114.573,84.8482,0.448131,1195.35,156.83,115.691,0,26.7051,205.227,358.914,274.818,1.75297,953.491,350.368,355.183,0,7.71691,0.9061,0.0139876,3.68767,0.00453094,874.57,46.8588,0.0745038,
392,937.728,1304.79,1372.9,0.718678,0,12.1856,49.8222,32.8021,33.1855,0.394255,1031.47,111.839,33.0917,0,19.4449,213.605,201.378,139.578,2.04664,693.645,291.948,209.536,0,7.71691,0.9061,0.0139876,7.45954,0.00453094,874.57,46.8564,0.0745038,
393,937.728,1547.13,1860.92,0.60611,0,14.1888,79.9167,60.4801,49.239,0.408368,1096.29,185.86,60.7471,0,21.9065,430.019,215.763,158.592,1.69109,761.082,415.448,214.851,0,7.71691,0.9061,0.0139876,5.27976,0.00453094,874.57,46.8564,0.0745038,
394,937.728,1879.36,4867.75,0.498962,0,12.8355,421.251,81.8493,61.7179,0.471922,1064.54,154.412,82.2802,0,19.6115,3750.09,281.18,207.113,1.80711,717.434,380.126,282.401,0,7.71691,0.9061,0.0146456,4.773,0.00453094,874.572,46.8434,0.0744254,
395,937.728,1828.91,5077.97,0.512724,0,11.3946,586.458,28.7538,44.5352,0.353584,1009.11,118.763,29.5445,0,17.5542,3979.17,146.075,167.56,1.81269,630.403,323.36,148.925,0,7.71691,0.9061,0.0146456,7.42431,0.00453094,874.572,46.8434,0.0745038,
396,937.728,1342.41,1431.55,0.698539,0,11.9612,49.5909,41.029,45.1944,0.553041,1046,106.611,41.4698,0,17.668,221.837,180.103,173.949,2.29467,662.883,250.743,180.723,0,2.62838,0.9061,0.0152909,7.42431,0.00453094,874.569,46.8338,0.0745038,
397,937.712,2750.99,11343.7,0.340864,0,14.4964,1112.83,109.176,98.3047,0.772,1151.16,152.889,111.362,0,22.9763,10475.6,352.177,316.915,2.653,912.786,356.207,345.609,0,7.71691,0.865253,0.0152909,3.19349,0.00453094,874.569,46.8338,0.0745038,
398,937.689,1794.08,2795.62,0.522659,0,16.0284,208.215,75.5071,54.9752,0.618708,1185.84,176.138,76.7508,0,26.2365,1359.01,275.919,189.664,2.3604,985.047,377.539,284.862,0,7.71691,0.826821,0.0152909,7.45779,0.00453094,874.567,46.8338,0.0741891,
399,937.689,1690.32,2758.91,0.554739,0,13.1065,225.593,65.367,73.025,0.669184,1093.75,151.132,67.6865,0,20.5085,1620.21,257.374,279.392,2.44104,850.114,332.918,269.217,0,5.43717,0.826821,0.0165308,5.01318,0.00453094,874.567,46.8338,0.0741891,
400,937.689,2256.14,5335.23,0.415617,0,13.9408,765.366,84.5912,60.5128,0.56952,1094.18,151.932,85.0436,0,19.6846,4228.84,300.211,216.753,2.14015,702.063,348.138,301.478,0,7.71937,0.826821,0.0165308,7.43797,0.00450872,874.567,46.8338,0.0741891,
401,937.689,1588.23,2229.43,0.590399,0,11.4781,163.222,79.4031,89.1793,0.671558,1040.71,121.335,82.229,0,14.8859,1016.54,303.599,322.22,2.48323,654.167,281.142,311.894,0,7.71937,0.826821,0.0165308,7.43797,0.00450872,874.567,46.8338,0.0741891,
402,937.689,1598.1,2390.37,0.586751,0,12.161,198.635,64.3871,55.4188,0.364633,1029.37,172.852,64.9198,0,15.9536,1470.57,248.678,166.334,1.70971,545.041,401.899,250.607,0,7.71938,0.81652,0.0157085,7.43797,0.00450872,874.567,46.8179,0.0741891,
403,937.689,1566.46,1925.88,0.598606,0,14.1663,58.1495,80.0172,65.4688,0.5442,1130.45,136.159,81.5041,0,22.5109,201.99,267.349,244.613,2.14141,866.696,305.754,275.493,0,1.40755,0.81652,0.0157085,7.43797,0.00450872,874.567,46.8179,0.0741891,
404,937.689,1545.59,2067.92,0.606685,0,15.0789,70.8897,74.0024,52.6558,0.77598,1138.09,119.5,74.603,0,24.5584,269.69,315.904,250.833,2.9122,890.641,274.339,319.381,0,7.71938,0.81652,0.0141987,7.43797,0.00449579,874.567,46.8179,0.0741891,
405,937.689,1466.8,1752.45,0.639275,0,13.6726,67.1742,72.0925,37.3927,0.687941,1077.4,126.011,72.3737,0,20.8893,286.857,240.536,140.845,2.58947,721.447,294.43,241.555,0,7.71938,0.81652,0.0141987,7.39917,0.00449579,874.567,46.8179,0.0741891,
406,937.688,1535.32,1746.53,0.610744,0,14.1043,53.9024,84.9229,53.7363,0.610223,1104.01,138.27,85.7682,0,21.233,216.005,269.553,171.743,2.433,764.97,311.023,269.817,0,7.71938,0.81652,0.0141987,7.34545,0.00449579,874.568,46.8179,0.0743598,
407,937.688,1491.17,2167.46,0.628827,0,11.9725,173.03,46.3743,49.2183,0.283178,1017.99,145.713,46.5857,0,15.8267,1370.48,153.117,139.314,1.26243,546.206,310.993,158.556,0,2.01866,0.81652,0.0141987,5.22903,0.00449579,874.568,46.8179,0.0743535,
408,937.688,1535.58,1730.12,0.610643,0,13.9399,46.234,72.4956,58.7206,0.680256,1099.26,171.298,72.9497,0,20.7368,156.428,231.537,191.824,2.40169,749.802,385.349,226.182,0,7.71938,0.81652,0.0137315,4.42443,0.00449579,874.568,46.8292,0.0743535,
409,937.668,1403.42,1553.18,0.668129,0,11.7794,106.312,42.8347,44.0248,0.705135,1029.83,126.252,41.6847,0,17.2683,572.796,161.503,151.976,2.78694,618.457,316.803,158.934,0,4.57501,0.81652,0.0136745,4.38074,0.00449579,874.571,46.8292,0.0743535,
410,937.668,4036.26,21162.1,0.232311,0,14.7597,2507.51,88.277,64.4399,0.540467,1120.89,151.293,88.544,0,22.3855,20471.5,286.334,172.75,2.14141,785.101,349.36,287.329,0,7.71938,0.81652,0.0136745,7.43797,0.00449579,874.571,46.8292,0.0741339,
411,937.668,1735.4,2241.07,0.54032,0,14.765,162.157,82.668,86.8899,0.814686,1130.33,174.189,83.5793,0,19.7096,1096.44,259.224,235.903,2.64073,705.264,367.799,261.142,0,7.71938,0.81652,0.0136745,7.43797,0.00449579,874.571,46.8292,0.0741339,
412,937.668,1401.06,1576.8,0.669257,0,12.0447,46.7045,69.3986,51.5138,0.413352,1026.59,124.63,69.7643,0,15.9398,169.241,260.267,177.156,1.82345,558.687,312.776,263.583,0,7.7199,0.812846,0.0136745,7.45194,0.00449579,874.571,46.8292,0.0741339,
413,937.668,1792.42,4537.32,0.52313,0,12.3496,465.449,49.3118,51.2275,0.289771,1047.46,116.44,49.8888,0,19.2132,3365.4,256.993,222.648,1.69841,714.905,289.717,263.388,0,7.72036,0.812846,0.0136745,7.17586,0.00449579,874.57,46.8292,0.0741339,
414,937.657,1871.78,3579.9,0.500944,0,15.1921,357.222,59.7606,61.6737,0.663953,1143.53,173.228,60.5101,0,25.2529,2355.27,233.757,228.707,2.58017,901.349,423.05,234.97,0,7.72036,0.812846,0.0136745,7.43709,0.00449579,874.57,46.8292,0.0741339,
415,937.657,1752.93,3711.31,0.534909,0,12.8395,329.126,68.7027,51.9912,0.789895,1056.24,164.281,68.956,0,19.4074,2882.36,231.333,188.601,2.82404,703.204,394.896,230.638,0,7.72067,0.812846,0.0136745,2.89204,0.00453374,874.57,46.8292,0.0741339,
416,937.655,1356.23,1513.15,0.691366,0,12.6056,75.8667,37.9721,32.1686,0.690593,1041.55,117.166,38.2176,0,19.8748,463.756,187.33,115.482,2.55401,706.252,304.94,192.508,0,7.72067,0.812846,0.0147871,2.39691,0.00453368,874.57,46.8292,0.0741339,
417,937.655,2165.84,4818.87,0.432928,0,14.0208,563.371,95.2559,70.3882,0.727667,1107.56,218.767,95.7487,0,19.0249,3849.19,298.59,202.451,2.36407,686.171,447.271,287.692,0,7.72067,0.812846,0.0147871,7.43709,0.00453155,874.57,46.8332,0.0741339,
418,937.655,1735.14,2326.51,0.54039,0,14.8681,70.3267,102.485,84.5665,0.905051,1164.97,192.652,104.367,0,23.3076,237.569,349.613,293.09,3.06426,936.989,422.986,356.664,0,6.57067,0.812846,0.0147871,6.34796,0.00453155,874.569,46.8332,0.0741339,
419,937.655,2137.25,6947.78,0.438721,0,14.0338,679.168,66.5032,65.6413,0.474469,1118.39,125.162,67.8703,0,22.8419,6394.74,243.176,263.523,2.23045,909.624,292.638,257.897,0,7.72067,0.812846,0.0147871,7.43709,0.004529,874.569,46.8332,0.0741339,
420,937.655,1512.22,2027.18,0.620053,0,12.8028,131.082,72.8945,47.81,0.613927,1048.08,124.792,74.1422,0,17.9487,959.123,267.845,156.833,2.54024,623.879,285.674,271.72,0,7.72067,0.812846,0.0147871,7.42974,0.004529,874.569,46.8332,0.0741036,
421,937.655,2219.77,7298.96,0.422411,0,11.6656,987.097,35.9702,18.3143,0.562017,1005.09,124.759,36.3105,0,16.4343,6619.28,168.059,66.3183,2.4239,564.319,301.266,168.231,0,7.72067,0.812846,0.0147871,7.39284,0.004529,874.569,46.8332,0.0741036,
422,937.645,2188.33,7244.92,0.428475,0,12.5295,911.093,43.5925,20.8262,0.416978,1042.35,113.633,43.8912,0,18.6547,6447.93,168.927,100.623,2.05976,640.328,289.589,170.318,0,7.72067,0.809023,0.0124706,3.54526,0.004529,874.569,46.8332,0.0741036,
423,937.645,1299.55,1595.68,0.721514,0,11.0454,84.9328,39.8457,39.8527,0.380302,990.56,92.7949,40.1403,0,16.1343,566.338,166.872,160.992,1.84426,592.318,210.747,168.461,0,7.72067,0.805196,0.0133502,7.42275,0.004529,874.569,46.8332,0.0741036,
424,937.638,1984.07,3305.06,0.472584,0,16.6705,246.522,107.429,85.7221,0.640758,1193.03,225.475,108.575,0,26.0365,1920.47,363.955,284.899,2.40972,960.685,470.331,352.716,0,7.72067,0.805196,0.0152879,7.42451,0.00453368,874.569,46.8332,0.0741036,
425,937.636,1386.28,1517.74,0.676368,0,12.9847,46.2358,49.7512,32.1291,0.566041,1050.86,143.844,49.9138,0,20.7547,157.998,226.338,114.346,2.34814,721.523,365.326,228.416,0,7.72067,0.790083,0.0152879,5.88077,0.00453368,874.569,46.8375,0.0741036,
