Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
188,1332.15,2558.58,2458.73,0.520659,208.642,0,437.923,2.45526,130.398,1469.14,79.936,206.573,23.5179,425.879,0,781.288,2.95806,306.732,630.147,161.973,448.441,19.4967,1.15927,0,120.995,1.2646,1.39709,1057.13,7.68882,0.339247,14.8666,
189,1332.15,2581.47,2577.24,0.516044,142.017,0,531.346,2.80817,97.3531,1581.21,62.2365,138.708,25.7897,317.204,0,926.449,3.63989,255.718,904.897,153.677,309.88,26.9868,1.15927,0,121.004,1.2646,1.39709,1183.28,7.68882,0.339247,11.0621,
190,1332.15,2208.53,2188.2,0.603183,101.606,0,394.281,1.56589,68.3966,1454.57,65.164,100.476,22.4775,298.696,0,776.922,1.58217,210.363,782.51,164.783,292.318,21.9398,1.15927,0,121.004,1.2543,1.39709,1183.28,7.68882,0.339247,14.8684,
191,1332.15,2591.86,2549.03,0.513976,172.039,0,449.955,1.66508,118.067,1528.92,125.574,170.642,24.9899,378.098,0,676.689,1.7583,316.404,825.036,261.923,367.872,24.209,1.15927,0,121.004,0.574367,1.39703,1146.84,7.70386,0.339247,14.8679,
192,1332.15,2780.79,2361.69,0.479055,190.592,0,533.912,2.18579,110.025,1643.81,83.6473,188.965,27.6509,345.694,0,793.086,2.68561,248.027,884.615,181.218,345.12,26.6758,1.1642,0,120.494,0.170634,1.39709,1062.91,6.43973,0.339247,7.01335,
193,1332.15,2816.32,2633.76,0.473011,130.052,0,499.49,1.73797,87.5932,1591.03,352.223,128.516,25.6809,276.117,0,839.946,1.87419,252.961,860.59,1535.72,277.01,25.1166,1.1642,0,41.9675,0.404397,1.39709,1166.04,7.83773,0.339247,7.74109,
194,1332.15,2279.54,2091.4,0.584393,92.3015,0,439.529,1.88042,69.3284,1487.19,75.6026,90.9511,22.7597,264.469,0,788.552,1.87004,183.016,730.562,333.625,264.289,20.5093,1.1602,0,121.004,0.574682,1.39532,1183.27,7.83773,0.339247,14.8678,
195,1332.15,2077.35,2094.32,0.641275,90.1035,0,311.64,1.35847,69.2276,1437.27,56.5685,89.1124,22.0674,250.785,0,581.914,0.774623,207.719,804.411,153.166,250.463,23.1788,1.1602,0,121.025,0.355297,1.39584,1103.15,8.07622,0.339247,11.0876,
196,1332.15,2461.78,2475.17,0.541133,126.781,0,495.898,1.98282,73.6482,1513.17,99.2672,125.989,25.0475,350.137,0,867.006,1.90233,217.361,872.264,237.398,351.896,26.3852,1.16003,0,121.036,0.88167,1.39895,1123.95,8.11316,0.339247,14.8684,
197,1332.14,2271.38,2396.44,0.58649,65.1717,0,532.357,1.71932,68.7288,1470.4,47.9062,63.8382,21.263,191.68,0,1048.29,1.83093,209.979,752.904,135.888,191.576,19.1651,1.16003,0,121.263,0.293813,1.39594,1183.27,8.14496,0.339018,14.8684,
198,1332.14,2485.25,2666.63,0.536019,139.341,0,486.715,1.83946,85.1814,1517.74,92.6288,137.282,24.5231,356.811,0,821.569,2.01474,311.617,973.947,227.226,353.884,25.2981,1.16003,0,121.236,0.455102,1.39834,1012.76,8.14496,0.339018,14.8673,
199,1332.14,2425.4,2487.07,0.549247,153.208,0,423.15,1.99573,120.731,1466.6,85.3455,151.638,22.7287,376.477,0,750.545,2.25455,290.031,712.618,218.497,376.252,21.6004,1.16015,0,121.236,0.83311,1.39895,1183.29,8.14496,0.339018,14.8673,
200,1332.13,2372.34,2635.96,0.561525,121.041,0,466.123,1.58845,100.231,1457.55,82.7244,119.927,23.155,329.962,0,888.341,1.40457,274.197,811.904,214.745,329.887,24.4141,1.16015,0,121.236,0.891778,1.398,1183.27,8.14496,0.339018,14.8684,
